"mass_GeV","channel_001","channel_002","channel_003","channel_004","channel_005","channel_006","channel_007","channel_008","channel_009","channel_010","channel_011","channel_012","channel_013","channel_014","channel_015","channel_016","channel_017","channel_018","channel_019","channel_020","channel_021","channel_022","channel_023","channel_024","channel_025","channel_026","channel_027","channel_028","channel_029","channel_030","channel_031","channel_032"
1.02,0.000008719359420063301,0.3762861830432754,1.926223981104692e-97,0.005094933553320746,0.011395529972833362,0.07718321979648379,0.00021746152303889175,0.00010390631096391867,0.18600986139686337,0.34095910022623105,1.926223981104692e-97,1.926223981104692e-97,1.926223981104692e-97,0.002741084817569485,1.926223981104692e-97,1.926223981104692e-97,1.926223981104692e-97,0,1.926223981104692e-97,0,1.926223981104692e-97,1.926223981104692e-97,1.926223981104692e-97,1.926223981104692e-97,1.926223981104692e-97,1.926223981104692e-97,1.926223981104692e-97,1.926223981104692e-97,1.926223981104692e-97,1.926223981104692e-97,1.926223981104692e-97,1.926223981104692e-97
1.0210000000000001,0.000008744831885244173,0.37740180598896844,1.929959073324482e-97,0.0049977953442892796,0.011382792690819241,0.07597701082142304,0.0002185723791747668,0.00010444770037954323,0.1859489105536999,0.3412443175196517,1.929959073324482e-97,1.929959073324482e-97,1.929959073324482e-97,0.002715602169708794,1.929959073324482e-97,1.929959073324482e-97,1.929959073324482e-97,0,1.929959073324482e-97,0,1.929959073324482e-97,1.929959073324482e-97,1.929959073324482e-97,1.929959073324482e-97,1.929959073324482e-97,1.929959073324482e-97,1.929959073324482e-97,1.929959073324482e-97,1.929959073324482e-97,1.929959073324482e-97,1.929959073324482e-97,1.929959073324482e-97
1.022,0.000008767642395859212,0.37840258810389116,1.933099945336622e-97,0.004903280386993194,0.011364629771145988,0.07479669855068394,0.0002197253816655483,0.00010500929508928989,0.18615956122639213,0.3413489203211387,1.933099945336622e-97,1.933099945336622e-97,1.933099945336622e-97,0.002690819320604007,1.933099945336622e-97,1.933099945336622e-97,1.933099945336622e-97,0,1.933099945336622e-97,0,1.933099945336622e-97,1.933099945336622e-97,1.933099945336622e-97,1.933099945336622e-97,1.933099945336622e-97,1.933099945336622e-97,1.933099945336622e-97,1.933099945336622e-97,1.933099945336622e-97,1.933099945336622e-97,1.933099945336622e-97,1.933099945336622e-97
1.0230000000000001,0.000008791093803673316,0.3794310681980857,1.9363758444598774e-97,0.004813055617418088,0.011358314650868005,0.0736902892107598,0.00022100128588879118,0.00010562969968947735,0.18613502516040978,0.34156838227692615,1.9363758444598774e-97,1.9363758444598774e-97,1.9363758444598774e-97,0.0026684428061506606,1.9363758444598774e-97,1.9363758444598774e-97,1.9363758444598774e-97,0,1.9363758444598774e-97,0,1.9363758444598774e-97,1.9363758444598774e-97,1.9363758444598774e-97,1.9363758444598774e-97,1.9363758444598774e-97,1.9363758444598774e-97,1.9363758444598774e-97,1.9363758444598774e-97,1.9363758444598774e-97,1.9363758444598774e-97,1.9363758444598774e-97,1.9363758444598774e-97
1.024,0.000008808636003168636,0.38020452939828364,1.9383450209159945e-97,0.004723364967662383,0.011341372455883516,0.07256680377352936,0.00022223350351797066,0.00010622930209122012,0.18631542996977382,0.3418659926411311,1.9383450209159945e-97,1.9383450209159945e-97,1.9383450209159945e-97,0.002645235352123736,1.9383450209159945e-97,1.9383450209159945e-97,1.9383450209159945e-97,0,1.9383450209159945e-97,0,1.9383450209159945e-97,1.9383450209159945e-97,1.9383450209159945e-97,1.9383450209159945e-97,1.9383450209159945e-97,1.9383450209159945e-97,1.9383450209159945e-97,1.9383450209159945e-97,1.9383450209159945e-97,1.9383450209159945e-97,1.9383450209159945e-97,1.9383450209159945e-97
1.0250000000000001,0.000008826013023229088,0.3809708771727048,1.9402740427138258e-97,0.004637212703759556,0.011329250197178035,0.07148833432265062,0.0002235644733473607,0.00010687619036806224,0.18627019928010097,0.3423412973359293,1.9402740427138258e-97,1.9402740427138258e-97,1.9402740427138258e-97,0.002623562310938132,1.9402740427138258e-97,1.9402740427138258e-97,1.9402740427138258e-97,0,1.9402740427138258e-97,0,1.9402740427138258e-97,1.9402740427138258e-97,1.9402740427138258e-97,1.9402740427138258e-97,1.9402740427138258e-97,1.9402740427138258e-97,1.9402740427138258e-97,1.9402740427138258e-97,1.9402740427138258e-97,1.9402740427138258e-97,1.9402740427138258e-97,1.9402740427138258e-97
1.026,0.00000884080084105057,0.3816254741935464,1.941630659543731e-97,0.004553156901080205,0.01131614581670788,0.07044455384845272,0.00022493120936381198,0.00010754026559785009,0.18637301782243992,0.3427441882512397,1.941630659543731e-97,1.941630659543731e-97,1.941630659543731e-97,0.002602150890730472,1.941630659543731e-97,1.941630659543731e-97,1.941630659543731e-97,0,1.941630659543731e-97,0,1.941630659543731e-97,1.941630659543731e-97,1.941630659543731e-97,1.941630659543731e-97,1.941630659543731e-97,1.941630659543731e-97,1.941630659543731e-97,1.941630659543731e-97,1.941630659543731e-97,1.941630659543731e-97,1.941630659543731e-97,1.941630659543731e-97
1.0270000000000001,0.000008853833651355299,0.3822043168083139,1.9425995722494469e-97,0.004471511251063192,0.011304240662308701,0.06943217463255484,0.000226353014706715,0.00010823076345044286,0.18656236236779028,0.34310050155217026,1.9425995722494469e-97,1.9425995722494469e-97,1.9425995722494469e-97,0.0025814551139902884,1.9425995722494469e-97,1.9425995722494469e-97,1.9425995722494469e-97,0,1.9425995722494469e-97,0,1.9425995722494469e-97,1.9425995722494469e-97,1.9425995722494469e-97,1.9425995722494469e-97,1.9425995722494469e-97,1.9425995722494469e-97,1.9425995722494469e-97,1.9425995722494469e-97,1.9425995722494469e-97,1.9425995722494469e-97,1.9425995722494469e-97,1.9425995722494469e-97
1.028,0.000008862636084513341,0.38260053346817163,1.9426393253475077e-97,0.004390924363150529,0.011289649120740696,0.06841541047821112,0.00022776460150056557,0.00010891647204612604,0.18685796977742894,0.3435392524811305,1.9426393253475077e-97,1.9426393253475077e-97,1.9426393253475077e-97,0.0025607166015353946,1.9426393253475077e-97,1.9426393253475077e-97,1.9426393253475077e-97,0,1.9426393253475077e-97,0,1.9426393253475077e-97,1.9426393253475077e-97,1.9426393253475077e-97,1.9426393253475077e-97,1.9426393253475077e-97,1.9426393253475077e-97,1.9426393253475077e-97,1.9426393253475077e-97,1.9426393253475077e-97,1.9426393253475077e-97,1.9426393253475077e-97,1.9426393253475077e-97
1.0290000000000001,0.000008870929530609247,0.3829747604068188,1.94256754254112e-97,0.00431315713057003,0.011271246935993113,0.06745782581259843,0.0002292594610412779,0.00010964210249759948,0.18713775995028514,0.34395649809705087,1.94256754254112e-97,1.94256754254112e-97,1.94256754254112e-97,0.0025409791736139874,1.94256754254112e-97,1.94256754254112e-97,1.94256754254112e-97,0,1.94256754254112e-97,0,1.94256754254112e-97,1.94256754254112e-97,1.94256754254112e-97,1.94256754254112e-97,1.94256754254112e-97,1.94256754254112e-97,1.94256754254112e-97,1.94256754254112e-97,1.94256754254112e-97,1.94256754254112e-97,1.94256754254112e-97,1.94256754254112e-97
1.03,0.000008878997131608987,0.3833392191795476,1.942446491286881e-97,0.0042381992318150435,0.011262669094815613,0.06649320715485268,0.00023084389795491027,0.00011041068288389567,0.18736405703125128,0.34443023962242436,1.942446491286881e-97,1.942446491286881e-97,1.942446491286881e-97,0.002522275107323104,1.942446491286881e-97,1.942446491286881e-97,1.942446491286881e-97,0,1.942446491286881e-97,0,1.942446491286881e-97,1.942446491286881e-97,1.942446491286881e-97,1.942446491286881e-97,1.942446491286881e-97,1.942446491286881e-97,1.942446491286881e-97,1.942446491286881e-97,1.942446491286881e-97,1.942446491286881e-97,1.942446491286881e-97,1.942446491286881e-97
1.0310000000000001,0.0000088785915166709,0.38333782406966893,1.9404737985227264e-97,0.0041620411888208236,0.011240077464611649,0.06554273831827068,0.00023230133343633616,0.00011111862876126844,0.18770994655198467,0.3451528407536886,1.9404737985227264e-97,1.9404737985227264e-97,1.9404737985227264e-97,0.0025022330992404106,1.9404737985227264e-97,1.9404737985227264e-97,1.9404737985227264e-97,0,1.9404737985227264e-97,0,1.9404737985227264e-97,1.9404737985227264e-97,1.9404737985227264e-97,1.9404737985227264e-97,1.9404737985227264e-97,1.9404737985227264e-97,1.9404737985227264e-97,1.9404737985227264e-97,1.9404737985227264e-97,1.9404737985227264e-97,1.9404737985227264e-97,1.9404737985227264e-97
1.032,0.000008880484112480182,0.3834356105946468,1.9390067309717457e-97,0.004089713399966962,0.01122733942145679,0.06460611971575404,0.0002339104790320273,0.00011189925471643972,0.18795411311551116,0.34584853888611833,1.9390067309717457e-97,1.9390067309717457e-97,1.9390067309717457e-97,0.002483874648685046,1.9390067309717457e-97,1.9390067309717457e-97,1.9390067309717457e-97,0,1.9390067309717457e-97,0,1.9390067309717457e-97,1.9390067309717457e-97,1.9390067309717457e-97,1.9390067309717457e-97,1.9390067309717457e-97,1.9390067309717457e-97,1.9390067309717457e-97,1.9390067309717457e-97,1.9390067309717457e-97,1.9390067309717457e-97,1.9390067309717457e-97,1.9390067309717457e-97
1.0330000000000001,0.00000888050914761702,0.38345271697705857,1.9371351265787267e-97,0.004019137372994056,0.011209084916156952,0.06372814788995707,0.00023556145254291332,0.00011270001186992667,0.1882813101183248,0.34648670951924104,1.9371351265787267e-97,1.9371351265787267e-97,1.9371351265787267e-97,0.0024657512327071283,1.9371351265787267e-97,1.9371351265787267e-97,1.9371351265787267e-97,0,1.9371351265787267e-97,0,1.9371351265787267e-97,1.9371351265787267e-97,1.9371351265787267e-97,1.9371351265787267e-97,1.9371351265787267e-97,1.9371351265787267e-97,1.9371351265787267e-97,1.9371351265787267e-97,1.9371351265787267e-97,1.9371351265787267e-97,1.9371351265787267e-97,1.9371351265787267e-97
1.034,0.000008877640784476432,0.3833448366646399,1.9346366060772476e-97,0.003949771959507558,0.011196966781856504,0.06284691550888573,0.00023722528230333084,0.00011350704479354094,0.18856950124995062,0.3472843821926297,1.9346366060772476e-97,1.9346366060772476e-97,1.9346366060772476e-97,0.0024480156746485796,1.9346366060772476e-97,1.9346366060772476e-97,1.9346366060772476e-97,0,1.9346366060772476e-97,0,1.9346366060772476e-97,1.9346366060772476e-97,1.9346366060772476e-97,1.9346366060772476e-97,1.9346366060772476e-97,1.9346366060772476e-97,1.9346366060772476e-97,1.9346366060772476e-97,1.9346366060772476e-97,1.9346366060772476e-97,1.9346366060772476e-97,1.9346366060772476e-97
1.035,0.000008872837727394167,0.38315335374065074,1.931721707889144e-97,0.0038819795637159544,0.01118824608427363,0.06198061427604895,0.0002389256010844579,0.00011433166521690818,0.1890207746683262,0.3479826045070664,1.931721707889144e-97,1.931721707889144e-97,1.931721707889144e-97,0.0024302970558893063,1.931721707889144e-97,1.931721707889144e-97,1.931721707889144e-97,0,1.931721707889144e-97,0,1.931721707889144e-97,1.931721707889144e-97,1.931721707889144e-97,1.931721707889144e-97,1.931721707889144e-97,1.931721707889144e-97,1.931721707889144e-97,1.931721707889144e-97,1.931721707889144e-97,1.931721707889144e-97,1.931721707889144e-97,1.931721707889144e-97
1.036,0.000008868246312499487,0.3829709465453127,1.928858469455857e-97,0.003816609317717186,0.011168116708206718,0.06114884335708362,0.0002407190503694284,0.00011520098627087626,0.18929471554753682,0.3488217638042554,1.928858469455857e-97,1.928858469455857e-97,1.928858469455857e-97,0.0024142164369347807,1.928858469455857e-97,1.928858469455857e-97,1.928858469455857e-97,0,1.928858469455857e-97,0,1.928858469455857e-97,1.928858469455857e-97,1.928858469455857e-97,1.928858469455857e-97,1.928858469455857e-97,1.928858469455857e-97,1.928858469455857e-97,1.928858469455857e-97,1.928858469455857e-97,1.928858469455857e-97,1.928858469455857e-97,1.928858469455857e-97
1.037,0.000008860641631623975,0.38265834461229825,1.9253459947808285e-97,0.0037521807654113688,0.011150779582076569,0.0603280517848398,0.00024251719702415904,0.00011607269647150658,0.18967890554942474,0.3496660999373012,1.9253459947808285e-97,1.9253459947808285e-97,1.9253459947808285e-97,0.002398187233520788,1.9253459947808285e-97,1.9253459947808285e-97,1.9253459947808285e-97,0,1.9253459947808285e-97,0,1.9253459947808285e-97,1.9253459947808285e-97,1.9253459947808285e-97,1.9253459947808285e-97,1.9253459947808285e-97,1.9253459947808285e-97,1.9253459947808285e-97,1.9253459947808285e-97,1.9253459947808285e-97,1.9253459947808285e-97,1.9253459947808285e-97,1.9253459947808285e-97
1.038,0.000008848278630426436,0.38214016657452937,1.9208073393358624e-97,0.003687923190927932,0.011134664407769343,0.059497586561776734,0.00024426953211114554,0.00011692262096141087,0.19029143364352508,0.35049725674612087,1.9208073393358624e-97,1.9208073393358624e-97,1.9208073393358624e-97,0.0023809284436477,1.9208073393358624e-97,1.9208073393358624e-97,1.9208073393358624e-97,0,1.9208073393358624e-97,0,1.9208073393358624e-97,1.9208073393358624e-97,1.9208073393358624e-97,1.9208073393358624e-97,1.9208073393358624e-97,1.9208073393358624e-97,1.9208073393358624e-97,1.9208073393358624e-97,1.9208073393358624e-97,1.9208073393358624e-97,1.9208073393358624e-97,1.9208073393358624e-97
1.039,0.000008837920488205527,0.3817084881432387,1.9167122216020864e-97,0.0036266043454064823,0.011111710341075363,0.05871184619744104,0.0002461607238783109,0.00011783915691481169,0.190800944894307,0.35130185663596575,1.9167122216020864e-97,1.9167122216020864e-97,1.9167122216020864e-97,0.002365711641284363,1.9167122216020864e-97,1.9167122216020864e-97,1.9167122216020864e-97,0,1.9167122216020864e-97,0,1.9167122216020864e-97,1.9167122216020864e-97,1.9167122216020864e-97,1.9167122216020864e-97,1.9167122216020864e-97,1.9167122216020864e-97,1.9167122216020864e-97,1.9167122216020864e-97,1.9167122216020864e-97,1.9167122216020864e-97,1.9167122216020864e-97,1.9167122216020864e-97
1.04,0.00000882537067008138,0.3811820651799422,1.912150119350263e-97,0.0035663940942635866,0.01109650838338697,0.05793006055658293,0.0002480741162454801,0.00011876647518628104,0.19123224488870505,0.35226680353750484,1.912150119350263e-97,1.912150119350263e-97,1.912150119350263e-97,0.0023502573975125642,1.912150119350263e-97,1.912150119350263e-97,1.912150119350263e-97,0,1.912150119350263e-97,0,1.912150119350263e-97,1.912150119350263e-97,1.912150119350263e-97,1.912150119350263e-97,1.912150119350263e-97,1.912150119350263e-97,1.912150119350263e-97,1.912150119350263e-97,1.912150119350263e-97,1.912150119350263e-97,1.912150119350263e-97,1.912150119350263e-97
1.041,0.000008807102411910556,0.38040855355802894,1.9063589855646104e-97,0.0035058382689349935,0.011071471136162902,0.05715326346825329,0.0002499077963322527,0.0001196557843238539,0.19168859036287195,0.3534586315212139,1.9063589855646104e-97,1.9063589855646104e-97,1.9063589855646104e-97,0.0023352810014660654,1.9063589855646104e-97,1.9063589855646104e-97,1.9063589855646104e-97,0,1.9063589855646104e-97,0,1.9063589855646104e-97,1.9063589855646104e-97,1.9063589855646104e-97,1.9063589855646104e-97,1.9063589855646104e-97,1.9063589855646104e-97,1.9063589855646104e-97,1.9063589855646104e-97,1.9063589855646104e-97,1.9063589855646104e-97,1.9063589855646104e-97,1.9063589855646104e-97
1.042,0.000008793689658330573,0.3798446665301519,1.9016289665325273e-97,0.003449098392919381,0.011057787358735421,0.056403504493322154,0.00025195991986044536,0.00012064984531066777,0.1922405437378049,0.35430136417337477,1.9016289665325273e-97,1.9016289665325273e-97,1.9016289665325273e-97,0.0023216318588619917,1.9016289665325273e-97,1.9016289665325273e-97,1.9016289665325273e-97,0,1.9016289665325273e-97,0,1.9016289665325273e-97,1.9016289665325273e-97,1.9016289665325273e-97,1.9016289665325273e-97,1.9016289665325273e-97,1.9016289665325273e-97,1.9016289665325273e-97,1.9016289665325273e-97,1.9016289665325273e-97,1.9016289665325273e-97,1.9016289665325273e-97,1.9016289665325273e-97
1.043,0.0000087743813178151,0.3790260163238092,1.8956343235243144e-97,0.003391851608828994,0.011041744593460934,0.055665907590706956,0.00025392337721180826,0.00012160161747838664,0.19266240642519575,0.3555214489073893,1.8956343235243144e-97,1.8956343235243144e-97,1.8956343235243144e-97,0.002306325174601016,1.8956343235243144e-97,1.8956343235243144e-97,1.8956343235243144e-97,0,1.8956343235243144e-97,0,1.8956343235243144e-97,1.8956343235243144e-97,1.8956343235243144e-97,1.8956343235243144e-97,1.8956343235243144e-97,1.8956343235243144e-97,1.8956343235243144e-97,1.8956343235243144e-97,1.8956343235243144e-97,1.8956343235243144e-97,1.8956343235243144e-97,1.8956343235243144e-97
1.044,0.000008754925868858177,0.3782008988744291,1.8896194133684186e-97,0.0033363083969983006,0.011014376412031422,0.054930282198963766,0.00025596104394807003,0.0001225890972573405,0.19317769809636412,0.3566617432877004,1.8896194133684186e-97,1.8896194133684186e-97,1.8896194133684186e-97,0.002291387666438598,1.8896194133684186e-97,1.8896194133684186e-97,1.8896194133684186e-97,0,1.8896194133684186e-97,0,1.8896194133684186e-97,1.8896194133684186e-97,1.8896194133684186e-97,1.8896194133684186e-97,1.8896194133684186e-97,1.8896194133684186e-97,1.8896194133684186e-97,1.8896194133684186e-97,1.8896194133684186e-97,1.8896194133684186e-97,1.8896194133684186e-97,1.8896194133684186e-97
1.045,0.000008734595530839394,0.3773378734807522,1.8834273640352588e-97,0.0032821217407299724,0.010996237396960382,0.054228935988763265,0.000258051240660664,0.00012360191228194317,0.19392452489734058,0.3575625582526038,1.8834273640352588e-97,1.8834273640352588e-97,1.8834273640352588e-97,0.00227736049437637,1.8834273640352588e-97,1.8834273640352588e-97,1.8834273640352588e-97,0,1.8834273640352588e-97,0,1.8834273640352588e-97,1.8834273640352588e-97,1.8834273640352588e-97,1.8834273640352588e-97,1.8834273640352588e-97,1.8834273640352588e-97,1.8834273640352588e-97,1.8834273640352588e-97,1.8834273640352588e-97,1.8834273640352588e-97,1.8834273640352588e-97,1.8834273640352588e-97
1.046,0.000008711387798493615,0.3763504235790981,1.8766272992588605e-97,0.0032284911975245336,0.010974530925515572,0.05354272840419947,0.00026013335792230454,0.00012461103772137854,0.19456991819325853,0.35867620825304636,1.8766272992588605e-97,1.8766272992588605e-97,1.8766272992588605e-97,0.002264243663915299,1.8766272992588605e-97,1.8766272992588605e-97,1.8766272992588605e-97,0,1.8766272992588605e-97,0,1.8766272992588605e-97,1.8766272992588605e-97,1.8766272992588605e-97,1.8766272992588605e-97,1.8766272992588605e-97,1.8766272992588605e-97,1.8766272992588605e-97,1.8766272992588605e-97,1.8766272992588605e-97,1.8766272992588605e-97,1.8766272992588605e-97,1.8766272992588605e-97
1.047,0.00000869046003324064,0.37546135257912583,1.870330910787421e-97,0.0031772771163305264,0.010953605007506011,0.052856393473835125,0.0002623603210840784,0.00012568973650154165,0.1950651029624647,0.359837999566719,1.870330910787421e-97,1.870330910787421e-97,1.870330910787421e-97,0.002251528776399928,1.870330910787421e-97,1.870330910787421e-97,1.870330910787421e-97,0,1.870330910787421e-97,0,1.870330910787421e-97,1.870330910787421e-97,1.870330910787421e-97,1.870330910787421e-97,1.870330910787421e-97,1.870330910787421e-97,1.870330910787421e-97,1.870330910787421e-97,1.870330910787421e-97,1.870330910787421e-97,1.870330910787421e-97,1.870330910787421e-97
1.048,0.000008666950229538668,0.37446060704795514,1.863491371151071e-97,0.0031266263058611016,0.010931408877735653,0.05218614121856744,0.0002645860503028007,0.00012676804048943776,0.19561719891707569,0.3610398849945873,1.863491371151071e-97,1.863491371151071e-97,1.863491371151071e-97,0.002238111597195995,1.863491371151071e-97,1.863491371151071e-97,1.863491371151071e-97,0,1.863491371151071e-97,0,1.863491371151071e-97,1.863491371151071e-97,1.863491371151071e-97,1.863491371151071e-97,1.863491371151071e-97,1.863491371151071e-97,1.863491371151071e-97,1.863491371151071e-97,1.863491371151071e-97,1.863491371151071e-97,1.863491371151071e-97,1.863491371151071e-97
1.049,0.000008637485083103545,0.3732024227547346,1.8553856269075003e-97,0.0030753126386263954,0.010899439935581198,0.05150589669478926,0.000266703843225648,0.0001277948233141643,0.19623751595082348,0.36245136265750155,1.8553856269075003e-97,1.8553856269075003e-97,1.8553856269075003e-97,0.0022249132163206916,1.8553856269075003e-97,1.8553856269075003e-97,1.8553856269075003e-97,0,1.8553856269075003e-97,0,1.8553856269075003e-97,1.8553856269075003e-97,1.8553856269075003e-97,1.8553856269075003e-97,1.8553856269075003e-97,1.8553856269075003e-97,1.8553856269075003e-97,1.8553856269075003e-97,1.8553856269075003e-97,1.8553856269075003e-97,1.8553856269075003e-97,1.8553856269075003e-97
1.05,0.00000860706758519028,0.3719029438845463,1.8470909459892468e-97,0.0030251167954312686,0.010876796067750985,0.05083634666181107,0.0002688636844699784,0.00012884194602177528,0.19699946231727417,0.36374184702085455,1.8470909459892468e-97,1.8470909459892468e-97,1.8470909459892468e-97,0.002211174554254737,1.8470909459892468e-97,1.8470909459892468e-97,1.8470909459892468e-97,0,1.8470909459892468e-97,0,1.8470909459892468e-97,1.8470909459892468e-97,1.8470909459892468e-97,1.8470909459892468e-97,1.8470909459892468e-97,1.8470909459892468e-97,1.8470909459892468e-97,1.8470909459892468e-97,1.8470909459892468e-97,1.8470909459892468e-97,1.8470909459892468e-97,1.8470909459892468e-97
1.051,0.000008580666179297747,0.3707768562265332,1.8396730894006414e-97,0.002977716937517617,0.010855796277811833,0.0502002723139875,0.00027122155479261813,0.00012998417060511018,0.19775110934528384,0.3648291629206308,1.8396730894006414e-97,1.8396730894006414e-97,1.8396730894006414e-97,0.0021992995866580867,1.8396730894006414e-97,1.8396730894006414e-97,1.8396730894006414e-97,0,1.8396730894006414e-97,0,1.8396730894006414e-97,1.8396730894006414e-97,1.8396730894006414e-97,1.8396730894006414e-97,1.8396730894006414e-97,1.8396730894006414e-97,1.8396730894006414e-97,1.8396730894006414e-97,1.8396730894006414e-97,1.8396730894006414e-97,1.8396730894006414e-97,1.8396730894006414e-97
1.052,0.000008553352411244442,0.3696112104460714,1.832073913018944e-97,0.0029313159472909803,0.01083688124143709,0.04958516396252599,0.00027362440444405543,0.00013114816909862192,0.19821992392501578,0.36621480677236173,1.832073913018944e-97,1.832073913018944e-97,1.832073913018944e-97,0.002187371779343047,1.832073913018944e-97,1.832073913018944e-97,1.832073913018944e-97,0,1.832073913018944e-97,0,1.832073913018944e-97,1.832073913018944e-97,1.832073913018944e-97,1.832073913018944e-97,1.832073913018944e-97,1.832073913018944e-97,1.832073913018944e-97,1.832073913018944e-97,1.832073913018944e-97,1.832073913018944e-97,1.832073913018944e-97,1.832073913018944e-97
1.053,0.000008521666687540322,0.36825649908068053,1.8235536141374957e-97,0.0028847023934225886,0.010808567524472746,0.04897044402686469,0.0002759593158371357,0.00013227982294364786,0.19886813905475742,0.367619534071875,1.8235536141374957e-97,1.8235536141374957e-97,1.8235536141374957e-97,0.0021753530424586187,1.8235536141374957e-97,1.8235536141374957e-97,1.8235536141374957e-97,0,1.8235536141374957e-97,0,1.8235536141374957e-97,1.8235536141374957e-97,1.8235536141374957e-97,1.8235536141374957e-97,1.8235536141374957e-97,1.8235536141374957e-97,1.8235536141374957e-97,1.8235536141374957e-97,1.8235536141374957e-97,1.8235536141374957e-97,1.8235536141374957e-97,1.8235536141374957e-97
1.054,0.00000849457555195407,0.3671001971327042,1.8160317470725286e-97,0.0028408789698198163,0.010786943410517646,0.04838486948646247,0.00027851518286333175,0.0001335176178242562,0.19967638541656135,0.3686258663884351,1.8160317470725286e-97,1.8160317470725286e-97,1.8160317470725286e-97,0.002164331819259771,1.8160317470725286e-97,1.8160317470725286e-97,1.8160317470725286e-97,0,1.8160317470725286e-97,0,1.8160317470725286e-97,1.8160317470725286e-97,1.8160317470725286e-97,1.8160317470725286e-97,1.8160317470725286e-97,1.8160317470725286e-97,1.8160317470725286e-97,1.8160317470725286e-97,1.8160317470725286e-97,1.8160317470725286e-97,1.8160317470725286e-97,1.8160317470725286e-97
1.055,0.000008451672622964592,0.3652604151516448,1.8051469841637687e-97,0.0027929987968289146,0.010753621772668762,0.04772254456035722,0.00028062027965750633,0.00013453953602098062,0.20045862351342603,0.37043765144372026,1.8051469841637687e-97,1.8051469841637687e-97,1.8051469841637687e-97,0.0021505332730525524,1.8051469841637687e-97,1.8051469841637687e-97,1.8051469841637687e-97,0,1.8051469841637687e-97,0,1.8051469841637687e-97,1.8051469841637687e-97,1.8051469841637687e-97,1.8051469841637687e-97,1.8051469841637687e-97,1.8051469841637687e-97,1.8051469841637687e-97,1.8051469841637687e-97,1.8051469841637687e-97,1.8051469841637687e-97,1.8051469841637687e-97,1.8051469841637687e-97
1.056,0.000008423510231363084,0.36405752147513054,1.7974282065110216e-97,0.002751178875240656,0.010726833098084766,0.047159751572385174,0.00028328211864759505,0.0001358286017629269,0.2011663231251741,0.37157003582872117,1.7974282065110216e-97,1.7974282065110216e-97,1.7974282065110216e-97,0.0021408217946216716,1.7974282065110216e-97,1.7974282065110216e-97,1.7974282065110216e-97,0,1.7974282065110216e-97,0,1.7974282065110216e-97,1.7974282065110216e-97,1.7974282065110216e-97,1.7974282065110216e-97,1.7974282065110216e-97,1.7974282065110216e-97,1.7974282065110216e-97,1.7974282065110216e-97,1.7974282065110216e-97,1.7974282065110216e-97,1.7974282065110216e-97,1.7974282065110216e-97
1.057,0.000008383889470754193,0.36235925097843713,1.7872813336732091e-97,0.002706747298125867,0.01069383477246302,0.04657210951352942,0.00028562731904379143,0.0001369660830784372,0.20210850139260372,0.37299927056715176,1.7872813336732091e-97,1.7872813336732091e-97,1.7872813336732091e-97,0.0021293081860959636,1.7872813336732091e-97,1.7872813336732091e-97,1.7872813336732091e-97,0,1.7872813336732091e-97,0,1.7872813336732091e-97,1.7872813336732091e-97,1.7872813336732091e-97,1.7872813336732091e-97,1.7872813336732091e-97,1.7872813336732091e-97,1.7872813336732091e-97,1.7872813336732091e-97,1.7872813336732091e-97,1.7872813336732091e-97,1.7872813336732091e-97,1.7872813336732091e-97
1.058,0.000008346891160016494,0.36077415584505895,1.7777121687249436e-97,0.002664283504504267,0.010670143521101782,0.04597311925001253,0.00028812678287489397,0.00013817777047021385,0.2028242788022262,0.37454104227239365,1.7777121687249436e-97,1.7777121687249436e-97,1.7777121687249436e-97,0.002118325360197524,1.7777121687249436e-97,1.7777121687249436e-97,1.7777121687249436e-97,0,1.7777121687249436e-97,0,1.7777121687249436e-97,1.7777121687249436e-97,1.7777121687249436e-97,1.7777121687249436e-97,1.7777121687249436e-97,1.7777121687249436e-97,1.7777121687249436e-97,1.7777121687249436e-97,1.7777121687249436e-97,1.7777121687249436e-97,1.7777121687249436e-97,1.7777121687249436e-97
1.059,0.000008310325768480798,0.3592076091426693,1.7682531914855459e-97,0.0026230262464448217,0.010635452245877383,0.045413881953831885,0.00029070750855727455,0.0001394286740782369,0.2038042446078242,0.3757692603759224,1.7682531914855459e-97,1.7682531914855459e-97,1.7682531914855459e-97,0.0021080789190260794,1.7682531914855459e-97,1.7682531914855459e-97,1.7682531914855459e-97,0,1.7682531914855459e-97,0,1.7682531914855459e-97,1.7682531914855459e-97,1.7682531914855459e-97,1.7682531914855459e-97,1.7682531914855459e-97,1.7682531914855459e-97,1.7682531914855459e-97,1.7682531914855459e-97,1.7682531914855459e-97,1.7682531914855459e-97,1.7682531914855459e-97,1.7682531914855459e-97
1.06,0.000008268018142842519,0.3573926870454243,1.7575913938656587e-97,0.002581003900815408,0.010601002154598485,0.04483698786947991,0.0002931512400914393,0.0001406141174361159,0.2044143627472684,0.37763592445298777,1.7575913938656587e-97,1.7575913938656587e-97,1.7575913938656587e-97,0.002095998453755286,1.7575913938656587e-97,1.7575913938656587e-97,1.7575913938656587e-97,0,1.7575913938656587e-97,0,1.7575913938656587e-97,1.7575913938656587e-97,1.7575913938656587e-97,1.7575913938656587e-97,1.7575913938656587e-97,1.7575913938656587e-97,1.7575913938656587e-97,1.7575913938656587e-97,1.7575913938656587e-97,1.7575913938656587e-97,1.7575913938656587e-97,1.7575913938656587e-97
