flavor,boundary,item,classification,mass_bin_low_GeV,mass_bin_high_GeV,n_mass_points,median_low_shift_pct,median_high_shift_pct,min_shift_pct,max_shift_pct,max_abs_shift_pct,n_missing_boundaries
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,4.2,4.5,2,,,,,,4
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,4.5,4.8,1,,,,,,2
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,4.8,5.1,2,,,,,,4
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,5.1,5.3999999999999995,1,,,,,,2
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,5.3999999999999995,5.699999999999999,3,,,,,,6
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,5.7,6.0,1,,,,,,2
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,6.0,6.3,2,,,,,,4
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,6.3,6.6,1,,,,,,2
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,6.6,6.8999999999999995,2,,,,,,4
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,6.8999999999999995,7.199999999999999,1,,,,,,2
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,7.199999999999999,7.499999999999999,2,,,,,,4
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,7.5,7.8,1,,,,,,2
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,7.8,8.1,2,,,,,,4
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,8.4,8.700000000000001,1,,,,,,2
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,9.0,9.3,1,,,,,,2
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,9.299999999999999,9.6,1,,,,,,2
Umu,upper,bc_spectrum_and_normalization,unknowable; factor scenario,9.9,10.200000000000001,1,,,,,,2
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,0.0,0.3,7,,,,,,14
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,0.3,0.6,17,,,,,,34
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,0.6,0.8999999999999999,12,0.0,0.0,0.0,0.0,0.0,12
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,0.8999999999999999,1.2,12,0.0,0.0,0.0,0.0,0.0,0
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,1.2,1.5,12,0.0,0.0,0.0,0.0,0.0,0
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,1.5,1.8,12,0.0,0.0,0.0,0.0,0.0,0
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,1.7999999999999998,2.0999999999999996,9,0.0,0.0,0.0,0.0,0.0,0
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,2.1,2.4,1,0.0,0.0,0.0,0.0,0.0,0
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,2.4,2.6999999999999997,2,0.0,0.0,0.0,0.0,0.0,0
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,2.6999999999999997,2.9999999999999996,1,0.0,0.0,0.0,0.0,0.0,0
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,3.0,3.3,2,0.0,0.0,0.0,0.0,0.0,0
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,3.3,3.5999999999999996,1,0.0,0.0,0.0,0.0,0.0,0
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,3.5999999999999996,3.8999999999999995,2,0.0,0.0,0.0,0.0,0.0,0
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,3.9,4.2,1,0.0,0.0,0.0,0.0,0.0,0
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,4.2,4.5,2,,,,,,4
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,4.5,4.8,1,,,,,,2
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,4.8,5.1,2,,,,,,4
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,5.1,5.3999999999999995,1,,,,,,2
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,5.3999999999999995,5.699999999999999,3,,,,,,6
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,5.7,6.0,1,,,,,,2
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,6.0,6.3,2,,,,,,4
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,6.3,6.6,1,,,,,,2
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,6.6,6.8999999999999995,2,,,,,,4
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,6.8999999999999995,7.199999999999999,1,,,,,,2
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,7.199999999999999,7.499999999999999,2,,,,,,4
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,7.5,7.8,1,,,,,,2
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,7.8,8.1,2,,,,,,4
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,8.4,8.700000000000001,1,,,,,,2
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,9.0,9.3,1,,,,,,2
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,9.299999999999999,9.6,1,,,,,,2
Umu,upper,charged_kaon_parent_transport,unknowable; transport scenario,9.9,10.200000000000001,1,,,,,,2
Umu,upper,combined_physics_model_rss,"engineering envelope, not confidence interval",0.6,0.8999999999999999,6,-20.046127134835558,20.075369505307407,-20.117786062497302,20.196753287829374,20.196753287829374,0
Umu,upper,combined_physics_model_rss,"engineering envelope, not confidence interval",0.8999999999999999,1.2,12,-20.043359304751093,20.0783662462948,-20.140994543538106,20.200192095254145,20.200192095254145,0
Umu,upper,combined_physics_model_rss,"engineering envelope, not confidence interval",1.2,1.5,12,-20.079372515135667,20.084842058429775,-20.096995353112625,20.103669452873497,20.103669452873497,0
Umu,upper,combined_physics_model_rss,"engineering envelope, not confidence interval",1.5,1.8,12,-20.105956810425504,20.11885848085052,-20.213791019498416,20.304349247230014,20.304349247230014,0
Umu,upper,combined_physics_model_rss,"engineering envelope, not confidence interval",1.7999999999999998,2.0999999999999996,9,-20.143886377656894,20.191791415537065,-20.219890780655312,20.362054183510956,20.362054183510956,0
Umu,upper,combined_physics_model_rss,"engineering envelope, not confidence interval",2.1,2.4,1,-20.23972591113069,20.25717599268395,-20.23972591113069,20.25717599268395,20.25717599268395,0
Umu,upper,combined_physics_model_rss,"engineering envelope, not confidence interval",2.4,2.6999999999999997,2,-20.244648110130615,20.347027880414892,-20.257338279812988,20.41791434345157,20.41791434345157,0
Umu,upper,combined_physics_model_rss,"engineering envelope, not confidence interval",2.6999999999999997,2.9999999999999996,1,-20.397792993801357,20.431662357783644,-20.397792993801357,20.431662357783644,20.431662357783644,0
Umu,upper,combined_physics_model_rss,"engineering envelope, not confidence interval",3.0,3.3,2,-20.649715527650493,20.789642865581037,-20.710512047442176,20.90787317695142,20.90787317695142,0
Umu,upper,combined_physics_model_rss,"engineering envelope, not confidence interval",3.3,3.5999999999999996,1,-20.997645886302983,21.220715226524266,-20.997645886302983,21.220715226524266,21.220715226524266,0
Umu,upper,combined_physics_model_rss,"engineering envelope, not confidence interval",3.5999999999999996,3.8999999999999995,2,-22.098335712157542,22.287562898074263,-22.75281566076721,22.959603036422195,22.959603036422195,0
Umu,upper,combined_physics_model_rss,"engineering envelope, not confidence interval",3.9,4.2,1,-30.034913269280494,27.82426408348906,-30.034913269280494,27.82426408348906,30.034913269280494,0
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,0.0,0.3,7,,,,,,14
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,0.3,0.6,17,,,,,,34
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,0.6,0.8999999999999999,12,-1.9026556385970395e-06,1.9026548447875768e-06,-3.0815983653731394e-06,3.081597177434503e-06,3.0815983653731394e-06,12
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,0.8999999999999999,1.2,12,-1.4925445268598736e-06,1.4925439217883252e-06,-2.698364509612361e-06,2.698363510411639e-06,2.698364509612361e-06,0
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,1.2,1.5,12,-2.022238293486467e-06,2.0222375218814648e-06,-2.2351709927370678e-06,2.2351702044787203e-06,2.2351709927370678e-06,0
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,1.5,1.8,12,-2.3593450304559838e-06,2.3593440645619523e-06,-3.839264950400434e-06,3.839263484906041e-06,3.839264950400434e-06,0
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,1.7999999999999998,2.0999999999999996,9,-3.051257468911217e-06,3.05125624766589e-06,-4.188932745119445e-06,4.188931268522822e-06,4.188932745119445e-06,0
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,2.1,2.4,1,-3.5287943900286223e-06,3.5287931021699137e-06,-3.5287943900286223e-06,3.5287931021699137e-06,3.5287943900286223e-06,0
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,2.4,2.6999999999999997,2,-3.5699517730858332e-06,3.569950457471549e-06,-3.657034441939544e-06,3.657033142978605e-06,3.657034441939544e-06,0
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,2.6999999999999997,2.9999999999999996,1,-4.600280822941727e-06,4.6002791798116505e-06,-4.600280822941727e-06,4.6002791798116505e-06,4.600280822941727e-06,0
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,3.0,3.3,2,-6.2063923500499385e-06,6.2063903905063e-06,-6.680658826141439e-06,6.680656827739995e-06,6.680658826141439e-06,0
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,3.3,3.5999999999999996,1,-7.782506039610837e-06,7.782503375075578e-06,-7.782506039610837e-06,7.782503375075578e-06,7.782506039610837e-06,0
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,3.5999999999999996,3.8999999999999995,2,-1.0659788540756665e-05,1.0659785310007663e-05,-1.232022097674701e-05,1.232021737962441e-05,1.232022097674701e-05,0
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,3.9,4.2,1,-2.2487587303388068e-05,2.2487583573038705e-05,-2.2487587303388068e-05,2.2487583573038705e-05,2.2487587303388068e-05,0
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,4.2,4.5,2,,,,,,4
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,4.5,4.8,1,,,,,,2
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,4.8,5.1,2,,,,,,4
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,5.1,5.3999999999999995,1,,,,,,2
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,5.3999999999999995,5.699999999999999,3,,,,,,6
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,5.7,6.0,1,,,,,,2
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,6.0,6.3,2,,,,,,4
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,6.3,6.6,1,,,,,,2
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,6.6,6.8999999999999995,2,,,,,,4
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,6.8999999999999995,7.199999999999999,1,,,,,,2
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,7.199999999999999,7.499999999999999,2,,,,,,4
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,7.5,7.8,1,,,,,,2
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,7.8,8.1,2,,,,,,4
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,8.4,8.700000000000001,1,,,,,,2
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,9.0,9.3,1,,,,,,2
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,9.299999999999999,9.6,1,,,,,,2
Umu,upper,csv_8_digit_serialization,quantitatively dismissed by rounding bound,9.9,10.200000000000001,1,,,,,,2
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,0.0,0.3,7,,,,,,14
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,0.3,0.6,17,,,,,,34
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,0.6,0.8999999999999999,12,0.0,0.0,-4.662936703425657e-13,4.082689741835566e-09,4.082689741835566e-09,12
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,0.8999999999999999,1.2,12,-1.0547118733938987e-13,-1.0547118733938987e-13,-2.44804176929847e-10,9.812106682716148e-09,9.812106682716148e-09,0
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,1.2,1.5,12,7.878142582740111e-11,7.878142582740111e-11,-1.553202011450594e-10,4.538998887859691e-06,4.538998887859691e-06,0
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,1.5,1.8,12,8.527178962935977e-09,8.527178962935977e-09,-7.571721027943568e-12,0.012509079262068568,0.012509079262068568,0
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,1.7999999999999998,2.0999999999999996,9,1.2390279247043168e-06,1.2390279247043168e-06,0.0,0.0009482729195653405,0.0009482729195653405,0
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,2.1,2.4,1,9.901055531003067e-08,9.901055531003067e-08,9.901055531003067e-08,9.901055531003067e-08,9.901055531003067e-08,0
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,2.4,2.6999999999999997,2,0.00493472121562144,0.00493472121562144,0.004855065238662526,0.005014377192580355,0.005014377192580355,0
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,2.6999999999999997,2.9999999999999996,1,0.0006375278694292774,0.0006375278694292774,0.0006375278694292774,0.0006375278694292774,0.0006375278694292774,0
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,3.0,3.3,2,0.00013626445799497233,0.00013626445799497233,1.9430304476486526e-06,0.000270585885542296,0.000270585885542296,0
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,3.3,3.5999999999999996,1,0.0,0.0,0.0,0.0,0.0,0
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,3.5999999999999996,3.8999999999999995,2,0.0,0.0,0.0,0.0,0.0,0
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,3.9,4.2,1,0.0,0.0,0.0,0.0,0.0,0
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,4.2,4.5,2,,,,,,4
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,4.5,4.8,1,,,,,,2
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,4.8,5.1,2,,,,,,4
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,5.1,5.3999999999999995,1,,,,,,2
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,5.3999999999999995,5.699999999999999,3,,,,,,6
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,5.7,6.0,1,,,,,,2
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,6.0,6.3,2,,,,,,4
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,6.3,6.6,1,,,,,,2
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,6.6,6.8999999999999995,2,,,,,,4
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,6.8999999999999995,7.199999999999999,1,,,,,,2
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,7.199999999999999,7.499999999999999,2,,,,,,4
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,7.5,7.8,1,,,,,,2
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,7.8,8.1,2,,,,,,4
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,8.4,8.700000000000001,1,,,,,,2
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,9.0,9.3,1,,,,,,2
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,9.299999999999999,9.6,1,,,,,,2
Umu,upper,current_code_rerun_proxy,direct code calculation; finite-MC proxy,9.9,10.200000000000001,1,,,,,,2
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,0.0,0.3,7,,,,,,14
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,0.3,0.6,17,,,,,,34
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,0.6,0.8999999999999999,12,-5.677681813942964,0.0,-7.210719159310807,0.0,7.210719159310807,12
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,0.8999999999999999,1.2,12,-6.434482131771768,0.0,-7.8682248606872225,0.0,7.8682248606872225,0
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,1.2,1.5,12,-8.437042620189578,0.0,-8.978767635944873,0.0,8.978767635944873,0
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,1.5,1.8,12,-8.924245305904632,0.0,-9.819486200148697,0.0,9.819486200148697,0
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,1.7999999999999998,2.0999999999999996,9,-10.162067342233206,0.0,-10.775043396374183,0.0,10.775043396374183,0
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,2.1,2.4,1,-11.70072961581491,0.0,-11.70072961581491,0.0,11.70072961581491,0
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,2.4,2.6999999999999997,2,-13.793531425909045,0.0,-14.466982999216171,0.0,14.466982999216171,0
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,2.6999999999999997,2.9999999999999996,1,-16.87842076173679,0.0,-16.87842076173679,0.0,16.87842076173679,0
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,3.0,3.3,2,-21.096946616068113,0.0,-22.75025686184613,0.0,22.75025686184613,0
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,3.3,3.5999999999999996,1,-28.169968480202222,0.0,-28.169968480202222,0.0,28.169968480202222,0
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,3.5999999999999996,3.8999999999999995,2,-36.06755243696974,0.0,-36.06755243696974,0.0,36.06755243696974,1
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,3.9,4.2,1,,0.0,0.0,0.0,0.0,1
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,4.2,4.5,2,,,,,,4
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,4.5,4.8,1,,,,,,2
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,4.8,5.1,2,,,,,,4
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,5.1,5.3999999999999995,1,,,,,,2
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,5.3999999999999995,5.699999999999999,3,,,,,,6
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,5.7,6.0,1,,,,,,2
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,6.0,6.3,2,,,,,,4
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,6.3,6.6,1,,,,,,2
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,6.6,6.8999999999999995,2,,,,,,4
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,6.8999999999999995,7.199999999999999,1,,,,,,2
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,7.199999999999999,7.499999999999999,2,,,,,,4
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,7.5,7.8,1,,,,,,2
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,7.8,8.1,2,,,,,,4
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,8.4,8.700000000000001,1,,,,,,2
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,9.0,9.3,1,,,,,,2
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,9.299999999999999,9.6,1,,,,,,2
Umu,upper,detector_reconstruction_efficiency,unknowable; efficiency scenario,9.9,10.200000000000001,1,,,,,,2
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,0.0,0.3,7,,,,,,14
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,0.3,0.6,17,,,,,,34
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,0.6,0.8999999999999999,12,2.445599278644295e-10,9.782730181484567e-10,4.440892098500626e-14,0.00020235079762898067,0.00020235079762898067,12
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,0.8999999999999999,1.2,12,6.436029675871424e-06,2.5743780096565416e-05,5.776452649541852e-08,0.12185694942481451,0.12185694942481451,0
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,1.2,1.5,12,0.00018798987430068692,0.0007518645424919868,4.547441401214769e-06,0.004358368269752333,0.004358368269752333,0
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,1.5,1.8,12,6.864627482006114e-05,0.0002745713415519546,1.0583842691147538e-07,0.0042303554658618125,0.0042303554658618125,0
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,1.7999999999999998,2.0999999999999996,9,5.600030590358074e-05,0.00022399734784794845,8.842167886768948e-07,0.01751205152296098,0.01751205152296098,0
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,2.1,2.4,1,0.0017841338845414612,0.007132767059658818,0.0017841338845414612,0.007132767059658818,0.007132767059658818,0
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,2.4,2.6999999999999997,2,0.0022309201456738315,0.008914838668083735,0.0012913610481168902,0.01266634387204757,0.01266634387204757,0
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,2.6999999999999997,2.9999999999999996,1,0.00954837632407557,0.0381212483545168,0.00954837632407557,0.0381212483545168,0.0381212483545168,0
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,3.0,3.3,2,0.0038925667586675594,0.01555881395953751,0.0018112769158751263,0.023874979883720115,0.023874979883720115,0
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,3.3,3.5999999999999996,1,0.01769678639067518,0.07065144475864038,0.01769678639067518,0.07065144475864038,0.07065144475864038,0
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,3.5999999999999996,3.8999999999999995,2,0.02960478230490393,0.11809305789173274,0.022545095835324602,0.14622048971639767,0.14622048971639767,0
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,3.9,4.2,1,0.07116254645676001,0.283123816750841,0.07116254645676001,0.283123816750841,0.283123816750841,0
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,4.2,4.5,2,,,,,,4
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,4.5,4.8,1,,,,,,2
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,4.8,5.1,2,,,,,,4
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,5.1,5.3999999999999995,1,,,,,,2
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,5.3999999999999995,5.699999999999999,3,,,,,,6
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,5.7,6.0,1,,,,,,2
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,6.0,6.3,2,,,,,,4
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,6.3,6.6,1,,,,,,2
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,6.6,6.8999999999999995,2,,,,,,4
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,6.8999999999999995,7.199999999999999,1,,,,,,2
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,7.199999999999999,7.499999999999999,2,,,,,,4
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,7.5,7.8,1,,,,,,2
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,7.8,8.1,2,,,,,,4
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,8.4,8.700000000000001,1,,,,,,2
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,9.0,9.3,1,,,,,,2
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,9.299999999999999,9.6,1,,,,,,2
Umu,upper,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,9.9,10.200000000000001,1,,,,,,2
Umu,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,0.0,0.3,7,,,,,,14
Umu,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,0.3,0.6,17,,,,,,34
Umu,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,0.6,0.8999999999999999,12,-1.3242476507898449,1.2486125445469454,-2.058966168016152,2.0299649972539413,2.058966168016152,12
Umu,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,0.8999999999999999,1.2,12,-1.308289084692832,1.2749498139779658,-2.350222535774371,2.067293241537671,2.350222535774371,0
Umu,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,1.2,1.5,12,-1.7668063131415834,1.3267315069307561,-1.9522392122189647,1.468086209222097,1.9522392122189647,0
Umu,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,1.5,1.8,12,-1.9968147885787213,1.6416321091287434,-2.890557153629625,2.532409092216903,2.890557153629625,0
Umu,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,1.7999999999999998,2.0999999999999996,9,-2.373148700315786,2.0001992830444904,-2.9295956667924616,2.7670836679213995,2.9295956667924616,0
Umu,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,2.1,2.4,1,-3.057087060828867,2.324188685873718,-3.057087060828867,2.324188685873718,3.057087060828867,0
Umu,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,2.4,2.6999999999999997,2,-3.0848255386273116,2.733939215909964,-3.166644647010064,3.0580172219033086,3.166644647010064,0
Umu,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,2.6999999999999997,2.9999999999999996,1,-3.913802269466926,3.013113472719664,-3.913802269466926,3.013113472719664,3.913802269466926,0
Umu,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,3.0,3.3,2,-4.931550330018264,4.112111829111342,-5.143781406453796,4.4331420947512745,5.143781406453796,0
Umu,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,3.3,3.5999999999999996,1,-6.1269824119596255,5.165252792023822,-6.1269824119596255,5.165252792023822,6.1269824119596255,0
Umu,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,3.5999999999999996,3.8999999999999995,2,-8.885100661208712,7.115429601899281,-10.349376416629209,8.264988012872788,10.349376416629209,0
Umu,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,3.9,4.2,1,-21.292377540850016,14.075861410063517,-21.292377540850016,14.075861410063517,21.292377540850016,0
Umu,upper,flat_ew_kfactor_and_wz_mixture,literature-informed range,4.2,4.5,2,,,,,,3
