event,	id,	pt,	eta,	phi,	momentum,	mass
262,	9900015,	27.2137,	-3.69835,	-3.11564,	549.789,	47
263,	-9900015,	10.2719,	-1.47907,	-2.74562,	23.7112,	47
264,	9900015,	16.9206,	4.52134,	1.36602,	778.091,	47
265,	9900015,	12.9812,	-3.65296,	-0.306437,	250.632,	47
266,	9900015,	12.0596,	-2.90549,	1.81411,	110.52,	47
267,	-9900015,	27.6126,	-2.30878,	1.26664,	140.293,	47
268,	9900015,	28.8028,	2.80232,	1.44223,	238.25,	47
268,	9900015,	28.8028,	2.80232,	1.44223,	238.25,	47
268,	9900015,	28.8028,	2.80232,	1.44223,	238.25,	47
268,	9900015,	28.8028,	2.80232,	1.44223,	238.25,	47
269,	-9900015,	21.0637,	-3.89569,	2.41452,	518.276,	47
270,	9900015,	29.5591,	3.08121,	-0.593436,	322.648,	47
271,	9900015,	57.6499,	3.87523,	-0.240727,	1389.78,	47
271,	9900015,	57.6499,	3.87523,	-0.240727,	1389.78,	47
271,	9900015,	57.6499,	3.87523,	-0.240727,	1389.78,	47
272,	-9900015,	22.8207,	-0.851973,	-2.54196,	31.6162,	47
272,	-9900015,	22.8207,	-0.851973,	-2.54196,	31.6162,	47
273,	9900015,	17.6169,	-0.110606,	0.657364,	17.7247,	47
274,	9900015,	12.4209,	-3.70158,	-0.619496,	251.746,	47
274,	9900015,	12.4209,	-3.70158,	-0.619496,	251.746,	47
275,	9900015,	23.7747,	1.35407,	1.2178,	49.1108,	47
275,	9900015,	23.7747,	1.35407,	1.2178,	49.1108,	47
276,	9900015,	26.9363,	3.32734,	2.98205,	375.762,	47
277,	9900015,	23.8282,	-2.33017,	1.59117,	123.632,	47
278,	9900015,	39.8067,	3.75036,	-2.4641,	847.081,	47
279,	9900015,	38.7605,	4.0548,	2.3978,	1118.06,	47
280,	9900015,	15.1205,	5.05493,	-1.8547,	1185.45,	47
281,	9900015,	24.8089,	-2.96301,	-1.39017,	240.743,	47
281,	9900015,	24.8081,	-2.96303,	-1.39017,	240.74,	47
282,	9900015,	43.0621,	-1.75247,	-0.726566,	127.941,	47
282,	9900015,	43.0621,	-1.75247,	-0.726566,	127.941,	47
283,	9900015,	14.7807,	-5.64659,	0.804887,	2093.9,	47
284,	9900015,	26.6204,	-4.67242,	-2.92365,	1423.74,	47
284,	9900015,	26.612,	-4.67266,	-2.92365,	1423.63,	47
284,	9900015,	26.612,	-4.67266,	-2.92365,	1423.63,	47
285,	9900015,	8.30196,	3.61724,	-0.476732,	154.672,	47
286,	9900015,	45.1444,	-1.63539,	2.38592,	120.227,	47
286,	9900015,	45.1444,	-1.63539,	2.38592,	120.227,	47
286,	9900015,	45.1444,	-1.63539,	2.38592,	120.227,	47
287,	-9900015,	11.5564,	3.63428,	-2.09343,	218.998,	47
287,	-9900015,	11.5564,	3.63428,	-2.09343,	218.998,	47
288,	-9900015,	35.2955,	-3.10593,	0.129069,	394.866,	47
289,	-9900015,	11.6535,	1.81546,	0.133029,	36.7473,	47
290,	9900015,	26.0835,	-4.87421,	0.242425,	1706.88,	47
291,	9900015,	2.74057,	-3.24702,	-0.315279,	35.2884,	47
291,	9900015,	2.17819,	-3.38204,	-0.32148,	32.0898,	47
291,	9900015,	2.10039,	-3.40628,	-0.307871,	31.7012,	47
292,	-9900015,	24.4046,	-2.4602,	-2.3462,	143.896,	47
292,	-9900015,	24.4046,	-2.4602,	-2.3462,	143.896,	47
292,	-9900015,	24.4046,	-2.4602,	-2.3462,	143.896,	47
293,	9900015,	15.4095,	2.83435,	1.9272,	131.583,	47
293,	9900015,	15.4095,	2.83435,	1.9272,	131.583,	47
294,	9900015,	31.433,	1.50066,	2.72761,	73.9873,	47
294,	9900015,	30.6804,	1.50888,	2.73382,	72.7558,	47
294,	9900015,	30.6804,	1.50888,	2.73382,	72.7558,	47
295,	-9900015,	28.4248,	-4.35447,	-2.69063,	1106.28,	47
295,	-9900015,	28.4248,	-4.35447,	-2.69063,	1106.28,	47
296,	-9900015,	21.3292,	3.30181,	-1.8687,	290.063,	47
296,	-9900015,	21.3292,	3.30181,	-1.8687,	290.063,	47
296,	-9900015,	21.3292,	3.30182,	-1.8687,	290.063,	47
297,	9900015,	28.7881,	-0.0421044,	-1.27932,	28.8136,	47
297,	9900015,	28.7881,	-0.0421044,	-1.27932,	28.8136,	47
298,	-9900015,	22.8918,	-2.13639,	-0.770101,	98.2848,	47
299,	-9900015,	12.1174,	3.83534,	2.0636,	280.705,	47
299,	-9900015,	12.1174,	3.83534,	2.0636,	280.705,	47
300,	-9900015,	48.7901,	2.5268,	3.02148,	307.216,	47
301,	-9900015,	18.5979,	-0.102122,	0.855264,	18.695,	47
301,	-9900015,	18.5979,	-0.102124,	0.855264,	18.695,	47
302,	9900015,	17.9583,	2.63907,	2.76033,	126.352,	47
302,	9900015,	17.5002,	2.66951,	2.77489,	126.895,	47
303,	-9900015,	22.8824,	1.06196,	1.04999,	37.0444,	47
303,	-9900015,	22.8824,	1.06196,	1.04999,	37.0443,	47
304,	9900015,	16.1781,	4.70307,	-2.93311,	892.177,	47
304,	9900015,	16.1769,	4.70311,	-2.93311,	892.15,	47
305,	9900015,	13.2649,	3.72339,	2.17239,	274.774,	47
305,	9900015,	13.2633,	3.72351,	2.17235,	274.774,	47
306,	9900015,	30.9008,	-2.27351,	-0.0345204,	151.667,	47
307,	9900015,	27.4672,	4.0755,	-0.0166072,	808.866,	47
308,	-9900015,	26.2512,	-4.26851,	0.763929,	937.552,	47
308,	-9900015,	26.2512,	-4.26851,	0.763929,	937.552,	47
308,	-9900015,	26.2512,	-4.26851,	0.763929,	937.552,	47
309,	9900015,	30.424,	3.22542,	-2.98584,	383.402,	47
310,	9900015,	17.3158,	-3.80827,	2.82989,	390.422,	47
311,	-9900015,	31.8939,	-3.49145,	-2.64888,	524.079,	47
311,	-9900015,	31.8847,	-3.49169,	-2.64889,	524.054,	47
312,	-9900015,	45.5425,	-0.689799,	2.07235,	56.814,	47
312,	-9900015,	45.44,	-0.690506,	2.07231,	56.7101,	47
313,	-9900015,	20.52,	3.19154,	1.64242,	250.004,	47
313,	-9900015,	20.52,	3.19154,	1.64242,	250.004,	47
314,	-9900015,	3.55666,	-3.83028,	-0.975925,	81.9756,	47
315,	9900015,	33.4028,	-3.43499,	-2.0057,	518.802,	47
315,	9900015,	33.393,	-3.43524,	-2.00547,	518.777,	47
316,	-9900015,	22.1857,	0.870722,	-1.30898,	31.1408,	47
316,	-9900015,	22.1857,	0.870722,	-1.30898,	31.1408,	47
317,	9900015,	31.8433,	1.8496,	-0.545788,	103.723,	47
317,	9900015,	31.8433,	1.8496,	-0.545788,	103.723,	47
318,	-9900015,	27.5395,	1.12128,	-0.725837,	46.7433,	47
318,	-9900015,	27.5395,	1.12128,	-0.725838,	46.7433,	47
319,	-9900015,	12.2318,	-2.82965,	2.88687,	103.961,	47
320,	9900015,	9.18074,	4.19128,	-2.71284,	303.525,	47
321,	9900015,	16.9674,	1.97406,	0.534889,	62.2595,	47
322,	-9900015,	7.64787,	-1.54495,	-3.03302,	18.7414,	47
323,	-9900015,	12.2608,	-3.96535,	1.83897,	323.427,	47
323,	-9900015,	12.2608,	-3.96535,	1.83897,	323.427,	47
324,	-9900015,	29.142,	2.36484,	-1.38945,	156.439,	47
324,	-9900015,	29.1353,	2.36513,	-1.38963,	156.447,	47
324,	-9900015,	29.1352,	2.36513,	-1.38963,	156.447,	47
324,	-9900015,	29.1352,	2.36513,	-1.38963,	156.447,	47
325,	9900015,	5.8111,	4.95009,	0.69143,	410.249,	47
325,	9900015,	5.8111,	4.95009,	0.69143,	410.249,	47
326,	-9900015,	21.8374,	1.90266,	2.94529,	74.8244,	47
326,	-9900015,	21.8374,	1.90266,	2.94529,	74.8244,	47
327,	-9900015,	19.4025,	-3.96369,	-1.91963,	510.969,	47
328,	-9900015,	36.0582,	3.08477,	0.986146,	394.985,	47
328,	-9900015,	36.0582,	3.08477,	0.986146,	394.985,	47
329,	9900015,	8.82929,	4.64283,	-1.4756,	458.449,	47
330,	9900015,	25.4408,	-3.8147,	0.619419,	577.317,	47
330,	9900015,	25.4408,	-3.8147,	0.619419,	577.317,	47
331,	-9900015,	24.2105,	2.69106,	1.68114,	179.34,	47
332,	9900015,	26.3379,	0.26053,	-2.90032,	27.2368,	47
332,	9900015,	26.3377,	0.260529,	-2.90032,	27.2366,	47
332,	9900015,	26.3377,	0.260529,	-2.90032,	27.2366,	47
333,	9900015,	25.7002,	3.53504,	0.557374,	441.088,	47
334,	9900015,	9.43553,	4.3905,	1.59319,	380.691,	47
335,	9900015,	5.81822,	-5.13584,	0.448706,	494.585,	47
335,	9900015,	5.7969,	-5.13778,	0.443483,	493.732,	47
335,	9900015,	5.78839,	-5.13864,	0.441904,	493.432,	47
335,	9900015,	5.78839,	-5.13864,	0.441904,	493.432,	47
336,	-9900015,	11.2613,	-3.93053,	3.08805,	286.902,	47
336,	-9900015,	11.2613,	-3.93053,	3.08805,	286.902,	47
337,	9900015,	28.3256,	-4.80066,	1.34446,	1722.18,	47
337,	9900015,	28.3255,	-4.80066,	1.34446,	1722.17,	47
338,	-9900015,	11.5294,	3.59954,	1.32605,	211.038,	47
338,	-9900015,	11.5294,	3.59954,	1.32605,	211.038,	47
339,	9900015,	23.6869,	-2.79646,	0.226177,	194.795,	47
340,	-9900015,	19.3047,	3.40024,	-2.59102,	289.615,	47
340,	-9900015,	19.1608,	3.40852,	-2.59178,	289.841,	47
341,	-9900015,	11.3469,	-0.530755,	-0.32104,	12.9829,	47
342,	9900015,	20.1224,	-5.06064,	-1.64463,	1586.63,	47
342,	9900015,	20.1224,	-5.06064,	-1.64463,	1586.63,	47
342,	9900015,	20.1224,	-5.06064,	-1.64463,	1586.63,	47
343,	9900015,	22.9472,	-2.8344,	2.47248,	195.957,	47
344,	-9900015,	7.3838,	1.86008,	0.415568,	24.2923,	47
345,	9900015,	12.9089,	4.82617,	0.958042,	805.13,	47
346,	9900015,	25.3642,	-3.28139,	-0.742224,	337.983,	47
346,	9900015,	25.3641,	-3.28139,	-0.742223,	337.983,	47
347,	9900015,	28.14,	-4.46459,	-1.13734,	1222.63,	47
347,	9900015,	28.14,	-4.46459,	-1.13734,	1222.63,	47
348,	9900015,	32.3134,	3.80653,	-3.06637,	727.317,	47
348,	9900015,	32.3134,	3.80653,	-3.06637,	727.317,	47
349,	9900015,	12.4464,	2.29575,	1.55248,	62.4344,	47
349,	9900015,	12.4464,	2.29575,	1.55248,	62.4344,	47
350,	-9900015,	35.8453,	-0.810465,	-0.964377,	48.2766,	47
351,	9900015,	6.78254,	5.23879,	0.177145,	639.076,	47
352,	9900015,	10.6126,	4.1976,	-1.08712,	353.089,	47
353,	-9900015,	19.7075,	-3.20217,	2.74317,	242.665,	47
353,	-9900015,	19.7075,	-3.20217,	2.74317,	242.665,	47
354,	9900015,	15.5989,	4.6469,	-1.68195,	813.253,	47
355,	-9900015,	19.133,	2.99231,	-0.494554,	191.156,	47
355,	-9900015,	19.1286,	2.99261,	-0.494551,	191.169,	47
356,	9900015,	21.1113,	1.68221,	1.54995,	58.725,	47
356,	9900015,	21.1113,	1.68221,	1.54995,	58.725,	47
357,	-9900015,	56.309,	0.36003,	-0.354569,	59.998,	47
357,	-9900015,	56.309,	0.36003,	-0.354569,	59.998,	47
358,	9900015,	38.0615,	-0.742319,	-2.66504,	49.0386,	47
359,	9900015,	34.9297,	4.1925,	2.84384,	1156.23,	47
360,	9900015,	24.3167,	-1.21819,	0.726875,	44.7041,	47
360,	9900015,	24.3167,	-1.21819,	0.726875,	44.7041,	47
361,	9900015,	10.0608,	3.84119,	2.30977,	234.427,	47
362,	-9900015,	28.8475,	3.82243,	-1.45633,	659.698,	47
363,	-9900015,	35.1295,	-1.05795,	-2.44956,	56.6925,	47
363,	-9900015,	35.1295,	-1.05795,	-2.44956,	56.6925,	47
364,	9900015,	12.7574,	0.777376,	-0.0374069,	16.8102,	47
364,	9900015,	12.7466,	0.776883,	-0.0373358,	16.7905,	47
365,	9900015,	51.7979,	1.34505,	-1.35724,	106.157,	47
366,	-9900015,	9.38969,	-0.260356,	2.18835,	9.70973,	47
367,	-9900015,	22.0812,	3.1439,	-0.0822651,	256.553,	47
367,	-9900015,	22.081,	3.14391,	-0.0822653,	256.553,	47
368,	9900015,	32.3767,	-2.26939,	0.755225,	158.272,	47
369,	9900015,	6.70466,	-0.991373,	-0.585779,	10.2782,	47
369,	9900015,	6.70466,	-0.991373,	-0.585779,	10.2782,	47
370,	-9900015,	18.7283,	3.87378,	1.71033,	450.835,	47
370,	-9900015,	18.728,	3.8738,	1.71033,	450.838,	47
371,	-9900015,	18.7696,	0.464503,	2.53256,	20.8311,	47
372,	-9900015,	31.3117,	3.89189,	-0.262932,	767.514,	47
373,	-9900015,	31.1501,	4.40749,	-1.44311,	1278.33,	47
374,	9900015,	99.0499,	1.04708,	-1.12596,	158.494,	47
374,	9900015,	98.3008,	1.04897,	-1.12665,	157.528,	47
375,	-9900015,	18.2854,	3.18745,	0.536099,	221.872,	47
376,	-9900015,	29.9971,	-2.44388,	-1.55097,	174.05,	47
377,	-9900015,	28.4986,	-1.19514,	1.48189,	51.3924,	47
378,	-9900015,	2.04453,	-3.87308,	1.33303,	49.1823,	47
379,	9900015,	26.2951,	3.04031,	-1.6598,	275.567,	47
379,	9900015,	26.2797,	3.04074,	-1.65982,	275.523,	47
380,	9900015,	12.5076,	2.08497,	-0.532693,	51.0849,	47
380,	9900015,	12.5075,	2.08497,	-0.532693,	51.0847,	47
380,	9900015,	12.5065,	2.08499,	-0.532702,	51.082,	47
381,	9900015,	25.543,	0.898874,	-0.819794,	36.5758,	47
382,	-9900015,	16.5487,	-1.56453,	-2.89609,	41.2856,	47
383,	-9900015,	10.6951,	4.42146,	-0.476664,	445.071,	47
384,	-9900015,	25.9497,	2.17184,	3.07728,	115.326,	47
385,	-9900015,	14.6111,	-1.61512,	1.29418,	38.1886,	47
385,	-9900015,	14.6111,	-1.61512,	1.29418,	38.1886,	47
386,	9900015,	17.649,	2.68479,	0.903296,	129.927,	47
387,	-9900015,	7.17477,	4.65063,	-0.330908,	375.458,	47
387,	-9900015,	7.1738,	4.65071,	-0.330933,	375.438,	47
387,	-9900015,	7.1738,	4.65071,	-0.330933,	375.438,	47
388,	-9900015,	25.4441,	2.33986,	0.771394,	133.278,	47
388,	-9900015,	25.4438,	2.33987,	0.771395,	133.277,	47
388,	-9900015,	25.4438,	2.33987,	0.771395,	133.277,	47
388,	-9900015,	25.4438,	2.33987,	0.771395,	133.277,	47
389,	-9900015,	23.2242,	1.48257,	-0.352658,	53.7794,	47
390,	-9900015,	22.1402,	0.284183,	1.8451,	23.0403,	47
391,	9900015,	22.5986,	-4.53721,	-0.184619,	1055.82,	47
392,	9900015,	24.5347,	-2.72672,	1.95743,	188.28,	47
393,	-9900015,	17.2855,	1.59345,	-0.956209,	44.2849,	47
394,	9900015,	34.7665,	-1.00363,	-0.992875,	53.7963,	47
395,	-9900015,	15.6679,	-2.79037,	2.09775,	128.073,	47
395,	-9900015,	15.6679,	-2.79037,	2.09775,	128.073,	47
395,	-9900015,	15.6679,	-2.79037,	2.09775,	128.073,	47
396,	-9900015,	10.2757,	-2.81222,	-2.77768,	85.8376,	47
396,	-9900015,	10.2756,	-2.81222,	-2.77768,	85.8368,	47
396,	-9900015,	10.2756,	-2.81222,	-2.77768,	85.8368,	47
397,	-9900015,	34.9048,	-1.06317,	-1.21544,	56.5613,	47
397,	-9900015,	34.9048,	-1.06317,	-1.21544,	56.5613,	47
398,	9900015,	28.4246,	-5.45916,	-1.61682,	3338.54,	47
399,	-9900015,	27.0534,	1.31969,	2.74532,	54.2353,	47
399,	-9900015,	27.0534,	1.31969,	2.74532,	54.2353,	47
400,	-9900015,	30.7592,	-2.33027,	-1.87858,	159.609,	47
400,	-9900015,	30.7587,	-2.33028,	-1.87858,	159.608,	47
401,	9900015,	47.8327,	2.59161,	2.45197,	321.104,	47
401,	9900015,	47.8327,	2.59161,	2.45197,	321.104,	47
402,	9900015,	22.345,	4.56596,	2.72098,	1074.4,	47
403,	9900015,	7.06,	-3.73648,	1.15562,	148.167,	47
403,	9900015,	7.06,	-3.73648,	1.15562,	148.167,	47
403,	9900015,	7.06,	-3.73648,	1.15562,	148.167,	47
404,	-9900015,	36.7272,	-3.01912,	-0.889279,	376.861,	47
404,	-9900015,	36.7272,	-3.01912,	-0.889278,	376.86,	47
405,	9900015,	19.4214,	2.84787,	0.726022,	168.083,	47
406,	9900015,	44.4964,	1.13325,	2.78389,	76.2603,	47
407,	9900015,	26.6123,	-2.08682,	0.432169,	108.888,	47
407,	9900015,	26.6123,	-2.08682,	0.432169,	108.888,	47
408,	-9900015,	18.2696,	3.42753,	1.12828,	281.652,	47
408,	-9900015,	18.2696,	3.42753,	1.12828,	281.652,	47
409,	-9900015,	28.3633,	-1.2971,	-2.06038,	55.7624,	47
410,	9900015,	13.5239,	2.14474,	-0.2097,	58.5376,	47
411,	9900015,	14.9544,	5.03494,	-3.03285,	1149.23,	47
412,	-9900015,	18.2358,	3.83445,	2.72749,	422.061,	47
413,	-9900015,	26.9583,	0.891311,	2.61721,	38.3945,	47
413,	-9900015,	27.049,	0.893656,	2.62738,	38.5881,	47
413,	-9900015,	27.0491,	0.893657,	2.62739,	38.5883,	47
413,	-9900015,	27.0491,	0.893657,	2.62739,	38.5883,	47
414,	9900015,	29.0818,	-3.57428,	-2.12662,	519.066,	47
415,	9900015,	33.6914,	-2.95913,	1.6494,	325.679,	47
416,	9900015,	7.8682,	-5.71789,	2.78201,	1197.02,	47
416,	9900015,	7.8682,	-5.71789,	2.78201,	1197.02,	47
417,	9900015,	8.10562,	-3.10717,	2.60924,	90.793,	47
417,	9900015,	8.10562,	-3.10717,	2.60924,	90.793,	47
418,	9900015,	26.3029,	-3.99772,	-2.02996,	716.651,	47
419,	-9900015,	37.8772,	-3.65983,	-2.3501,	736.34,	47
420,	-9900015,	3.68382,	-3.71814,	-2.46563,	75.9085,	47
421,	-9900015,	9.15584,	2.75132,	1.34993,	71.9978,	47
421,	-9900015,	9.15584,	2.75132,	1.34993,	71.9978,	47
421,	-9900015,	9.15584,	2.75132,	1.34993,	71.9978,	47
422,	-9900015,	26.9875,	2.95708,	-2.82361,	260.345,	47
423,	-9900015,	46.8971,	0.0460248,	-1.76538,	46.9468,	47
423,	-9900015,	46.897,	0.046025,	-1.76538,	46.9466,	47
424,	9900015,	20.2322,	-3.80119,	-0.725558,	452.966,	47
425,	-9900015,	15.4265,	-1.00679,	-0.177178,	23.928,	47
426,	9900015,	21.9957,	2.36485,	-1.16642,	118.077,	47
427,	-9900015,	28.6443,	-2.67906,	0.133873,	209.677,	47
428,	9900015,	19.0168,	-3.70255,	1.9353,	385.805,	47
429,	9900015,	22.001,	-4.06178,	2.90268,	639.073,	47
430,	-9900015,	27.365,	3.8404,	2.69981,	637.132,	47
430,	-9900015,	26.8084,	3.86776,	2.71395,	641.472,	47
430,	-9900015,	26.8081,	3.86777,	2.71395,	641.473,	47
430,	-9900015,	26.8081,	3.86777,	2.71395,	641.473,	47
430,	-9900015,	26.8081,	3.86777,	2.71395,	641.473,	47
431,	9900015,	12.1496,	5.6898,	1.30552,	1797.15,	47
431,	9900015,	12.1292,	5.6905,	1.30513,	1795.39,	47
432,	-9900015,	25.1625,	1.62396,	-3.13586,	66.3064,	47
433,	-9900015,	24.7888,	-2.49396,	2.15502,	151.109,	47
433,	-9900015,	24.7882,	-2.49397,	2.15501,	151.107,	47
434,	9900015,	13.8344,	-4.5198,	-0.324032,	635.193,	47
435,	-9900015,	12.9189,	-4.68178,	1.61931,	697.431,	47
436,	9900015,	22.7207,	-0.814918,	1.02578,	30.6919,	47
436,	9900015,	22.7207,	-0.814919,	1.02578,	30.6919,	47
436,	9900015,	22.7207,	-0.814919,	1.02578,	30.6919,	47
437,	-9900015,	24.733,	3.37725,	-0.136817,	362.639,	47
438,	9900015,	26.247,	-0.740992,	-1.67968,	33.7885,	47
439,	9900015,	11.4657,	1.86577,	-1.80292,	37.9269,	47
439,	9900015,	11.4657,	1.86577,	-1.80292,	37.9269,	47
440,	-9900015,	8.47908,	2.82934,	-2.49554,	72.0437,	47
441,	-9900015,	8.90739,	-2.34171,	0.0684114,	46.7422,	47
441,	-9900015,	8.90725,	-2.34175,	0.0683968,	46.7434,	47
441,	-9900015,	8.90725,	-2.34175,	0.0683967,	46.7434,	47
442,	9900015,	20.706,	0.863585,	-0.960524,	28.919,	47
443,	-9900015,	20.2423,	-1.96496,	2.35835,	73.6292,	47
443,	-9900015,	20.0945,	-1.97382,	2.35801,	73.7174,	47
443,	-9900015,	20.0945,	-1.97382,	2.35801,	73.7174,	47
444,	-9900015,	44.9928,	1.83954,	-0.325101,	145.158,	47
444,	-9900015,	44.3944,	1.84356,	-0.322981,	143.777,	47
444,	-9900015,	44.3944,	1.84356,	-0.322981,	143.777,	47
445,	-9900015,	22.6278,	-2.12899,	2.81482,	96.4551,	47
446,	-9900015,	13.4917,	-4.12651,	-2.3716,	418.091,	47
447,	9900015,	22.7104,	-4.21743,	2.49232,	770.719,	47
447,	9900015,	22.707,	-4.2175,	2.49232,	770.653,	47
447,	9900015,	22.7043,	-4.21755,	2.49232,	770.602,	47
447,	9900015,	22.7043,	-4.21755,	2.49232,	770.602,	47
448,	9900015,	3.74459,	6.31882,	-3.0208,	1038.97,	47
448,	9900015,	3.74459,	6.31882,	-3.0208,	1038.97,	47
449,	9900015,	16.4576,	4.15475,	-2.05751,	524.602,	47
449,	9900015,	16.4576,	4.15475,	-2.05751,	524.602,	47
450,	9900015,	22.0171,	4.20108,	2.90446,	735.074,	47
450,	9900015,	22.0171,	4.20108,	2.90446,	735.074,	47
451,	-9900015,	10.3665,	3.311,	-1.20102,	142.276,	47
452,	9900015,	20.5499,	-1.99263,	-1.71202,	76.7651,	47
452,	9900015,	17.1139,	-2.08743,	-1.71182,	70.0657,	47
452,	9900015,	17.1139,	-2.08743,	-1.71182,	70.0657,	47
452,	9900015,	17.1139,	-2.08743,	-1.71182,	70.0657,	47
452,	9900015,	17.1139,	-2.08743,	-1.71182,	70.0657,	47
453,	-9900015,	26.1779,	-2.23769,	0.981344,	124.063,	47
453,	-9900015,	24.6108,	-2.29837,	0.980331,	123.772,	47
453,	-9900015,	24.6108,	-2.29837,	0.980331,	123.772,	47
454,	9900015,	36.9649,	-1.8621,	1.54187,	121.847,	47
455,	-9900015,	21.2238,	-2.16155,	-2.77232,	93.3816,	47
456,	9900015,	24.6124,	-4.71886,	0.054101,	1378.91,	47
457,	9900015,	32.8143,	-1.30969,	1.0876,	65.217,	47
458,	9900015,	9.71872,	-3.57668,	1.60466,	173.881,	47
458,	9900015,	9.71862,	-3.5767,	1.60466,	173.882,	47
459,	9900015,	39.6286,	-3.13147,	2.06213,	454.763,	47
459,	9900015,	39.6144,	-3.1317,	2.06214,	454.704,	47
460,	9900015,	8.76353,	-4.87272,	0.235936,	572.627,	47
460,	9900015,	8.76352,	-4.87272,	0.235936,	572.627,	47
461,	9900015,	12.175,	-3.54143,	-1.71368,	210.294,	47
462,	-9900015,	17.886,	2.92476,	0.221343,	167.086,	47
462,	-9900015,	17.8859,	2.92476,	0.221343,	167.085,	47
463,	9900015,	28.5848,	3.65285,	-2.60187,	551.835,	47
464,	-9900015,	43.3891,	-0.987722,	-1.70829,	66.3318,	47
465,	9900015,	16.1216,	-5.45086,	2.99535,	1877.86,	47
466,	-9900015,	35.0518,	0.810825,	-2.4436,	47.2192,	47
467,	9900015,	16.6078,	-4.07608,	-2.84455,	489.358,	47
468,	9900015,	16.9894,	5.59975,	0.646442,	2296.63,	47
468,	9900015,	16.893,	5.60322,	0.64657,	2291.55,	47
469,	9900015,	29.8901,	4.78346,	2.49249,	1786.32,	47
469,	9900015,	29.8901,	4.78346,	2.49249,	1786.32,	47
470,	9900015,	10.7331,	3.89038,	1.30474,	262.692,	47
471,	-9900015,	13.2378,	-3.75547,	-0.108904,	283.141,	47
472,	9900015,	19.7384,	2.00813,	0.5402,	74.8444,	47
473,	-9900015,	15.8287,	1.92306,	-2.89391,	55.3057,	47
474,	-9900015,	43.0016,	2.27793,	1.78768,	211.975,	47
475,	-9900015,	48.5267,	0.481709,	0.463686,	54.2666,	47
475,	-9900015,	48.5267,	0.481709,	0.463686,	54.2666,	47
476,	9900015,	37.2656,	-0.980417,	-0.239847,	56.6571,	47
476,	9900015,	37.2656,	-0.980417,	-0.239847,	56.6571,	47
477,	9900015,	41.2459,	4.86469,	0.51464,	2673.54,	47
478,	9900015,	30.3852,	3.90935,	1.70585,	757.909,	47
478,	9900015,	30.3852,	3.90935,	1.70585,	757.909,	47
478,	9900015,	30.3852,	3.90935,	1.70585,	757.909,	47
479,	9900015,	43.8872,	0.859574,	0.447539,	61.1238,	47
479,	9900015,	43.8872,	0.859574,	0.447539,	61.1238,	47
480,	-9900015,	32.2541,	-2.69701,	1.05892,	240.338,	47
481,	-9900015,	22.8779,	-4.46228,	-0.426689,	991.719,	47
482,	9900015,	23.5271,	-3.85394,	2.10515,	555.237,	47
483,	9900015,	36.1447,	-1.81123,	1.33909,	113.52,	47
484,	-9900015,	22.5618,	-2.25573,	-1.11376,	108.827,	47
484,	-9900015,	22.5618,	-2.25573,	-1.11376,	108.827,	47
485,	9900015,	13.9503,	-1.84206,	0.601458,	45.1156,	47
485,	9900015,	13.9392,	-1.84319,	0.601459,	45.1281,	47
486,	9900015,	39.6928,	1.80752,	-0.158043,	124.226,	47
486,	9900015,	39.6928,	1.80752,	-0.158043,	124.226,	47
486,	9900015,	39.6928,	1.80752,	-0.158043,	124.226,	47
487,	9900015,	21.8689,	3.86815,	-0.717045,	523.484,	47
487,	9900015,	18.4162,	3.96162,	-0.716163,	483.989,	47
487,	9900015,	18.4162,	3.96162,	-0.716163,	483.989,	47
488,	9900015,	28.6458,	0.827253,	2.63532,	39.0195,	47
488,	9900015,	28.6458,	0.827253,	2.63532,	39.0195,	47
489,	9900015,	7.97024,	-5.1295,	-1.82332,	673.238,	47
489,	9900015,	7.97024,	-5.1295,	-1.82332,	673.238,	47
490,	-9900015,	31.7405,	-3.43762,	-1.9878,	494.28,	47
491,	9900015,	7.54754,	-5.76249,	-2.61433,	1200.6,	47
492,	9900015,	21.7859,	4.18199,	-2.94933,	713.613,	47
493,	-9900015,	4.19271,	-3.62808,	1.75787,	78.9638,	47
493,	-9900015,	4.19271,	-3.62808,	1.75787,	78.9638,	47
494,	-9900015,	28.387,	3.27867,	0.682543,	377.235,	47
495,	9900015,	6.92998,	-6.45134,	-1.74038,	2195.25,	47
495,	9900015,	6.92998,	-6.45134,	-1.74038,	2195.25,	47
496,	-9900015,	22.7448,	-2.71129,	-0.309262,	171.895,	47
497,	9900015,	7.43449,	-0.605101,	-2.02853,	8.83759,	47
498,	9900015,	25.0412,	-3.51585,	-2.43866,	421.62,	47
498,	9900015,	25.0412,	-3.51585,	-2.43866,	421.62,	47
499,	9900015,	25.8466,	4.25194,	2.13798,	907.939,	47
500,	9900015,	47.285,	2.65656,	-2.29804,	338.499,	47
500,	9900015,	47.285,	2.65656,	-2.29804,	338.499,	47
501,	9900015,	18.604,	5.18205,	-2.27978,	1656.26,	47
502,	-9900015,	20.6903,	-3.08317,	-0.819745,	226.282,	47
503,	9900015,	8.41622,	-4.34739,	-0.999811,	325.243,	47
503,	9900015,	8.41607,	-4.3474,	-0.999814,	325.24,	47
503,	9900015,	8.41606,	-4.3474,	-0.999814,	325.24,	47
504,	9900015,	2.76143,	-1.39774,	-0.826119,	5.92766,	47
504,	9900015,	2.76143,	-1.39774,	-0.826119,	5.92766,	47
