event,	id,	pt,	eta,	phi,	momentum,	mass
380,	9900015,	19.2294,	4.78526,	1.76418,	1151.28,	55
381,	9900015,	18.3381,	-2.78389,	-1.25102,	148.939,	55
382,	-9900015,	22.8407,	-3.48443,	1.15907,	372.697,	55
383,	9900015,	6.44496,	-5.14474,	2.98581,	552.759,	55
384,	-9900015,	12.092,	3.3368,	1.97123,	170.282,	55
385,	-9900015,	52.1304,	0.807897,	-0.309433,	70.0888,	55
386,	9900015,	28.2681,	3.66695,	1.89314,	553.462,	55
387,	-9900015,	11.1545,	-2.84873,	2.09184,	96.619,	55
388,	9900015,	2.72121,	3.08827,	1.85259,	29.9124,	55
389,	-9900015,	15.3539,	-0.504641,	1.47657,	17.3508,	55
390,	9900015,	36.3218,	3.66936,	-2.38453,	712.858,	55
391,	-9900015,	8.23722,	3.5732,	-0.921258,	146.864,	55
392,	-9900015,	31.8668,	3.75073,	0.732763,	678.378,	55
393,	-9900015,	5.58705,	-4.03812,	0.539477,	158.497,	55
393,	-9900015,	5.15427,	-4.1361,	0.533328,	161.262,	55
394,	-9900015,	17.7023,	-1.79877,	2.41276,	54.9455,	55
395,	-9900015,	16.9453,	3.06544,	-1.97777,	182.083,	55
396,	-9900015,	23.797,	2.98171,	1.89858,	235.259,	55
397,	-9900015,	19.1111,	2.5864,	0.31224,	127.634,	55
398,	-9900015,	4.98435,	-2.92903,	-2.13162,	46.7605,	55
399,	9900015,	63.3907,	-2.94805,	-0.279443,	606.051,	55
400,	-9900015,	17.044,	2.19118,	0.0575173,	77.1883,	55
401,	-9900015,	28.1189,	-1.01165,	1.62434,	43.7777,	55
402,	-9900015,	16.442,	2.6933,	2.48074,	122.065,	55
403,	9900015,	6.38844,	5.38932,	0.831904,	699.725,	55
404,	9900015,	25.2478,	0.803242,	-3.06282,	33.8401,	55
405,	9900015,	24.8871,	-4.09134,	0.550015,	744.579,	55
406,	-9900015,	21.7888,	-2.49189,	3.13811,	132.55,	55
407,	9900015,	9.07469,	-5.85904,	1.77556,	1589.84,	55
408,	9900015,	70.8218,	2.3193,	1.52694,	363.561,	55
409,	9900015,	20.2987,	-1.44864,	-0.0235238,	45.5931,	55
410,	9900015,	20.3686,	3.63038,	-2.84284,	384.495,	55
411,	9900015,	22.8941,	-2.56756,	1.69169,	150.079,	55
412,	9900015,	15.6279,	-4.70026,	1.54336,	859.416,	55
413,	9900015,	21.3711,	5.32793,	-2.10084,	2201.39,	55
414,	9900015,	21.0226,	3.82398,	1.09044,	481.5,	55
415,	9900015,	10.1036,	3.8156,	2.67862,	229.483,	55
416,	9900015,	9.06092,	3.61594,	0.531415,	168.593,	55
417,	9900015,	27.6685,	1.86608,	-0.624847,	91.55,	55
418,	-9900015,	17.0092,	-2.84944,	-0.736236,	147.436,	55
419,	-9900015,	21.1409,	1.53326,	-2.31392,	51.2573,	55
420,	9900015,	9.52882,	-3.76336,	1.21953,	205.423,	55
421,	-9900015,	23.6263,	0.244601,	1.45977,	24.3366,	55
422,	9900015,	16.5862,	1.49872,	-0.450861,	38.9723,	55
423,	-9900015,	19.6684,	-3.9548,	-2.16737,	513.39,	55
424,	-9900015,	85.2111,	0.199,	-1.47031,	86.9039,	55
425,	9900015,	14.1624,	-3.26465,	-1.30693,	185.592,	55
426,	-9900015,	4.55672,	-5.03518,	-1.01292,	350.262,	55
427,	-9900015,	13.8532,	4.35769,	2.73905,	540.897,	55
428,	-9900015,	4.4901,	-6.63476,	-0.193022,	1708.7,	55
429,	9900015,	18.641,	2.55951,	-1.23525,	121.23,	55
430,	-9900015,	17.0516,	-5.49613,	-2.9109,	2078.17,	55
430,	-9900015,	16.9995,	-5.49588,	-2.91022,	2071.29,	55
431,	9900015,	22.0457,	-3.51021,	2.12665,	369.103,	55
432,	9900015,	55.6216,	-2.28816,	3.11625,	276.947,	55
433,	9900015,	5.20995,	-4.78028,	1.3561,	310.372,	55
434,	-9900015,	5.98388,	-2.16392,	-1.61709,	26.389,	55
435,	-9900015,	26.9571,	2.80119,	-0.593034,	222.732,	55
436,	9900015,	20.9715,	-1.7388,	-0.355138,	61.5118,	55
437,	9900015,	38.1197,	1.10936,	0.227224,	64.0828,	55
438,	9900015,	3.51207,	-4.92562,	-2.67707,	241.951,	55
439,	9900015,	26.3671,	-4.78277,	2.76541,	1574.68,	55
440,	9900015,	7.75934,	-4.96612,	2.61724,	556.638,	55
440,	9900015,	7.74642,	-4.96786,	2.61492,	556.683,	55
441,	9900015,	20.0332,	3.10008,	2.96551,	222.817,	55
442,	9900015,	17.5131,	4.38757,	-1.55549,	704.529,	55
443,	-9900015,	10.3358,	3.06991,	-1.35615,	111.556,	55
444,	-9900015,	13.8952,	-2.77467,	-3.05503,	111.826,	55
445,	-9900015,	14.7834,	4.66369,	-0.746648,	783.782,	55
446,	-9900015,	19.3599,	-3.61999,	1.1392,	361.682,	55
447,	9900015,	11.8878,	-4.25698,	-0.741591,	419.704,	55
448,	-9900015,	24.2362,	-1.46366,	1.90008,	55.1755,	55
449,	9900015,	15.9147,	-2.24366,	2.65192,	75.8646,	55
449,	9900015,	15.8665,	-2.24809,	2.65027,	75.9627,	55
450,	-9900015,	12.3681,	-2.7151,	0.855616,	93.826,	55
451,	9900015,	76.1068,	-3.87598,	1.49864,	1836.1,	55
451,	9900015,	72.5731,	-3.874,	1.49903,	1747.4,	55
452,	-9900015,	12.5937,	0.651156,	2.92195,	15.3592,	55
453,	9900015,	14.3944,	-2.81178,	1.89744,	120.191,	55
454,	-9900015,	18.6723,	-2.51312,	-2.33286,	115.997,	55
455,	9900015,	13.4198,	3.57579,	1.81497,	239.886,	55
456,	-9900015,	13.0226,	4.88507,	-1.1013,	861.497,	55
457,	-9900015,	20.6117,	3.93507,	2.01785,	527.509,	55
458,	-9900015,	21.9927,	-2.41657,	2.37498,	124.221,	55
459,	9900015,	3.55193,	-1.88995,	-2.46133,	12.0235,	55
460,	9900015,	19.9788,	-3.72876,	-1.71192,	416.076,	55
461,	9900015,	27.759,	1.58548,	0.812937,	70.5977,	55
462,	9900015,	19.0956,	3.47952,	0.11114,	310.065,	55
463,	9900015,	26.4805,	-4.85694,	-2.95296,	1703.2,	55
464,	9900015,	17.9248,	1.7733,	-2.73922,	54.3124,	55
465,	-9900015,	8.03692,	3.58167,	-1.60292,	144.509,	55
466,	-9900015,	15.6858,	-2.03199,	2.78222,	60.8636,	55
467,	9900015,	23.1969,	0.365055,	2.77122,	24.7598,	55
468,	-9900015,	20.5949,	-0.983693,	-0.60944,	31.3892,	55
469,	9900015,	24.2445,	-1.2177,	1.75886,	44.5531,	55
470,	9900015,	16.2042,	3.13834,	2.95565,	187.23,	55
471,	-9900015,	13.2758,	1.8694,	0.0744134,	44.0666,	55
472,	-9900015,	24.3355,	3.75795,	2.39107,	521.8,	55
473,	9900015,	18.87,	-2.1318,	1.01036,	80.6564,	55
474,	9900015,	51.6698,	-0.558564,	0.55801,	59.9419,	55
475,	9900015,	50.5357,	-4.60944,	-0.480129,	2537.85,	55
476,	9900015,	11.0108,	-5.54752,	0.457275,	1412.71,	55
477,	9900015,	24.2021,	-1.7815,	-2.1777,	73.9025,	55
478,	-9900015,	23.9845,	-1.70631,	2.08308,	68.2375,	55
479,	-9900015,	12.069,	3.54951,	-0.607648,	210.151,	55
480,	-9900015,	20.7937,	1.39844,	0.904469,	44.6635,	55
481,	-9900015,	12.7163,	-4.5546,	1.46085,	604.527,	55
482,	9900015,	5.7766,	-5.72341,	2.15617,	883.675,	55
483,	-9900015,	13.8334,	3.47342,	1.63575,	223.257,	55
484,	9900015,	19.0314,	5.77232,	2.35491,	3057.27,	55
485,	9900015,	9.54272,	4.07873,	-3.03408,	281.928,	55
486,	-9900015,	9.97868,	-5.4583,	1.64133,	1171,	55
487,	9900015,	22.7352,	-1.41545,	-2.39776,	49.5759,	55
488,	9900015,	18.0931,	4.30731,	-0.11902,	671.742,	55
489,	-9900015,	32.8865,	0.610553,	-0.61379,	39.209,	55
490,	9900015,	10.6389,	6.13804,	-0.970886,	2463.7,	55
491,	-9900015,	12.0171,	5.06766,	-0.811161,	954.203,	55
492,	9900015,	56.8405,	-1.95531,	1.98537,	204.843,	55
493,	-9900015,	12.7505,	4.78103,	0.914061,	760.153,	55
494,	-9900015,	26.8346,	2.12202,	-0.565737,	113.614,	55
495,	9900015,	17.1745,	4.95436,	1.694,	1217.67,	55
496,	-9900015,	30.0977,	0.287055,	0.246701,	31.3462,	55
497,	9900015,	8.27369,	-5.49022,	-2.24563,	1002.42,	55
498,	9900015,	53.3435,	2.79146,	0.0177728,	436.512,	55
499,	9900015,	21.6397,	-1.25634,	0.119504,	41.0855,	55
500,	-9900015,	17.7456,	-2.55015,	-0.207735,	114.345,	55
501,	-9900015,	22.2215,	3.11721,	-0.91584,	251.41,	55
502,	9900015,	38.1459,	-0.870062,	2.35137,	53.5184,	55
503,	-9900015,	22.4558,	2.33467,	-0.977874,	117.028,	55
504,	9900015,	19.9544,	-4.44964,	-0.388483,	854.127,	55
505,	9900015,	37.7236,	1.40534,	2.65052,	81.5241,	55
506,	-9900015,	25.3963,	-3.42748,	0.328677,	391.502,	55
507,	-9900015,	26.3422,	1.67174,	1.60096,	72.5639,	55
508,	-9900015,	13.8767,	2.04101,	-0.454247,	54.3155,	55
509,	9900015,	24.5942,	4.97846,	1.52379,	1786.24,	55
510,	9900015,	10.1427,	-2.85743,	-2.2348,	88.6175,	55
511,	9900015,	14.1602,	-2.92496,	2.71626,	132.307,	55
512,	-9900015,	9.20505,	-5.07796,	-2.40689,	738.489,	55
513,	-9900015,	21.1839,	0.756904,	-1.03865,	27.5474,	55
514,	9900015,	9.8003,	5.42694,	-0.429553,	1114.57,	55
515,	9900015,	16.6947,	-2.8864,	1.96469,	150.123,	55
516,	9900015,	14.9345,	2.73402,	1.30601,	115.441,	55
517,	9900015,	42.2961,	0.770595,	2.25286,	55.488,	55
518,	9900015,	66.0218,	-4.16866,	-0.730749,	2133.96,	55
519,	9900015,	25.4869,	-1.13346,	0.391912,	43.6885,	55
520,	-9900015,	18.8928,	1.54387,	-1.40421,	46.2515,	55
521,	-9900015,	4.3466,	-5.26691,	1.19552,	421.23,	55
522,	9900015,	21.9519,	3.5698,	-1.71031,	390.059,	55
523,	-9900015,	21.4367,	2.22971,	1.31056,	100.803,	55
524,	9900015,	19.8627,	2.72823,	-2.45639,	152.656,	55
525,	-9900015,	16.6283,	1.26955,	-1.41661,	31.9281,	55
526,	9900015,	21.4033,	2.90597,	-2.33474,	196.243,	55
527,	9900015,	26.3107,	2.13926,	0.909884,	113.28,	55
528,	-9900015,	34.3884,	-2.85817,	-0.925355,	300.676,	55
529,	-9900015,	15.9684,	3.58871,	-2.88425,	289.149,	55
530,	9900015,	27.8079,	-5.03069,	-2.51977,	2127.93,	55
531,	9900015,	15.1217,	3.94555,	2.89707,	391.08,	55
532,	9900015,	8.87111,	6.28867,	2.70791,	2388.28,	55
533,	9900015,	9.38431,	4.05087,	-1.27995,	269.633,	55
534,	9900015,	8.7869,	4.67163,	-2.07931,	469.575,	55
535,	9900015,	14.4994,	5.58734,	1.16068,	1935.88,	55
536,	9900015,	13.3623,	4.16596,	-2.08086,	430.736,	55
537,	-9900015,	23.269,	-4.25101,	-3.10654,	816.631,	55
538,	9900015,	12.5464,	1.15694,	1.44604,	21.9226,	55
539,	9900015,	51.1091,	1.83878,	-1.18732,	164.773,	55
540,	9900015,	50.4241,	2.63159,	-2.40543,	352.159,	55
541,	9900015,	12.929,	5.67169,	-2.38409,	1878.13,	55
542,	-9900015,	16.7863,	-3.39961,	-2.74007,	251.674,	55
543,	-9900015,	13.4344,	-4.03362,	0.710839,	379.404,	55
544,	9900015,	16.5726,	0.464669,	2.03354,	18.3942,	55
545,	9900015,	6.96384,	6.42679,	1.49677,	2152.49,	55
546,	9900015,	26.2546,	-1.9754,	-1.18497,	96.4622,	55
547,	-9900015,	12.2979,	2.80649,	1.54326,	102.148,	55
548,	-9900015,	16.3505,	-0.621948,	1.45906,	19.6161,	55
549,	-9900015,	9.91091,	3.93068,	1.53703,	252.536,	55
550,	-9900015,	23.0582,	2.89995,	-0.0311247,	210.156,	55
551,	9900015,	7.32942,	-6.48298,	2.69466,	2396.41,	55
552,	9900015,	21.8422,	-4.48408,	2.68964,	967.683,	55
553,	9900015,	98.154,	-0.258175,	2.23247,	101.443,	55
554,	9900015,	21.504,	2.02058,	1.22964,	82.5244,	55
555,	9900015,	18.5348,	1.31731,	-0.159521,	37.0809,	55
556,	9900015,	22.6688,	3.45383,	0.307529,	358.767,	55
557,	9900015,	15.5083,	1.83926,	2.69884,	50.0205,	55
558,	-9900015,	18.6892,	-1.7315,	-0.904189,	54.4429,	55
559,	9900015,	97.6634,	-2.41686,	-2.43938,	551.789,	55
560,	-9900015,	59.6384,	2.99509,	0.598624,	597.496,	55
561,	9900015,	82.2406,	-1.19719,	1.08905,	148.561,	55
562,	9900015,	3.02131,	-3.08656,	-1.6309,	33.1547,	55
563,	9900015,	11.4126,	-5.62238,	0.998842,	1578.07,	55
564,	-9900015,	21.1542,	4.56011,	1.31954,	1011.22,	55
565,	9900015,	15.229,	4.42423,	1.34303,	635.508,	55
566,	9900015,	16.4827,	4.04293,	-2.39077,	469.845,	55
567,	-9900015,	48.0108,	-1.67236,	1.7154,	132.33,	55
568,	9900015,	41.0568,	0.0540881,	-1.79337,	41.1168,	55
569,	9900015,	18.6322,	-1.22005,	-0.135467,	34.307,	55
570,	9900015,	8.35573,	3.46073,	2.874,	133.156,	55
571,	9900015,	28.6855,	2.22157,	2.03609,	133.821,	55
572,	-9900015,	1.95851,	6.16924,	1.19302,	467.912,	55
573,	9900015,	33.0501,	-0.878466,	-1.68345,	46.644,	55
574,	-9900015,	12.097,	2.95536,	0.395902,	116.499,	55
575,	9900015,	20.7607,	4.06266,	-0.297043,	603.577,	55
576,	9900015,	15.9553,	-4.47981,	0.828822,	703.858,	55
577,	9900015,	26.7844,	-0.654838,	-0.921162,	32.7353,	55
578,	-9900015,	20.9257,	4.08927,	1.05702,	624.766,	55
579,	9900015,	24.6922,	-2.77699,	-2.53275,	199.177,	55
580,	-9900015,	24.551,	1.87745,	0.420725,	82.1209,	55
581,	9900015,	8.13536,	4.0277,	-0.8564,	228.398,	55
582,	-9900015,	19.1238,	-4.07148,	-1.36546,	560.907,	55
583,	9900015,	22.8954,	-4.67295,	-1.1928,	1225.16,	55
584,	9900015,	13.8874,	-4.36328,	1.33052,	545.267,	55
585,	9900015,	7.42465,	7.03969,	-2.0148,	4235.89,	55
586,	9900015,	29.5979,	2.3621,	-0.611194,	158.459,	55
587,	9900015,	52.3473,	0.808608,	-0.915782,	70.4138,	55
588,	9900015,	22.5299,	-3.57992,	1.77843,	404.397,	55
589,	9900015,	21.169,	-4.57893,	-1.69159,	1031.14,	55
590,	-9900015,	9.76462,	3.4506,	-0.709082,	154.043,	55
591,	-9900015,	14.8186,	-4.30132,	0.993756,	546.885,	55
592,	-9900015,	71.0572,	-0.608212,	1.25158,	84.6101,	55
593,	-9900015,	12.3062,	2.44018,	2.74574,	71.1434,	55
594,	-9900015,	31.0512,	3.26199,	-2.96534,	405.837,	55
595,	9900015,	25.6551,	4.63843,	1.84735,	1326.26,	55
596,	9900015,	14.6884,	-3.77862,	-1.14978,	321.517,	55
597,	9900015,	28.8125,	5.22963,	0.200047,	2690.06,	55
598,	9900015,	18.9673,	-5.25324,	1.63431,	1813.18,	55
599,	9900015,	47.5023,	-1.8085,	0.949714,	148.805,	55
600,	-9900015,	25.5466,	3.04212,	0.889533,	268.206,	55
601,	9900015,	7.96583,	4.94097,	-1.23585,	557.264,	55
602,	9900015,	22.1835,	4.02104,	1.18663,	618.666,	55
603,	-9900015,	10.9796,	-2.98006,	2.70743,	108.367,	55
604,	-9900015,	15.8077,	-3.34122,	-0.832316,	223.592,	55
605,	-9900015,	16.4651,	3.44741,	1.81586,	258.92,	55
606,	9900015,	106.228,	-2.57743,	1.39275,	703.192,	55
607,	9900015,	29.2895,	4.38729,	-1.76015,	1177.94,	55
608,	9900015,	30.2404,	3.00769,	2.97551,	306.79,	55
609,	-9900015,	36.4408,	-1.7413,	-2.80009,	107.136,	55
610,	-9900015,	13.537,	-2.22205,	-2.63556,	63.1813,	55
611,	9900015,	12.3962,	1.6772,	3.04017,	34.3217,	55
612,	9900015,	19.1839,	-1.89372,	-1.73454,	65.173,	55
613,	9900015,	18.7429,	-5.41611,	-2.76744,	2108.63,	55
614,	9900015,	22.472,	-0.368471,	-3.02025,	24.0149,	55
615,	9900015,	5.12479,	-5.3456,	-1.06361,	537.303,	55
616,	-9900015,	20.4203,	-1.86237,	-1.27326,	67.329,	55
617,	9900015,	5.91484,	-4.97558,	3.01767,	428.353,	55
618,	-9900015,	26.3037,	-1.23927,	1.96933,	49.2231,	55
619,	9900015,	50.3858,	-3.6682,	1.02671,	987.729,	55
620,	9900015,	11.0197,	-5.63564,	-2.34058,	1544.09,	55
621,	9900015,	6.38549,	6.1993,	0.493912,	1572.13,	55
622,	-9900015,	13.3428,	4.30894,	-0.00838075,	496.184,	55
623,	9900015,	29.8718,	4.33587,	-0.893968,	1141.17,	55
624,	9900015,	7.4784,	3.97295,	1.31108,	198.775,	55
625,	-9900015,	16.5578,	-3.30042,	0.152825,	224.863,	55
626,	-9900015,	23.3834,	-4.48468,	-1.1921,	1036.58,	55
627,	-9900015,	18.4387,	2.69436,	1.51568,	137.032,	55
628,	9900015,	31.237,	1.8171,	0.871655,	98.6543,	55
629,	-9900015,	39.9239,	2.52165,	-1.3357,	250.112,	55
630,	9900015,	16.7469,	-5.09162,	-0.914579,	1362.02,	55
631,	-9900015,	55.2022,	-2.30019,	1.93576,	278.116,	55
632,	-9900015,	7.04958,	-1.03039,	-0.990657,	11.1349,	55
633,	9900015,	15.4202,	5.03718,	1.67779,	1187.68,	55
634,	-9900015,	29.3306,	-3.23172,	-3.07617,	371.952,	55
635,	-9900015,	26.3274,	1.79843,	1.2114,	81.6899,	55
636,	-9900015,	14.4101,	-3.72751,	-2.46587,	299.725,	55
637,	-9900015,	18.5403,	4.98938,	2.1704,	1361.35,	55
637,	-9900015,	18.4929,	4.99211,	2.17082,	1361.58,	55
638,	-9900015,	8.26787,	4.23082,	-2.42157,	284.365,	55
639,	-9900015,	25.3796,	3.06246,	0.0980336,	271.904,	55
640,	9900015,	60.4702,	-3.04676,	-1.5015,	637.797,	55
641,	-9900015,	73.4794,	2.00403,	2.71644,	277.521,	55
642,	9900015,	13.9581,	1.23647,	-1.0381,	26.0587,	55
643,	-9900015,	10.131,	-4.06925,	2.49522,	296.486,	55
644,	-9900015,	28.3157,	1.27969,	-0.136854,	54.8425,	55
645,	9900015,	21.4301,	-2.25737,	-2.84792,	103.535,	55
646,	9900015,	38.0348,	-0.585769,	-0.186483,	44.7489,	55
647,	9900015,	28.6158,	-3.07693,	1.96288,	311.023,	55
648,	-9900015,	9.77663,	4.79934,	-2.19566,	593.628,	55
649,	9900015,	19.6245,	-4.74801,	0.808417,	1131.98,	55
649,	9900015,	19.5811,	-4.74997,	0.80728,	1131.69,	55
650,	9900015,	20.7934,	3.65981,	-0.510898,	404.22,	55
651,	9900015,	20.8639,	-3.42612,	3.06291,	321.196,	55
652,	9900015,	14.2418,	-4.60356,	0.936801,	711.017,	55
653,	9900015,	7.65178,	-0.68323,	-1.30553,	9.50829,	55
654,	9900015,	18.9641,	-1.1075,	0.269564,	31.8328,	55
655,	-9900015,	17.2354,	1.32985,	1.8187,	34.8587,	55
656,	9900015,	54.4777,	1.63981,	2.40676,	145.679,	55
657,	9900015,	14.0534,	-3.50782,	0.293927,	234.729,	55
658,	-9900015,	49.6589,	-2.08643,	-0.328105,	203.112,	55
659,	9900015,	16.8485,	5.52181,	-2.02996,	2106.83,	55
660,	-9900015,	22.6492,	-3.40503,	0.42346,	341.418,	55
661,	9900015,	17.9048,	-0.108021,	0.256855,	18.0094,	55
662,	9900015,	14.0829,	2.71625,	-2.1185,	106.957,	55
663,	-9900015,	80.6252,	-3.57732,	-0.863238,	1443.41,	55
664,	9900015,	22.6153,	-5.18468,	-2.03441,	2018.67,	55
665,	9900015,	12.3834,	-6.01393,	1.75671,	2532.98,	55
666,	9900015,	14.7798,	-3.26706,	2.18661,	194.148,	55
667,	9900015,	17.2826,	0.605379,	-1.29766,	20.5474,	55
668,	-9900015,	12.0285,	4.65535,	-1.05933,	632.437,	55
669,	-9900015,	41.7044,	-0.539134,	-1.94801,	47.9136,	55
670,	9900015,	17.581,	-4.77561,	-1.18961,	1042.47,	55
671,	-9900015,	18.4841,	-0.907842,	1.66663,	26.639,	55
672,	-9900015,	19.4481,	-0.742011,	1.76639,	25.0522,	55
673,	9900015,	18.807,	-3.45265,	-2.15125,	297.298,	55
673,	9900015,	18.7434,	-3.45594,	-2.15186,	297.267,	55
674,	-9900015,	17.3908,	-2.98158,	1.80342,	171.906,	55
674,	-9900015,	17.0879,	-3.00191,	1.80178,	172.363,	55
675,	-9900015,	10.9965,	-3.29619,	-2.64861,	148.709,	55
676,	9900015,	13.1777,	-3.8811,	2.43213,	319.547,	55
677,	-9900015,	27.6287,	1.81286,	1.04912,	86.9084,	55
678,	9900015,	25.1464,	-3.83356,	0.574415,	581.491,	55
679,	-9900015,	18.7801,	2.95911,	1.7309,	181.533,	55
680,	-9900015,	13.1994,	-2.73506,	-1.21471,	102.134,	55
681,	9900015,	24.2524,	-3.39771,	3.12837,	362.924,	55
682,	9900015,	13.3932,	-5.11088,	-2.39648,	1110.44,	55
683,	-9900015,	16.293,	2.11595,	-0.687768,	68.5769,	55
684,	9900015,	22.9613,	-3.19998,	1.19745,	282.113,	55
685,	9900015,	24.2975,	3.78913,	2.3419,	537.467,	55
686,	9900015,	19.8348,	-2.11387,	-0.776151,	83.3158,	55
686,	9900015,	19.7292,	-2.11898,	-0.776847,	83.2852,	55
687,	9900015,	23.3388,	5.14871,	-2.9579,	2009.64,	55
688,	9900015,	97.4276,	2.45422,	1.00228,	571.086,	55
689,	-9900015,	7.83745,	-3.9666,	-1.31667,	207.002,	55
690,	9900015,	14.8265,	-3.68724,	-0.889081,	296.23,	55
691,	9900015,	13.6728,	-3.16079,	0.27707,	161.554,	55
692,	9900015,	19.6037,	2.75385,	1.86046,	154.542,	55
693,	-9900015,	15.5786,	2.83594,	-2.3143,	133.236,	55
694,	-9900015,	13.8118,	1.5366,	3.05412,	33.5895,	55
695,	-9900015,	10.5155,	0.806242,	-1.52006,	14.1224,	55
696,	9900015,	2.18879,	-4.98856,	1.2353,	160.583,	55
697,	-9900015,	10.5481,	-5.25705,	0.152533,	1012.2,	55
698,	-9900015,	15.3846,	-2.05394,	2.34911,	60.9755,	55
699,	9900015,	7.79598,	6.18242,	2.43204,	1887.26,	55
700,	-9900015,	19.6539,	4.1222,	-2.24215,	606.432,	55
701,	9900015,	42.9996,	-2.72202,	0.223333,	328.446,	55
702,	-9900015,	37.7502,	-0.425493,	-2.986,	41.2193,	55
703,	-9900015,	10.6871,	0.406496,	-2.99433,	11.5822,	55
704,	9900015,	8.81457,	1.885,	-1.3452,	29.6972,	55
705,	9900015,	20.1773,	-1.48543,	-1.96984,	46.8445,	55
705,	9900015,	19.3066,	-1.51782,	-1.96533,	46.1566,	55
706,	9900015,	21.4201,	-2.28502,	0.168009,	106.325,	55
707,	-9900015,	15.1101,	-0.644276,	-2.8904,	18.3561,	55
708,	-9900015,	12.5023,	1.23203,	-1.17439,	23.2535,	55
709,	-9900015,	7.26582,	2.38641,	-0.844204,	39.8397,	55
710,	9900015,	23.6607,	3.30872,	1.95614,	323.994,	55
711,	-9900015,	78.8348,	0.158426,	-1.66946,	79.8262,	55
712,	9900015,	22.0657,	-2.57506,	0.473625,	145.724,	55
713,	-9900015,	21.9047,	3.61575,	-0.844303,	407.494,	55
714,	9900015,	31.8947,	-1.84765,	1.13037,	103.697,	55
715,	9900015,	22.0994,	-5.32026,	-2.23613,	2259.01,	55
715,	9900015,	21.2032,	-5.34797,	-2.2469,	2228.3,	55
716,	-9900015,	20.7535,	-4.76016,	-1.39249,	1211.73,	55
717,	-9900015,	34.7907,	-0.584101,	0.0708233,	40.8962,	55
718,	9900015,	28.016,	-0.511432,	-0.227059,	31.7606,	55
719,	-9900015,	18.0194,	2.70259,	-1.65584,	135.013,	55
720,	9900015,	13.7516,	-1.95872,	-0.13912,	49.7211,	55
720,	9900015,	13.3543,	-1.97835,	-0.132016,	49.2047,	55
721,	-9900015,	19.7537,	-4.86688,	2.51781,	1283.23,	55
722,	9900015,	10.9144,	-1.83855,	-3.05024,	35.1797,	55
723,	9900015,	40.6482,	1.63964,	2.22393,	108.681,	55
724,	9900015,	18.3516,	0.818143,	2.30078,	24.8438,	55
725,	-9900015,	6.9562,	1.93488,	-0.896227,	24.582,	55
726,	9900015,	15.6538,	2.98952,	-2.18918,	155.963,	55
727,	9900015,	9.17889,	5.86352,	-2.51838,	1615.33,	55
728,	9900015,	111.797,	-2.63306,	0.879359,	781.921,	55
729,	-9900015,	23.3789,	3.32384,	1.03431,	324.998,	55
730,	-9900015,	32.5825,	-0.805389,	1.33535,	43.7335,	55
731,	9900015,	13.119,	-2.8556,	2.37422,	114.413,	55
732,	-9900015,	15.6987,	-5.07195,	-1.52224,	1251.9,	55
733,	9900015,	22.791,	-1.2176,	1.75111,	41.8786,	55
734,	9900015,	20.3285,	-1.94156,	-0.693414,	72.2992,	55
735,	-9900015,	21.297,	-1.55822,	-0.367038,	52.826,	55
736,	9900015,	43.3829,	2.25839,	0.480602,	209.804,	55
737,	9900015,	21.7468,	4.38405,	0.36165,	871.775,	55
738,	9900015,	10.7668,	-5.22788,	-1.46439,	1003.48,	55
739,	9900015,	9.91032,	3.17923,	-2.20209,	119.271,	55
740,	-9900015,	19.8647,	-1.97257,	2.72318,	72.7865,	55
741,	9900015,	34.0724,	0.701466,	0.447977,	42.8045,	55
742,	9900015,	15.1244,	-4.20432,	0.536538,	506.589,	55
743,	9900015,	14.1127,	-3.2134,	2.17664,	175.729,	55
744,	9900015,	20.8059,	-3.43581,	-0.520243,	323.416,	55
745,	9900015,	25.2729,	0.444681,	2.47655,	27.8131,	55
746,	-9900015,	49.6494,	-3.78153,	0.302111,	1089.95,	55
747,	9900015,	8.42009,	4.86162,	0.627716,	544.113,	55
747,	9900015,	7.13305,	5.02931,	0.556529,	545.089,	55
748,	9900015,	22.9609,	1.99772,	-2.12018,	86.1939,	55
749,	-9900015,	14.2725,	3.75696,	-1.07091,	305.728,	55
750,	9900015,	18.2841,	-3.28028,	2.35475,	243.369,	55
751,	9900015,	10.7534,	-0.849054,	2.17621,	14.868,	55
752,	-9900015,	38.924,	1.245,	1.4612,	73.1941,	55
753,	9900015,	10.5791,	2.2289,	-1.99807,	49.7071,	55
754,	9900015,	42.7806,	-3.37648,	0.786316,	626.771,	55
755,	-9900015,	19.213,	-1.04654,	1.51364,	30.7305,	55
756,	9900015,	18.2485,	-2.03221,	0.0492261,	70.8224,	55
757,	-9900015,	14.2164,	-2.68728,	-3.02939,	104.915,	55
758,	-9900015,	6.47323,	-4.69712,	1.62794,	354.862,	55
759,	-9900015,	3.35983,	-4.52105,	2.86692,	154.457,	55
760,	-9900015,	7.45555,	-6.19883,	0.92128,	1834.73,	55
761,	9900015,	14.8458,	-4.79915,	2.39693,	901.255,	55
762,	9900015,	14.5608,	-4.71865,	0.484257,	815.594,	55
763,	-9900015,	31.8684,	3.35404,	-0.306767,	456.566,	55
764,	-9900015,	26.749,	-0.957167,	2.77002,	39.9668,	55
765,	9900015,	12.0405,	-5.18396,	1.15035,	1073.97,	55
766,	9900015,	16.3996,	3.59973,	1.17694,	300.243,	55
767,	9900015,	20.8324,	4.36507,	1.82336,	819.423,	55
