event,	id,	pt,	eta,	phi,	momentum,	mass
385,	9900015,	14.426,	-5.83152,	0.808313,	2458.76,	31
386,	9900015,	95.7179,	-2.6909,	1.29475,	708.922,	31
387,	9900015,	24.7801,	2.67599,	-2.76558,	180.84,	31
388,	-9900015,	31.8643,	1.1143,	-2.18938,	53.7804,	31
389,	9900015,	7.90129,	-1.15884,	-1.59008,	13.8276,	31
390,	9900015,	23.1642,	2.0114,	-1.6898,	88.1121,	31
391,	9900015,	37.1082,	-0.641983,	-1.83163,	45.0214,	31
392,	-9900015,	22.1065,	2.38503,	1.51789,	121.049,	31
393,	-9900015,	8.74907,	-0.297625,	-2.8398,	9.13944,	31
394,	-9900015,	8.22622,	-3.61882,	1.08981,	153.503,	31
395,	9900015,	24.5232,	-2.69599,	2.78213,	182.546,	31
396,	9900015,	16.8322,	-3.32076,	2.27233,	233.275,	31
397,	9900015,	14.1038,	2.39856,	0.438779,	78.2631,	31
398,	9900015,	49.8498,	-2.27278,	0.642029,	244.499,	31
399,	-9900015,	14.4831,	-2.52231,	-0.622112,	90.7918,	31
400,	-9900015,	32.221,	2.16981,	-1.02525,	142.914,	31
401,	9900015,	34.2397,	-2.98703,	-1.95931,	340.295,	31
402,	9900015,	29.7216,	-2.8168,	-1.3743,	249.409,	31
403,	-9900015,	31.845,	-3.07711,	1.60757,	346.18,	31
404,	-9900015,	35.4849,	-1.58684,	2.04126,	90.3594,	31
405,	9900015,	20.9501,	-4.1295,	-2.06536,	651.159,	31
406,	9900015,	32.8003,	-0.661955,	0.988778,	40.2529,	31
407,	9900015,	39.2954,	1.17513,	0.389278,	69.697,	31
407,	9900015,	36.0686,	1.20948,	0.389573,	65.827,	31
408,	9900015,	30.5773,	-0.846915,	-1.82072,	42.2146,	31
409,	-9900015,	30.2758,	1.74045,	-0.763041,	88.9401,	31
410,	-9900015,	40.036,	-2.55927,	-1.13018,	260.31,	31
411,	-9900015,	14.6483,	0.560041,	-1.11634,	17.0062,	31
412,	-9900015,	25.7459,	-0.880714,	0.595256,	36.3932,	31
413,	-9900015,	27.5807,	2.97423,	0.963804,	270.645,	31
414,	9900015,	28.5834,	4.25521,	1.29917,	1007.36,	31
415,	9900015,	37.3404,	-5.00137,	2.17441,	2774.83,	31
416,	9900015,	39.4131,	1.68499,	-2.70034,	109.92,	31
417,	-9900015,	25.7083,	-1.36984,	-0.704958,	53.8441,	31
418,	9900015,	8.54969,	-1.97373,	-2.617,	31.362,	31
419,	-9900015,	2.79541,	-6.36892,	1.25482,	815.465,	31
420,	-9900015,	17.3514,	-2.55628,	1.00934,	112.485,	31
421,	9900015,	35.8494,	-2.91708,	-2.08108,	332.348,	31
422,	9900015,	43.4836,	-0.2026,	0.225038,	44.379,	31
423,	9900015,	9.45784,	-2.75917,	2.60828,	74.9538,	31
424,	9900015,	21.8842,	2.91049,	-1.40914,	201.557,	31
425,	-9900015,	13.8367,	2.61951,	-1.95705,	95.4863,	31
425,	-9900015,	13.802,	2.62106,	-1.95753,	95.3929,	31
426,	-9900015,	27.2035,	2.04691,	1.91664,	107.088,	31
427,	-9900015,	32.827,	2.21573,	1.70196,	152.271,	31
428,	-9900015,	21.9621,	0.191145,	-0.358176,	22.3646,	31
429,	-9900015,	36.5514,	4.05856,	-3.008,	1058.31,	31
430,	-9900015,	36.9007,	1.74178,	0.157759,	108.538,	31
431,	9900015,	32.3499,	-2.77651,	2.11265,	260.822,	31
432,	-9900015,	22.9295,	-0.538174,	0.84279,	26.331,	31
433,	9900015,	21.2033,	0.743168,	1.67069,	27.3331,	31
434,	9900015,	19.148,	2.02629,	0.331416,	73.8895,	31
435,	9900015,	21.8133,	3.88074,	0.714459,	528.762,	31
436,	-9900015,	20.8839,	-2.61168,	0.302781,	143.006,	31
437,	9900015,	29.2525,	-1.2682,	2.69235,	56.1029,	31
438,	9900015,	32.1263,	-2.55924,	0.247424,	208.874,	31
439,	-9900015,	37.3526,	-4.35367,	-1.41601,	1452.58,	31
440,	9900015,	34.1903,	0.0617581,	2.98763,	34.2556,	31
441,	9900015,	29.3721,	-3.35438,	0.339847,	420.944,	31
442,	-9900015,	12.6903,	-0.325475,	2.09286,	13.3684,	31
443,	9900015,	61.3103,	1.01296,	-2.02911,	95.5482,	31
444,	9900015,	35.2177,	-0.401473,	1.91902,	38.0943,	31
444,	9900015,	35.0992,	-0.401791,	1.91858,	37.9707,	31
445,	-9900015,	53.727,	-2.05414,	-2.16659,	212.983,	31
446,	9900015,	37.2462,	-1.66117,	-1.25828,	101.596,	31
447,	-9900015,	31.4217,	-4.00108,	-1.75641,	858.997,	31
448,	9900015,	19.6873,	1.648,	0.236103,	53.0476,	31
448,	9900015,	19.5543,	1.64667,	0.234428,	52.6241,	31
449,	-9900015,	28.8514,	-2.66747,	1.82638,	208.783,	31
450,	-9900015,	35.2475,	3.18549,	-1.75364,	426.856,	31
451,	-9900015,	21.1021,	2.09553,	-2.44845,	87.075,	31
452,	-9900015,	31.6023,	1.2635,	-1.28848,	60.3674,	31
453,	9900015,	32.2567,	-4.1651,	-0.881564,	1038.9,	31
454,	9900015,	40.5002,	3.7863,	-3.03242,	893.35,	31
455,	9900015,	36.9676,	-0.218582,	0.760956,	37.8542,	31
456,	9900015,	33.1113,	5.04563,	-1.54707,	2571.89,	31
457,	9900015,	18.8723,	-4.09858,	2.2627,	568.733,	31
458,	9900015,	29.109,	-3.5657,	3.06237,	515.123,	31
458,	9900015,	28.3487,	-3.57157,	3.06981,	504.615,	31
459,	9900015,	4.86152,	-4.24359,	2.45325,	169.356,	31
460,	9900015,	15.2295,	0.679923,	1.26508,	18.8875,	31
461,	9900015,	19.9666,	3.55303,	-2.47426,	348.893,	31
462,	-9900015,	10.9736,	-3.26571,	-1.13883,	143.957,	31
463,	9900015,	18.0605,	0.124809,	3.01831,	18.2014,	31
464,	-9900015,	33.7873,	3.90053,	-3.1095,	835.372,	31
465,	-9900015,	17.3892,	3.78196,	1.2099,	381.909,	31
466,	9900015,	3.01448,	7.30926,	2.53237,	2251.92,	31
467,	9900015,	37.0702,	-2.20358,	-2.31434,	169.926,	31
468,	9900015,	60.1623,	-0.0706977,	-2.44298,	60.3127,	31
469,	-9900015,	23.0033,	-1.43454,	1.94281,	51.0206,	31
470,	9900015,	23.3856,	1.32589,	-0.520238,	47.1346,	31
471,	-9900015,	92.9076,	-2.23112,	-1.74318,	437.487,	31
472,	9900015,	29.2628,	-4.84689,	1.90396,	1863.34,	31
473,	9900015,	11.5226,	5.13932,	2.23181,	982.909,	31
474,	9900015,	13.7663,	-4.06836,	2.74342,	402.513,	31
475,	9900015,	33.8495,	-4.42449,	-0.768051,	1412.92,	31
476,	-9900015,	54.1471,	1.25581,	-1.10271,	102.758,	31
477,	-9900015,	20.578,	3.83892,	1.17749,	478.407,	31
478,	9900015,	32.1347,	-2.29033,	0.936189,	160.343,	31
479,	-9900015,	30.0917,	0.615717,	0.220889,	35.9782,	31
480,	9900015,	23.6756,	5.7099,	0.158692,	3573.15,	31
481,	9900015,	34.3338,	3.0061,	-1.53695,	347.764,	31
482,	9900015,	34.5831,	3.49048,	-1.45907,	567.72,	31
483,	9900015,	42.4605,	2.96761,	0.026967,	413.922,	31
484,	9900015,	30.9839,	-3.35118,	-1.13195,	442.627,	31
485,	-9900015,	81.7375,	0.000589889,	-0.0506946,	81.7376,	31
486,	-9900015,	30.6874,	3.99837,	0.243917,	836.651,	31
487,	9900015,	32.7409,	4.79881,	0.287941,	1986.94,	31
488,	-9900015,	33.0967,	-2.82627,	1.34542,	280.356,	31
489,	-9900015,	28.1388,	-2.22608,	-2.09546,	131.851,	31
490,	9900015,	39.622,	1.20206,	-2.69435,	71.865,	31
490,	9900015,	19.9416,	1.41306,	-2.85351,	43.3921,	31
491,	9900015,	61.3342,	2.93352,	-0.988296,	577.981,	31
492,	-9900015,	12.2681,	-4.41282,	3.10612,	506.144,	31
493,	9900015,	32.9155,	4.10029,	-1.78813,	993.62,	31
494,	9900015,	21.3325,	2.02103,	-2.45439,	81.9018,	31
495,	9900015,	10.0407,	-4.80473,	-2.44751,	612.958,	31
496,	9900015,	30.7163,	1.55526,	0.707541,	75.9839,	31
497,	-9900015,	11.1408,	4.34894,	2.36686,	431.202,	31
498,	9900015,	11.4099,	-5.57043,	0.329684,	1497.84,	31
499,	-9900015,	23.9239,	0.681063,	1.22516,	29.6902,	31
500,	-9900015,	24.0245,	0.192185,	-1.34039,	24.4695,	31
501,	9900015,	14.5039,	-1.13913,	-1.7527,	24.9767,	31
502,	-9900015,	16.1828,	0.695608,	-2.00215,	20.2584,	31
503,	-9900015,	21.4641,	-2.37545,	-0.159126,	116.43,	31
504,	-9900015,	10.5944,	3.22377,	0.672636,	133.29,	31
505,	-9900015,	25.4964,	-1.44238,	-0.99956,	56.9477,	31
506,	-9900015,	2.53525,	-4.47027,	1.38186,	110.78,	31
507,	9900015,	20.3106,	-1.75137,	2.21893,	60.2822,	31
508,	9900015,	16.8965,	-1.86326,	0.798019,	55.7575,	31
509,	-9900015,	20.5842,	-2.2984,	-0.788167,	103.525,	31
510,	9900015,	32.1372,	-3.20045,	-1.47131,	395.035,	31
511,	-9900015,	14.4966,	2.69938,	-0.0992396,	108.273,	31
512,	9900015,	38.3348,	3.29652,	2.32822,	518.582,	31
513,	9900015,	34.7279,	4.50757,	1.37278,	1575.12,	31
514,	9900015,	18.8897,	-4.32342,	-2.15951,	712.699,	31
515,	9900015,	19.7002,	-2.02104,	2.16446,	75.6361,	31
516,	9900015,	32.7054,	-3.09355,	-1.83263,	361.403,	31
517,	9900015,	25.2139,	-1.76044,	0.789741,	75.4773,	31
518,	-9900015,	18.4565,	3.88316,	-1.18344,	448.474,	31
519,	9900015,	34.0695,	-1.70009,	-1.1321,	96.3673,	31
520,	9900015,	18.0958,	-2.00501,	-2.12495,	68.4095,	31
521,	-9900015,	30.665,	0.207081,	1.65323,	31.3249,	31
522,	-9900015,	41.3653,	-1.11172,	-1.82894,	69.6709,	31
523,	9900015,	61.2818,	2.14256,	-1.06382,	264.694,	31
524,	9900015,	38.1606,	-4.47145,	-2.75062,	1669.43,	31
525,	9900015,	34.2519,	3.36576,	-1.41013,	496.484,	31
526,	9900015,	29.4226,	-3.58158,	-1.6479,	528.989,	31
527,	-9900015,	18.014,	-3.42705,	0.72495,	277.579,	31
528,	9900015,	19.135,	2.31683,	0.103991,	97.9909,	31
529,	9900015,	21.783,	-1.41254,	-0.0174627,	47.3768,	31
530,	-9900015,	28.4645,	-1.55283,	0.809358,	70.257,	31
531,	-9900015,	25.8154,	1.37835,	-0.358446,	54.475,	31
532,	9900015,	35.7316,	-2.60425,	3.09065,	242.886,	31
533,	-9900015,	19.5901,	3.44539,	2.81551,	307.441,	31
534,	-9900015,	42.3244,	1.743,	-3.04368,	124.634,	31
535,	9900015,	30.9514,	0.270194,	-1.5321,	32.0881,	31
535,	9900015,	30.8719,	0.271087,	-1.53217,	32.0132,	31
536,	9900015,	34.1538,	-4.43524,	-2.90411,	1441.03,	31
537,	9900015,	4.12081,	5.92972,	2.50467,	774.816,	31
538,	-9900015,	13.8875,	0.889409,	-0.856509,	19.7521,	31
538,	-9900015,	13.4842,	0.934497,	-0.850911,	19.8132,	31
539,	9900015,	43.8466,	-3.74521,	1.25052,	928.261,	31
540,	-9900015,	25.5662,	1.84374,	1.36626,	82.8131,	31
541,	9900015,	44.0031,	1.34573,	-2.69151,	90.236,	31
542,	-9900015,	23.1022,	3.56126,	-1.95585,	407.012,	31
543,	9900015,	30.7045,	-0.787181,	-1.71435,	40.7191,	31
544,	9900015,	32.1033,	3.31001,	-1.18301,	440.166,	31
545,	9900015,	33.0319,	-2.00033,	0.92531,	124.311,	31
546,	9900015,	23.6308,	-0.342678,	0.678993,	25.0319,	31
547,	-9900015,	26.2868,	3.72718,	1.0337,	546.581,	31
548,	9900015,	23.6229,	-4.83268,	-2.16787,	1482.98,	31
549,	9900015,	15.7097,	-2.248,	1.91275,	75.2058,	31
550,	9900015,	29.8925,	-0.798758,	-0.607725,	39.9463,	31
551,	-9900015,	13.6207,	-2.88113,	-0.37719,	121.841,	31
552,	9900015,	15.0946,	-5.31103,	0.112253,	1528.81,	31
553,	-9900015,	28.078,	-2.51414,	2.10233,	174.601,	31
554,	-9900015,	26.0909,	0.724825,	1.35137,	33.2499,	31
555,	9900015,	33.9266,	2.32499,	0.259868,	175.135,	31
556,	9900015,	13.8698,	5.1788,	1.81798,	1230.77,	31
557,	-9900015,	19.3095,	-0.72276,	0.3951,	24.5764,	31
558,	-9900015,	12.8427,	-3.39293,	-3.12407,	191.271,	31
559,	-9900015,	28.6637,	2.27015,	-2.07614,	140.225,	31
560,	9900015,	47.5115,	3.37927,	-0.162395,	698.027,	31
561,	9900015,	26.1764,	-4.28925,	0.935838,	954.461,	31
562,	9900015,	44.5235,	1.80817,	-0.3706,	139.43,	31
563,	9900015,	22.3829,	3.76947,	-1.45131,	485.485,	31
564,	-9900015,	35.3626,	-2.87392,	1.57535,	314.068,	31
565,	-9900015,	13.0409,	-3.97329,	-2.71801,	346.745,	31
566,	9900015,	29.4051,	-3.77956,	0.258782,	644.257,	31
567,	-9900015,	27.4599,	1.81148,	2.25679,	86.2635,	31
568,	-9900015,	20.1658,	-1.91207,	-2.18434,	69.722,	31
569,	-9900015,	29.2318,	-0.161127,	-2.31409,	29.6121,	31
570,	9900015,	22.8947,	-1.63406,	-0.177203,	60.8971,	31
571,	-9900015,	37.2837,	-2.44909,	-1.69022,	217.442,	31
572,	9900015,	25.3557,	-0.04911,	0.922826,	25.3862,	31
573,	9900015,	36.4571,	4.2212,	0.446835,	1241.91,	31
573,	9900015,	36.3816,	4.22204,	0.446546,	1240.37,	31
574,	9900015,	32.7598,	-4.15195,	-3.06563,	1041.33,	31
575,	9900015,	24.3537,	-0.613821,	0.408212,	29.0876,	31
576,	9900015,	57.3986,	3.56289,	0.869321,	1012.89,	31
577,	9900015,	14.3015,	5.24111,	0.462828,	1350.66,	31
578,	-9900015,	14.655,	0.649387,	-3.12721,	17.8552,	31
579,	9900015,	25.1332,	-1.27808,	-0.438397,	48.6114,	31
580,	9900015,	30.281,	2.0794,	-2.76845,	123.012,	31
581,	-9900015,	14.9104,	3.55244,	-0.193178,	260.387,	31
582,	9900015,	25.0176,	2.326,	1.80731,	129.273,	31
583,	9900015,	9.93705,	-2.44666,	3.11039,	57.815,	31
584,	9900015,	37.0547,	3.03428,	0.24882,	386.003,	31
585,	-9900015,	39.1634,	3.10945,	1.88487,	439.675,	31
586,	9900015,	38.6601,	2.68932,	2.64384,	285.884,	31
587,	-9900015,	34.7752,	-1.45017,	-3.12048,	78.2159,	31
588,	9900015,	17.9223,	1.84312,	2.93939,	58.0191,	31
589,	-9900015,	17.1544,	-3.89048,	-2.20781,	419.895,	31
590,	9900015,	19.5663,	-2.56522,	-0.943177,	127.968,	31
591,	9900015,	45.497,	0.487308,	-1.41141,	51.0069,	31
592,	-9900015,	28.6581,	-2.36658,	-0.665336,	154.104,	31
593,	9900015,	27.1528,	2.58426,	0.715389,	180.96,	31
594,	-9900015,	21.2506,	-0.302893,	-1.0511,	22.2329,	31
595,	9900015,	70.0684,	-1.94213,	0.557333,	249.339,	31
596,	-9900015,	12.8385,	-4.26819,	-1.96437,	458.376,	31
597,	9900015,	23.6321,	4.41046,	1.77427,	972.692,	31
598,	9900015,	33.6161,	1.31131,	0.707705,	66.9043,	31
599,	-9900015,	32.8232,	-2.55143,	-2.57684,	211.766,	31
600,	-9900015,	15.1385,	-3.65839,	-1.01814,	293.874,	31
601,	-9900015,	20.1099,	-0.908155,	2.26667,	28.9885,	31
602,	9900015,	33.4827,	-2.50607,	2.74163,	206.558,	31
603,	-9900015,	49.4086,	0.873727,	0.360482,	69.4985,	31
604,	-9900015,	31.5417,	3.10896,	-1.68656,	353.935,	31
605,	9900015,	31.3053,	-4.16154,	2.02684,	1004.68,	31
605,	9900015,	31.2704,	-4.16192,	2.02684,	1003.94,	31
606,	9900015,	33.8187,	-4.00453,	1.16574,	927.715,	31
607,	9900015,	52.9792,	-0.430169,	-2.45874,	57.957,	31
608,	-9900015,	39.7819,	-2.81876,	-3.09985,	334.48,	31
609,	-9900015,	19.2779,	4.22206,	-0.141153,	657.266,	31
610,	-9900015,	23.0345,	0.551591,	1.96834,	26.6284,	31
611,	9900015,	26.8444,	3.00919,	2.2534,	272.744,	31
612,	9900015,	31.9619,	2.42898,	-2.29224,	182.75,	31
613,	-9900015,	34.5687,	-0.978876,	-0.257027,	52.496,	31
614,	9900015,	35.1269,	-1.03275,	2.37306,	55.5849,	31
615,	9900015,	23.9726,	4.33579,	2.98476,	915.737,	31
616,	9900015,	30.9637,	-2.76309,	1.21596,	246.344,	31
617,	9900015,	26.8469,	4.45236,	1.47459,	1152.28,	31
618,	9900015,	24.034,	-3.94282,	1.69203,	619.874,	31
619,	-9900015,	17.3442,	-2.24006,	-2.66451,	82.3877,	31
620,	9900015,	31.9904,	1.36988,	-2.91369,	67.0045,	31
621,	-9900015,	23.4531,	-3.18505,	1.13875,	283.9,	31
621,	-9900015,	18.8046,	-3.40445,	1.14385,	283.3,	31
622,	-9900015,	15.8489,	1.91229,	-2.87226,	54.8081,	31
623,	9900015,	32.4609,	1.77226,	-2.09704,	98.2606,	31
624,	9900015,	14.0246,	4.94988,	-1.27666,	989.888,	31
625,	9900015,	25.8877,	-3.45381,	-2.1091,	409.704,	31
626,	9900015,	33.6044,	-2.92094,	-2.37988,	312.731,	31
627,	-9900015,	32.4999,	2.81099,	-0.81358,	271.156,	31
628,	9900015,	15.9857,	4.5897,	1.04318,	787.097,	31
628,	9900015,	15.9004,	4.59133,	1.04303,	784.173,	31
629,	-9900015,	35.9097,	3.03039,	-1.9783,	372.629,	31
629,	-9900015,	35.8552,	3.03119,	-1.97829,	372.359,	31
630,	-9900015,	6.9966,	-1.25845,	0.0548423,	13.3078,	31
630,	-9900015,	6.96193,	-1.27126,	0.0545951,	13.3872,	31
631,	-9900015,	34.9051,	1.9372,	0.377273,	123.623,	31
632,	9900015,	22.0608,	4.8142,	-2.7726,	1359.56,	31
632,	9900015,	21.1052,	4.82078,	-2.7765,	1309.27,	31
633,	9900015,	23.0962,	5.5487,	3.06766,	2966.78,	31
634,	-9900015,	41.4184,	0.108731,	3.02125,	41.6635,	31
635,	-9900015,	46.0152,	-2.17601,	1.35467,	205.333,	31
636,	9900015,	28.6401,	-1.00238,	-2.67625,	44.2743,	31
637,	9900015,	42.8233,	0.967634,	-0.615335,	64.4853,	31
638,	-9900015,	35.8951,	2.93742,	-1.85402,	339.569,	31
639,	9900015,	27.5113,	-4.46077,	-0.839202,	1190.77,	31
640,	-9900015,	25.3202,	-1.52576,	3.13285,	60.9723,	31
641,	9900015,	34.4128,	1.52752,	0.975409,	83.0008,	31
642,	9900015,	16.3683,	-3.14677,	2.83158,	190.722,	31
643,	9900015,	33.5143,	4.38732,	1.65215,	1347.89,	31
644,	9900015,	25.8059,	2.55731,	2.8791,	167.462,	31
645,	-9900015,	2.63095,	-4.04091,	1.71416,	74.8448,	31
646,	9900015,	85.8303,	-2.49821,	-1.88131,	525.406,	31
647,	9900015,	31.4977,	1.92714,	2.63859,	110.485,	31
648,	9900015,	29.3594,	-1.4395,	-0.364034,	65.4076,	31
649,	-9900015,	27.4797,	-1.94914,	0.522261,	98.4463,	31
650,	9900015,	7.06456,	-4.63732,	0.890217,	364.804,	31
651,	-9900015,	36.9832,	3.25511,	0.865654,	480.061,	31
652,	9900015,	38.3289,	-3.39258,	1.82312,	570.646,	31
653,	9900015,	70.0995,	-2.40734,	1.86742,	392.363,	31
654,	-9900015,	20.7873,	-2.83815,	1.23551,	178.175,	31
655,	9900015,	28.7623,	-0.164256,	-2.09039,	29.1512,	31
656,	9900015,	39.1612,	-4.34365,	1.3936,	1507.73,	31
657,	9900015,	21.2015,	1.17172,	1.97044,	37.4987,	31
658,	9900015,	27.9222,	-1.72793,	-0.515409,	81.0667,	31
659,	9900015,	34.0693,	-2.28843,	0.671012,	169.679,	31
660,	-9900015,	32.131,	-1.6935,	-2.79658,	90.3263,	31
661,	-9900015,	32.5004,	-0.791737,	-0.644274,	43.2301,	31
662,	9900015,	93.3217,	0.799785,	-2.36339,	124.794,	31
663,	9900015,	17.0827,	4.72563,	2.81813,	963.555,	31
664,	-9900015,	33.8642,	1.75108,	0.506718,	100.482,	31
665,	9900015,	33.9382,	-3.52056,	1.88088,	574.115,	31
666,	9900015,	7.25835,	2.01595,	-0.692282,	27.7306,	31
667,	-9900015,	30.0662,	-1.37463,	0.991821,	63.2376,	31
668,	-9900015,	13.8878,	0.499607,	0.712593,	15.6574,	31
669,	-9900015,	16.3219,	1.53431,	-0.578584,	39.6112,	31
670,	9900015,	25.0322,	2.72239,	-2.6308,	191.276,	31
671,	9900015,	23.2896,	-2.20244,	1.65992,	106.638,	31
672,	9900015,	23.1311,	3.45188,	-3.06933,	365.37,	31
673,	9900015,	4.04882,	1.85445,	-1.52718,	13.2492,	31
674,	-9900015,	12.1609,	-4.71241,	-1.51087,	676.928,	31
675,	-9900015,	30.047,	-2.49156,	0.51789,	182.729,	31
676,	9900015,	25.9239,	1.17443,	1.57013,	45.9538,	31
677,	-9900015,	37.7315,	-1.95947,	-0.686678,	136.522,	31
678,	9900015,	39.9294,	-0.903467,	-0.32973,	57.3647,	31
679,	-9900015,	33.2275,	3.53875,	0.254116,	572.393,	31
680,	9900015,	35.1001,	2.10346,	-0.221649,	145.955,	31
681,	-9900015,	21.0468,	-2.46739,	3.11892,	124.981,	31
682,	-9900015,	18.6579,	3.3921,	-0.756804,	277.648,	31
683,	-9900015,	32.6241,	3.35926,	0.732768,	469.831,	31
684,	9900015,	59.2275,	3.9252,	2.07041,	1500.91,	31
685,	9900015,	11.7558,	-1.11943,	-1.44088,	19.9236,	31
685,	9900015,	11.6797,	-1.11507,	-1.4402,	19.725,	31
686,	-9900015,	32.2047,	1.76093,	1.58532,	96.4483,	31
687,	9900015,	29.2313,	-3.11354,	-2.85094,	329.509,	31
688,	9900015,	27.179,	-3.31673,	-2.13468,	375.157,	31
689,	9900015,	43.5528,	1.31735,	2.26831,	87.1356,	31
690,	9900015,	34.2986,	2.25635,	-2.91421,	165.54,	31
691,	9900015,	26.8471,	-2.5935,	-0.459141,	180.564,	31
691,	9900015,	26.6923,	-2.59662,	-0.459309,	180.077,	31
692,	9900015,	40.8242,	3.94225,	-1.20146,	1052.33,	31
693,	-9900015,	21.296,	3.52389,	-2.71379,	361.451,	31
694,	-9900015,	33.4104,	-2.48065,	-0.56595,	201.008,	31
695,	9900015,	46.9296,	-3.01444,	-1.23732,	479.31,	31
696,	9900015,	63.28,	1.6235,	2.31785,	166.68,	31
697,	9900015,	26.5984,	0.510715,	-1.68554,	30.1433,	31
698,	9900015,	34.9245,	3.2283,	-0.853196,	441.381,	31
699,	9900015,	33.5103,	-3.7984,	-0.655185,	748.154,	31
700,	-9900015,	22.1548,	1.70692,	-3.09923,	63.0677,	31
700,	-9900015,	22.1267,	1.70815,	-3.0992,	63.0602,	31
701,	-9900015,	10.6636,	-3.37022,	0.237677,	155.258,	31
702,	-9900015,	13.685,	-3.5091,	2.16149,	228.867,	31
703,	9900015,	37.464,	-3.29356,	-1.69631,	505.309,	31
704,	-9900015,	38.2038,	2.47979,	3.11804,	229.653,	31
705,	-9900015,	28.9506,	0.992479,	0.096215,	44.4185,	31
706,	-9900015,	20.1505,	-2.16129,	0.963035,	88.6367,	31
707,	-9900015,	34.4715,	-1.43148,	-2.06179,	76.2484,	31
708,	-9900015,	24.0117,	-2.69792,	-0.77967,	179.082,	31
709,	-9900015,	34.3123,	-3.17435,	-2.57296,	410.944,	31
710,	9900015,	36.9866,	-1.01392,	2.62183,	57.6838,	31
711,	9900015,	38.082,	-2.06476,	2.50889,	152.523,	31
712,	-9900015,	27.8808,	-3.05561,	-2.17179,	296.669,	31
713,	-9900015,	52.4384,	1.3816,	-1.99989,	110.971,	31
714,	-9900015,	7.16095,	-2.45209,	3.07433,	41.8868,	31
715,	-9900015,	11.0048,	1.17623,	2.81506,	19.5367,	31
716,	-9900015,	24.538,	3.41113,	0.687741,	372.147,	31
717,	9900015,	35.6231,	0.855437,	-2.68252,	49.4716,	31
718,	9900015,	7.72379,	-3.00476,	0.568672,	78.1299,	31
719,	-9900015,	6.16241,	-3.4146,	1.5778,	93.7844,	31
720,	9900015,	53.4095,	-2.38573,	-0.374866,	292.659,	31
721,	9900015,	36.2886,	4.20686,	-1.18462,	1218.57,	31
722,	9900015,	47.2623,	1.8878,	-2.62798,	159.658,	31
723,	9900015,	34.6786,	-4.28467,	-2.81253,	1258.7,	31
724,	-9900015,	22.9672,	1.64891,	-2.57482,	61.9376,	31
725,	9900015,	15.2522,	4.92162,	0.496924,	1046.54,	31
726,	9900015,	14.0603,	3.28974,	-0.339916,	188.922,	31
727,	9900015,	49.5147,	-4.3144,	0.513221,	1851.4,	31
728,	9900015,	29.9155,	0.691148,	1.84975,	37.3496,	31
729,	-9900015,	6.45586,	-1.83833,	1.35273,	20.8043,	31
730,	9900015,	32.813,	4.86288,	0.859682,	2123.06,	31
731,	-9900015,	36.7718,	3.89279,	0.52713,	902.16,	31
732,	-9900015,	12.5165,	3.16338,	-2.38675,	148.274,	31
733,	-9900015,	32.9154,	0.355628,	2.58767,	35.0188,	31
734,	-9900015,	33.7711,	2.77025,	-0.341265,	270.596,	31
735,	9900015,	34.7837,	1.63163,	-0.147377,	92.3127,	31
736,	-9900015,	18.408,	1.05573,	1.86103,	29.6553,	31
737,	-9900015,	17.7008,	-1.69728,	0.754086,	49.9361,	31
738,	9900015,	23.8474,	1.13184,	2.64881,	40.8245,	31
739,	9900015,	28.0931,	0.622743,	-2.55843,	33.7188,	31
740,	-9900015,	3.72554,	4.58157,	-1.74589,	181.952,	31
741,	-9900015,	31.8647,	-2.59872,	-2.94031,	215.419,	31
742,	9900015,	34.8313,	-4.01921,	-2.72591,	969.62,	31
743,	9900015,	23.8865,	3.0175,	-1.37905,	244.707,	31
744,	-9900015,	19.3927,	-1.3116,	1.62094,	38.606,	31
744,	-9900015,	19.321,	-1.31612,	1.62105,	38.6141,	31
745,	9900015,	33.5854,	-4.81346,	-2.99662,	2068.29,	31
746,	9900015,	12.1596,	-5.6871,	-0.269068,	1793.79,	31
747,	9900015,	37.9018,	-0.991077,	1.88763,	58.0904,	31
748,	9900015,	121.76,	-1.68618,	-2.6796,	339.955,	31
749,	9900015,	31.2379,	-2.84924,	1.25598,	270.717,	31
750,	9900015,	31.1187,	-1.81586,	-0.283544,	98.1648,	31
750,	9900015,	30.3909,	-1.83014,	-0.282514,	97.1776,	31
751,	9900015,	40.9405,	2.28323,	-2.23049,	202.865,	31
752,	-9900015,	36.8752,	-1.87706,	1.26833,	123.298,	31
753,	-9900015,	45.9018,	-0.203252,	0.307819,	46.8532,	31
754,	9900015,	25.7638,	-1.93828,	0.595457,	91.3424,	31
755,	9900015,	14.052,	2.2543,	2.72597,	67.6851,	31
756,	9900015,	62.9146,	3.33712,	-1.27983,	886.261,	31
757,	9900015,	15.4229,	4.54279,	0.603428,	724.593,	31
758,	9900015,	24.744,	-0.649107,	-0.548483,	30.1425,	31
759,	9900015,	29.7467,	1.18416,	1.23238,	53.1565,	31
760,	-9900015,	32.3885,	-3.00474,	-0.841989,	327.619,	31
761,	-9900015,	29.3163,	-1.83311,	-1.70831,	94.0064,	31
762,	9900015,	39.0228,	1.60049,	0.640564,	100.626,	31
763,	9900015,	54.8958,	-1.67848,	2.02719,	152.174,	31
763,	9900015,	54.7448,	-1.67868,	2.02725,	151.783,	31
764,	-9900015,	38.7145,	2.4281,	-0.571061,	221.168,	31
