event,	id,	pt,	eta,	phi,	momentum,	mass
305,	-9900015,	4.63181,	6.3312,	-3.02897,	1301.14,	79
306,	9900015,	28.7879,	-1.42269,	0.581138,	63.1799,	79
307,	9900015,	6.88788,	4.18319,	0.0475277,	225.887,	79
308,	9900015,	1.93175,	5.78852,	0.204597,	315.388,	79
309,	9900015,	16.1265,	-2.71493,	0.615648,	122.318,	79
310,	-9900015,	4.2493,	-5.10464,	2.15267,	350.122,	79
311,	9900015,	56.7933,	-0.262154,	1.04958,	58.756,	79
312,	-9900015,	27.2677,	-1.92243,	-0.378297,	95.2162,	79
313,	9900015,	4.86191,	-6.50048,	0.30535,	1617.71,	79
314,	-9900015,	1.51566,	-4.04249,	-2.02871,	43.1852,	79
315,	9900015,	9.66285,	3.46573,	-2.75577,	154.756,	79
316,	9900015,	14.6254,	2.75504,	1.20913,	115.433,	79
316,	9900015,	14.6253,	2.75505,	1.20907,	115.433,	79
317,	9900015,	1.055,	-8.02842,	-1.62795,	1617.79,	79
318,	9900015,	1.09777,	-2.79062,	-0.396577,	8.97566,	79
319,	9900015,	10.3445,	-1.86578,	0.102998,	34.2181,	79
320,	-9900015,	15.9197,	3.65068,	-3.08777,	306.669,	79
320,	-9900015,	15.9197,	3.65068,	-3.08777,	306.669,	79
321,	9900015,	11.7975,	-3.52978,	-2.84715,	201.418,	79
322,	9900015,	49.5725,	1.28394,	0.41064,	96.3635,	79
322,	9900015,	49.5555,	1.28405,	0.410466,	96.3393,	79
322,	9900015,	49.5553,	1.28405,	0.410463,	96.339,	79
323,	9900015,	10.9112,	-2.62356,	-1.03456,	75.5998,	79
324,	-9900015,	0.817118,	5.56234,	2.63368,	106.404,	79
325,	9900015,	72.4929,	0.571007,	-1.74448,	84.6356,	79
325,	9900015,	72.4929,	0.571007,	-1.74448,	84.6356,	79
326,	9900015,	3.03596,	-6.00226,	2.65481,	613.789,	79
326,	9900015,	2.92303,	-6.04062,	2.63497,	614.065,	79
326,	9900015,	2.923,	-6.04063,	2.63496,	614.065,	79
327,	9900015,	1.85466,	-7.57935,	2.03826,	1815.12,	79
328,	-9900015,	53.0201,	1.65594,	2.04597,	143.92,	79
328,	-9900015,	53.0201,	1.65594,	2.04597,	143.92,	79
328,	-9900015,	53.0201,	1.65594,	2.04597,	143.92,	79
329,	9900015,	61.1933,	1.07989,	0.617481,	100.479,	79
330,	9900015,	7.99502,	4.94703,	-1.51782,	562.701,	79
330,	9900015,	8.02958,	4.94202,	-1.51558,	562.311,	79
331,	9900015,	4.85587,	-4.71739,	-1.48957,	271.649,	79
331,	9900015,	4.85586,	-4.71739,	-1.48957,	271.649,	79
332,	9900015,	9.02582,	-5.09687,	-0.0875425,	737.934,	79
333,	9900015,	15.0975,	-4.43164,	-0.937322,	634.709,	79
334,	-9900015,	21.8185,	-1.85584,	0.189891,	71.4928,	79
335,	-9900015,	28.441,	-4.15115,	-1.15865,	903.329,	79
336,	9900015,	9.50974,	-5.38365,	2.98405,	1035.71,	79
336,	9900015,	9.5097,	-5.38366,	2.98407,	1035.71,	79
337,	9900015,	4.46316,	-4.95918,	1.92785,	317.965,	79
338,	9900015,	8.67005,	3.40573,	0.568931,	130.785,	79
339,	9900015,	23.1294,	-3.19569,	-1.26211,	282.966,	79
340,	9900015,	8.50363,	4.85014,	0.309233,	543.237,	79
340,	9900015,	8.50363,	4.85014,	0.309233,	543.237,	79
341,	-9900015,	2.10638,	5.41214,	-2.44276,	236.036,	79
342,	9900015,	0.935512,	7.97983,	-0.281835,	1366.51,	79
343,	-9900015,	61.7943,	-0.874675,	1.39192,	86.9783,	79
344,	9900015,	64.9073,	-2.85877,	-2.74573,	567.854,	79
344,	9900015,	64.9073,	-2.85877,	-2.74573,	567.854,	79
345,	-9900015,	19.848,	2.08813,	0.379866,	81.3141,	79
346,	9900015,	9.61604,	-4.33814,	-1.25767,	368.189,	79
347,	-9900015,	12.916,	-4.1977,	1.77537,	429.769,	79
348,	9900015,	10.5841,	4.17075,	-1.5703,	342.819,	79
348,	9900015,	10.5819,	4.17091,	-1.56987,	342.799,	79
349,	-9900015,	15.282,	3.21102,	-1.10544,	189.838,	79
350,	-9900015,	9.91924,	2.92852,	0.875731,	93.0094,	79
350,	-9900015,	9.91954,	2.92852,	0.875767,	93.0129,	79
351,	9900015,	93.8677,	1.8711,	-2.75457,	312.08,	79
352,	-9900015,	9.66938,	-4.72163,	1.66121,	543.229,	79
353,	9900015,	28.4769,	2.64245,	-0.518015,	201.03,	79
354,	9900015,	19.9059,	2.98147,	3.08729,	196.745,	79
355,	-9900015,	12.1051,	-2.69921,	0.548173,	90.3962,	79
355,	-9900015,	12.1051,	-2.69921,	0.548173,	90.3962,	79
355,	-9900015,	12.1051,	-2.69921,	0.548173,	90.3962,	79
356,	9900015,	14.0996,	-2.41899,	-0.689612,	79.8288,	79
356,	9900015,	14.1089,	-2.417,	-0.702306,	79.725,	79
356,	9900015,	14.1089,	-2.417,	-0.702306,	79.725,	79
357,	9900015,	0.930296,	-5.20194,	2.57921,	84.4848,	79
358,	9900015,	0.919043,	-6.46615,	2.96749,	295.475,	79
359,	9900015,	30.6803,	-3.43734,	-2.63824,	477.637,	79
360,	-9900015,	25.3662,	3.15514,	1.08999,	298.04,	79
360,	-9900015,	25.3662,	3.15514,	1.08999,	298.04,	79
361,	9900015,	8.39533,	2.32106,	-0.705697,	43.1713,	79
362,	-9900015,	4.44761,	-6.05882,	-1.49078,	951.511,	79
362,	-9900015,	4.44759,	-6.05882,	-1.49072,	951.504,	79
363,	9900015,	4.52592,	3.12014,	1.78782,	51.3551,	79
363,	9900015,	4.52592,	3.12014,	1.78782,	51.3551,	79
363,	9900015,	4.52592,	3.12014,	1.78782,	51.3551,	79
364,	9900015,	6.23349,	2.57109,	0.0768796,	41.0054,	79
365,	9900015,	6.6997,	5.76687,	-0.493588,	1070.41,	79
367,	-9900015,	9.57201,	5.15985,	0.48441,	833.455,	79
368,	-9900015,	17.5584,	3.90749,	-1.56038,	437.153,	79
368,	-9900015,	17.5584,	3.90749,	-1.56038,	437.153,	79
369,	-9900015,	16.7393,	4.99547,	-2.54756,	1236.61,	79
370,	9900015,	4.58026,	5.33163,	-2.95641,	473.552,	79
370,	9900015,	4.58027,	5.33163,	-2.95635,	473.554,	79
371,	-9900015,	72.7096,	-0.722055,	0.936256,	92.5016,	79
372,	-9900015,	39.2338,	-0.458886,	2.65256,	43.4377,	79
373,	-9900015,	13.9942,	5.19144,	-0.127626,	1257.61,	79
374,	-9900015,	3.43804,	7.08198,	-1.05848,	2046.2,	79
375,	9900015,	10.328,	5.5109,	1.4761,	1277.46,	79
376,	9900015,	13.5514,	6.27253,	1.84815,	3589.89,	79
377,	9900015,	4.90231,	-3.89397,	2.27783,	120.415,	79
378,	9900015,	2.8225,	-5.434,	1.13961,	323.272,	79
379,	9900015,	9.44364,	4.36586,	1.18309,	371.75,	79
380,	-9900015,	9.7588,	-1.10506,	-0.660219,	16.3489,	79
380,	-9900015,	9.75793,	-1.10686,	-0.66173,	16.371,	79
381,	-9900015,	12.0476,	2.60838,	-2.66478,	82.2289,	79
382,	-9900015,	14.2582,	-2.89674,	1.32317,	129.537,	79
383,	9900015,	4.43254,	4.83181,	3.05179,	278.023,	79
384,	-9900015,	10.1538,	-4.07859,	-2.13291,	299.94,	79
385,	9900015,	25.4818,	-1.78701,	0.183354,	78.2169,	79
386,	-9900015,	16.5005,	-5.3412,	1.20329,	1722.39,	79
387,	9900015,	7.64897,	4.37171,	-0.990635,	302.868,	79
387,	9900015,	7.64897,	4.37171,	-0.990635,	302.868,	79
387,	9900015,	7.64897,	4.37171,	-0.990635,	302.868,	79
388,	-9900015,	3.22814,	6.01922,	1.37657,	663.803,	79
389,	9900015,	11.2099,	5.41895,	-2.31793,	1264.74,	79
390,	9900015,	4.3307,	5.83685,	0.459107,	742.071,	79
390,	9900015,	4.32221,	5.83883,	0.458711,	742.078,	79
391,	-9900015,	2.48528,	-5.55073,	0.0165134,	319.893,	79
392,	9900015,	4.36503,	-6.00272,	2.17318,	882.888,	79
393,	9900015,	10.4504,	-6.05499,	1.7018,	2227.17,	79
393,	9900015,	10.4503,	-6.05499,	1.70179,	2227.16,	79
393,	9900015,	10.4503,	-6.05499,	1.70179,	2227.16,	79
394,	-9900015,	9.94515,	-3.92442,	1.26202,	251.828,	79
395,	9900015,	13.3581,	1.8483,	2.79699,	43.4574,	79
396,	-9900015,	34.3542,	-0.622007,	-0.85348,	41.2169,	79
397,	9900015,	8.18572,	-6.33668,	-2.375,	2312.14,	79
398,	-9900015,	4.31227,	-4.98856,	2.28352,	316.372,	79
399,	9900015,	8.22682,	2.60861,	-2.2073,	56.1638,	79
399,	9900015,	8.22675,	2.60858,	-2.20696,	56.1614,	79
400,	9900015,	1.44975,	6.6979,	0.465759,	587.658,	79
401,	9900015,	5.1934,	-4.15615,	-0.168548,	165.777,	79
402,	9900015,	25.6502,	3.77835,	-1.14084,	561.314,	79
402,	9900015,	25.6502,	3.77835,	-1.14084,	561.314,	79
403,	-9900015,	4.40685,	6.36271,	1.62802,	1277.59,	79
404,	9900015,	2.06101,	6.99375,	-2.08996,	1123.05,	79
405,	9900015,	9.85767,	5.94737,	-1.78599,	1886.51,	79
405,	9900015,	9.85445,	5.94779,	-1.78646,	1886.68,	79
406,	9900015,	138.259,	1.03776,	2.00436,	219.633,	79
407,	-9900015,	12.9833,	5.51467,	2.28245,	1611.95,	79
408,	-9900015,	15.1019,	-3.81292,	1.19081,	342.091,	79
409,	9900015,	18.4074,	3.6431,	-0.937564,	351.916,	79
409,	9900015,	18.4072,	3.64311,	-0.937571,	351.914,	79
410,	9900015,	18.5955,	2.41784,	2.48458,	105.164,	79
411,	9900015,	71.7522,	1.24399,	-2.79006,	134.81,	79
412,	9900015,	7.25525,	5.68137,	0.173692,	1064.18,	79
413,	-9900015,	7.67523,	-2.27781,	-0.671565,	37.8303,	79
414,	-9900015,	42.0541,	-1.38663,	-0.613855,	89.3911,	79
414,	-9900015,	42.0541,	-1.38663,	-0.613855,	89.3911,	79
415,	9900015,	7.04561,	2.07157,	0.837804,	28.4052,	79
415,	9900015,	7.04559,	2.07157,	0.837803,	28.4052,	79
416,	9900015,	16.4617,	3.79229,	-0.453631,	365.286,	79
417,	-9900015,	7.3755,	-3.24936,	2.55587,	95.1908,	79
418,	-9900015,	29.4393,	-5.09825,	2.88775,	2410.21,	79
419,	9900015,	4.41397,	-3.69977,	-0.715701,	89.3005,	79
420,	9900015,	51.5485,	-0.862788,	2.46295,	71.9551,	79
420,	9900015,	51.5507,	-0.862752,	2.46299,	71.9564,	79
421,	9900015,	9.2755,	5.43652,	-1.47034,	1065.04,	79
422,	-9900015,	18.1509,	-2.11781,	-1.14367,	76.5348,	79
423,	-9900015,	3.79367,	-4.64281,	-3.13829,	196.978,	79
423,	-9900015,	3.79367,	-4.64281,	-3.13829,	196.978,	79
424,	9900015,	7.55413,	-6.10004,	-1.56803,	1684.11,	79
424,	9900015,	7.55413,	-6.10004,	-1.56803,	1684.11,	79
424,	9900015,	7.55413,	-6.10004,	-1.56803,	1684.11,	79
425,	9900015,	11.0277,	-3.13544,	1.20588,	127.052,	79
426,	9900015,	19.6118,	-2.59054,	0.586746,	131.516,	79
427,	-9900015,	7.24207,	-1.64796,	1.23142,	19.513,	79
427,	-9900015,	7.24227,	-1.64793,	1.23137,	19.513,	79
428,	9900015,	45.4894,	3.23399,	-0.644559,	578.175,	79
428,	9900015,	45.4895,	3.23399,	-0.64456,	578.174,	79
428,	9900015,	45.4895,	3.23399,	-0.64456,	578.174,	79
429,	-9900015,	17.8141,	2.9002,	1.841,	162.399,	79
430,	9900015,	37.8212,	4.61432,	-2.60287,	1908.62,	79
431,	-9900015,	25.2056,	3.07373,	-0.684283,	273.086,	79
431,	-9900015,	25.2054,	3.07374,	-0.684284,	273.086,	79
432,	9900015,	12.6349,	3.09413,	1.69124,	139.699,	79
433,	9900015,	6.12111,	-6.72643,	2.50838,	2553.02,	79
434,	-9900015,	0.78688,	8.35713,	-1.93576,	1676.23,	79
435,	-9900015,	14.1111,	4.41639,	-2.40726,	584.261,	79
436,	-9900015,	18.4683,	4.56024,	1.80673,	882.936,	79
437,	-9900015,	10.2826,	-3.33572,	2.91187,	144.646,	79
438,	9900015,	12.4481,	6.09705,	2.09239,	2766.89,	79
439,	9900015,	4.02672,	6.01139,	-2.34771,	821.554,	79
440,	-9900015,	40.1327,	-0.435045,	-0.345602,	43.9908,	79
441,	9900015,	13.0079,	0.999089,	2.18152,	20.0584,	79
441,	9900015,	13.0079,	0.999089,	2.18152,	20.0584,	79
442,	9900015,	13.686,	4.04048,	1.95525,	389.168,	79
443,	9900015,	4.91652,	-4.37674,	2.592,	195.655,	79
443,	9900015,	4.90715,	-4.37861,	2.59264,	195.648,	79
444,	-9900015,	7.85484,	-6.32298,	1.1638,	2188.48,	79
445,	-9900015,	9.40722,	-4.31882,	1.62887,	353.304,	79
445,	-9900015,	9.40718,	-4.31882,	1.62888,	353.304,	79
446,	9900015,	12.1283,	-5.18668,	-1.54455,	1084.76,	79
447,	-9900015,	4.11428,	-2.22747,	2.45996,	19.3046,	79
448,	9900015,	19.6885,	-3.6958,	2.5943,	396.749,	79
449,	9900015,	25.2807,	4.12941,	-1.09588,	785.688,	79
450,	9900015,	26.3204,	-1.69595,	-2.5116,	74.1609,	79
451,	9900015,	27.8969,	-4.25771,	-2.60914,	985.632,	79
452,	9900015,	2.47584,	4.31606,	-1.76828,	92.7284,	79
452,	9900015,	2.47584,	4.31606,	-1.76828,	92.7284,	79
453,	-9900015,	7.54599,	5.59424,	-0.278935,	1014.47,	79
454,	9900015,	7.29784,	-6.61176,	-2.82018,	2714.03,	79
454,	9900015,	7.29784,	-6.61176,	-2.82018,	2714.03,	79
455,	-9900015,	24.8873,	3.13275,	1.57413,	285.963,	79
456,	9900015,	13.6132,	-5.6423,	-2.87741,	1920.23,	79
456,	9900015,	13.6132,	-5.6423,	-2.87741,	1920.23,	79
457,	-9900015,	4.16523,	-5.97221,	-1.36216,	817.166,	79
457,	-9900015,	4.16523,	-5.97221,	-1.36216,	817.166,	79
458,	9900015,	3.89103,	4.63389,	-0.850417,	200.239,	79
459,	-9900015,	22.7084,	-2.88566,	0.934345,	204.048,	79
459,	-9900015,	22.7084,	-2.88566,	0.934345,	204.048,	79
460,	-9900015,	14.918,	-2.21638,	-0.741162,	69.2426,	79
460,	-9900015,	14.918,	-2.21638,	-0.741162,	69.2426,	79
461,	9900015,	2.43751,	-5.90467,	2.81208,	446.978,	79
463,	-9900015,	29.6908,	-4.98135,	-3.01326,	2162.63,	79
463,	-9900015,	29.6908,	-4.98135,	-3.01326,	2162.63,	79
464,	9900015,	12.9876,	5.28584,	0.230999,	1282.69,	79
465,	-9900015,	4.52837,	-4.78485,	1.65239,	271.003,	79
466,	9900015,	17.5754,	3.29699,	-0.469143,	237.866,	79
467,	-9900015,	2.47125,	5.99391,	-1.34526,	495.461,	79
468,	9900015,	30.5679,	3.59098,	-2.88309,	554.765,	79
469,	9900015,	11.0457,	4.23137,	-0.0823742,	380.115,	79
470,	-9900015,	4.9569,	-4.06024,	0.792648,	143.764,	79
471,	-9900015,	37.973,	1.82617,	0.160103,	120.965,	79
472,	-9900015,	2.06793,	7.01052,	0.429398,	1145.88,	79
472,	-9900015,	2.06793,	7.01052,	0.429398,	1145.88,	79
473,	-9900015,	6.2048,	6.21984,	0.822267,	1559.35,	79
474,	9900015,	6.42833,	5.01956,	-1.25926,	486.466,	79
475,	9900015,	38.8894,	2.17751,	-1.5881,	173.789,	79
476,	9900015,	10.4815,	6.39313,	1.89921,	3132.54,	79
477,	-9900015,	48.3293,	-1.37971,	-0.54199,	102.105,	79
478,	9900015,	19.2169,	-1.34594,	-0.959715,	39.4148,	79
479,	-9900015,	3.06002,	-4.59622,	-2.74869,	151.653,	79
480,	9900015,	10.9589,	-3.9788,	-0.178939,	292.995,	79
481,	9900015,	12.9386,	-5.08256,	0.307735,	1042.8,	79
481,	9900015,	12.9386,	-5.08256,	0.307735,	1042.8,	79
482,	-9900015,	38.6004,	-4.79882,	0.2709,	2342.57,	79
483,	9900015,	15.0392,	3.2003,	0.871843,	184.836,	79
484,	9900015,	6.77836,	-4.32107,	-1.43402,	255.147,	79
484,	9900015,	6.7782,	-4.32108,	-1.43417,	255.142,	79
485,	9900015,	2.93406,	7.38859,	2.86056,	2372.82,	79
486,	9900015,	2.5494,	-5.92093,	-0.706665,	475.158,	79
487,	-9900015,	9.86432,	5.99599,	0.0807868,	1981.83,	79
488,	9900015,	6.8863,	6.09841,	-1.17532,	1532.72,	79
489,	9900015,	4.76442,	5.89933,	2.75389,	869.023,	79
489,	9900015,	4.76442,	5.89933,	2.75389,	869.023,	79
490,	9900015,	24.5814,	-5.74622,	-2.34294,	3847.09,	79
491,	9900015,	15.8571,	4.69799,	3.01766,	870.039,	79
492,	9900015,	145.376,	-1.72656,	3.09916,	421.528,	79
493,	-9900015,	18.3019,	1.9461,	-2.7774,	65.3758,	79
494,	9900015,	6.31596,	-6.19204,	0.128283,	1543.76,	79
495,	9900015,	11.481,	-4.8552,	2.05028,	737.165,	79
496,	-9900015,	11.1411,	3.70037,	1.1732,	225.535,	79
497,	-9900015,	3.74814,	-7.09888,	-2.58389,	2268.78,	79
498,	9900015,	4.68374,	6.46583,	-1.99165,	1505.36,	79
499,	-9900015,	71.93,	-2.02321,	1.43509,	276.744,	79
500,	9900015,	3.4405,	4.40631,	-1.38355,	141.024,	79
501,	9900015,	13.6155,	-2.01873,	0.352819,	52.1582,	79
502,	9900015,	3.33025,	-7.07356,	-0.957594,	1965.43,	79
503,	9900015,	15.0421,	-0.760113,	-1.30642,	19.6008,	79
504,	9900015,	7.66338,	-4.43475,	0.648918,	323.175,	79
505,	9900015,	22.0109,	-3.37141,	-1.4577,	320.853,	79
505,	9900015,	22.0109,	-3.37141,	-1.4577,	320.853,	79
506,	9900015,	23.8735,	3.923,	1.97214,	603.662,	79
507,	9900015,	6.87499,	-4.08728,	1.05392,	204.855,	79
508,	9900015,	27.7297,	-1.1389,	2.98207,	47.7435,	79
509,	9900015,	27.534,	5.07297,	0.599625,	2197.95,	79
510,	-9900015,	17.8633,	-4.76625,	2.92278,	1049.34,	79
511,	9900015,	3.65603,	3.8908,	0.575033,	89.5186,	79
511,	9900015,	3.6604,	3.88971,	0.577299,	89.5281,	79
512,	9900015,	2.39808,	-6.32184,	-0.445785,	667.386,	79
513,	9900015,	14.4761,	2.70148,	2.60167,	108.345,	79
514,	-9900015,	4.58674,	7.28617,	1.65135,	3348.24,	79
515,	-9900015,	17.7235,	-2.44839,	-0.412759,	103.293,	79
515,	-9900015,	17.7235,	-2.44839,	-0.412759,	103.293,	79
515,	-9900015,	17.7235,	-2.44839,	-0.412759,	103.293,	79
516,	-9900015,	21.3357,	-4.82428,	-2.46025,	1328.2,	79
517,	9900015,	6.0485,	6.66104,	-1.80718,	2363.05,	79
517,	9900015,	6.0485,	6.66104,	-1.80718,	2363.05,	79
518,	-9900015,	53.9249,	0.262834,	-2.32448,	55.7982,	79
518,	-9900015,	53.9373,	0.262903,	-2.32434,	55.8121,	79
518,	-9900015,	53.9373,	0.262903,	-2.32434,	55.8121,	79
519,	9900015,	24.4415,	-4.49339,	0.737691,	1092.97,	79
520,	9900015,	7.92105,	-1.98341,	-1.91695,	29.3279,	79
520,	9900015,	7.9069,	-1.98498,	-1.9138,	29.3198,	79
521,	9900015,	8.04673,	-2.55177,	1.55971,	51.9326,	79
521,	9900015,	8.04521,	-2.55194,	1.55995,	51.9315,	79
521,	9900015,	8.0452,	-2.55194,	1.55995,	51.9315,	79
521,	9900015,	8.0452,	-2.55194,	1.55995,	51.9315,	79
522,	-9900015,	6.42814,	3.99961,	0.310856,	175.472,	79
523,	9900015,	5.26528,	2.98664,	-2.89152,	52.3091,	79
523,	9900015,	5.26528,	2.98664,	-2.89152,	52.3091,	79
524,	9900015,	23.4042,	-3.33216,	1.55209,	328.061,	79
525,	9900015,	56.5811,	-1.51641,	-1.97892,	135.097,	79
526,	-9900015,	19.9555,	-1.47778,	2.15388,	46.011,	79
527,	9900015,	11.625,	3.28805,	1.63741,	155.937,	79
527,	9900015,	11.6251,	3.28803,	1.63734,	155.935,	79
528,	-9900015,	18.8317,	3.73441,	2.75609,	394.402,	79
529,	9900015,	8.51563,	3.92641,	2.10936,	216.059,	79
530,	9900015,	11.4298,	-5.54599,	0.329315,	1464.23,	79
531,	-9900015,	21.5734,	3.86314,	0.431316,	513.831,	79
532,	-9900015,	1.83144,	-3.15031,	-3.101,	21.4151,	79
533,	9900015,	16.406,	-1.28581,	2.37161,	31.9428,	79
533,	9900015,	16.406,	-1.28581,	2.37161,	31.9428,	79
534,	-9900015,	14.5517,	-5.50889,	0.322486,	1796.27,	79
535,	9900015,	33.8731,	3.52409,	2.56933,	575.037,	79
536,	9900015,	67.0764,	-2.99929,	0.739885,	674.825,	79
537,	-9900015,	60.3345,	-1.0502,	0.220991,	96.7791,	79
537,	-9900015,	60.3345,	-1.0502,	0.220991,	96.7791,	79
538,	9900015,	31.9011,	2.90097,	-1.49733,	291.047,	79
539,	9900015,	2.55618,	6.27611,	-0.602711,	679.583,	79
540,	9900015,	1.20886,	-4.88189,	0.769636,	79.7161,	79
541,	-9900015,	18.3848,	-4.5865,	-0.335294,	902.324,	79
542,	9900015,	12.644,	2.71623,	0.681479,	96.0272,	79
542,	9900015,	12.644,	2.71624,	0.68148,	96.0272,	79
543,	9900015,	46.7992,	-2.26823,	2.76212,	228.516,	79
543,	9900015,	46.7992,	-2.26823,	2.76212,	228.516,	79
543,	9900015,	46.7992,	-2.26823,	2.76212,	228.516,	79
544,	9900015,	3.8481,	4.14312,	-1.07663,	121.244,	79
545,	-9900015,	10.7481,	4.25179,	0.730818,	377.503,	79
545,	-9900015,	10.7481,	4.25179,	0.730818,	377.503,	79
546,	-9900015,	22.1175,	-2.71992,	2.67321,	168.591,	79
547,	9900015,	4.97128,	0.712633,	2.67252,	6.28793,	79
548,	-9900015,	11.9351,	-5.5159,	-0.517319,	1483.63,	79
549,	9900015,	18.1374,	-2.49044,	0.784886,	110.18,	79
550,	9900015,	5.81538,	-4.05656,	1.22415,	168.043,	79
551,	-9900015,	16.5282,	-2.68925,	-0.52963,	122.214,	79
552,	-9900015,	35.4487,	-2.7173,	-2.79724,	269.505,	79
552,	-9900015,	35.4879,	-2.71572,	-2.7954,	269.382,	79
553,	-9900015,	3.99605,	-2.7321,	-2.02577,	30.8299,	79
554,	9900015,	1.46191,	5.83813,	-2.00702,	250.819,	79
555,	-9900015,	5.70518,	-6.99349,	1.45304,	3107.95,	79
555,	-9900015,	5.70308,	-6.99384,	1.45292,	3107.89,	79
556,	9900015,	5.52461,	5.76988,	0.89956,	885.327,	79
556,	9900015,	5.52418,	5.76996,	0.899463,	885.323,	79
557,	-9900015,	48.7975,	0.494672,	-1.67585,	54.8907,	79
558,	-9900015,	48.7452,	1.95375,	-0.0151626,	175.405,	79
559,	-9900015,	15.1298,	2.4753,	-1.58353,	90.5476,	79
559,	-9900015,	15.1298,	2.4753,	-1.58353,	90.5476,	79
560,	9900015,	31.7293,	0.718806,	-1.02871,	40.2854,	79
561,	9900015,	1.36822,	-7.06017,	-3.12668,	796.745,	79
562,	9900015,	4.4729,	5.31289,	-0.0474836,	453.869,	79
562,	9900015,	4.4729,	5.31289,	-0.0474836,	453.869,	79
563,	9900015,	11.5594,	2.09914,	-1.45707,	47.866,	79
564,	9900015,	13.8335,	0.890678,	-1.62556,	19.6931,	79
564,	9900015,	13.8335,	0.890681,	-1.62556,	19.6931,	79
565,	9900015,	15.5324,	4.42242,	1.57017,	647.003,	79
566,	9900015,	153.487,	1.33306,	-1.9619,	311.293,	79
567,	9900015,	5.2312,	4.59001,	1.01893,	257.651,	79
568,	9900015,	292.077,	0.215293,	1.26418,	298.872,	79
569,	9900015,	2.76956,	6.5843,	-0.600476,	1002.09,	79
570,	9900015,	19.3277,	2.8212,	-2.86357,	162.899,	79
571,	-9900015,	6.97792,	3.68422,	0.618147,	138.997,	79
571,	-9900015,	6.97793,	3.68422,	0.618147,	138.997,	79
571,	-9900015,	6.97793,	3.68422,	0.618147,	138.997,	79
572,	9900015,	12.4322,	3.40423,	1.83359,	187.255,	79
572,	9900015,	12.4322,	3.40423,	1.83359,	187.255,	79
573,	-9900015,	1.38801,	-5.65166,	-2.5055,	197.63,	79
574,	-9900015,	78.6785,	2.07609,	1.13647,	318.595,	79
575,	9900015,	3.0948,	-4.72924,	0.654054,	175.194,	79
575,	9900015,	3.07364,	-4.73604,	0.656332,	175.184,	79
575,	9900015,	3.07362,	-4.73605,	0.656334,	175.184,	79
576,	9900015,	8.94321,	2.9837,	2.48616,	88.589,	79
577,	9900015,	8.12952,	-4.86961,	1.88426,	529.55,	79
578,	-9900015,	52.5907,	3.20541,	-0.757845,	649.655,	79
579,	-9900015,	5.08915,	3.60707,	-2.59529,	93.8566,	79
580,	9900015,	6.72806,	6.29619,	-0.819796,	1824.99,	79
581,	9900015,	6.24867,	4.76627,	0.976211,	367.075,	79
582,	9900015,	11.6559,	1.75751,	-2.27625,	34.7955,	79
583,	9900015,	11.2911,	2.09174,	1.97806,	46.4202,	79
584,	9900015,	3.844,	3.33561,	1.73945,	54.0678,	79
585,	-9900015,	7.36973,	-1.82986,	-1.17273,	23.5589,	79
586,	9900015,	2.76038,	-5.15652,	1.27109,	239.553,	79
587,	-9900015,	20.4945,	4.21239,	3.02439,	692.027,	79
588,	9900015,	25.4843,	2.32149,	-2.25009,	131.104,	79
588,	9900015,	25.4843,	2.32149,	-2.25009,	131.104,	79
589,	-9900015,	9.52782,	5.32968,	-0.77859,	983.163,	79
590,	9900015,	6.64124,	6.02518,	-3.11163,	1373.8,	79
591,	9900015,	12.6075,	-5.336,	-1.39751,	1309.19,	79
592,	9900015,	4.39373,	-4.25437,	2.64547,	154.718,	79
592,	9900015,	4.39373,	-4.25437,	2.64547,	154.718,	79
593,	9900015,	37.574,	-4.62304,	1.48801,	1912.75,	79
593,	9900015,	37.574,	-4.62304,	1.48801,	1912.75,	79
594,	-9900015,	9.01096,	-3.79644,	-2.84834,	200.785,	79
595,	9900015,	13.1231,	-3.94561,	-1.81309,	339.411,	79
596,	9900015,	30.9588,	-3.65552,	-0.206328,	599.264,	79
597,	9900015,	1.53697,	6.06168,	-2.29817,	329.754,	79
597,	9900015,	1.57808,	6.03545,	-2.29407,	329.809,	79
598,	9900015,	26.7113,	-4.19705,	0.168936,	888.217,	79
599,	-9900015,	22.4452,	-5.42687,	-2.85846,	2552.47,	79
599,	-9900015,	22.4443,	-5.4269,	-2.85848,	2552.45,	79
600,	9900015,	7.95697,	6.13267,	-0.216442,	1832.76,	79
601,	9900015,	18.8167,	2.16126,	2.82908,	82.7678,	79
602,	9900015,	5.34662,	-4.18328,	-0.590054,	175.358,	79
603,	9900015,	18.6212,	-3.84244,	1.47878,	434.438,	79
603,	9900015,	18.6206,	-3.84248,	1.4788,	434.443,	79
604,	9900015,	27.097,	-3.03181,	0.132286,	281.578,	79
605,	-9900015,	125.073,	-0.579382,	-0.983762,	146.659,	79
606,	-9900015,	7.6861,	5.86881,	3.11172,	1359.79,	79
606,	-9900015,	7.6861,	5.86881,	3.11172,	1359.79,	79
607,	-9900015,	11.2304,	-6.05359,	-1.25978,	2390.06,	79
608,	-9900015,	20.0137,	-3.70232,	2.28955,	405.935,	79
609,	-9900015,	9.09268,	1.90274,	0.73397,	31.1577,	79
610,	9900015,	6.15612,	-3.32729,	0.363978,	85.8733,	79
610,	9900015,	6.15568,	-3.32733,	0.364138,	85.8712,	79
