event,	id,	pt,	eta,	phi,	momentum,	mass
382,	-9900015,	30.4171,	0.000805819,	2.52224,	30.4171,	23
383,	9900015,	57.2525,	4.02138,	2.63371,	1597.24,	23
384,	9900015,	33.9282,	-1.49404,	-1.90546,	79.3837,	23
385,	-9900015,	25.0537,	-3.00937,	1.29425,	254.596,	23
386,	-9900015,	13.4437,	1.78452,	-2.81915,	41.1685,	23
387,	9900015,	35.8381,	3.44422,	1.88566,	561.779,	23
388,	-9900015,	37.1571,	2.89278,	2.1136,	336.25,	23
389,	-9900015,	28.8139,	-0.90335,	-0.0991059,	41.3921,	23
390,	-9900015,	21.6354,	-4.05505,	-1.70221,	624.239,	23
391,	-9900015,	27.8447,	2.34907,	-1.94478,	147.177,	23
392,	-9900015,	22.0097,	1.20878,	2.32555,	40.1452,	23
393,	9900015,	24.9078,	-5.5947,	-1.36314,	3350.09,	23
394,	-9900015,	43.5492,	-0.970517,	-1.71072,	65.7201,	23
395,	9900015,	38.8833,	-1.56141,	-2.8883,	96.7297,	23
396,	-9900015,	26.7581,	-2.90264,	2.56716,	244.53,	23
397,	-9900015,	22.084,	-0.201846,	2.1973,	22.5355,	23
398,	9900015,	34.1531,	0.667808,	1.28176,	42.056,	23
399,	-9900015,	7.35193,	-0.292551,	-0.614796,	7.6688,	23
400,	-9900015,	25.9487,	-2.07113,	2.78222,	104.571,	23
401,	9900015,	15.1241,	-3.92059,	2.08811,	381.506,	23
402,	9900015,	14.5366,	-1.25423,	-2.28187,	27.55,	23
403,	9900015,	42.7799,	1.86336,	-2.31104,	141.185,	23
404,	9900015,	36.4519,	-0.942342,	0.444479,	53.8705,	23
405,	9900015,	25.7398,	0.984567,	0.64057,	39.2564,	23
406,	-9900015,	43.5443,	3.1719,	-1.27563,	520.239,	23
407,	9900015,	10.4456,	1.45985,	-3.07627,	23.699,	23
408,	-9900015,	10.071,	-1.97403,	-1.42831,	36.9534,	23
409,	-9900015,	28.9724,	-1.31861,	-1.44063,	58.0279,	23
410,	9900015,	25.1742,	1.10338,	-2.08511,	42.1176,	23
411,	9900015,	19.32,	1.53284,	2.69637,	46.824,	23
412,	-9900015,	17.4268,	-4.11713,	-1.81874,	534.996,	23
413,	-9900015,	11.8545,	0.55643,	2.46148,	13.7376,	23
414,	-9900015,	14.1725,	3.4387,	-2.0136,	220.939,	23
415,	9900015,	64.3583,	1.5023,	1.38778,	151.713,	23
416,	9900015,	27.2348,	2.41598,	-1.20291,	153.741,	23
417,	9900015,	24.2612,	-3.08468,	1.05046,	265.735,	23
418,	-9900015,	35.0812,	-0.262203,	1.3815,	36.2941,	23
419,	9900015,	24.8382,	4.79396,	-1.86864,	1500.06,	23
420,	-9900015,	9.00911,	1.80057,	0.754975,	28.0106,	23
421,	9900015,	27.0439,	3.54782,	-2.25376,	470.107,	23
422,	-9900015,	26.5724,	-2.82966,	-0.520661,	225.849,	23
423,	-9900015,	71.8257,	-1.04565,	3.1142,	114.803,	23
424,	9900015,	17.6885,	3.74019,	-1.10505,	372.604,	23
425,	9900015,	36.4358,	1.22344,	2.99688,	67.2803,	23
426,	9900015,	51.1559,	1.97115,	-1.96561,	187.185,	23
427,	9900015,	40.8706,	1.52874,	-2.71168,	98.686,	23
428,	-9900015,	28.9461,	-1.21226,	-0.712756,	52.9512,	23
429,	9900015,	9.59552,	-1.94422,	-2.59621,	34.2143,	23
430,	-9900015,	45.4238,	-0.548644,	1.84027,	52.4335,	23
431,	9900015,	44.0256,	0.0603179,	-1.11709,	44.1057,	23
432,	-9900015,	32.2249,	-0.472613,	-0.176433,	35.8913,	23
433,	-9900015,	29.2498,	-1.12919,	-1.59365,	49.9653,	23
434,	-9900015,	42.3966,	-1.91185,	1.61678,	146.552,	23
435,	-9900015,	42.4503,	0.529472,	0.0532517,	48.5409,	23
436,	9900015,	25.613,	-2.56208,	2.47104,	166.995,	23
437,	-9900015,	45.2991,	-2.80775,	2.25574,	376.727,	23
437,	-9900015,	44.834,	-2.80995,	2.25572,	373.676,	23
438,	-9900015,	44.3561,	-0.0911246,	2.09986,	44.5404,	23
439,	9900015,	34.4719,	-1.46736,	-2.83373,	78.7387,	23
440,	9900015,	34.6456,	3.2312,	-1.67701,	439.123,	23
441,	9900015,	53.5006,	2.41967,	3.0696,	303.11,	23
442,	9900015,	11.7991,	2.4516,	1.30223,	68.9842,	23
443,	9900015,	20.1704,	-1.00168,	-2.36765,	31.1645,	23
444,	-9900015,	48.661,	-0.998444,	1.15684,	74.999,	23
445,	-9900015,	20.7819,	-3.16405,	0.154699,	246.354,	23
446,	9900015,	31.3297,	-3.48237,	1.99359,	510.163,	23
447,	-9900015,	43.9396,	2.04032,	-2.66987,	171.871,	23
448,	9900015,	51.4354,	2.33245,	1.78197,	267.471,	23
449,	-9900015,	3.99099,	4.32502,	-2.07055,	150.82,	23
450,	-9900015,	37.1073,	-0.327977,	1.12072,	39.121,	23
451,	-9900015,	29.8214,	0.312101,	0.0488697,	31.2856,	23
452,	-9900015,	54.0324,	1.33986,	-0.660095,	110.237,	23
453,	-9900015,	25.8772,	0.170608,	2.87502,	26.2547,	23
454,	-9900015,	23.2631,	-0.085779,	0.761655,	23.3488,	23
455,	9900015,	52.0091,	1.31012,	-0.0250658,	103.404,	23
456,	9900015,	33.1411,	4.14034,	-1.81475,	1041.3,	23
456,	9900015,	32.5736,	4.14328,	-1.81356,	1026.47,	23
457,	9900015,	27.5026,	0.263127,	-2.08381,	28.4602,	23
458,	9900015,	35.1674,	-1.40126,	0.362889,	75.7259,	23
459,	9900015,	10.2992,	-3.43924,	1.87922,	160.644,	23
460,	-9900015,	27.3355,	-0.476708,	2.95298,	30.5008,	23
461,	9900015,	23.3926,	5.62303,	-1.5318,	3236.72,	23
462,	9900015,	15.1185,	5.68041,	0.945502,	2215.41,	23
463,	9900015,	13.1881,	0.369154,	-1.14945,	14.097,	23
464,	9900015,	16.7038,	0.675069,	3.00611,	20.6567,	23
465,	-9900015,	14.5055,	2.1923,	0.757241,	65.764,	23
466,	-9900015,	35.1112,	-0.531364,	3.04628,	40.1857,	23
467,	9900015,	11.3435,	-1.04802,	-0.795667,	18.1646,	23
468,	9900015,	48.0712,	3.988,	-1.86648,	1297.1,	23
469,	9900015,	3.14809,	-4.40287,	1.85693,	128.596,	23
470,	9900015,	25.5991,	4.22926,	2.14926,	879.082,	23
471,	-9900015,	36.8271,	3.06865,	0.912775,	396.984,	23
472,	-9900015,	36.6254,	3.34368,	-3.04778,	519.319,	23
473,	-9900015,	35.9759,	1.97711,	-2.44652,	132.396,	23
474,	-9900015,	22.67,	0.764532,	1.38614,	29.6245,	23
475,	-9900015,	25.8508,	0.758794,	2.63295,	33.6569,	23
476,	9900015,	13.5846,	4.64774,	-1.93644,	708.836,	23
477,	-9900015,	12.3554,	3.12517,	1.37324,	140.899,	23
478,	9900015,	15.3956,	-5.57142,	1.15652,	2023.08,	23
479,	-9900015,	22.2409,	-1.30138,	-0.696926,	43.887,	23
479,	-9900015,	21.7079,	-1.2994,	-0.689793,	42.7623,	23
480,	-9900015,	24.4426,	2.44078,	-0.579805,	141.389,	23
481,	9900015,	19.9169,	5.04182,	-2.93186,	1541.16,	23
482,	9900015,	21.7612,	3.02795,	1.08871,	225.263,	23
483,	9900015,	28.5408,	-4.32631,	-2.63457,	1079.95,	23
484,	-9900015,	36.2776,	0.221891,	-2.94909,	37.1743,	23
485,	-9900015,	21.4096,	-2.86388,	-0.389041,	188.258,	23
486,	9900015,	25.7013,	0.732531,	-1.83821,	32.9109,	23
487,	-9900015,	37.7955,	0.315359,	-2.66145,	39.6905,	23
488,	9900015,	26.689,	1.82517,	2.68638,	84.9385,	23
489,	9900015,	48.7835,	1.25473,	-0.753781,	92.4949,	23
490,	-9900015,	23.5935,	-2.18482,	-0.517342,	106.19,	23
491,	-9900015,	23.1744,	0.575328,	0.0050553,	27.1167,	23
492,	9900015,	26.7456,	0.0419645,	1.37578,	26.7691,	23
493,	9900015,	20.2058,	3.80897,	0.151129,	455.905,	23
494,	9900015,	36.8399,	0.134158,	2.68105,	37.172,	23
495,	9900015,	38.6621,	3.52792,	2.72796,	658.849,	23
496,	-9900015,	36.3838,	1.31089,	1.85271,	72.3869,	23
497,	-9900015,	34.0418,	0.303246,	-2.9325,	35.619,	23
498,	9900015,	33.6275,	1.05193,	-0.130833,	54.0129,	23
499,	9900015,	42.8619,	0.698751,	-1.87429,	53.7583,	23
500,	9900015,	18.1401,	-3.69053,	-2.98506,	363.627,	23
501,	-9900015,	16.2158,	0.689259,	-2.43433,	20.2226,	23
502,	9900015,	35.3013,	-3.14799,	2.48602,	411.826,	23
503,	-9900015,	24.3003,	-2.09952,	1.18347,	100.661,	23
503,	-9900015,	24.2657,	-2.10048,	1.18345,	100.612,	23
504,	-9900015,	18.2434,	-1.94615,	0.787554,	65.1699,	23
505,	9900015,	37.466,	0.926794,	2.08547,	54.7419,	23
506,	-9900015,	5.11013,	-5.68058,	-1.93334,	748.951,	23
507,	9900015,	33.9739,	0.832553,	-0.26683,	46.4443,	23
508,	-9900015,	34.0545,	-2.24829,	-1.52674,	163.072,	23
509,	-9900015,	35.0631,	0.364463,	2.30078,	37.4177,	23
510,	-9900015,	33.397,	-1.37314,	-1.73349,	70.1512,	23
511,	9900015,	25.176,	1.36282,	1.89322,	52.4054,	23
512,	-9900015,	21.9226,	1.25977,	1.58428,	41.7442,	23
513,	9900015,	26.3439,	3.20796,	1.27267,	326.258,	23
514,	9900015,	47.2382,	0.466954,	-1.73999,	52.4826,	23
515,	-9900015,	23.7123,	-3.52848,	2.84793,	404.311,	23
516,	9900015,	11.586,	-3.54044,	-2.50677,	199.923,	23
517,	-9900015,	29.2847,	-3.08028,	-2.17397,	319.356,	23
518,	-9900015,	64.2197,	2.73785,	0.93928,	498.297,	23
519,	9900015,	28.802,	-3.53928,	-3.00449,	496.42,	23
520,	9900015,	34.2727,	-0.829295,	2.64707,	46.749,	23
521,	-9900015,	28.7342,	1.15587,	-1.39746,	50.1637,	23
522,	9900015,	19.4313,	-3.86274,	-2.63806,	462.627,	23
523,	9900015,	61.1955,	2.22024,	-3.12939,	285.114,	23
524,	-9900015,	5.35603,	-2.34978,	-2.26203,	28.3297,	23
525,	9900015,	16.6387,	-5.48907,	1.18601,	2013.58,	23
526,	9900015,	26.7716,	3.57036,	-2.06061,	475.965,	23
527,	9900015,	22.8263,	4.56899,	-2.0626,	1100.88,	23
528,	9900015,	33.5043,	4.59362,	-2.69482,	1656.14,	23
529,	-9900015,	16.7504,	3.54922,	0.811801,	291.581,	23
530,	-9900015,	43.5395,	-2.69202,	0.00388261,	322.828,	23
531,	9900015,	19.7005,	3.01664,	-1.47994,	201.648,	23
532,	9900015,	29.5181,	2.97186,	-0.459932,	288.974,	23
533,	9900015,	29.693,	2.18086,	1.29985,	133.126,	23
533,	9900015,	29.4509,	2.18334,	1.30007,	132.361,	23
534,	9900015,	35.9366,	-3.6235,	0.231,	673.724,	23
535,	9900015,	33.4851,	-0.456281,	0.272866,	37.0317,	23
535,	9900015,	28.3172,	-0.439588,	0.254209,	31.0975,	23
536,	-9900015,	34.7008,	-3.18407,	-0.443491,	419.64,	23
537,	-9900015,	24.9317,	2.99688,	1.90217,	250.227,	23
538,	-9900015,	53.1399,	-0.812461,	1.90481,	71.6648,	23
539,	9900015,	20.6912,	-2.30451,	-0.175881,	104.688,	23
540,	-9900015,	31.4234,	-3.40676,	0.424106,	474.499,	23
541,	9900015,	18.8882,	-0.511195,	-1.14902,	21.4104,	23
542,	9900015,	52.8767,	3.24714,	-1.47366,	680.938,	23
543,	-9900015,	20.073,	-2.30179,	1.76937,	101.29,	23
544,	9900015,	15.9573,	-5.57213,	-0.0939527,	2098.37,	23
545,	-9900015,	10.3094,	2.73608,	-1.16989,	79.8529,	23
546,	-9900015,	35.2025,	4.13888,	0.653765,	1104.45,	23
547,	9900015,	22.0491,	3.61914,	-0.219386,	411.573,	23
548,	-9900015,	33.049,	-4.18455,	-2.05402,	1085.32,	23
549,	9900015,	30.7686,	4.45548,	-2.95166,	1324.73,	23
550,	-9900015,	34.3198,	2.59369,	-2.65585,	230.865,	23
551,	-9900015,	28.7965,	3.59129,	2.62289,	522.778,	23
552,	9900015,	96.3986,	-2.2657,	-2.49868,	469.538,	23
553,	9900015,	37.2825,	-2.41795,	-0.867396,	210.868,	23
554,	9900015,	33.2651,	-4.83495,	0.703346,	2093.04,	23
554,	9900015,	33.1957,	-4.83523,	0.703272,	2089.25,	23
555,	-9900015,	44.4868,	0.682405,	-0.799999,	55.2533,	23
556,	9900015,	32.8697,	-0.769137,	-1.73553,	43.081,	23
557,	9900015,	41.8972,	0.119905,	2.14506,	42.1987,	23
557,	9900015,	41.8485,	0.120145,	2.14538,	42.1509,	23
558,	-9900015,	23.8329,	2.57418,	-2.48968,	157.259,	23
559,	9900015,	28.8928,	0.0385267,	0.394715,	28.9142,	23
560,	-9900015,	32.8238,	-1.57668,	1.09853,	82.8069,	23
560,	-9900015,	32.6532,	-1.57822,	1.09862,	82.4931,	23
561,	-9900015,	17.6869,	1.1016,	-0.629321,	29.5488,	23
562,	-9900015,	21.2362,	3.35037,	-0.767493,	303.13,	23
563,	-9900015,	42.6585,	4.10556,	1.40892,	1294.54,	23
564,	9900015,	24.0184,	-0.446196,	-1.14932,	26.4493,	23
565,	-9900015,	32.5115,	1.7459,	1.35678,	95.9994,	23
566,	-9900015,	35.6423,	2.76623,	-1.12463,	284.452,	23
567,	9900015,	43.9995,	3.66393,	-0.971908,	858.871,	23
568,	-9900015,	30.3991,	-2.97204,	-2.32742,	297.653,	23
569,	9900015,	35.6014,	1.46792,	-0.502196,	81.36,	23
570,	9900015,	34.4656,	-3.02068,	-2.88685,	354.203,	23
571,	9900015,	34.2621,	2.42523,	-2.67338,	195.179,	23
572,	9900015,	36.4126,	1.60826,	1.38345,	94.5701,	23
573,	9900015,	38.6301,	-2.23345,	2.46848,	182.318,	23
574,	9900015,	20.3911,	2.61893,	-1.60234,	140.637,	23
575,	9900015,	34.9114,	-3.1456,	1.76615,	406.312,	23
576,	-9900015,	12.192,	3.00289,	-0.811304,	123.098,	23
577,	9900015,	33.641,	0.419292,	1.32887,	36.6417,	23
578,	9900015,	26.4628,	2.20871,	3.00939,	121.912,	23
579,	-9900015,	50.0451,	3.62353,	-0.112046,	938.255,	23
580,	9900015,	20.5702,	-4.53002,	-1.07904,	954.158,	23
581,	9900015,	4.03995,	4.53735,	-0.382196,	188.775,	23
582,	-9900015,	31.1119,	2.04438,	1.2775,	122.174,	23
583,	-9900015,	10.2396,	0.957178,	-2.23767,	15.2996,	23
584,	9900015,	9.09218,	5.10879,	0.530273,	752.266,	23
585,	-9900015,	75.9585,	-0.405539,	0.305702,	82.2907,	23
586,	-9900015,	8.62766,	-3.24243,	-2.43713,	110.584,	23
587,	9900015,	33.6923,	-3.9887,	-1.0604,	909.742,	23
588,	-9900015,	28.1438,	2.06244,	-2.28505,	112.467,	23
589,	-9900015,	25.4721,	-0.743402,	2.16934,	32.8409,	23
590,	9900015,	32.7678,	2.67872,	-2.43521,	239.78,	23
591,	-9900015,	36.6984,	3.2442,	2.30462,	471.211,	23
592,	-9900015,	37.0329,	-0.0934472,	0.830037,	37.1947,	23
593,	9900015,	29.245,	2.09147,	-0.413803,	120.202,	23
594,	-9900015,	27.4008,	2.0035,	-1.05255,	103.435,	23
595,	9900015,	36.7511,	-0.529879,	1.64161,	42.0323,	23
596,	-9900015,	25.7442,	0.373108,	-1.64565,	27.557,	23
597,	-9900015,	22.0389,	1.57009,	-2.52921,	55.2635,	23
598,	9900015,	13.5687,	2.13669,	0.804239,	58.2732,	23
599,	9900015,	6.04907,	-1.20381,	1.03322,	10.9876,	23
600,	-9900015,	19.6308,	-2.54965,	1.92776,	126.43,	23
601,	9900015,	37.6483,	-0.976824,	3.08998,	57.0844,	23
602,	9900015,	37.0381,	0.798701,	0.722378,	49.4934,	23
603,	9900015,	7.66842,	2.75882,	-0.311672,	60.7516,	23
604,	-9900015,	17.5317,	1.60719,	2.94462,	45.4881,	23
605,	-9900015,	7.1257,	1.95745,	-0.332523,	25.7325,	23
606,	9900015,	31.363,	0.528389,	0.541154,	35.844,	23
607,	-9900015,	20.1242,	-1.85573,	-0.827474,	65.934,	23
608,	9900015,	19.6554,	0.61864,	1.42244,	23.5381,	23
609,	-9900015,	37.9468,	2.2371,	-1.52416,	179.733,	23
610,	9900015,	37.2246,	3.27928,	-0.937028,	494.983,	23
611,	-9900015,	23.2185,	3.78102,	-2.89516,	509.454,	23
612,	9900015,	11.986,	-2.21909,	2.67459,	55.781,	23
613,	9900015,	80.9751,	-1.94407,	1.65252,	288.686,	23
614,	9900015,	32.1616,	-2.64941,	-1.90641,	228.61,	23
615,	9900015,	39.3007,	-3.48946,	2.49355,	644.507,	23
616,	9900015,	26.99,	1.99889,	-1.462,	101.433,	23
617,	9900015,	49.918,	-2.83143,	2.01528,	425.019,	23
618,	-9900015,	40.8805,	-3.08931,	2.60897,	449.837,	23
619,	9900015,	20.6982,	3.28947,	1.26744,	278.04,	23
620,	-9900015,	27.9041,	3.13472,	-1.4905,	321.257,	23
620,	-9900015,	27.8725,	3.13545,	-1.49048,	321.125,	23
621,	-9900015,	32.9533,	1.21663,	3.07357,	60.5025,	23
622,	-9900015,	28.2128,	1.91565,	2.88045,	97.8783,	23
623,	9900015,	25.8623,	1.94506,	-1.4246,	92.2901,	23
624,	9900015,	31.1554,	-3.30765,	2.4625,	426.168,	23
625,	9900015,	38.4215,	-1.27073,	1.79047,	73.8474,	23
626,	9900015,	34.1796,	1.13935,	1.93671,	58.8704,	23
627,	-9900015,	27.4999,	1.81532,	0.208407,	86.7051,	23
628,	-9900015,	18.2984,	2.47835,	2.46173,	109.84,	23
629,	9900015,	23.1067,	-2.48772,	-2.39394,	139.991,	23
630,	9900015,	22.856,	-5.37279,	-2.63921,	2462.36,	23
631,	9900015,	29.2407,	2.21362,	2.04813,	135.356,	23
632,	9900015,	33.316,	-1.93567,	-0.822705,	117.822,	23
633,	-9900015,	37.2659,	-2.18017,	0.294257,	166.966,	23
634,	-9900015,	16.1982,	-3.14183,	2.14239,	187.813,	23
635,	9900015,	32.1947,	-4.58908,	-2.54693,	1584.21,	23
636,	9900015,	47.8535,	-2.63738,	0.320179,	336.125,	23
637,	9900015,	44.0591,	-3.06595,	-1.70178,	473.666,	23
638,	-9900015,	28.857,	-0.221548,	-0.682511,	29.5681,	23
639,	9900015,	72.5506,	1.84306,	2.22171,	234.853,	23
640,	9900015,	46.809,	-0.806479,	-1.88814,	62.8746,	23
641,	-9900015,	3.14854,	-6.00981,	-0.537388,	641.373,	23
642,	9900015,	30.985,	1.48194,	-1.25755,	71.7099,	23
643,	9900015,	25.2654,	-2.03853,	-0.752304,	98.655,	23
644,	-9900015,	69.7951,	-1.39421,	-1.26996,	149.356,	23
645,	9900015,	24.7934,	-2.77759,	2.11685,	200.113,	23
646,	-9900015,	35.3617,	-1.60457,	0.0863435,	91.5283,	23
646,	-9900015,	35.3195,	-1.60501,	0.0862895,	91.4567,	23
647,	-9900015,	9.48372,	4.41408,	-2.87048,	391.763,	23
648,	-9900015,	11.8788,	3.20284,	0.0242971,	146.365,	23
649,	9900015,	20.6102,	1.95411,	-2.68762,	74.1897,	23
650,	9900015,	34.2264,	-1.7397,	-1.80302,	100.475,	23
651,	9900015,	29.2236,	1.51538,	1.51048,	69.7109,	23
652,	9900015,	34.8913,	-1.22012,	1.53971,	64.2486,	23
653,	9900015,	11.1713,	-2.13363,	-0.637537,	47.8346,	23
654,	9900015,	29.2668,	-3.78792,	-2.9507,	646.609,	23
655,	-9900015,	1.26717,	-3.64508,	-2.18064,	24.2738,	23
656,	-9900015,	13.784,	2.2338,	1.66482,	65.0769,	23
657,	9900015,	47.1853,	0.056141,	2.79426,	47.2597,	23
658,	-9900015,	17.6287,	1.80759,	0.874117,	55.176,	23
659,	9900015,	38.4972,	3.50548,	-0.802847,	641.507,	23
660,	9900015,	16.9406,	-4.03527,	0.197657,	479.216,	23
661,	9900015,	23.7918,	-2.9497,	2.05389,	227.837,	23
662,	9900015,	23.6924,	0.0493055,	-1.57055,	23.7212,	23
663,	9900015,	40.4594,	0.478221,	3.02541,	45.1747,	23
664,	9900015,	20.5238,	1.019,	-2.95375,	32.134,	23
665,	9900015,	34.2856,	-2.09298,	1.85605,	141.126,	23
666,	9900015,	35.9692,	-0.532399,	2.10088,	41.1884,	23
667,	9900015,	21.2968,	3.80795,	-0.00897777,	480.034,	23
668,	9900015,	36.1849,	-1.01102,	2.42572,	56.3081,	23
669,	-9900015,	17.6665,	-4.20079,	-1.79397,	589.654,	23
670,	-9900015,	10.2732,	-2.05776,	2.56192,	40.8673,	23
671,	9900015,	19.2361,	-4.06509,	0.208475,	560.61,	23
672,	9900015,	39.7977,	0.644921,	0.0823296,	48.365,	23
673,	9900015,	34.8965,	-1.62922,	2.68867,	92.4054,	23
674,	9900015,	28.7201,	2.16433,	2.93394,	126.708,	23
675,	9900015,	38.4686,	-2.21932,	0.851811,	179.068,	23
676,	9900015,	21.253,	-5.69295,	-1.50378,	3153.63,	23
677,	-9900015,	4.56325,	2.19858,	-0.20128,	20.8157,	23
678,	-9900015,	12.904,	-2.60609,	0.217612,	87.8747,	23
679,	9900015,	13.1165,	1.61248,	-2.47024,	34.1987,	23
680,	-9900015,	8.01071,	-3.13047,	2.19134,	91.8362,	23
681,	9900015,	120.999,	-2.08068,	-2.22627,	492.149,	23
682,	9900015,	19.675,	4.68714,	-2.91659,	1067.88,	23
683,	9900015,	34.0106,	-2.73925,	1.11627,	264.264,	23
684,	-9900015,	11.9821,	-3.22781,	1.95129,	151.358,	23
685,	9900015,	25.4104,	3.5994,	-0.66274,	465.057,	23
686,	9900015,	8.01739,	-5.62573,	0.450236,	1112.33,	23
687,	-9900015,	33.0271,	2.66311,	2.14075,	237.969,	23
688,	-9900015,	10.855,	-2.77493,	2.22341,	87.3818,	23
689,	-9900015,	32.4118,	-0.38278,	3.01604,	34.8154,	23
690,	9900015,	43.2936,	2.8155,	1.67877,	362.829,	23
691,	-9900015,	17.6121,	-1.37704,	1.30244,	37.1217,	23
692,	-9900015,	20.7172,	0.0960692,	2.8267,	20.8129,	23
693,	9900015,	28.9215,	-3.72724,	2.12294,	601.397,	23
694,	9900015,	30.842,	-4.07182,	1.35599,	904.912,	23
695,	9900015,	11.0247,	-5.45092,	-3.13071,	1284.25,	23
696,	9900015,	34.6542,	1.32085,	2.41524,	69.5423,	23
697,	9900015,	34.5716,	2.32811,	0.12229,	179.011,	23
698,	9900015,	37.2629,	-0.138488,	2.50352,	37.6208,	23
699,	-9900015,	8.59429,	1.08515,	0.951251,	14.1709,	23
700,	9900015,	22.2296,	-1.57696,	-0.60109,	56.0945,	23
701,	9900015,	29.8047,	3.55455,	-3.05821,	521.594,	23
702,	9900015,	17.5883,	2.78358,	-1.98204,	142.805,	23
703,	9900015,	26.6293,	-1.57519,	0.00356519,	67.0873,	23
704,	9900015,	25.1898,	4.34779,	-2.11744,	973.84,	23
705,	-9900015,	7.51521,	3.20135,	2.18845,	92.4606,	23
706,	9900015,	21.3348,	-0.658099,	-0.308824,	26.124,	23
706,	9900015,	21.2254,	-0.662,	-0.309443,	26.0488,	23
707,	9900015,	50.3165,	-1.25789,	0.375258,	95.6578,	23
708,	9900015,	35.4404,	-2.09659,	1.03824,	146.391,	23
709,	-9900015,	35.8024,	-0.294018,	-2.72234,	37.3611,	23
710,	9900015,	26.889,	4.58436,	0.78027,	1316.9,	23
711,	9900015,	23.8754,	-3.72866,	-2.48374,	497.172,	23
712,	9900015,	31.343,	1.78445,	-1.83135,	95.9755,	23
713,	9900015,	24.8178,	-0.606232,	0.904033,	29.5197,	23
714,	-9900015,	51.8299,	1.49119,	-2.43274,	120.957,	23
715,	9900015,	28.7991,	3.73838,	3.03352,	605.552,	23
715,	9900015,	28.7193,	3.73947,	3.03342,	604.534,	23
716,	9900015,	26.9478,	1.4215,	-1.69274,	59.0786,	23
717,	-9900015,	16.7295,	0.828277,	0.871811,	22.8037,	23
718,	9900015,	31.3439,	-1.31478,	1.82979,	62.5699,	23
719,	9900015,	46.7656,	4.09073,	0.053563,	1398.29,	23
720,	9900015,	10.1174,	5.59772,	-1.97718,	1364.91,	23
721,	-9900015,	11.3362,	1.4969,	0.0616027,	26.5926,	23
722,	9900015,	30.7091,	-4.33736,	2.48492,	1174.91,	23
723,	9900015,	33.2972,	3.10288,	-3.00593,	371.38,	23
724,	-9900015,	29.5735,	3.00084,	2.74913,	297.984,	23
725,	9900015,	25.4145,	3.06163,	-2.22248,	272.051,	23
726,	9900015,	26.0769,	-3.87581,	-3.05055,	629.008,	23
727,	9900015,	25.9851,	-3.48777,	-0.552948,	425.423,	23
728,	9900015,	29.0278,	-2.10661,	-2.50922,	121.074,	23
729,	-9900015,	30.2657,	-2.08116,	-2.44773,	123.159,	23
730,	9900015,	37.461,	-4.55598,	-3.0387,	1783.34,	23
731,	9900015,	40.8953,	-3.57311,	1.91714,	729.069,	23
732,	-9900015,	43.3424,	-0.0832105,	0.957515,	43.4926,	23
733,	-9900015,	21.8232,	2.25197,	-1.33085,	104.878,	23
734,	-9900015,	32.0194,	2.70578,	2.68391,	240.67,	23
735,	-9900015,	36.3374,	3.61537,	1.75806,	675.728,	23
736,	9900015,	28.021,	-2.15012,	-0.141995,	121.925,	23
737,	-9900015,	38.6653,	2.77734,	2.45179,	311.999,	23
738,	-9900015,	28.9315,	-1.17821,	2.59892,	51.4456,	23
739,	9900015,	42.4718,	-0.912539,	-2.87825,	61.4173,	23
740,	9900015,	35.8687,	-2.21908,	-1.51732,	166.925,	23
741,	-9900015,	12.5854,	-3.87495,	-1.02708,	303.315,	23
742,	9900015,	26.5366,	0.774623,	0.825825,	34.9043,	23
743,	-9900015,	43.3933,	0.697203,	-2.33377,	54.3741,	23
744,	-9900015,	28.3457,	-2.63505,	1.25987,	198.642,	23
745,	-9900015,	34.4067,	0.0730725,	-0.456142,	34.4986,	23
746,	9900015,	27.466,	0.862787,	0.0431532,	38.3389,	23
747,	9900015,	32.2408,	2.93291,	-0.982319,	303.635,	23
748,	9900015,	24.0063,	-1.28248,	-0.276994,	46.6072,	23
749,	-9900015,	21.6274,	-2.78913,	1.16364,	176.57,	23
750,	9900015,	17.2366,	-1.57443,	-0.853526,	43.3942,	23
751,	9900015,	42.6539,	-2.87674,	-2.40351,	379.887,	23
752,	9900015,	30.5385,	-3.25603,	2.78769,	396.768,	23
753,	9900015,	23.7979,	1.70206,	2.35864,	67.4379,	23
754,	9900015,	36.2904,	-1.09748,	-0.730725,	60.4292,	23
755,	-9900015,	20.8148,	1.90502,	-1.28269,	71.4819,	23
756,	-9900015,	10.3552,	-1.38065,	2.82026,	21.8956,	23
757,	-9900015,	33.7688,	-3.33352,	2.06733,	473.987,	23
758,	9900015,	29.4984,	2.8582,	2.60333,	257.927,	23
759,	9900015,	30.9535,	-0.827954,	-2.66223,	42.183,	23
760,	9900015,	25.7595,	-1.03999,	-3.05917,	40.9915,	23
761,	-9900015,	34.9449,	-1.51056,	0.847386,	82.995,	23
762,	-9900015,	33.8349,	1.57513,	-3.11121,	85.2362,	23
763,	9900015,	34.0409,	3.35811,	2.20679,	489.674,	23
763,	9900015,	33.9775,	3.35854,	2.20684,	488.968,	23
764,	-9900015,	25.5384,	3.85887,	-1.43069,	605.679,	23
765,	9900015,	34.1247,	0.158,	-1.60342,	34.5515,	23
766,	9900015,	35.0608,	-4.65791,	-0.404562,	1848.15,	23
767,	-9900015,	26.3103,	-0.96023,	-2.94602,	39.401,	23
768,	9900015,	96.5521,	2.50546,	-2.59194,	595.281,	23
