event,	id,	pt,	eta,	phi,	momentum,	mass
389,	-9900015,	4.64699,	6.01322,	-0.708143,	949.847,	71
390,	-9900015,	11.7464,	1.72535,	1.28638,	34.021,	71
391,	-9900015,	22.0069,	3.25109,	2.81081,	284.518,	71
392,	9900015,	2.64309,	-6.88612,	0.130625,	1293.27,	71
393,	-9900015,	10.046,	1.74479,	2.06286,	29.6328,	71
394,	-9900015,	12.6426,	3.65207,	-0.108969,	243.877,	71
395,	9900015,	19.1407,	2.38646,	1.72025,	104.956,	71
396,	9900015,	9.37477,	-2.7523,	0.228644,	73.7907,	71
397,	-9900015,	9.58518,	2.74358,	-0.811004,	74.7972,	71
398,	9900015,	8.58769,	3.08791,	-0.457992,	94.365,	71
399,	9900015,	6.863,	4.94922,	0.497059,	484.09,	71
400,	-9900015,	1.85948,	6.34777,	-1.02922,	531.086,	71
401,	-9900015,	64.5374,	-2.41608,	-2.82013,	364.349,	71
402,	9900015,	7.13244,	5.50024,	-2.28743,	872.847,	71
403,	9900015,	44.2637,	-4.04252,	-1.64228,	1261.23,	71
404,	9900015,	6.76407,	-6.4519,	0.540044,	2143.9,	71
405,	9900015,	12.1068,	1.81362,	-1.86556,	38.1105,	71
406,	-9900015,	1.79432,	-4.684,	2.51181,	97.0827,	71
407,	-9900015,	69.1312,	0.624325,	-2.61754,	83.0476,	71
408,	9900015,	7.77132,	2.98807,	-2.6753,	77.3156,	71
409,	-9900015,	54.7763,	0.510807,	1.34749,	62.0793,	71
410,	9900015,	2.46127,	-6.37401,	0.273315,	721.654,	71
411,	9900015,	6.03666,	4.94289,	-0.190967,	423.115,	71
412,	9900015,	10.388,	-4.03531,	-1.52232,	293.866,	71
413,	9900015,	8.51782,	6.31733,	2.09997,	2359.83,	71
414,	-9900015,	7.04733,	3.16891,	-1.52332,	83.9461,	71
415,	9900015,	8.2467,	-5.86063,	0.196373,	1447.08,	71
416,	9900015,	4.25395,	0.907011,	-2.3008,	6.12704,	71
417,	-9900015,	82.7886,	-1.59552,	0.784454,	212.505,	71
418,	9900015,	6.59542,	-4.65014,	-0.29683,	344.971,	71
419,	-9900015,	4.74214,	0.621696,	-1.8694,	5.68848,	71
420,	9900015,	7.53668,	-5.16085,	0.201432,	656.889,	71
421,	9900015,	6.9495,	-6.18571,	-0.305538,	1687.9,	71
422,	-9900015,	11.3566,	4.37269,	-2.59214,	450.112,	71
423,	9900015,	0.839058,	-5.02623,	0.979837,	63.9209,	71
424,	-9900015,	6.63937,	5.47676,	-0.464171,	793.653,	71
425,	-9900015,	4.79579,	3.4972,	1.86999,	79.2584,	71
426,	9900015,	10.9662,	2.66717,	-0.884063,	79.3324,	71
427,	-9900015,	35.8663,	0.666357,	-2.37553,	44.1283,	71
428,	-9900015,	8.39672,	4.7194,	1.5465,	470.678,	71
429,	9900015,	2.23841,	3.41841,	1.93077,	34.1959,	71
430,	9900015,	4.89506,	-5.09506,	0.545307,	399.483,	71
431,	9900015,	12.8234,	1.71178,	-1.3492,	36.6708,	71
432,	9900015,	10.6451,	1.94168,	2.63128,	37.8642,	71
433,	-9900015,	33.407,	-2.8058,	-0.612899,	277.29,	71
434,	9900015,	7.14772,	4.65824,	-1.48433,	376.899,	71
435,	-9900015,	59.9171,	3.04588,	1.27644,	631.412,	71
436,	9900015,	11.3638,	-4.91138,	0.373086,	771.802,	71
437,	-9900015,	11.5122,	2.32789,	0.0217571,	59.5973,	71
438,	9900015,	9.48053,	6.31175,	-1.54579,	2611.94,	71
439,	9900015,	16.8983,	-4.9197,	-0.658657,	1157.28,	71
440,	-9900015,	12.3125,	-4.17305,	2.4473,	399.715,	71
441,	-9900015,	25.8011,	-0.823615,	-2.54207,	35.058,	71
442,	9900015,	52.2042,	-3.35114,	0.717529,	745.745,	71
443,	9900015,	59.1949,	-2.41331,	-0.665283,	333.278,	71
444,	9900015,	11.0619,	-4.02952,	-0.744206,	311.124,	71
445,	9900015,	6.23505,	5.48994,	-1.72739,	755.212,	71
446,	9900015,	10.8883,	4.29277,	-1.22452,	398.415,	71
447,	-9900015,	13.9689,	-5.39808,	-1.97073,	1543.47,	71
448,	9900015,	8.92395,	-6.67761,	1.44099,	3544.68,	71
449,	9900015,	104.121,	-0.70728,	1.287,	131.268,	71
450,	9900015,	2.31228,	-5.79656,	-1.87384,	380.563,	71
451,	9900015,	6.95444,	4.96188,	-1.34064,	496.79,	71
452,	9900015,	9.62992,	-2.33226,	-2.49191,	50.067,	71
453,	-9900015,	10.6623,	-2.54654,	2.86033,	68.4582,	71
454,	9900015,	7.09537,	-4.14357,	0.76711,	223.658,	71
455,	9900015,	8.05041,	-4.71556,	-2.3866,	449.536,	71
456,	9900015,	9.64759,	-6.50643,	-2.61165,	3229.21,	71
457,	9900015,	21.5174,	-2.10918,	2.1494,	89.9731,	71
458,	9900015,	38.6987,	1.00203,	-0.505365,	59.8076,	71
459,	9900015,	17.3499,	4.06774,	-2.49586,	506.979,	71
460,	-9900015,	19.0131,	5.35159,	-0.394964,	2005.4,	71
461,	-9900015,	21.1719,	3.44844,	2.66407,	333.279,	71
462,	9900015,	20.0607,	2.40833,	-1.50994,	112.394,	71
463,	9900015,	17.8209,	-3.26725,	-1.11858,	234.141,	71
464,	-9900015,	10.8011,	-1.82874,	-1.10266,	34.4915,	71
465,	-9900015,	14.0735,	-2.51247,	-1.12344,	87.3714,	71
466,	9900015,	7.9004,	6.17837,	0.299711,	1904.82,	71
467,	9900015,	3.91895,	-6.37083,	1.86655,	1145.4,	71
468,	9900015,	32.3092,	2.22232,	2.1631,	150.837,	71
469,	-9900015,	13.2203,	-3.21368,	-2.57518,	164.663,	71
470,	-9900015,	5.54033,	-5.66533,	0.246518,	799.708,	71
471,	9900015,	8.50752,	-6.31964,	-0.545548,	2362.43,	71
472,	-9900015,	62.9464,	-2.42564,	-1.42534,	358.729,	71
473,	9900015,	12.5123,	4.18019,	-2.26358,	409.111,	71
474,	-9900015,	13.3438,	-3.75784,	-0.120031,	286.084,	71
475,	9900015,	9.29161,	-6.50742,	1.0386,	3113.13,	71
476,	9900015,	15.8316,	3.56907,	3.09405,	281.105,	71
477,	9900015,	27.0188,	3.72274,	-2.12847,	559.312,	71
478,	9900015,	1.69339,	-7.04052,	-2.27607,	966.912,	71
479,	-9900015,	16.48,	5.52677,	-2.19252,	2071,	71
480,	9900015,	28.3667,	-3.54132,	-1.62136,	489.913,	71
481,	-9900015,	3.70791,	4.40418,	-2.4245,	151.662,	71
482,	-9900015,	20.6234,	2.66899,	2.41013,	149.465,	71
483,	9900015,	22.4487,	3.68508,	-2.49496,	447.553,	71
484,	-9900015,	25.3707,	3.2166,	1.85826,	316.921,	71
485,	-9900015,	6.50975,	-3.44486,	1.98934,	102.108,	71
486,	9900015,	22.8797,	2.5671,	0.147211,	149.917,	71
487,	-9900015,	5.38205,	-5.39145,	2.80001,	590.752,	71
488,	9900015,	8.77424,	-4.4879,	-2.0391,	390.214,	71
489,	-9900015,	4.83164,	-2.57095,	-3.03201,	31.7794,	71
490,	9900015,	20.6341,	3.46267,	2.18934,	329.458,	71
491,	9900015,	36.8271,	-2.37817,	-0.180761,	200.3,	71
492,	9900015,	20.0525,	3.12578,	2.38713,	228.814,	71
493,	9900015,	135.693,	-3.26049,	-2.11697,	1770.84,	71
494,	9900015,	10.6042,	-4.67587,	-1.00827,	569.102,	71
495,	-9900015,	10.3597,	-3.92918,	0.343928,	263.576,	71
495,	-9900015,	10.3477,	-3.93048,	0.343727,	263.613,	71
496,	-9900015,	9.72862,	4.84186,	1.37497,	616.372,	71
497,	9900015,	7.07628,	3.2446,	1.05287,	90.8959,	71
498,	-9900015,	12.5852,	-2.21157,	-2.46953,	58.1413,	71
499,	9900015,	10.2272,	5.61093,	-2.58599,	1398.08,	71
500,	-9900015,	49.3192,	-1.53483,	-2.71139,	119.747,	71
501,	9900015,	9.65442,	2.78156,	2.15481,	78.2306,	71
502,	-9900015,	53.1597,	-2.24241,	0.130813,	253.099,	71
503,	9900015,	7.85959,	-5.123,	0.913097,	659.596,	71
504,	-9900015,	8.20476,	3.15616,	3.041,	96.4994,	71
504,	-9900015,	8.23667,	3.15492,	3.06415,	96.7551,	71
505,	9900015,	12.4669,	5.78874,	-1.36958,	2035.86,	71
506,	-9900015,	6.57399,	-3.45155,	-0.824887,	103.807,	71
507,	9900015,	3.40125,	-4.21789,	2.914,	115.481,	71
508,	9900015,	6.19297,	-4.13567,	-2.98014,	193.676,	71
508,	9900015,	6.21026,	-4.13323,	-2.97936,	193.745,	71
509,	-9900015,	24.0393,	-2.69086,	1.97504,	178.037,	71
510,	-9900015,	11.5357,	3.94964,	-2.95895,	299.561,	71
511,	9900015,	38.4961,	3.90379,	0.0197885,	954.901,	71
512,	-9900015,	4.7352,	2.82471,	2.10069,	40.0489,	71
513,	9900015,	10.034,	-4.36418,	1.17974,	394.324,	71
514,	-9900015,	10.1052,	2.53222,	1.83237,	63.9706,	71
515,	9900015,	7.91678,	4.21837,	2.40305,	268.924,	71
516,	-9900015,	8.04101,	5.08647,	-0.235352,	650.614,	71
517,	-9900015,	11.0574,	-2.30925,	0.517033,	56.206,	71
518,	9900015,	2.66348,	6.65035,	2.8501,	1029.51,	71
519,	9900015,	35.5922,	-3.29679,	-0.666815,	481.611,	71
520,	9900015,	4.50933,	-7.05781,	-0.368746,	2619.69,	71
521,	-9900015,	6.01107,	-2.3279,	1.96435,	31.1191,	71
522,	-9900015,	36.2327,	2.97804,	2.74879,	356.894,	71
523,	9900015,	43.1751,	3.06009,	-1.54307,	461.462,	71
524,	-9900015,	27.8717,	0.856669,	-2.83972,	38.7399,	71
525,	-9900015,	17.5238,	1.32877,	-2.19323,	35.4087,	71
526,	9900015,	10.6884,	-6.44365,	2.37506,	3359.88,	71
527,	9900015,	8.891,	4.43227,	1.37408,	374.02,	71
528,	-9900015,	5.91864,	-5.01929,	-0.179211,	447.777,	71
528,	-9900015,	6.40153,	-4.95027,	-0.201792,	452.014,	71
529,	-9900015,	2.51895,	-4.43237,	0.500888,	105.975,	71
529,	-9900015,	2.51214,	-4.43564,	0.501279,	106.035,	71
530,	9900015,	9.14782,	4.30893,	-0.693055,	340.182,	71
531,	9900015,	16.6402,	-2.55873,	-0.301091,	108.135,	71
532,	9900015,	9.0968,	-0.812464,	-1.81546,	12.268,	71
533,	-9900015,	23.7359,	1.51818,	1.62289,	56.7644,	71
534,	9900015,	15.0451,	-4.79003,	-3.10846,	905.07,	71
535,	9900015,	56.1243,	-2.70123,	-2.21396,	419.954,	71
536,	9900015,	4.30793,	5.85056,	2.59573,	748.354,	71
537,	-9900015,	15.5846,	2.11639,	-2.82523,	65.6232,	71
538,	9900015,	12.2956,	3.73161,	2.47722,	256.796,	71
539,	9900015,	20.3603,	3.25453,	-3.02496,	264.135,	71
540,	9900015,	7.80226,	6.13593,	-0.316446,	1802.99,	71
541,	-9900015,	9.05542,	-3.78337,	1.01874,	199.159,	71
542,	-9900015,	50.4346,	2.33809,	2.99518,	263.72,	71
543,	9900015,	7.93413,	4.92032,	1.50896,	543.699,	71
544,	-9900015,	17.5644,	-3.29853,	3.01522,	238.083,	71
545,	-9900015,	5.81012,	-5.68307,	2.67296,	853.66,	71
546,	9900015,	6.29557,	6.37797,	-3.02696,	1853.21,	71
547,	-9900015,	4.39079,	4.21563,	-2.86687,	148.742,	71
548,	-9900015,	13.3415,	-3.84325,	-2.51284,	311.511,	71
549,	9900015,	6.79022,	-5.57994,	2.56919,	899.909,	71
550,	-9900015,	7.35001,	-4.45423,	2.64328,	316.055,	71
551,	-9900015,	9.61378,	4.24444,	-2.58484,	335.19,	71
552,	-9900015,	6.81807,	1.70099,	2.04283,	19.3016,	71
553,	9900015,	25.6908,	2.07234,	2.02994,	103.653,	71
554,	9900015,	5.44203,	4.46549,	3.0998,	236.66,	71
555,	9900015,	59.6043,	-2.22464,	2.04365,	278.895,	71
556,	9900015,	3.729,	2.9715,	-1.52403,	36.4928,	71
557,	9900015,	8.51348,	-1.66421,	0.516084,	23.2881,	71
558,	-9900015,	6.51014,	-5.50589,	-1.41415,	801.207,	71
559,	-9900015,	4.35736,	-6.76058,	-1.38948,	1880.52,	71
560,	-9900015,	10.2258,	5.78534,	2.31972,	1664.23,	71
561,	9900015,	12.487,	-4.99885,	2.37377,	925.596,	71
562,	-9900015,	5.17195,	-2.60925,	-1.38813,	35.3308,	71
563,	-9900015,	14.6142,	3.10201,	-1.24712,	162.858,	71
564,	9900015,	19.4928,	0.656651,	-1.47639,	23.8486,	71
565,	-9900015,	11.6198,	1.4171,	-2.67899,	25.3752,	71
566,	9900015,	38.2366,	-2.02202,	1.51761,	146.943,	71
567,	9900015,	17.6657,	5.55967,	-1.79455,	2294.27,	71
568,	9900015,	19.2593,	-3.57256,	2.82564,	343.158,	71
569,	-9900015,	10.3308,	-0.822036,	0.851188,	14.0224,	71
570,	9900015,	5.28639,	5.96265,	0.671482,	1027.26,	71
571,	-9900015,	21.615,	3.79296,	-0.290679,	479.966,	71
572,	9900015,	61.751,	0.382635,	-1.98684,	66.3269,	71
573,	9900015,	35.5828,	-0.217246,	-2.4514,	36.4258,	71
574,	-9900015,	7.06238,	-4.84694,	-1.55832,	449.725,	71
575,	-9900015,	27.5184,	2.42347,	-2.20662,	156.492,	71
576,	-9900015,	33.5049,	-2.01856,	-2.64986,	128.329,	71
577,	-9900015,	22.1266,	-1.61612,	3.089,	57.8851,	71
578,	9900015,	13.8636,	4.34261,	-2.90696,	533.203,	71
579,	9900015,	37.0712,	2.90003,	2.40185,	337.899,	71
580,	9900015,	9.1073,	-1.82555,	-1.87668,	28.9945,	71
581,	-9900015,	14.9562,	2.32391,	-1.8686,	77.1254,	71
582,	9900015,	16.9965,	-4.45183,	-2.05154,	729.109,	71
583,	9900015,	34.1445,	0.290699,	2.15011,	35.5974,	71
584,	-9900015,	41.0541,	-2.76576,	1.65241,	327.489,	71
585,	9900015,	6.54986,	5.61361,	-1.64613,	897.772,	71
586,	-9900015,	43.183,	0.663256,	-2.22477,	53.0346,	71
587,	9900015,	20.6894,	-5.21845,	0.280394,	1910.18,	71
588,	-9900015,	15.4285,	-0.793074,	-2.51453,	20.5403,	71
589,	-9900015,	23.8585,	-3.56431,	-1.95033,	421.622,	71
590,	-9900015,	38.3894,	-3.6699,	0.158875,	753.845,	71
591,	-9900015,	46.5511,	-2.31382,	-0.232195,	237.686,	71
592,	-9900015,	23.3693,	3.96925,	0.341171,	618.861,	71
593,	9900015,	8.47565,	-6.50126,	-2.07366,	2822.32,	71
594,	-9900015,	56.3765,	-1.16321,	0.615941,	99.0159,	71
594,	-9900015,	56.7134,	-1.16277,	0.622821,	99.572,	71
595,	9900015,	13.2032,	-5.5824,	-1.95923,	1754.14,	71
595,	9900015,	13.1785,	-5.58423,	-1.95907,	1754.06,	71
596,	9900015,	15.5037,	3.00099,	-0.51114,	156.24,	71
597,	-9900015,	32.6712,	3.1239,	2.69585,	372.106,	71
598,	9900015,	12.4762,	2.75222,	2.1762,	98.1957,	71
599,	-9900015,	12.2829,	-5.04845,	1.11189,	956.765,	71
599,	-9900015,	12.1298,	-5.06163,	1.12964,	957.372,	71
600,	9900015,	0.441986,	8.50974,	-0.640921,	1096.77,	71
601,	9900015,	36.4532,	3.93178,	-0.650417,	929.871,	71
601,	9900015,	35.7149,	3.94517,	-0.677398,	923.308,	71
602,	9900015,	65.6984,	-1.39923,	-0.220524,	141.214,	71
603,	9900015,	22.9924,	2.76839,	0.401295,	183.891,	71
604,	-9900015,	9.92838,	-3.55995,	0.731904,	174.689,	71
605,	9900015,	6.0089,	-3.23662,	0.544325,	76.5739,	71
606,	-9900015,	15.1326,	-3.17755,	-0.830465,	181.816,	71
607,	9900015,	5.26378,	4.29818,	2.79537,	193.653,	71
608,	9900015,	10.1951,	6.29041,	0.956316,	2749.48,	71
609,	9900015,	14.9727,	3.29319,	-2.67161,	201.875,	71
610,	-9900015,	16.1941,	1.58575,	-1.80198,	41.1957,	71
611,	9900015,	1.91993,	-4.57743,	-1.30808,	93.3803,	71
612,	9900015,	19.9236,	-4.67965,	-2.84368,	1073.3,	71
613,	-9900015,	13.063,	-2.25339,	-1.60889,	62.8654,	71
614,	9900015,	8.42676,	-2.25306,	3.06884,	40.5406,	71
615,	-9900015,	13.126,	2.46379,	0.55689,	77.6691,	71
616,	-9900015,	11.0889,	2.45565,	-2.97717,	65.0907,	71
617,	-9900015,	12.5251,	-1.50071,	2.47163,	29.4832,	71
618,	9900015,	12.5453,	5.20421,	-2.3735,	1141.89,	71
619,	9900015,	6.00881,	4.94226,	1.20755,	420.898,	71
620,	-9900015,	2.69923,	-6.98418,	-2.3797,	1456.81,	71
621,	9900015,	17.8485,	4.61982,	-1.01229,	905.683,	71
622,	9900015,	60.9122,	1.20707,	-2.72589,	110.944,	71
623,	-9900015,	16.3884,	3.90534,	-2.64178,	407.145,	71
624,	9900015,	21.8903,	-2.70292,	-1.75163,	164.071,	71
625,	9900015,	12.1736,	2.33234,	1.89695,	63.297,	71
626,	-9900015,	13.1402,	3.30849,	0.730144,	179.892,	71
627,	-9900015,	36.5942,	2.38729,	1.12218,	200.826,	71
628,	9900015,	11.5796,	-4.67296,	-0.582516,	619.646,	71
629,	-9900015,	13.732,	0.403873,	-1.05881,	14.8673,	71
630,	-9900015,	18.383,	-0.960538,	-1.5539,	27.5358,	71
631,	9900015,	41.6231,	2.38306,	-0.104309,	227.476,	71
632,	-9900015,	16.3389,	1.97549,	2.11277,	60.0361,	71
633,	-9900015,	7.77273,	5.72414,	1.4598,	1189.9,	71
634,	9900015,	9.0389,	5.7891,	-1.65932,	1476.6,	71
635,	9900015,	6.90182,	-4.27189,	-0.117212,	247.329,	71
636,	9900015,	8.39537,	-0.875524,	0.317561,	11.8239,	71
637,	9900015,	20.399,	-3.64352,	0.946481,	390.152,	71
638,	-9900015,	10.1835,	-5.88129,	0.929169,	1824.24,	71
639,	9900015,	4.40197,	4.70773,	2.10021,	243.89,	71
640,	9900015,	44.0033,	-3.47949,	-0.952204,	714.481,	71
641,	9900015,	17.6832,	-1.0761,	-2.5315,	28.9486,	71
642,	9900015,	19.3162,	-4.57527,	-0.555622,	937.455,	71
643,	-9900015,	29.6086,	1.94808,	1.99759,	105.965,	71
644,	9900015,	30.7452,	-4.86393,	-0.193191,	1991.37,	71
645,	9900015,	18.8713,	1.89283,	1.89795,	64.0568,	71
646,	9900015,	9.82074,	-3.86105,	-1.81404,	233.42,	71
647,	-9900015,	9.71988,	-2.33121,	2.24933,	50.483,	71
648,	9900015,	20.6883,	5.09315,	2.47873,	1685.14,	71
649,	-9900015,	37.6043,	1.55007,	-2.65482,	92.5822,	71
650,	-9900015,	1.14627,	-6.38549,	2.43221,	339.97,	71
651,	9900015,	16.2221,	-2.33071,	1.45413,	84.2132,	71
652,	9900015,	19.9,	-2.67304,	-1.00268,	144.802,	71
653,	-9900015,	36.8084,	1.13561,	-0.679437,	63.2053,	71
653,	-9900015,	36.68,	1.13748,	-0.684559,	63.0809,	71
654,	9900015,	12.8855,	-4.87811,	-1.92384,	846.511,	71
655,	-9900015,	4.81279,	5.03746,	-0.17377,	370.788,	71
656,	-9900015,	9.70036,	6.36668,	-0.29236,	2823.4,	71
657,	-9900015,	30.4878,	0.224525,	-2.75594,	31.2595,	71
657,	-9900015,	30.198,	0.224877,	-2.73626,	30.9648,	71
658,	-9900015,	9.58456,	-3.60368,	-2.42644,	176.166,	71
659,	9900015,	25.1696,	3.59462,	1.25672,	458.456,	71
660,	-9900015,	45.5817,	3.06944,	-2.55934,	491.745,	71
660,	-9900015,	45.2413,	3.0709,	-2.55243,	488.781,	71
661,	9900015,	6.04656,	-6.82676,	-2.38085,	2788.07,	71
662,	9900015,	29.8701,	2.72552,	-1.33444,	228.952,	71
663,	-9900015,	3.30943,	3.47006,	-3.11624,	53.2319,	71
664,	-9900015,	86.6167,	0.789241,	2.56852,	115.023,	71
665,	-9900015,	13.3046,	5.34225,	0.610783,	1390.24,	71
666,	9900015,	7.04188,	4.13144,	2.62931,	219.297,	71
667,	-9900015,	9.15158,	-3.78246,	-2.31827,	201.09,	71
668,	9900015,	39.5733,	3.28199,	-2.85854,	527.637,	71
669,	-9900015,	5.56366,	-4.5226,	2.72279,	256.166,	71
670,	9900015,	18.9741,	-4.22274,	-1.11534,	647.345,	71
671,	-9900015,	4.98615,	5.45602,	-2.42903,	583.796,	71
672,	9900015,	11.6732,	-6.11905,	-0.607194,	2652.36,	71
673,	9900015,	4.79511,	5.69991,	-1.61088,	716.496,	71
674,	9900015,	25.1145,	-2.7663,	-1.46987,	200.446,	71
675,	9900015,	47.4589,	-2.79696,	-2.48263,	390.485,	71
676,	9900015,	7.27301,	6.39136,	-0.811955,	2169.79,	71
677,	-9900015,	6.69099,	-4.53294,	-1.49099,	311.272,	71
678,	9900015,	7.7927,	-3.73067,	-1.31202,	162.599,	71
679,	9900015,	0.985256,	-4.92428,	-0.289419,	67.7845,	71
680,	9900015,	20.7404,	3.96581,	-2.49045,	547.36,	71
681,	9900015,	14.3137,	-3.21279,	-0.0249436,	178.124,	71
682,	-9900015,	26.5766,	-1.82933,	-1.31739,	84.9153,	71
683,	-9900015,	15.615,	2.83393,	1.39173,	133.281,	71
684,	9900015,	4.46898,	-6.25596,	1.84521,	1164.41,	71
684,	9900015,	4.38997,	-6.27397,	1.83374,	1164.62,	71
685,	9900015,	12.2259,	-3.40717,	2.14372,	184.688,	71
686,	9900015,	8.91936,	4.85624,	1.64185,	573.281,	71
687,	9900015,	21.8895,	-3.68514,	2.2374,	436.428,	71
688,	9900015,	6.13846,	5.66775,	1.98161,	888.196,	71
689,	9900015,	4.25755,	7.13559,	-2.11026,	2673.5,	71
690,	9900015,	11.5203,	-4.38253,	-0.905234,	461.118,	71
691,	9900015,	34.65,	1.68973,	-1.58076,	97.0644,	71
692,	9900015,	35.8123,	0.17007,	-0.324148,	36.3314,	71
693,	9900015,	6.82024,	-5.09687,	2.25238,	557.607,	71
694,	-9900015,	9.32301,	1.01551,	-1.53003,	14.5578,	71
695,	9900015,	4.22723,	-2.91487,	1.61291,	39.1033,	71
696,	9900015,	11.8164,	4.00524,	2.31536,	324.379,	71
697,	9900015,	43.9114,	-2.45502,	0.833136,	257.596,	71
698,	-9900015,	20.1582,	4.81084,	-0.237947,	1238.15,	71
699,	-9900015,	27.7817,	-0.277331,	-1.84017,	28.857,	71
700,	9900015,	8.87385,	4.23975,	1.64794,	307.944,	71
701,	9900015,	58.2742,	-3.13457,	-0.504248,	670.8,	71
702,	-9900015,	26.6089,	3.72049,	-2.20975,	549.589,	71
703,	9900015,	13.0563,	1.09217,	-2.9678,	21.6487,	71
704,	9900015,	4.63048,	-3.44424,	2.84408,	72.5858,	71
705,	-9900015,	6.41823,	0.360057,	0.411104,	6.83878,	71
706,	9900015,	7.89041,	6.55249,	-0.904563,	2765.54,	71
707,	-9900015,	8.72326,	-5.34829,	1.15486,	917.045,	71
708,	9900015,	3.56283,	7.0601,	1.2599,	2074.57,	71
709,	9900015,	1.72921,	-6.86242,	1.43185,	826.28,	71
710,	-9900015,	90.5341,	1.56735,	2.59134,	226.449,	71
711,	9900015,	9.51947,	5.37212,	2.77414,	1024.88,	71
712,	-9900015,	13.1922,	-3.1777,	1.74884,	158.526,	71
713,	9900015,	1.40534,	-6.70318,	-1.46366,	572.675,	71
714,	9900015,	45.9484,	3.74407,	-1.46692,	971.659,	71
715,	-9900015,	12.6107,	-5.76959,	3.0948,	2020.3,	71
716,	9900015,	12.6235,	6.13417,	1.93495,	2911.99,	71
717,	9900015,	22.7335,	-4.52007,	-2.86495,	1044.07,	71
717,	9900015,	22.6968,	-4.52171,	-2.8648,	1044.09,	71
718,	-9900015,	13.3889,	-4.00251,	0.451496,	366.547,	71
719,	9900015,	33.3752,	-3.2302,	-1.28544,	422.602,	71
720,	9900015,	32.7193,	-3.15154,	-1.44876,	383.059,	71
721,	-9900015,	19.1795,	-5.26212,	0.449892,	1849.82,	71
722,	9900015,	29.4818,	-2.1273,	0.734422,	125.464,	71
723,	-9900015,	22.1988,	-2.04007,	0.656841,	86.8104,	71
724,	-9900015,	6.63774,	-3.40208,	-1.67793,	99.7647,	71
725,	9900015,	27.3652,	-3.81654,	2.9521,	622.131,	71
726,	-9900015,	18.949,	-4.10025,	0.741796,	571.993,	71
727,	-9900015,	32.0792,	2.9084,	0.522495,	294.841,	71
728,	9900015,	12.8267,	5.13251,	-2.22948,	1086.73,	71
729,	-9900015,	8.60173,	5.85314,	1.64917,	1498.12,	71
730,	9900015,	3.56807,	2.15163,	-1.63299,	15.5482,	71
730,	9900015,	3.55327,	2.15055,	-1.63509,	15.4674,	71
731,	9900015,	7.95183,	0.273968,	-0.754813,	8.25213,	71
732,	-9900015,	48.1425,	-1.50891,	2.70601,	114.169,	71
733,	9900015,	8.89518,	-5.34626,	-1.10867,	933.222,	71
734,	-9900015,	22.1979,	2.30186,	-1.22738,	112.02,	71
735,	9900015,	15.4552,	1.49889,	1.39296,	36.3202,	71
736,	-9900015,	11.0633,	0.056454,	1.74876,	11.0809,	71
737,	9900015,	7.91934,	3.73045,	1.77263,	165.205,	71
738,	-9900015,	37.5146,	3.7061,	-0.513044,	763.782,	71
739,	9900015,	67.5683,	1.36144,	-1.75879,	140.478,	71
740,	9900015,	3.41799,	-2.25688,	-0.333247,	16.5053,	71
741,	9900015,	3.78254,	5.5854,	0.484899,	504.045,	71
742,	9900015,	7.76654,	-6.02934,	2.48593,	1613.28,	71
743,	9900015,	23.3983,	3.92068,	1.4894,	590.276,	71
744,	9900015,	58.8136,	0.949919,	2.59102,	87.4051,	71
745,	9900015,	2.62202,	-6.46748,	-2.31881,	844.107,	71
746,	9900015,	12.4573,	-5.75586,	2.44535,	1968.49,	71
747,	9900015,	35.3701,	3.58155,	-2.20849,	635.903,	71
748,	-9900015,	10.7544,	3.66773,	0.897436,	210.723,	71
749,	-9900015,	9.54661,	-4.24514,	2.0494,	333.081,	71
750,	-9900015,	23.6165,	-2.20038,	0.864718,	107.919,	71
751,	9900015,	5.53064,	-0.575251,	1.66961,	6.47124,	71
752,	-9900015,	10.6753,	-3.39335,	0.788668,	159.057,	71
753,	-9900015,	3.90073,	1.20066,	-2.44189,	7.06676,	71
754,	9900015,	85.8162,	-1.09934,	-0.333497,	143.11,	71
755,	9900015,	42.8761,	-0.990412,	3.06553,	65.6812,	71
756,	9900015,	6.7043,	6.07339,	0.0666758,	1455.34,	71
757,	-9900015,	5.80653,	-2.48729,	0.198365,	35.1638,	71
758,	-9900015,	10.4374,	-3.9345,	-2.76714,	266.97,	71
759,	9900015,	8.0927,	-4.32971,	2.29696,	307.263,	71
760,	9900015,	32.8855,	-5.43394,	1.57313,	3766.27,	71
761,	-9900015,	19.0843,	3.47592,	-1.2061,	308.77,	71
762,	9900015,	7.74503,	-6.35118,	-2.47419,	2219.62,	71
763,	9900015,	1.49798,	4.45608,	2.98301,	64.5332,	71
764,	9900015,	8.87703,	-3.19543,	-0.532901,	108.573,	71
765,	-9900015,	4.55065,	-6.14535,	2.17311,	1061.54,	71
766,	9900015,	7.80626,	-5.99891,	0.740335,	1572.93,	71
766,	9900015,	7.78423,	-6.00195,	0.733308,	1573.26,	71
767,	9900015,	49.5683,	-1.07318,	2.8919,	80.9592,	71
768,	9900015,	5.56546,	-4.52907,	2.89695,	257.911,	71
769,	-9900015,	6.92505,	-3.39158,	-2.88159,	102.998,	71
770,	9900015,	4.27423,	-4.01051,	-0.576106,	117.954,	71
770,	9900015,	4.27307,	-4.01089,	-0.57805,	117.966,	71
771,	-9900015,	14.3172,	-1.69785,	0.798374,	40.412,	71
772,	-9900015,	45.1531,	-0.326334,	-0.840622,	47.5788,	71
