event,weight,id,parent_id,pt,eta,phi,momentum,mass,decay_x_m,decay_y_m,decay_z_m,L_xyz_m,L_xy_m
22962,1,9900015,521,15.4934,3.28035,-2.25995,206.237,3.6,-2.85587,-3.46642,59.6128,59.7357,4.48759
22963,1,-9900015,-521,19.3753,0.960008,1.98498,29.0107,3.6,-2.32239,5.2828,6.43107,8.63578,5.76755
22964,1,9900015,521,3.99382,-0.409475,-2.71371,4.33335,3.6,-0.392779,-0.179132,-0.181741,0.468353,0.431656
22965,1,-9900015,-521,8.84932,0.997793,3.02505,13.6323,3.6,-0.549128,0.0642779,0.647876,0.851577,0.552796
22966,1,9900015,521,11.7818,1.3829,-0.881121,24.9615,3.6,1.30531,-1.5826,3.83166,4.34582,2.05122
22967,1,9900015,521,13.0519,-1.62324,0.74509,34.3704,3.6,0.586946,0.541321,-1.94552,2.09699,0.796315
22967,1,-9900015,-521,9.79349,-2.46334,-2.49589,57.9242,3.6,-1.37184,-1.03362,-10.0129,10.159,1.71762
22968,1,9900015,521,2.60088,2.68585,-1.21681,19.1669,3.6,0.692065,-1.87235,14.5741,14.7081,1.99584
22969,1,9900015,521,9.85496,0.370378,0.866725,10.5387,3.6,2.28651,2.69221,1.33847,3.77605,3.53107
22971,1,-9900015,-521,5.25402,1.36652,1.33343,10.9722,3.6,0.172234,0.712265,1.34352,1.52972,0.732508
22972,1,9900015,521,15.3881,0.28825,1.32602,16.0318,3.6,0.282546,1.13003,0.340486,1.20986,1.16128
22975,1,-9900015,-521,4.9946,-1.64665,-1.14993,13.4411,3.6,1.35694,-3.03145,-8.29803,8.93655,3.32074
22976,1,-9900015,-521,0.472093,-0.756843,-1.2919,0.613882,3.6,0.0222294,-0.0779198,-0.0673404,0.10535,0.081017
22976,1,9900015,521,9.35134,-2.56025,-2.38115,60.86,3.6,-3.23193,-3.07516,-28.6893,29.0133,4.45799
22979,1,9900015,521,28.2111,-4.55886,-2.39674,1346.86,3.6,-11.6206,-10.7144,-754.458,754.591,15.8055
22980,1,-9900015,-521,8.85475,-0.145804,-1.18148,8.94904,3.6,0.566658,-1.38124,-0.218431,1.50847,1.49257
22981,1,-9900015,-521,14.6235,-2.01756,0.0407281,55.9563,3.6,1.92668,0.0785357,-7.12198,7.37681,1.92784
22981,1,9900015,521,11.3585,-4.12981,-2.84741,353.149,3.6,-3.12173,-0.9458,-101.361,101.388,3.261
22982,1,9900015,521,5.16368,1.16448,-1.54753,9.07866,3.6,0.0339327,-1.45195,2.10002,2.55179,1.45139
22983,1,9900015,521,12.8392,1.85472,3.01753,42.0254,3.6,-1.93681,0.241695,6.08328,6.38383,1.95033
22984,1,-9900015,-521,5.08922,-2.1538,-2.51968,22.2235,3.6,-2.40916,-1.72755,-12.6004,12.9312,2.96126
22985,1,-9900015,-521,7.54305,3.51443,-0.910486,126.824,3.6,0.246322,-0.317363,6.74559,6.73402,0.400517
22986,1,-9900015,-521,10.7729,-0.443314,1.40366,11.8489,3.6,0.61197,3.62547,-1.68382,4.04096,3.67399
22987,1,-9900015,-521,12.6856,2.97278,-2.63872,124.302,3.6,-2.57098,-1.41428,28.6023,28.742,2.93326
22990,1,9900015,521,23.6567,-3.0022,2.45713,238.691,3.6,-13.0284,10.6321,-168.835,169.67,16.8161
22991,1,-9900015,-521,4.78993,1.69409,-0.924666,13.4728,3.6,0.0242606,-0.0319321,0.105576,0.10979,0.0390331
22991,1,9900015,521,1.89101,-1.5252,-0.0581361,4.55133,3.6,1.24281,-0.072355,-2.72552,2.99623,1.24489
22992,1,9900015,521,27.787,0.903339,2.58,39.9167,3.6,-1.30406,0.820549,1.58891,2.21106,1.53918
22993,1,-9900015,-521,9.95819,-3.23812,2.04076,127.091,3.6,-0.185782,0.365686,-5.21911,5.23071,0.409851
22994,1,-9900015,-521,16.7921,2.01301,-1.05483,63.9731,3.6,0.676118,-1.19183,5.03725,5.21619,1.36918
22995,1,9900015,521,9.80752,-0.609347,2.4056,11.6853,3.6,-3.00908,2.72525,-2.62956,4.83471,4.05777
22995,1,-9900015,-521,10.9778,-1.93092,-1.10982,38.6466,3.6,3.02186,-6.0846,-22.9318,23.9122,6.79239
22996,1,9900015,521,8.76693,3.50502,-2.99836,146.023,3.6,-0.0239894,-0.00297259,0.405798,0.350766,0.0210593
22997,1,-9900015,-521,8.65597,-2.83797,-0.975438,74.1799,3.6,0.0437594,-0.0643366,-0.6621,0.657185,0.0766861
23000,1,9900015,521,11.2488,4.16616,-2.64528,362.679,3.6,-6.6394,-3.59561,243.317,243.366,7.54819
23001,1,9900015,521,6.67181,-2.32614,1.16511,34.4801,3.6,1.40388,3.26957,-18.0419,18.3791,3.55631
23001,1,-9900015,-521,6.79418,-0.114745,-0.957848,6.83896,3.6,1.5705,-2.2331,-0.314021,2.7476,2.72961
23002,1,9900015,521,9.2084,-2.1538,-0.5494,40.2112,3.6,0.718887,-0.440153,-3.58297,3.67998,0.842718
23002,1,-9900015,-521,6.26533,-0.0701187,3.08046,6.28074,3.6,-2.38156,0.145721,-0.167477,2.39157,2.3857
23003,1,9900015,521,16.0413,0.233618,1.75272,16.4811,3.6,-0.966473,5.25387,1.25938,5.48838,5.34194
23003,1,-9900015,-521,3.25647,5.01027,-1.59479,244.156,3.6,-0.0203384,-0.84731,63.54,63.5451,0.847542
23005,1,-9900015,-521,8.50065,2.42954,1.90817,48.6311,3.6,-0.330722,0.942947,5.62893,5.7144,0.998871
23005,1,9900015,521,3.25164,0.258656,-2.22155,3.36102,3.6,-0.034629,-0.0454913,0.0149488,0.0590693,0.057147
23006,1,-9900015,-521,10.214,3.38791,-1.95567,151.36,3.6,-0.113101,-0.279065,4.45205,4.45637,0.300723
23007,1,-9900015,-521,8.68922,-1.83454,0.361212,27.9008,3.6,0.895008,0.338023,-2.91928,3.07009,0.956127
23009,1,-9900015,-521,8.70209,1.97953,2.91462,32.0997,3.6,-6.37834,1.47305,23.2432,24.1465,6.54602
23010,1,9900015,521,9.86589,-3.50724,1.44359,164.692,3.6,0.147142,1.14998,-19.3187,19.346,1.15892
23010,1,-9900015,-521,2.566,-3.30706,-2.22747,35.079,3.6,-1.24486,-1.61471,-27.7991,27.8684,2.03855
23011,1,-9900015,-521,8.54507,-3.6007,2.60051,156.594,3.6,-2.05975,1.23752,-43.9745,44.0036,2.4012
23011,1,9900015,521,9.52825,-2.81749,-0.905683,80.0111,3.6,2.674,-3.40931,-36.1246,36.3726,4.33149
23012,1,9900015,521,8.20798,-0.26568,0.548949,8.49937,3.6,0.878729,0.537505,-0.276821,1.06611,1.02956
23013,1,-9900015,-521,5.63377,0.63192,-1.12793,6.79655,3.6,0.700688,-1.47763,1.10353,1.97212,1.63473
23013,1,9900015,521,4.26154,-1.56239,2.32377,10.6109,3.6,-1.44403,1.54062,-4.81511,5.25491,2.11047
23014,1,-9900015,-521,10.5025,-1.70358,-3.06552,29.8039,3.6,-2.25453,-0.172016,-6.00547,6.41141,2.25929
23017,1,9900015,521,11.3121,0.171014,-3.06259,11.4779,3.6,-3.60313,-0.285068,0.621027,3.66545,3.61249
23017,1,-9900015,-521,8.68308,-0.669491,0.853711,10.7028,3.6,0.0595631,0.0682639,-0.0653424,0.110212,0.0894136
23018,1,9900015,521,10.5512,1.30273,-2.31746,20.8446,3.6,-2.44898,-2.64608,6.1429,7.11919,3.60363
23022,1,-9900015,-521,6.73529,-2.51507,2.80587,41.9216,3.6,-0.576023,0.200978,-3.74668,3.79007,0.608928
23022,1,9900015,521,5.98042,-1.75866,-0.245598,17.8724,3.6,2.47497,-0.620359,-7.18557,7.62486,2.55142
23024,1,-9900015,-521,12.5085,-1.38101,-3.04767,26.4571,3.6,-5.79097,-0.545504,-10.841,12.3024,5.81638
23025,1,-9900015,-521,10.6976,-3.83261,-2.26793,247.139,3.6,-0.554066,-0.661618,-19.9178,19.9314,0.86275
23026,1,9900015,521,10.4364,-1.40902,3.05375,22.6278,3.6,-0.400193,0.0352778,-0.772524,0.867874,0.40028
23027,1,9900015,521,11.9656,-3.63197,-2.80175,226.23,3.6,-1.97853,-0.699587,-39.6217,39.6645,2.0979
23027,1,-9900015,-521,5.76393,-0.423079,-0.457979,6.28753,3.6,1.98758,-0.979849,-0.965651,2.41666,2.21541
23028,1,9900015,521,7.80918,-0.264284,0.126797,8.08349,3.6,1.74194,0.22204,-0.469548,1.81739,1.75572
23032,1,-9900015,-521,6.65224,-0.00907093,0.559666,6.65252,3.6,1.56832,0.982545,-0.016797,1.85065,1.85057
23034,1,-9900015,-521,6.08243,-1.00529,0.547809,9.42361,3.6,0.97751,0.596562,-1.35472,1.77163,1.14349
23036,1,9900015,521,10.7162,2.26785,-0.0814603,52.3064,3.6,2.32418,-0.189722,11.1405,11.3776,2.33095
23036,1,-9900015,-521,4.48554,0.804399,3.0157,6.0167,3.6,-2.9831,0.377493,2.68817,4.03292,3.0066
23038,1,9900015,521,10.2183,-1.79575,-3.09892,31.6256,3.6,-3.38422,-0.14447,-9.92106,10.481,3.38644
23039,1,-9900015,-521,8.37453,2.06164,2.74126,33.44,3.6,-0.877513,0.371118,3.68324,3.79839,0.95125
23040,1,9900015,521,5.61547,3.98988,1.81433,151.806,3.6,-0.0563092,0.226748,6.31176,6.31281,0.233518
23040,1,-9900015,-521,15.2383,3.77741,-1.88094,333.154,3.6,-0.945846,-2.95163,67.6898,67.7203,3.0975
23042,1,-9900015,-521,8.79039,1.03043,2.13665,13.885,3.6,-0.22394,0.352513,0.510652,0.659173,0.417314
23044,1,9900015,521,8.85819,0.336659,1.06648,9.36494,3.6,0.465501,0.843542,0.330442,1.01792,0.962837
23047,1,-9900015,-521,16.2197,-0.963269,0.747333,24.3448,3.6,5.81022,5.38377,-8.86612,11.8872,7.91979
23048,1,9900015,521,9.01921,2.94376,0.725677,85.8623,3.6,3.43362,3.04614,43.4591,43.6747,4.58771
23048,1,-9900015,-521,5.37954,1.02129,-2.65992,8.43758,3.6,-0.91778,-0.479883,1.25135,1.62318,1.03489
23051,1,9900015,521,4.52234,4.42087,1.47404,188.085,3.6,0.0988992,1.01891,42.566,42.5463,1.02299
23052,1,-9900015,-521,10.0841,-3.28584,-3.08127,134.97,3.6,-2.17028,-0.130859,-29.0174,29.0693,2.17187
23053,1,9900015,521,7.87092,-1.69641,-1.48652,22.1867,3.6,0.00206269,-0.0228716,-0.0606864,0.062489,0.0221685
23057,1,-9900015,-521,5.0692,2.93357,-2.38345,47.7716,3.6,-0.912896,-0.864582,11.7828,11.8389,1.25626
23058,1,-9900015,-521,11.1313,-0.249675,2.11912,11.48,3.6,-1.39933,2.29115,-0.67724,2.76782,2.68373
23059,1,-9900015,-521,6.86549,2.02242,-0.423375,26.394,3.6,1.05038,-0.473026,4.27722,4.42147,1.15009
23061,1,-9900015,-521,16.6211,3.59107,-2.70683,301.678,3.6,-5.24212,-2.43453,104.748,104.879,5.77837
23062,1,-9900015,-521,9.60045,2.03152,-2.25163,37.2345,3.6,-2.71887,-3.35653,16.1854,16.7439,4.31719
23063,1,-9900015,-521,3.02755,-3.74048,2.56458,63.7934,3.6,-1.09401,0.712035,-27.4734,27.5008,1.30515
23063,1,9900015,521,5.85633,-4.43355,-0.395937,246.674,3.6,0.0933456,-0.0390929,-4.26229,4.24116,0.10069
23064,1,-9900015,-521,7.05778,-4.75729,-1.85753,410.899,3.6,-0.223472,-0.757943,-45.9989,46,0.790116
23064,1,9900015,521,50.7105,-2.89631,-0.241592,460.511,3.6,9.77733,-2.4092,-90.8894,91.4384,10.069
23065,1,-9900015,531,10.3632,1.67114,-2.67904,28.5312,3.6,-1.22146,-0.609053,3.50102,3.75695,1.36461
23065,1,9900015,-531,3.92157,3.31995,0.847198,54.304,3.6,1.67115,1.89159,34.8605,34.9509,2.52398
23066,1,-9900015,-521,11.4882,3.81127,-3.08609,259.806,3.6,-5.52064,-0.306726,124.92,125.041,5.52912
23066,1,9900015,521,6.02867,2.44704,0.429551,35.0888,3.6,3.06443,1.40388,19.3272,19.6154,3.37015
23067,1,9900015,521,13.1743,-5.21191,2.48777,1208.42,3.6,-0.439445,0.336616,-50.7749,50.6474,0.552165
23071,1,-9900015,-521,11.3517,-2.20225,2.46576,51.9676,3.6,-4.24454,3.40324,-24.3046,24.9052,5.44025
23072,1,-9900015,-521,11.0061,-0.135474,-2.10351,11.1073,3.6,-0.177278,-0.30058,-0.0474004,0.351705,0.348502
23072,1,9900015,521,7.29874,-1.10003,2.52142,12.1783,3.6,-0.00920702,0.0067146,-0.0151615,0.0176513,0.0105788
23073,1,-9900015,-521,3.66075,-1.72769,2.16679,10.626,3.6,-0.0675529,0.0996052,-0.32796,0.349246,0.120319
23074,1,-9900015,-521,8.58107,1.46282,-2.08362,19.5207,3.6,-0.701313,-1.24559,2.92091,3.25028,1.42878
23075,1,9900015,521,8.24674,1.8202,0.144346,26.1219,3.6,2.81366,0.408968,8.54534,9.00439,2.84271
23076,1,-9900015,-521,9.99926,-5.79318,-3.06904,1640.17,3.6,-2.36992,-0.172219,-389.758,389.719,2.37591
23077,1,-9900015,-521,5.92872,-0.100327,1.39791,5.95858,3.6,0.207968,1.18955,-0.121289,1.21255,1.20648
23078,1,-9900015,-521,12.0781,-3.77091,2.77226,262.353,3.6,-2.47641,0.958335,-57.6181,57.6219,2.65278
23079,1,-9900015,-521,4.22047,-4.03375,0.691355,119.207,3.6,1.00636,0.832907,-36.875,36.8949,1.30624
23079,1,9900015,521,7.1967,-4.60215,-1.58549,358.785,3.6,-0.0170279,-1.15532,-57.5934,57.59,1.15517
23080,1,9900015,521,18.1983,1.47495,1.97641,41.8523,3.6,-0.779688,1.81505,4.09121,4.53612,1.9724
23081,1,9900015,521,14.1403,0.810953,3.05373,19.0504,3.6,-3.93295,0.346332,3.56354,5.30903,3.94067
23081,1,-9900015,-521,4.79216,1.87986,0.622456,16.0662,3.6,1.23409,0.885613,4.86071,5.09252,1.51898
23082,1,-9900015,-521,8.25525,-4.67254,-1.82811,441.567,3.6,-0.476693,-1.8113,-100.172,100.154,1.87241
23082,1,9900015,521,5.56961,-3.82417,1.17608,127.59,3.6,0.531264,1.27512,-31.6174,31.6018,1.3795
23084,1,-9900015,-521,10.9252,2.76777,-2.01443,87.3245,3.6,-1.39786,-2.94157,25.8284,26.0213,3.25553
23084,1,9900015,521,4.18103,3.51732,1.3138,70.4998,3.6,0.40795,1.55176,27.0096,27.0422,1.60375
23085,1,9900015,521,5.81975,-2.91305,1.87571,53.7374,3.6,-0.296336,0.942074,-9.0645,9.11133,0.986756
23085,1,-9900015,-521,4.06953,-3.70425,-1.57932,82.7015,3.6,-0.0304991,-3.55315,-72.1337,72.1852,3.55205
23086,1,9900015,521,7.99237,0.823194,1.48409,10.8568,3.6,0.146219,1.68299,1.5532,2.29302,1.68803
23086,1,-9900015,-521,3.8094,-2.27024,-2.13363,18.6374,3.6,-1.66317,-2.63654,-14.9292,15.2464,3.11629
23087,1,-9900015,-521,12.362,3.32568,-0.311129,172.164,3.6,1.54423,-0.496519,22.5322,22.5754,1.621
23088,1,-9900015,-521,7.90905,2.51749,1.36384,49.3449,3.6,0.310307,1.4795,9.30909,9.41925,1.50973
23089,1,-9900015,-521,8.30595,2.11251,-2.85028,34.8431,3.6,-5.13932,-1.5411,21.859,22.5034,5.36439
23090,1,9900015,521,6.7221,-2.13632,1.51125,28.8591,3.6,0.141335,2.37834,-9.94778,10.2197,2.38045
23090,1,-9900015,-521,7.84192,-2.97288,-1.04154,76.8484,3.6,5.7832,-9.88743,-111.665,112.247,11.4541
23091,1,9900015,521,5.31588,-0.436451,2.67876,5.83028,3.6,-1.43464,0.715961,-0.722179,1.75765,1.60257
23091,1,-9900015,-521,5.84147,2.64477,-0.0528857,41.3321,3.6,1.43692,-0.076206,10.0797,10.176,1.43818
23092,1,9900015,521,4.88523,-0.655321,0.390128,5.97228,3.6,1.88825,0.776729,-1.43582,2.49489,2.04078
23092,1,-9900015,-521,13.105,-0.932575,-2.57717,19.2289,3.6,-1.45546,-0.921477,-1.84969,2.52749,1.72255
23100,1,-9900015,-521,11.3565,4.38338,0.304794,454.944,3.6,1.55711,0.490602,65.4052,64.9978,1.6225
23101,1,9900015,521,5.88643,4.3452,-1.45573,226.983,3.6,0.112029,-0.969311,37.6078,37.5963,0.974999
23102,1,9900015,521,9.82783,0.146566,-1.50111,9.93357,3.6,0.336351,-4.81848,0.709872,4.87763,4.82571
23104,1,9900015,521,6.79738,-0.844083,-0.0247611,9.3661,3.6,1.11667,-0.0276573,-1.05886,1.53906,1.11696
23107,1,9900015,521,11.146,4.11707,-0.790315,342.154,3.6,1.12417,-1.13526,49.0185,49.0379,1.59745
23107,1,-9900015,-521,19.8409,4.42745,2.70959,830.635,3.6,-11.2347,5.17978,517.773,517.898,12.3707
23108,1,9900015,521,11.3351,4.09307,-1.10497,339.713,3.6,0.63441,-1.2619,42.3064,42.3247,1.41223
23109,1,9900015,521,5.79558,-1.89794,-2.14745,19.7688,3.6,-0.244871,-0.376459,-1.46458,1.53154,0.448999
23110,1,-9900015,-531,4.08393,2.23412,-2.36098,19.287,3.6,-0.665035,-0.65853,4.32005,4.41748,0.93538
23110,1,9900015,531,6.45783,3.63184,1.34094,122.081,3.6,0.265031,1.13252,21.9569,21.9841,1.16292
23111,1,-9900015,-521,9.80669,-0.60086,-1.86338,11.6309,3.6,-0.705936,-2.34359,-1.56075,2.90235,2.44715
23111,1,9900015,521,5.57577,1.09445,0.746367,9.26212,3.6,3.53041,3.26516,6.37851,7.98755,4.80848
23112,1,9900015,521,9.63863,-1.63639,2.57107,25.6932,3.6,-3.65302,2.34418,-10.7252,11.5695,4.34023
23113,1,9900015,521,7.98283,-3.05145,2.6843,84.5914,3.6,-0.408469,0.201185,-4.80185,4.7947,0.452472
23114,1,9900015,521,8.75314,-1.32732,-1.0289,17.6643,3.6,0.457177,-0.759376,-1.55382,1.78806,0.886032
23115,1,-9900015,-521,6.74119,0.819726,2.26481,9.13576,3.6,-0.00488765,0.00590819,0.0070917,0.00999905,0.0073782
23118,1,9900015,521,13.0562,-0.76711,-3.10892,17.0899,3.6,-0.59273,-0.0193163,-0.501056,0.774596,0.591772
23119,1,9900015,521,3.12851,2.52532,0.0432446,19.6703,3.6,0.22177,0.00962118,1.37785,1.3947,0.221823
23119,1,-9900015,-521,2.37608,-0.979546,2.45364,3.61013,3.6,-0.48077,0.395153,-0.711413,0.944371,0.621557
23120,1,-9900015,-521,18.3394,-3.5773,-1.40225,328.319,3.6,0.431503,-2.53568,-45.9755,46.0365,2.57153
23121,1,-9900015,-521,9.11326,0.789961,-0.97939,12.1077,3.6,0.0243765,-0.0363823,0.0383386,0.0575872,0.0433447
23122,1,-9900015,-521,4.90147,2.29314,1.73185,24.5244,3.6,-0.51542,3.17361,15.7628,16.0756,3.21288
23123,1,-9900015,-521,8.47397,-0.0639816,2.43375,8.49132,3.6,-1.30335,1.11538,-0.109835,1.71888,1.71537
23123,1,9900015,521,7.54544,1.21745,-1.07446,13.863,3.6,0.193988,-0.358178,0.627777,0.74805,0.407154
23124,1,9900015,521,6.17463,-1.44053,-0.291568,13.7687,3.6,2.61245,-0.784041,-5.43624,6.08204,2.72752
23126,1,9900015,521,8.35517,-2.37376,-1.15395,45.2468,3.6,1.53919,-3.47628,-20.2333,20.5758,3.79948
23127,1,-9900015,-521,9.26888,-2.43324,2.66567,53.2195,3.6,-7.91131,4.07784,-50.3228,51.1029,8.90026
23128,1,9900015,521,6.41805,-0.0335621,-2.93898,6.42166,3.6,-1.67967,-0.345123,-0.0575785,1.71534,1.71438
23130,1,9900015,521,12.139,-4.40082,-1.87566,494.846,3.6,-2.49954,-7.94338,-339.365,339.425,8.32639
23131,1,9900015,521,7.65662,2.85239,-2.36003,66.5621,3.6,-1.25897,-1.24944,15.3172,15.4164,1.77334
23132,1,-9900015,-521,7.11904,4.20164,0.947917,237.814,3.6,0.776561,1.08125,44.449,44.4587,1.33088
23133,1,-9900015,-521,10.2682,1.32837,-0.565104,20.7406,3.6,0.175417,-0.111215,0.364649,0.418639,0.207258
23134,1,9900015,521,11.5495,0.615279,-2.27798,13.8055,3.6,-0.770513,-0.901632,0.776702,1.41713,1.18555
23136,1,-9900015,-521,8.68673,-5.25462,2.30083,831.553,3.6,-5.40268,6.03691,-775.486,775.441,8.10056
23139,1,-9900015,-521,5.53075,-1.60443,2.66054,14.3137,3.6,-2.37332,1.2388,-6.39045,6.92818,2.67701
23139,1,9900015,521,7.41032,1.0541,0.0345398,11.9228,3.6,0.0853353,0.00291172,0.107531,0.136674,0.0849461
23140,1,9900015,521,6.97397,-4.02765,3.0063,195.782,3.6,-0.170981,0.0235543,-4.8399,4.80269,0.171077
23140,1,-9900015,-521,7.41537,-2.96964,0.0164001,72.4344,3.6,0.592961,0.00975876,-5.7624,5.78946,0.592688
23141,1,9900015,521,23.8527,0.312229,1.90312,25.0248,3.6,-3.71813,10.7735,3.61656,11.956,11.396
23142,1,9900015,521,12.6403,3.35866,-1.25855,181.928,3.6,0.0737629,-0.228719,3.4469,3.40045,0.236263
23146,1,-9900015,-521,5.04593,-0.0495571,-0.686891,5.05213,3.6,0.489707,-0.401582,-0.0313702,0.633846,0.633069
23146,1,9900015,521,9.15785,0.688089,1.46379,11.4127,3.6,1.54672,14.3991,10.7701,18.0469,14.4812
23147,1,9900015,521,5.52655,1.70389,-0.274078,15.6879,3.6,0.126199,-0.0354715,0.34806,0.371125,0.13074
23149,1,9900015,521,3.85089,-3.70972,-2.28081,78.6872,3.6,-0.715483,-0.832474,-22.4057,22.4238,1.0974
23150,1,9900015,521,3.96927,-2.06032,2.4692,15.8293,3.6,-0.751617,0.598486,-3.70972,3.82938,0.960237
23151,1,-9900015,-521,9.84261,-0.00769176,3.09328,9.8429,3.6,-1.81252,0.0876396,-0.0139808,1.81449,1.81443
23152,1,9900015,521,10.0986,-1.022,-2.44763,15.8478,3.6,-0.534971,-0.445118,-0.841697,1.09197,0.69583
23153,1,-9900015,-521,17.405,0.473865,-0.0408965,19.396,3.6,1.26618,-0.0518078,0.623232,1.41213,1.26718
23154,1,-9900015,-521,10.1255,1.86131,2.45914,33.3517,3.6,-1.96087,1.59401,7.9305,8.31624,2.5248
23154,1,9900015,521,10.1264,2.93297,-1.46276,95.3741,3.6,0.552994,-5.09829,48.026,48.2957,5.12784
23155,1,-9900015,-521,8.24045,-2.62508,-2.86078,57.181,3.6,-8.67773,-2.50292,-62.0156,62.6689,9.03132
23156,1,9900015,521,4.89477,2.85103,1.33551,42.4947,3.6,0.260319,1.0855,9.62283,9.67375,1.11427
23156,1,-9900015,-521,9.1823,1.09348,-1.57169,15.2411,3.6,-0.00199769,-2.19885,2.91304,3.64912,2.19848
23157,1,-9900015,-521,6.32136,-1.79498,1.83077,19.5504,3.6,-0.305969,1.15029,-3.48351,3.68117,1.19026
23158,1,9900015,531,7.57142,1.25569,-3.03064,14.3673,3.6,-0.617676,-0.0689763,1.00266,1.17631,0.619907
23158,1,-9900015,-521,9.16109,-0.403119,-0.355421,9.91559,3.6,0.25897,-0.0960315,-0.114532,0.297701,0.275049
23161,1,9900015,521,3.31557,3.51909,0.67092,56.0053,3.6,0.57402,0.455824,12.3588,12.3728,0.732482
23162,1,9900015,521,9.63144,1.06491,-3.13799,15.6286,3.6,-5.09493,-0.0183817,6.51078,8.26668,5.09451
23163,1,-9900015,-521,30.3317,0.615801,2.92249,36.2668,3.6,-0.652443,0.145789,0.438716,0.771256,0.645039
23163,1,9900015,521,31.148,1.79815,-0.292065,96.6221,3.6,6.83372,-2.05466,20.9541,22.1341,7.13536
23165,1,9900015,521,13.8626,-0.486775,1.92702,15.5377,3.6,-0.446672,1.19997,-0.648188,1.43282,1.27836
23166,1,-9900015,-521,31.3841,-3.05866,-0.556004,334.962,3.6,9.27548,-5.76392,-116.042,116.518,10.9171
23167,1,9900015,521,7.72125,-1.82829,0.542681,24.646,3.6,6.77747,4.08733,-23.9912,25.2627,7.91447
23167,1,-9900015,-521,7.80122,-4.13834,-1.8693,244.625,3.6,-1.39831,-4.54439,-149.017,149.092,4.75461
23169,1,9900015,521,15.0155,1.29832,0.0734886,29.5515,3.6,0.942109,0.0689081,1.60197,1.84684,0.938407
23174,1,-9900015,-521,11.0232,-1.77624,2.23153,33.4933,3.6,-5.85428,7.5317,-27.3699,28.9818,9.53844
23174,1,9900015,521,9.36548,-0.220005,-0.827427,9.59305,3.6,1.18794,-1.29238,-0.389185,1.79694,1.75431
23175,1,9900015,521,7.17953,3.51866,-2.31909,121.222,3.6,-0.661136,-0.712053,16.3777,16.4016,0.971405
23178,1,9900015,521,13.9381,-0.124704,1.87778,14.0466,3.6,-0.946815,2.98671,-0.391732,3.15748,3.13309
23179,1,-9900015,-521,9.37931,3.56297,-2.64807,165.527,3.6,-3.34453,-1.7991,66.9144,67.0208,3.79763
23180,1,9900015,521,14.9829,-1.97402,2.08483,54.9758,3.6,-2.91976,5.17097,-20.9646,21.784,5.93693
23181,1,-9900015,-521,9.55876,-1.32335,1.18276,19.2237,3.6,1.79998,4.40355,-8.30073,9.56717,4.75716
23182,1,9900015,521,6.91485,4.71056,2.91973,384.2,3.6,-0.902448,0.203481,51.3775,51.3114,0.923504
23183,1,-9900015,-521,8.68934,-0.0397812,-0.284532,8.69622,3.6,0.154679,-0.045242,-0.00643686,0.16114,0.161013
23184,1,9900015,521,18.2132,-1.17339,0.17705,32.2579,3.6,7.84669,1.404,-11.6525,14.1168,7.97053
23185,1,9900015,521,13.9841,-3.4567,1.41959,221.953,3.6,0.289146,1.8968,-30.3926,30.4307,1.91728
23186,1,9900015,521,9.23472,4.34016,2.07325,354.303,3.6,-1.75869,3.20057,140.063,140.102,3.6517
23186,1,-9900015,-521,6.62515,4.1554,-0.74032,211.32,3.6,1.02035,-0.932421,44.0683,44.07,1.38165
23187,1,9900015,521,3.87602,3.06997,1.4005,41.837,3.6,0.156791,0.91193,9.94439,9.98595,0.925156
23187,1,-9900015,-521,5.70927,2.84469,-1.41114,49.2552,3.6,0.0282611,-0.175189,1.52061,1.52914,0.177245
23188,1,9900015,521,3.59504,4.4649,-0.326109,156.247,3.6,0.107934,-0.0364828,4.9431,4.92549,0.113329
23189,1,-9900015,-521,5.38042,0.974805,-1.09712,8.14574,3.6,0.418733,-0.816229,1.04292,1.38552,0.915162
23190,1,-9900015,-521,6.26256,2.32463,0.35607,32.3172,3.6,0.0479906,0.0178893,0.259327,0.262953,0.0509561
23191,1,9900015,521,15.5996,-2.58956,2.27945,104.509,3.6,-3.07592,3.58806,-31.3083,31.6445,4.72341
23193,1,-9900015,-521,8.67428,-0.647033,-0.440865,10.5543,3.6,3.76118,-1.77478,-2.88258,5.059,4.15786
23193,1,9900015,521,9.76341,0.397347,2.83423,10.5443,3.6,-4.92626,1.5637,2.10816,5.58179,5.16839
23195,1,-9900015,-521,6.77099,3.42927,-1.80695,104.566,3.6,-1.40643,-5.84438,92.6385,92.8325,6.01118
23196,1,-9900015,-521,7.41519,4.15059,2.15866,235.385,3.6,-2.01829,3.02838,115.468,115.505,3.63869
23196,1,9900015,521,8.63234,1.84585,-0.834562,28.0178,3.6,0.450502,-0.497119,2.07184,2.17409,0.669842
23198,1,9900015,521,6.7252,-2.29248,1.07324,33.6276,3.6,0.275998,0.508463,-2.8337,2.88699,0.577371
23199,1,-9900015,-521,14.9251,0.168013,1.27998,15.1362,3.6,1.30796,4.37064,0.770158,4.62467,4.56016
23199,1,9900015,521,12.8649,-1.41589,-1.95018,28.0639,3.6,-0.974634,-2.44454,-5.1021,5.74056,2.63156
23201,1,9900015,521,18.0112,-2.71897,-3.12339,137.161,3.6,-8.42823,-0.153254,-63.6373,64.1692,8.42636
