event,weight,id,parent_id,pt,eta,phi,momentum,mass,decay_x_m,decay_y_m,decay_z_m,L_xyz_m,L_xy_m
14600,1,-9900015,-521,11.3595,1.37767,-0.0423984,23.9562,4,0.558776,-0.0236668,1.03848,1.17856,0.558846
14602,1,9900015,521,12.2314,3.15802,1.25765,144.126,4,0.532549,1.64652,20.3174,20.3152,1.72408
14602,1,-9900015,-521,9.58823,-0.649286,-2.09946,11.6813,4,-0.589912,-1.01011,-0.814302,1.4225,1.16762
14603,1,9900015,521,8.15338,3.0489,2.33913,86.1791,4,-1.06064,1.09738,16.0585,16.1224,1.52533
14603,1,-9900015,-521,6.14612,2.35725,-0.757702,32.7483,4,0.0409531,-0.0385624,0.294146,0.294735,0.0553151
14605,1,-9900015,-521,11.042,-0.453701,-3.03835,12.1982,4,-1.86516,-0.193246,-0.880241,2.07144,1.87512
14605,1,9900015,521,7.70519,-1.49114,0.3106,17.9811,4,0.351747,0.112898,-0.779133,0.860472,0.368726
14607,1,-9900015,-521,4.61861,-1.65226,-1.47783,12.4942,4,0.0496694,-0.533378,-1.34613,1.44699,0.534895
14607,1,9900015,521,12.2296,-3.51336,1.0317,205.4,4,0.14661,0.244981,-4.78639,4.73733,0.282063
14609,1,9900015,521,4.29095,-0.841406,2.67393,5.90162,4,-1.13981,0.575641,-1.20575,1.75613,1.27685
14610,1,-9900015,-521,10.2483,-2.76196,1.27627,81.4432,4,0.798663,2.63305,-21.6943,21.8469,2.74907
14611,1,-9900015,-521,8.76328,1.56097,-3.01218,21.7915,4,-1.71049,-0.22259,3.92675,4.28471,1.72306
14613,1,9900015,521,15.869,2.44964,-2.08002,92.5996,4,-0.907797,-1.62586,10.7053,10.8654,1.86202
14614,1,9900015,521,8.07596,-2.3958,0.109557,44.6925,4,2.3898,0.262831,-13.0857,13.3025,2.40378
14615,1,-9900015,-521,10.7765,-0.864279,-0.458609,15.0583,4,5.05539,-2.49591,-5.50259,7.8766,5.63691
14616,1,-9900015,-521,9.18148,3.23413,-1.89239,116.714,4,-0.466341,-1.39997,18.6999,18.7493,1.47495
14617,1,-9900015,-521,3.7759,-3.38641,0.324013,55.8707,4,4.33713,1.45665,-67.5421,67.6862,4.57442
14618,1,-9900015,-521,2.99122,-3.25069,-0.115798,38.6568,4,0.319837,-0.0372148,-4.14773,4.15584,0.321574
14619,1,9900015,521,12.9423,0.0727476,-1.61579,12.9765,4,-0.112526,-2.49946,0.182117,2.50768,2.50106
14619,1,-9900015,-521,9.52497,-1.13293,2.31362,16.3202,4,-2.70177,2.94222,-5.55772,6.84312,3.99386
14621,1,9900015,521,5.53581,1.91685,-0.316561,19.2275,4,0.197766,-0.0646898,0.69224,0.720924,0.207562
14621,1,-9900015,-521,7.8301,4.13106,-2.52172,243.75,4,-5.09997,-3.63988,194.947,195.032,6.2651
14623,1,9900015,521,9.07722,-2.12552,-0.587642,38.5627,4,1.7166,-1.14355,-8.51561,8.75359,2.06049
14623,1,-9900015,-521,12.1719,-4.32314,2.88031,459.116,4,-0.79685,0.213013,-31.1065,31.0466,0.823095
14626,1,9900015,521,9.7743,-3.83113,-2.43665,225.474,4,-2.90802,-2.47418,-87.9947,88.0563,3.81724
14627,1,-9900015,-521,2.87234,0.508657,2.591,3.252,4,-0.21528,0.132099,0.134104,0.285777,0.252413
14627,1,9900015,521,8.26387,3.82606,0.0255686,189.669,4,4.79946,0.122717,110.087,110.179,4.80051
14628,1,-9900015,-521,12.3851,2.34707,1.02643,65.3345,4,0.680831,1.12496,6.8116,6.92106,1.31198
14628,1,9900015,521,6.78411,1.77374,-1.90559,20.5644,4,-0.431563,-1.24032,3.75794,3.97929,1.31275
14630,1,9900015,521,13.1101,-0.979166,0.204175,19.9134,4,1.71542,0.355126,-2.0029,2.65891,1.75051
14632,1,-9900015,-521,8.66237,-1.77884,-0.665137,26.3848,4,0.567771,-0.445332,-2.07594,2.19686,0.721247
14632,1,9900015,521,5.19235,0.889404,2.90486,7.38503,4,-1.92495,0.464373,2.00277,2.81503,1.97922
14634,1,9900015,521,6.93518,-2.94819,-1.95849,66.3135,4,-0.688079,-1.68498,-17.3075,17.3955,1.81925
14635,1,-9900015,-521,6.74543,-2.64427,-3.08298,47.7044,4,-0.284105,-0.0166713,-1.9925,2.01244,0.284561
14636,1,9900015,521,24.6,1.94779,-2.15647,88.016,4,-4.22462,-6.36905,26.2553,27.3402,7.64144
14636,1,-9900015,-521,12.4837,3.03177,0.519951,129.719,4,0.361604,0.207038,4.30942,4.31865,0.415611
14637,1,-9900015,-521,3.60473,-3.06003,-1.8441,38.5257,4,-0.0750867,-0.26746,-2.95197,2.95155,0.276167
14637,1,9900015,521,9.58363,-3.37037,0.896893,139.555,4,1.38139,1.72968,-32.1573,32.2281,2.21319
14638,1,-9900015,-521,7.44633,-3.13749,0.57919,85.965,4,1.74524,1.14209,-23.9935,24.0269,2.08122
14641,1,-9900015,-521,22.7739,2.40932,-0.944137,127.719,4,0.117388,-0.162131,1.10459,1.12203,0.200071
14642,1,9900015,521,3.83735,-0.0108962,-1.16238,3.83758,4,0.291255,-0.673051,-0.00798571,0.733368,0.733325
14642,1,-9900015,-521,16.2341,1.08969,1.85881,26.8647,4,-2.59663,8.76527,12.0535,15.1237,9.13911
14644,1,-9900015,-521,6.25019,3.67876,1.67919,123.825,4,-0.0423598,0.389234,7.74654,7.75374,0.391379
14647,1,-9900015,-521,10.1557,-5.5313,-0.306888,1282.03,4,1.43525,-0.454759,-190.057,189.969,1.50485
14647,1,9900015,521,10.4305,-4.64392,2.21555,542.182,4,-0.32351,0.430228,-27.9752,27.9771,0.538222
14649,1,-9900015,-521,9.5238,-0.610388,2.1452,11.3537,4,-3.26291,5.04142,-3.89732,7.15816,6.00445
14649,1,9900015,521,14.0056,1.82204,-1.25265,44.4407,4,1.52395,-4.62729,14.6708,15.4577,4.87151
14650,1,9900015,521,6.02514,1.83959,0.895307,19.4396,4,1.39395,1.73977,6.83797,7.18915,2.22821
14651,1,9900015,521,7.25968,-2.90435,2.87999,66.4554,4,-0.276335,0.0739054,-2.6025,2.61222,0.285362
14651,1,-9900015,-521,4.38503,-3.84753,-0.338118,102.826,4,3.93658,-1.38419,-97.762,97.8403,4.17241
14652,1,-9900015,-521,6.9053,4.08384,2.356,205.052,4,-0.595015,0.595231,24.9769,24.9828,0.841318
14653,1,9900015,521,15.384,2.82022,1.61222,129.535,4,-0.424649,10.2466,85.7405,86.3517,10.2554
14654,1,-9900015,-521,6.84989,-0.705394,1.02171,8.62592,4,2.72811,4.45888,-4.0007,6.58171,5.22657
14654,1,9900015,521,11.1707,0.546907,-1.33996,12.8834,4,1.26865,-5.39829,3.18629,6.39438,5.54433
14655,1,-9900015,-521,11.219,1.29729,-0.377709,22.0602,4,0.132703,-0.0526974,0.24177,0.279553,0.142171
14656,1,9900015,521,12.2314,-4.64931,3.08161,639.229,4,-3.39869,0.204122,-177.907,177.887,3.40381
14658,1,-9900015,-521,16.7658,-2.71581,-2.11446,127.277,4,-5.38678,-8.91281,-78.3693,79.0245,10.4097
14658,1,9900015,521,24.642,-2.98514,1.18043,244.446,4,3.43378,8.34507,-89.0599,89.4986,9.02214
14659,1,-9900015,-521,8.25049,3.62638,0.209433,155.122,4,1.43376,0.304741,27.5203,27.5582,1.46574
14660,1,9900015,521,12.3908,1.58041,-1.0809,31.3665,4,0.0574108,-0.10775,0.284138,0.306453,0.121059
14660,1,-9900015,-521,13.0664,2.44535,3.09382,75.9238,4,-2.79031,0.13361,15.9897,16.218,2.7911
14662,1,-9900015,-521,7.75798,-0.988491,1.63031,11.867,4,-0.172468,2.89367,-3.35557,4.43268,2.89783
14663,1,-9900015,-521,2.32123,-2.55808,-0.861775,15.0746,4,0.1393,-0.162427,-1.37319,1.3893,0.213929
14665,1,9900015,521,8.49999,1.30598,-1.77295,16.8394,4,-0.533545,-2.60347,4.54496,5.26419,2.65719
14667,1,9900015,521,2.80643,0.0245837,-0.193775,2.80727,4,0.54358,-0.106626,0.0136995,0.553833,0.553666
14669,1,-9900015,-521,5.64484,2.88886,-0.20713,50.8839,4,0.468024,-0.098145,4.28066,4.28149,0.47497
14669,1,9900015,521,11.3129,2.43758,2.4449,65.2342,4,-3.04571,2.54821,22.5519,22.8988,3.9711
14670,1,9900015,521,13.0328,0.533564,-2.44299,14.9324,4,-5.76215,-4.84008,4.20784,8.6119,7.51636
14670,1,-9900015,-521,6.8529,-0.396396,0.543311,7.39839,4,0.902535,0.545032,-0.42902,1.13783,1.05394
14671,1,-9900015,-521,9.43394,2.94176,2.62372,89.632,4,-1.7025,0.969977,18.5131,18.6153,1.9593
14671,1,9900015,521,8.27854,2.42531,-0.25473,47.1635,4,2.39742,-0.624101,13.8938,14.1024,2.47537
14673,1,9900015,521,9.44815,0.943092,1.09271,13.9707,4,0.486278,0.938436,1.15132,1.56216,1.05647
14674,1,9900015,521,13.617,-0.537159,0.229646,15.6292,4,3.48763,0.815142,-2.01779,4.10871,3.57973
14674,1,-9900015,-521,17.4233,-1.06879,-2.96186,28.3588,4,-0.0849202,-0.0152085,-0.111158,0.132763,0.0815678
14675,1,9900015,521,15.7781,-4.96365,1.85119,1129.1,4,-1.05061,3.64807,-271.645,271.637,3.79586
14677,1,-9900015,-521,11.9562,-0.360124,-2.89755,12.7399,4,-4.45319,-1.10892,-1.68869,4.88818,4.58748
14677,1,9900015,521,4.0693,-1.84665,-0.0941607,13.2177,4,1.071,-0.101077,-3.32367,3.48971,1.07437
14678,1,-9900015,-521,15.6249,-0.449147,-1.40992,17.2276,4,0.212362,-1.30883,-0.615862,1.46063,1.32474
14679,1,-9900015,-521,8.9818,-4.76312,0.0475276,525.971,4,2.17119,0.103145,-127.277,127.209,2.1723
14681,1,9900015,521,8.00275,-0.133004,0.2509,8.07364,4,1.68873,0.432822,-0.232547,1.75871,1.74327
14681,1,-9900015,-521,13.4198,-0.427183,-2.35071,14.6629,4,-6.76651,-6.84128,-4.23652,10.5114,9.62018
14683,1,-9900015,-521,3.06406,3.99259,1.35942,83.0564,4,0.0272424,0.126253,3.50162,3.47749,0.128289
14684,1,9900015,521,11.0948,-2.43314,2.27992,63.697,4,-0.736498,0.858298,-6.39286,6.48092,1.12885
14686,1,-9900015,-521,6.64074,-4.81935,1.45798,411.371,4,0.33806,2.9842,-186.02,186.024,3.00297
14686,1,9900015,521,8.27789,-4.04884,-1.41853,237.362,4,0.192103,-1.25324,-36.3422,36.2821,1.26532
14687,1,9900015,521,3.2812,2.66369,0.969159,23.6555,4,0.0775096,0.112764,0.976728,0.984531,0.136562
14688,1,-9900015,-521,5.01023,4.92201,-0.923279,343.917,4,1.09457,-1.44761,124.57,124.492,1.81362
14689,1,-9900015,-521,9.29506,1.09619,-0.947053,15.4618,4,0.147957,-0.20612,0.337618,0.417386,0.250918
14690,1,9900015,521,11.1974,3.16276,-2.4129,132.567,4,-0.481071,-0.429412,7.60744,7.63006,0.644482
14691,1,-9900015,-521,15.6279,3.17515,-0.860556,187.318,4,1.51457,-1.76119,27.7448,27.8326,2.32208
14692,1,-9900015,-521,6.04005,-0.811065,-2.53932,8.13803,4,-0.810141,-0.557124,-0.887783,1.32367,0.982427
14693,1,9900015,521,4.56655,2.74027,1.9206,35.5181,4,-0.0476082,0.1311,1.07674,1.07811,0.138613
14693,1,-9900015,-521,2.82487,-1.47028,3.07577,6.46937,4,-0.101978,0.00673971,-0.211103,0.233181,0.101819
14694,1,9900015,521,9.285,0.600229,0.50566,11.0084,4,0.544141,0.30127,0.396178,0.737134,0.621734
14694,1,-9900015,-521,12.8361,0.155933,-2.20084,12.9925,4,-1.67013,-2.29046,0.443797,2.86889,2.83436
14695,1,-9900015,-521,7.83166,0.0950561,1.84513,7.86707,4,-0.0934664,0.331949,0.0327878,0.345961,0.344404
14696,1,-9900015,-521,8.36758,-3.47084,0.0490084,134.696,4,0.351305,0.0171661,-5.65665,5.60569,0.348237
14697,1,9900015,521,13.034,-2.24366,-1.05696,62.1322,4,0.338335,-0.599468,-3.20852,3.279,0.687866
14698,1,-9900015,-521,11.1648,0.615269,1.12716,13.3456,4,0.103714,0.218278,0.158248,0.28867,0.241499
14699,1,-9900015,-521,15.8137,3.03673,0.488639,165.134,4,13.257,7.04797,156.063,156.781,15.0138
14700,1,-9900015,-521,10.803,1.8207,2.75048,34.2353,4,-1.71172,0.705883,5.56776,5.864,1.85039
14702,1,9900015,521,9.3184,-3.23728,0.664922,118.827,4,0.953931,0.74803,-15.4092,15.4398,1.21079
14703,1,9900015,521,7.67474,1.06019,-0.136741,12.4074,4,4.56722,-0.628463,5.85626,7.45302,4.61014
14703,1,-9900015,-521,15.3842,-1.85108,2.82159,50.1812,4,-0.891683,0.295504,-2.91657,3.06244,0.938859
14705,1,9900015,521,13.4787,-1.27334,0.494374,25.9645,4,0.0602201,0.032488,-0.112643,0.131069,0.0680406
14705,1,-9900015,-521,14.1483,0.478451,2.93448,15.7988,4,-3.61369,0.759364,1.83502,4.1211,3.69057
14706,1,-9900015,-521,7.43618,-2.14703,0.912175,32.2591,4,1.82009,2.35185,-12.5536,12.9009,2.97383
14708,1,9900015,521,14.4819,0.973279,1.6566,21.8999,4,-0.265881,3.09141,3.51989,4.69057,3.10176
14709,1,-9900015,-521,9.94139,0.259108,0.988265,10.277,4,1.9671,2.98576,0.936796,3.69521,3.57454
14711,1,9900015,521,10.5293,-1.76588,-1.20652,31.6816,4,2.13636,-5.60302,-17.0172,18.0418,5.99617
14713,1,9900015,521,7.37247,-3.87503,0.155417,177.694,4,1.47468,0.231072,-35.9456,35.9713,1.49244
14714,1,-9900015,-521,8.01837,-2.72847,-2.56495,61.64,4,-1.59528,-1.03778,-14.5048,14.6151,1.90119
14715,1,-9900015,-521,8.09819,4.74758,2.58561,466.916,4,-0.713539,0.443357,48.4277,48.4297,0.839964
14716,1,-9900015,-521,9.07693,3.51788,-2.82531,153.14,4,-0.0464329,-0.0151993,0.822732,0.822891,0.0487745
14717,1,-9900015,-521,6.37512,-0.912559,-0.542947,9.21901,4,4.70762,-2.84082,-5.74362,7.9506,5.49799
14717,1,9900015,521,7.38735,0.638484,2.05347,8.94498,4,-0.0358742,0.0682602,0.0525542,0.0922435,0.0761807
14718,1,9900015,521,7.55014,-0.154204,-1.32102,7.64009,4,0.0892469,-0.348963,-0.0558795,0.362695,0.358425
14718,1,-9900015,-521,9.27858,1.80899,1.51827,29.0796,4,0.178738,3.39917,10.1102,10.666,3.40327
14719,1,9900015,521,2.68778,-3.80411,-1.72461,60.3506,4,-0.0603061,-0.389774,-8.84932,8.84974,0.394132
14719,1,-9900015,-521,4.92022,1.00619,2.83166,7.62823,4,-0.290969,0.0931998,0.362015,0.473546,0.305438
14720,1,9900015,521,12.7475,-2.48298,-0.808862,76.87,4,0.0688392,-0.0723703,-0.595996,0.578723,0.0959708
14721,1,-9900015,-521,5.67625,-4.60423,1.70667,283.575,4,-0.190737,1.39506,-70.3302,70.3331,1.40784
14722,1,9900015,521,9.69142,1.53158,0.791657,23.4613,4,1.99706,2.02219,6.26606,6.87801,2.84118
14722,1,-9900015,-521,9.73058,3.11969,-3.00558,110.362,4,-0.238262,-0.0326609,2.71828,2.71377,0.239273
14725,1,-9900015,-521,6.97584,1.43852,-0.0410703,15.5272,4,3.08598,-0.126812,6.14189,6.87465,3.08854
14726,1,9900015,521,8.86978,-0.517728,2.76115,10.0853,4,-2.32162,0.92859,-1.35312,2.84189,2.49937
14727,1,9900015,521,11.7368,-1.44852,0.950438,26.3592,4,1.34024,1.87549,-4.63523,5.16834,2.30127
14728,1,-9900015,-521,9.12904,-0.56824,0.790348,10.643,4,1.48889,1.50365,-1.26821,2.46658,2.11571
14728,1,9900015,521,3.30661,-0.793751,-1.87578,4.4041,4,-0.487365,-1.5483,-1.42806,2.1613,1.62271
14730,1,-9900015,-521,6.31093,-1.65207,-0.298998,17.0693,4,5.75277,-1.77325,-15.1284,16.2807,6.01938
14732,1,-9900015,-521,10.5686,4.28946,-2.03974,385.441,4,-1.11118,-2.19324,89.635,89.6679,2.45864
14732,1,9900015,521,9.28466,2.34688,1.16738,48.9698,4,0.62448,1.4629,8.23736,8.38536,1.58986
14733,1,-9900015,-521,8.39847,-2.51173,0.0702208,52.1015,4,0.0849348,0.00595545,-0.52127,0.526968,0.0849443
14734,1,9900015,521,6.33058,2.97642,-1.06751,62.2564,4,1.72241,-3.12813,34.9367,35.1103,3.57021
14735,1,9900015,521,11.2599,-2.82828,-1.78418,95.5709,4,-1.56125,-7.20517,-62.1388,62.5701,7.37186
14736,1,9900015,521,6.78428,-2.6281,-0.117649,47.2175,4,1.11717,-0.132157,-7.74889,7.82216,1.1239
14737,1,9900015,521,8.69927,-1.55681,-1.89663,21.5502,4,-0.509801,-1.50875,-3.60954,3.94352,1.5919
14738,1,-9900015,-521,8.4279,4.28811,2.80466,306.954,4,-3.18505,1.11567,122.868,122.903,3.3745
14739,1,-9900015,-521,8.82981,0.370053,-2.23723,9.44132,4,-0.380566,-0.483877,0.233037,0.658153,0.615525
14739,1,9900015,521,8.67698,1.78138,2.85207,26.4928,4,-0.220244,0.0656203,0.663026,0.701156,0.229644
14740,1,-9900015,-521,5.04167,1.51647,2.55672,12.0385,4,-0.700152,0.463597,1.82079,2.00498,0.839675
14740,1,9900015,521,10.9442,-0.643661,-0.282856,13.2906,4,6.22781,-1.81028,-4.46878,7.87413,6.48396
14741,1,9900015,521,41.0296,0.478538,-0.783574,45.8178,4,3.69045,-3.677,2.58934,5.80943,5.20231
14743,1,-9900015,-521,17.0854,0.155728,1.51525,17.2929,4,0.0623448,1.11939,0.175343,1.13282,1.11922
14746,1,9900015,521,10.3515,-0.723933,2.79511,13.1845,4,-1.10605,0.399301,-0.927699,1.49689,1.17524
14747,1,-9900015,-521,7.18985,-4.54144,-1.75539,337.336,4,-0.186951,-1.00131,-47.7805,47.785,1.01847
14748,1,9900015,521,15.7424,-0.0191709,-2.6715,15.7453,4,-3.00036,-1.52424,-0.064548,3.36275,3.36213
14751,1,-9900015,-521,10.8848,-0.563877,0.143869,12.6615,4,0.34771,0.0503849,-0.208793,0.408482,0.35116
14751,1,9900015,521,6.07375,-0.439091,-2.94188,6.66873,4,-3.0091,-0.609051,-1.3916,3.36916,3.06856
14752,1,9900015,521,14.0617,2.66103,-2.1604,101.11,4,-5.13896,-7.68187,65.8106,66.4502,9.24148
14752,1,-9900015,-521,6.51806,4.61204,2.11525,328.182,4,-0.704188,1.1629,68.4418,68.4195,1.35889
14754,1,9900015,521,6.63459,3.62576,1.61166,124.664,4,-0.0947393,2.32067,43.5831,43.6121,2.32103
14755,1,9900015,521,6.30321,3.07448,3.12084,68.3421,4,-1.43786,0.0298499,15.5267,15.5927,1.43812
14755,1,-9900015,-521,14.0325,2.26975,-0.523196,68.621,4,1.8945,-1.09272,10.4685,10.6873,2.18547
14756,1,-9900015,-521,12.503,-0.0803994,0.679717,12.5435,4,0.157088,0.126986,-0.016225,0.202049,0.201398
14756,1,9900015,521,8.69989,-2.8446,-1.63033,75.0489,4,-0.122754,-2.05965,-17.6792,17.7941,2.06275
14758,1,9900015,521,8.08955,0.258626,-0.767676,8.3616,4,0.125363,-0.120934,0.0454745,0.178973,0.17315
14759,1,-9900015,-521,12.6465,2.46886,-1.04171,75.2068,4,1.34293,-2.29683,15.5982,15.8079,2.65821
14762,1,-9900015,-521,7.19954,-3.90182,-2.22355,178.235,4,-0.804389,-1.05205,-32.7605,32.7713,1.32375
14764,1,-9900015,-521,16.9274,0.284048,-0.000853432,17.6149,4,2.09663,-0.00188168,0.60363,2.17945,2.09439
14764,1,9900015,521,11.815,-0.169872,2.95239,11.9859,4,-0.74439,0.142545,-0.129345,0.768584,0.757627
14765,1,9900015,521,13.8254,-1.58986,1.66397,35.3032,4,-0.224707,2.40529,-5.67602,6.16691,2.41508
14766,1,-9900015,-521,16.5556,0.361671,-3.11155,17.6502,4,-4.13667,-0.124286,1.52963,4.41188,4.13826
14766,1,9900015,521,13.802,2.59198,0.471764,92.6877,4,1.57502,0.803487,11.7418,11.867,1.76711
14767,1,9900015,521,7.9442,1.76377,-0.76427,23.8555,4,1.58038,-1.51501,6.19891,6.5713,2.18833
14768,1,9900015,521,5.1436,0.635006,-1.99645,6.21596,4,-0.375887,-0.829482,0.61764,1.09835,0.908866
14769,1,9900015,521,21.6252,3.73413,3.12454,452.78,4,-0.0132041,0.000226954,0.276556,0.269508,0.0128719
14769,1,-9900015,-521,10.4061,3.04644,0.466607,109.721,4,0.726866,0.366149,8.54238,8.57639,0.813396
14771,1,-9900015,-521,13.9133,-2.46329,-1.001,82.2871,4,0.53606,-0.836696,-5.79234,5.87429,0.993237
14771,1,9900015,521,6.0004,-2.14125,3.11415,25.8844,4,-0.958932,0.02631,-4.02536,4.13754,0.959143
14773,1,-9900015,-521,14.3632,-1.49087,-0.757104,33.5102,4,2.21885,-2.0967,-6.43488,7.12184,3.05258
14774,1,9900015,521,3.88688,3.47322,-3.11374,62.7174,4,-0.893703,-0.0249598,14.3959,14.4141,0.893307
14774,1,-9900015,-521,5.52931,5.09072,0.0785107,449.292,4,2.39446,0.188313,195.154,195.114,2.40121
14775,1,-9900015,-521,7.63212,3.35867,2.93249,109.848,4,-1.07382,0.227818,15.7618,15.7905,1.09711
14776,1,9900015,521,8.21736,-2.932,1.64273,77.3188,4,-0.0664284,0.921039,-8.63937,8.67606,0.922083
14777,1,9900015,521,14.4245,-1.73685,0.724924,42.2313,4,0.272457,0.24135,-1.00156,1.06559,0.363961
14778,1,-9900015,-521,5.04942,0.826173,1.83155,6.87297,4,-0.0401882,0.150719,0.143985,0.211749,0.155567
14779,1,9900015,521,6.00115,-5.00154,-0.952702,446.03,4,0.801593,-1.12757,-102.812,102.75,1.38245
14780,1,9900015,521,9.27369,-5.48711,1.55719,1120.09,4,0.0114352,0.835322,-100.893,100.747,0.834125
14781,1,9900015,521,11.5378,1.71625,2.59746,33.1329,4,-8.44354,5.10896,26.5664,28.3383,9.86819
14781,1,-9900015,-521,5.62986,-3.72613,-2.87576,116.938,4,-7.60106,-2.06946,-163.439,163.605,7.87659
14782,1,9900015,521,8.64684,3.57124,-2.90308,153.865,4,-0.603308,-0.146743,11.032,11.0388,0.620352
14782,1,-9900015,-521,7.36632,1.22677,0.124093,13.6403,4,0.181473,0.0225845,0.285003,0.33794,0.182501
14785,1,-9900015,-521,8.28605,-2.38971,0.648047,45.5815,4,1.91047,1.44631,-12.961,13.1703,2.39416
14786,1,9900015,521,8.48446,3.39216,-2.65487,126.265,4,-0.392607,-0.207736,6.59624,6.60341,0.44372
14787,1,-9900015,-521,17.9912,-3.77796,-0.92637,393.553,4,2.24045,-2.98194,-81.5032,81.483,3.72498
14788,1,9900015,521,7.2978,-3.03675,2.83608,76.2085,4,-0.162422,0.0511847,-1.77055,1.77315,0.169799
14788,1,-9900015,-521,10.2959,-4.31509,0.797029,385.243,4,1.79562,1.83777,-96.1075,96.0947,2.56821
14789,1,-9900015,-521,3.8567,-0.694914,0.479244,4.826,4,2.08204,1.08193,-1.76497,2.93607,2.34637
14790,1,-9900015,-531,15.7015,-0.335363,0.98378,16.5928,4,3.39443,5.10238,-2.09396,6.47471,6.12692
14790,1,9900015,531,16.8535,1.48425,-2.20812,39.0859,4,-15.4562,-20.876,54.3521,60.2341,25.9724
14791,1,9900015,521,5.83378,-1.61824,0.751125,15.2917,4,4.83476,4.51422,-16.0271,17.3383,6.61456
14792,1,9900015,521,9.51964,-5.15986,1.6828,828.901,4,-0.280459,2.49367,-218.489,218.45,2.50883
14793,1,9900015,521,10.5682,0.317516,0.0340974,11.1055,4,0.120245,0.003993,0.0387981,0.125251,0.119193
14794,1,-9900015,-521,1.1254,-1.04122,1.04394,1.7926,4,0.0269419,0.0464333,-0.0666025,0.0853896,0.053608
14795,1,-9900015,-521,15.1697,1.07711,-2.10122,24.8538,4,-3.02404,-5.15626,7.75775,9.79281,5.97713
14795,1,9900015,521,10.8108,-0.997852,1.58337,16.6547,4,-0.0315091,2.5096,-2.94107,3.86485,2.50873
14796,1,-9900015,-521,3.77847,4.27093,-1.38625,135.273,4,0.103144,-0.552878,20.1289,20.1245,0.562123
14797,1,9900015,521,16.1812,-0.463072,0.883266,17.9474,4,1.69769,2.06764,-1.28358,2.9644,2.67269
14797,1,-9900015,-521,12.8796,0.250618,-0.906749,13.2862,4,0.188416,-0.240974,0.0774747,0.313559,0.303963
14799,1,-9900015,-521,12.8369,0.91592,-2.96554,18.6086,4,-0.722011,-0.128635,0.76931,1.05782,0.729725
14799,1,9900015,521,18.2554,1.31772,0.0759056,36.5349,4,9.62159,0.732046,16.7278,19.2964,9.6418
14800,1,9900015,521,14.4127,1.49562,-0.615004,33.7705,4,0.0330902,-0.0233656,0.0858552,0.0946032,0.0403751
14802,1,9900015,521,12.2978,2.20455,2.0704,56.425,4,-1.08151,1.98176,10.1094,10.3518,2.25617
14803,1,9900015,521,10.1208,-3.89765,-0.879965,249.512,4,0.831551,-1.00596,-32.1509,32.1524,1.30418
14805,1,-9900015,-521,11.7144,-5.1379,-2.98593,997.848,4,-8.04009,-1.26198,-693.194,692.991,8.13547
14807,1,9900015,521,11.3987,1.95012,-2.45784,40.8747,4,-1.37414,-1.11977,6.10438,6.35504,1.77223
14807,1,-9900015,-521,5.86284,1.78775,0.360985,18.0087,4,1.22042,0.460619,3.78822,4.00379,1.30346
14808,1,-9900015,-521,9.85033,-1.1742,-0.0452082,17.4578,4,1.39809,-0.0632192,-2.04796,2.47914,1.39882
14809,1,-9900015,-521,8.27221,-1.29347,2.04504,16.2124,4,-2.71132,5.28253,-10.0086,11.6298,5.93397
14809,1,9900015,521,7.90687,-2.8552,0.00324055,68.9298,4,1.51431,0.00488534,-13.1144,13.1999,1.51415
14810,1,9900015,521,5.48852,-1.51465,-1.37635,13.0838,4,0.0708892,-0.360289,-0.794735,0.874154,0.366697
14810,1,-9900015,-521,15.3762,0.0624512,1.77197,15.4062,4,-0.645164,3.16355,0.201773,3.23347,3.22718
14811,1,-9900015,-521,14.3454,0.775045,-3.00213,18.874,4,-1.93806,-0.272211,1.67346,2.57163,1.95459
14811,1,9900015,521,15.6592,1.77987,0.465592,47.7427,4,1.94185,0.975648,6.25917,6.6254,2.17307
14814,1,-9900015,-521,5.68034,-4.34305,2.83691,218.565,4,-2.48667,0.781985,-100.267,100.292,2.6065
14816,1,9900015,521,11.742,-1.06796,-2.46612,19.0991,4,-0.741808,-0.594293,-1.21934,1.54542,0.950109
14816,1,-9900015,-521,7.9067,1.57454,0.466555,19.9075,4,2.04813,1.03164,5.29896,5.77181,2.2924
14817,1,-9900015,-521,5.35973,2.59108,-1.42219,35.9613,4,0.175158,-1.17151,7.85895,7.94046,1.18346
14818,1,-9900015,-521,4.16104,-2.66474,0.779213,30.0297,4,1.54212,1.52302,-15.4931,15.6358,2.16656
14821,1,9900015,521,4.85785,0.671355,0.679209,5.99435,4,1.27727,1.03132,1.18691,2.02514,1.64118
14821,1,-9900015,-521,9.1623,-0.686264,-2.42008,11.4058,4,-0.767423,-0.674873,-0.75758,1.26989,1.0201
14822,1,9900015,521,10.9067,-0.184629,2.54739,11.0931,4,-0.216173,0.146172,-0.048522,0.26421,0.25977
14824,1,-9900015,-521,4.17879,0.0525232,1.06265,4.18455,4,0.441056,0.791524,0.0478851,0.905846,0.904598
14825,1,9900015,521,11.0888,-2.6926,-2.16353,82.2665,4,-1.90006,-2.82107,-25.0033,25.2328,3.40117
14826,1,9900015,521,8.03692,-3.71153,-0.758333,164.519,4,0.15201,-0.143945,-4.2804,4.27419,0.208798
14827,1,9900015,521,7.87891,-1.02228,0.908416,12.3671,4,0.561101,0.719309,-1.1037,1.43067,0.911459
