# ANUBIS HNL |U_{\tau}|^2 sensitivity (BC8 benchmark)
# Source: HNLCalc + DDC species_split fallback
# kind: contour
# mass_GeV  u2
0.5658590026  2.023465409e-07
0.5945853155  1.861296985e-07
0.599275442  1.846982622e-07
0.5993353755  1.845837398e-07
0.599395309  1.852537155e-07
0.624769944  1.723840139e-07
0.6564869208  1.558306904e-07
0.6898140368  1.47668797e-07
0.7248330322  1.370804447e-07
0.7616297967  1.30579206e-07
0.775182474  1.239361027e-07
0.77526  1.265098761e-07
0.775337526  1.233695808e-07
0.7755434369  1.253626406e-07
0.775620999  1.251005199e-07
0.7756985611  1.275222414e-07
0.782581734  1.249642792e-07
0.78266  1.229935695e-07
0.782738266  1.238820032e-07
0.8002945801  1.207289778e-07
0.8061410023  1.185867185e-07
0.8062216245  1.175487727e-07
0.8063022467  1.174807294e-07
0.8409222142  1.096898449e-07
0.8431473013  1.091351579e-07
0.8432316245  1.10483526e-07
0.8433159477  1.1185023e-07
0.8674248733  1.070124747e-07
0.8675116245  1.064432992e-07
0.8675983757  1.06338336e-07
0.8806802987  1.02053552e-07
0.8807683755  1.023520241e-07
0.8808564523  1.040523254e-07
0.8836123445  1.034465433e-07
0.8920917808  1.0204466e-07
0.892180999  1.008094821e-07
0.892270217  1.008273349e-07
0.9048211333  1e-07
0.9049116245  1.000308296e-07
0.9050021157  9.956089357e-08
0.9112778642  9.917025479e-08
0.911369001  9.954559666e-08
0.911460138  9.711646981e-08
0.9284696756  9.506263475e-08
0.9482841631  9.464290308e-08
0.948379001  9.302869813e-08
0.948473839  9.29609117e-08
0.957684222  9.341282239e-08
0.95778  9.192228618e-08
0.957875778  9.263443584e-08
0.9670449103  9.210099518e-08
0.9671416245  9.192323355e-08
0.9672383387  9.195674232e-08
0.9725617351  9.002054421e-08
0.9726590011  9.088836706e-08
0.9727562669  9.042036921e-08
0.9756042272  9.08931359e-08
0.9812434903  9.022860404e-08
0.9813416245  9.011218671e-08
0.9814397587  9.04478217e-08
0.9839732173  9.070725166e-08
0.9840716245  8.905022267e-08
0.9841700317  9.073164587e-08
0.9886427503  8.927301757e-08
0.9887416245  9.025726676e-08
0.9888404987  8.96093889e-08
0.9972286427  8.803392495e-08
0.9973283755  8.807096677e-08
0.9974281083  8.792684715e-08
0.9999  8.948379305e-08
1  8.882532064e-08
1.0001  9.127459927e-08
1.009957995  8.990481651e-08
1.010059001  8.858322373e-08
1.010160007  8.931401158e-08
1.019358054  8.917554418e-08
1.01946  8.815657726e-08
1.019561946  8.826600227e-08
1.025131604  8.754821876e-08
1.072181772  8.15809093e-08
1.072289001  8.260501778e-08
1.07239623  8.204134964e-08
1.077173281  7.995444457e-08
1.086380352  8.130376871e-08
1.086489001  7.966670505e-08
1.08659765  8.12966847e-08
1.089110079  8.012099571e-08
1.089219001  8.062477318e-08
1.089327923  8.005713889e-08
1.093779612  8.012955384e-08
1.093889001  7.960045081e-08
1.09399839  7.9286792e-08
1.131856897  7.855196686e-08
1.189316574  7.691350522e-08
1.216018011  7.848516898e-08
1.216139625  7.800754986e-08
1.216261238  7.790507593e-08
1.24969324  7.861926355e-08
1.265378074  7.899183342e-08
1.265504624  7.970373592e-08
1.265631175  7.860202893e-08
1.266263985  8.016304443e-08
1.266390625  7.875063584e-08
1.266517264  7.9185531e-08
1.313134978  8.315697481e-08
1.314698142  8.282441286e-08
1.314829624  8.346334156e-08
1.314961107  8.404465353e-08
1.321154872  8.384692539e-08
1.321287001  8.271646379e-08
1.32141913  8.376447982e-08
1.364944116  9.010154937e-08
1.365080625  9.012231868e-08
1.365217133  8.909553849e-08
1.370514936  9.190170479e-08
1.370652001  9.27006814e-08
1.370789066  9.017443185e-08
1.371400847  9.043511118e-08
1.371538001  9.154034583e-08
1.371675155  9.143611331e-08
1.379797391  9.256641633e-08
1.419835003  1.019533951e-07
1.419977001  1.01862689e-07
1.420118999  1.009099333e-07
1.449843977  1.111247901e-07
1.470080978  1.125770304e-07
1.470228001  1.132884907e-07
1.470375024  1.129238417e-07
