# MATHUSLA HNL |U_{\mu}|^2 sensitivity (BC7 benchmark)
# Source: HNLCalc + DDC species_split fallback
# kind: contour
# mass_GeV  u2
0.599275442  1.789616642e-08
0.5993353755  1.79146368e-08
0.599395309  1.683182414e-08
0.624769944  1.723310465e-08
0.6564869208  1.469548209e-08
0.6898140368  1.312009597e-08
0.7248330322  1.216668094e-08
0.7616297967  1.159677305e-08
0.775182474  1.086652028e-08
0.77526  1.064166748e-08
0.775337526  1.084470373e-08
0.7755434369  1.074690391e-08
0.775620999  1.12456641e-08
0.7756985611  1.207124643e-08
0.782581734  1.111176064e-08
0.78266  1.099129821e-08
0.782738266  1.112358327e-08
0.8002945801  1.050335695e-08
0.8061410023  1.011020423e-08
0.8062216245  1.032279257e-08
0.8063022467  1.019390677e-08
0.8409222142  9.237563875e-09
0.8431473013  8.96402065e-09
0.8432316245  9.227399966e-09
0.8433159477  9.578870245e-09
0.8674248733  9.614097644e-09
0.8675116245  9.429019909e-09
0.8675983757  8.273948422e-09
0.8806802987  8.531987521e-09
0.8807683755  8.651314749e-09
0.8808564523  9.005369689e-09
0.8836123445  8.106462541e-09
0.8920917808  7.781454655e-09
0.892180999  8.166679113e-09
0.892270217  8.625229718e-09
0.9048211333  7.647510834e-09
0.9049116245  7.430771993e-09
0.9050021157  6.947605074e-09
0.9112778642  7.616363095e-09
0.911369001  7.839301067e-09
0.911460138  7.967625976e-09
0.9284696756  6.663487368e-09
0.9482841631  6.885717782e-09
0.948379001  6.194839078e-09
0.948473839  7.045743671e-09
0.957684222  6.322598285e-09
0.95778  6.598020425e-09
0.957875778  6.236319909e-09
0.9670449103  6.540196853e-09
0.9671416245  6.64833369e-09
0.9672383387  6.353518852e-09
0.9725617351  6.471252751e-09
0.9726590011  6.112892308e-09
0.9727562669  6.467173589e-09
0.9756042272  6.101168292e-09
0.9812434903  5.687783196e-09
0.9813416245  5.52485083e-09
0.9814397587  6.214167786e-09
0.9839732173  5.724570654e-09
0.9840716245  5.59802811e-09
0.9841700317  5.985757807e-09
0.9886427503  6.346094142e-09
0.9887416245  5.668296446e-09
0.9888404987  5.934567567e-09
0.9972286427  5.507532026e-09
0.9974281083  6.322402803e-09
0.9999  6.330962288e-09
1  5.808828328e-09
1.0001  5.67552369e-09
1.009957995  5.585883558e-09
1.010059001  5.30214871e-09
1.010160007  4.654060572e-09
1.019358054  4.697227925e-09
1.01946  5.81806603e-09
1.019561946  5.125745984e-09
1.025131604  5.249820445e-09
1.072181772  5.128757996e-09
1.072289001  4.830658625e-09
1.07239623  4.594544177e-09
1.077173281  4.677132302e-09
1.086380352  4.064420344e-09
1.086489001  4.545880357e-09
1.08659765  4.866400466e-09
1.089110079  4.428133475e-09
1.089219001  4.523138228e-09
1.089327923  4.497424353e-09
1.093779612  4.486666904e-09
1.093889001  4.435437276e-09
1.09399839  4.520498825e-09
1.131856897  3.975994736e-09
1.189316574  3.705423834e-09
1.216018011  3.294600306e-09
1.216139625  3.60983867e-09
1.216261238  3.282719114e-09
1.24969324  3.007820764e-09
1.265378074  3.353516815e-09
1.265504624  3.221558331e-09
1.265631175  3.50811032e-09
1.266263985  3.094832914e-09
1.266390625  3.378250216e-09
1.266517264  2.86713351e-09
1.313134978  2.807606128e-09
1.314698142  2.821688273e-09
1.314829624  2.880272605e-09
1.314961107  2.840271015e-09
1.321154872  3.230810781e-09
1.321287001  2.848652577e-09
1.32141913  2.890718883e-09
1.364944116  2.755986587e-09
1.365080625  2.811965641e-09
1.365217133  2.691305333e-09
1.370514936  2.916036041e-09
1.370652001  2.828930737e-09
1.370789066  2.70752217e-09
1.371400847  2.620347974e-09
1.371538001  2.830802605e-09
1.371675155  2.366337802e-09
1.379797391  2.718755277e-09
1.419835003  2.597644235e-09
1.419977001  2.672274722e-09
1.420118999  2.436912898e-09
1.449843977  2.420300118e-09
1.470080978  2.474280277e-09
1.470228001  2.324699277e-09
1.470375024  2.547377703e-09
1.47765222  2.425250893e-09
1.4778  2.576633524e-09
1.47794778  2.525133494e-09
