event,id,pt,eta,phi,momentum,mass,decay_length,hits_tube,entry_distance,exit_distance,path_length_in_tube,decay_probability,n_particles_in_event,n_particles_hitting_tube,prob_at_least_one_decays,prob_both_decay,prob_exactly_one_decays,particle1_decay_prob,particle2_decay_prob
7036,9900015,24.3979,0.0884312,0.97151,24.4934,15,4.895291060518133,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7037,-9900015,33.3994,0.704748,-1.63712,42.0427,15,8.402722915971067,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7038,9900015,50.3137,4.75355,0.483507,2918.29,15,583.2542215045468,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7039,-9900015,34.358,2.02302,1.89538,132.165,15,26.414713474379994,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7039,-9900015,34.358,2.02302,1.89538,132.165,15,26.414713474379994,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7040,-9900015,27.7575,2.41424,3.03374,156.423,15,31.262957105156,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7041,-9900015,13.4704,1.499,1.08348,31.6593,15,6.3274795770395995,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7042,-9900015,20.1647,1.75066,0.708341,59.8087,15,11.95346478852307,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7042,-9900015,20.1647,1.75066,0.708341,59.8087,15,11.95346478852307,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7043,-9900015,39.4294,4.19816,1.38196,1312.58,15,262.3343896810933,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7044,9900015,28.1232,0.679702,-0.0770214,34.8736,15,6.969894842205868,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7044,9900015,28.1167,0.679761,-0.0769955,34.8667,15,6.968515796899068,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7045,9900015,16.1832,1.02894,-0.637234,25.5331,15,5.1030872062398664,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7046,-9900015,27.0854,1.28058,-0.461783,52.4996,15,10.492656085344533,True,24.50089197456314,27.459481150202453,2.9585891756393146,0.023785293912142378,2,2,0.04700484761779766,0.0005657402064869972,0.046439107411310666,0.023785293912142378,0.023785293912142378
7046,-9900015,27.0854,1.28058,-0.461783,52.4996,15,10.492656085344533,True,24.50089197456314,27.459481150202453,2.9585891756393146,0.023785293912142378,2,2,0.04700484761779766,0.0005657402064869972,0.046439107411310666,0.023785293912142378,0.023785293912142378
7047,9900015,27.1571,-4.71773,1.62341,1519.76,15,303.7417239800533,False,,,,0.0,6,0,0.0,0.0,0.0,0.0,0.0
7047,9900015,27.157,-4.71773,1.62341,1519.75,15,303.73972536366665,False,,,,0.0,6,0,0.0,0.0,0.0,0.0,0.0
7047,9900015,27.157,-4.71773,1.62341,1519.75,15,303.73972536366665,False,,,,0.0,6,0,0.0,0.0,0.0,0.0,0.0
7047,9900015,27.157,-4.71773,1.62341,1519.75,15,303.73972536366665,False,,,,0.0,6,0,0.0,0.0,0.0,0.0,0.0
7047,9900015,27.157,-4.71773,1.62341,1519.75,15,303.73972536366665,False,,,,0.0,6,0,0.0,0.0,0.0,0.0,0.0
7047,9900015,27.157,-4.71773,1.62341,1519.75,15,303.73972536366665,False,,,,0.0,6,0,0.0,0.0,0.0,0.0,0.0
7048,9900015,18.1366,-1.99824,-1.87773,68.1174,15,13.6140551857128,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7048,9900015,18.1365,-1.99824,-1.87773,68.1173,15,13.614035199548937,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7049,-9900015,25.5815,1.76863,-2.99244,77.1716,15,15.423642434528533,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7050,9900015,59.2815,1.3617,-1.00068,123.277,15,24.638343229910664,True,23.376440502473702,25.779351690020032,2.40291118754633,0.035980676824521295,2,2,0.070666744544292,0.0012946091047506439,0.06937213543954136,0.035980676824521295,0.035980676824521295
7050,9900015,59.2815,1.3617,-1.00068,123.277,15,24.638343229910664,True,23.376440502473702,25.779351690020032,2.40291118754633,0.035980676824521295,2,2,0.070666744544292,0.0012946091047506439,0.06937213543954136,0.035980676824521295,0.035980676824521295
7051,9900015,15.8837,2.70659,-2.02253,119.484,15,23.880268034448,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7052,-9900015,34.3378,0.607712,1.06142,40.8761,15,8.169564328302533,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7053,-9900015,28.1834,-0.0449804,-2.68335,28.2119,15,5.6384765639001335,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7054,-9900015,28.4977,2.12376,-0.250034,120.86,15,24.155277649253335,False,,,,0.0,4,0,0.0,0.0,0.0,0.0,0.0
7054,-9900015,28.4968,2.12377,-0.250034,120.858,15,24.154877925976,False,,,,0.0,4,0,0.0,0.0,0.0,0.0,0.0
7054,-9900015,28.4968,2.12377,-0.250034,120.858,15,24.154877925976,False,,,,0.0,4,0,0.0,0.0,0.0,0.0,0.0
7054,-9900015,28.4968,2.12377,-0.250034,120.858,15,24.154877925976,False,,,,0.0,4,0,0.0,0.0,0.0,0.0,0.0
7055,-9900015,12.8503,1.60021,-0.957367,33.1277,15,6.620956407257732,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7055,-9900015,12.8503,1.60021,-0.957367,33.1277,15,6.620956407257732,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7056,9900015,35.3099,0.428372,0.53205,38.5994,15,7.7145393355501355,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7057,-9900015,16.1125,2.47451,-0.672697,96.3534,15,19.257348415104797,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7057,-9900015,16.1125,2.47451,-0.672697,96.3534,15,19.257348415104797,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7058,9900015,28.802,-2.65832,3.03068,206.543,15,41.28002243512933,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7059,9900015,32.3719,-2.21743,-0.586369,150.409,15,30.060989210214665,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7060,9900015,46.9099,2.34332,-0.70663,246.553,15,49.27648659818267,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7060,9900015,46.9099,2.34332,-0.70663,246.553,15,49.27648659818267,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7061,9900015,46.6526,-2.55004,1.60396,300.576,15,60.07361190387199,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7062,-9900015,35.0558,-2.50534,0.52414,216.109,15,43.191898870614665,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7062,-9900015,35.0548,-2.50535,0.52414,216.103,15,43.19069970078267,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7063,-9900015,39.2764,-4.20225,1.88531,1312.84,15,262.3863537071466,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7064,-9900015,19.7778,-2.17461,0.755535,88.1342,15,17.614645634575734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7064,-9900015,19.7778,-2.17461,0.755535,88.1342,15,17.614645634575734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7065,9900015,31.4555,0.136015,-2.73902,31.747,15,6.345007442750665,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7066,9900015,45.2785,3.45066,0.00369166,714.337,15,142.76856338023066,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7067,-9900015,26.1235,-3.06272,3.08446,279.944,15,55.95006657490134,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7068,-9900015,29.0406,1.36537,-0.898794,60.5853,15,12.1086773371116,True,23.322932256637944,26.15561725762607,2.832685000988125,0.030393666674479146,2,2,0.05986345734079168,0.000923771806859549,0.05893968553393213,0.030393666674479146,0.03039356247317204
7068,-9900015,29.0405,1.36537,-0.898794,60.5851,15,12.108637364783867,True,23.322932256637944,26.15561725762607,2.832685000988125,0.03039356247317204,2,2,0.05986345734079168,0.000923771806859549,0.05893968553393213,0.030393666674479146,0.03039356247317204
7069,9900015,23.6157,-2.56899,1.65489,155.028,15,30.984150119215993,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7069,9900015,23.6154,-2.56899,1.65489,155.026,15,30.983750395938667,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7070,9900015,55.1206,-0.307916,-0.14317,57.7543,15,11.542869038046268,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7071,9900015,33.9186,-1.51924,1.66329,81.195,15,16.227765751539998,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7071,9900015,33.9186,-1.51924,1.66329,81.195,15,16.227765751539998,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7071,9900015,33.9186,-1.51924,1.66329,81.195,15,16.227765751539998,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7072,-9900015,36.1247,-1.11009,-1.48433,60.7648,15,12.144552501252267,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7073,-9900015,22.0834,3.61807,-2.7703,411.773,15,82.29762653868934,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7073,-9900015,22.0833,3.61807,-2.7703,411.771,15,82.297226815412,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7073,-9900015,22.0833,3.61807,-2.7703,411.771,15,82.297226815412,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7074,-9900015,17.7763,0.60204,1.11255,21.0964,15,4.216361073967467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7074,-9900015,17.7763,0.60204,1.11255,21.0964,15,4.216361073967467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7075,9900015,33.9431,2.87213,0.959541,300.925,15,60.14336361576666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7075,9900015,33.943,2.87213,0.959541,300.924,15,60.143163754128,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7076,-9900015,33.0937,-3.0761,1.90118,359.394,15,71.82907376696801,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7076,-9900015,33.0742,-3.07615,1.90119,359.202,15,71.790700332344,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7077,-9900015,63.0782,0.86922,0.773911,88.446,15,17.676962493512,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7078,9900015,29.7805,4.06915,-0.657916,871.446,15,174.16862556951202,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7078,9900015,29.7805,4.06915,-0.657916,871.446,15,174.16862556951202,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7079,9900015,30.7774,1.76237,-2.13368,92.2991,15,18.447049373458533,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7080,-9900015,40.3917,-2.64159,-2.55193,284.897,15,56.93998127121733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7080,-9900015,40.3831,-2.64162,-2.55191,284.846,15,56.92978832764533,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7081,9900015,12.6867,-5.81039,-2.16951,2117.1,15,423.12707522119996,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7081,9900015,12.6867,-5.81039,-2.16951,2117.1,15,423.12707522119996,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7082,9900015,42.1116,0.677225,-2.04983,52.1433,15,10.421445383487601,False,,,,0.0,5,0,0.0,0.0,0.0,0.0,0.0
7082,9900015,42.1112,0.677225,-2.04983,52.1428,15,10.421345452668266,False,,,,0.0,5,0,0.0,0.0,0.0,0.0,0.0
7082,9900015,42.1106,0.677227,-2.04983,52.1421,15,10.421205549521199,False,,,,0.0,5,0,0.0,0.0,0.0,0.0,0.0
7082,9900015,42.1106,0.677227,-2.04983,52.1421,15,10.421205549521199,False,,,,0.0,5,0,0.0,0.0,0.0,0.0,0.0
7082,9900015,42.1106,0.677227,-2.04983,52.1421,15,10.421205549521199,False,,,,0.0,5,0,0.0,0.0,0.0,0.0,0.0
7083,9900015,43.2379,3.312,-1.26968,594.008,15,118.71941226110935,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7084,9900015,7.67998,-4.98333,-2.56394,560.512,15,112.02484681233067,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7084,9900015,7.67997,-4.98333,-2.56394,560.512,15,112.02484681233067,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7084,9900015,7.67997,-4.98333,-2.56394,560.512,15,112.02484681233067,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7085,9900015,13.493,-2.85539,0.865938,117.65,15,23.513721789133335,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7085,9900015,13.493,-2.85539,0.865938,117.65,15,23.513721789133335,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7086,9900015,17.6166,-0.926532,-3.08518,25.7348,15,5.143399298758934,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7087,-9900015,37.7939,-3.42226,0.932481,579.59,15,115.83780715481333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7087,-9900015,37.7939,-3.42226,0.932481,579.59,15,115.83780715481333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7088,-9900015,42.9377,-1.93648,-2.1009,151.967,15,30.372373643257337,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7089,9900015,2.83599,6.94912,0.221954,1477.88,15,295.3715185526934,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7089,9900015,2.83599,6.94912,0.221954,1477.88,15,295.3715185526934,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7090,-9900015,12.42,-0.758866,2.9875,16.1712,15,3.2320025312064,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7090,-9900015,12.42,-0.758866,2.9875,16.1712,15,3.2320025312064,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7091,9900015,34.8838,3.08591,1.28723,382.555,15,76.45806918012669,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7092,9900015,14.1303,-4.7983,-1.10176,857.088,15,171.29901216153598,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7092,9900015,14.1301,-4.7983,-1.10176,857.076,15,171.296613821872,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7093,9900015,32.207,-1.91939,-2.18189,112.137,15,22.411884575164,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7094,9900015,14.9974,-0.766755,1.45485,19.6262,15,3.922524492799734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7094,9900015,14.9974,-0.766755,1.45485,19.6262,15,3.922524492799734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7095,9900015,19.4117,2.33682,-0.916195,101.377,15,20.26137334311067,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7095,9900015,19.4117,2.33683,-0.916194,101.377,15,20.26137334311067,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7095,9900015,19.4117,2.33683,-0.916194,101.377,15,20.26137334311067,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7096,9900015,36.1547,-0.0493503,1.70306,36.1987,15,7.2347314996030665,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7097,-9900015,24.2693,2.93748,0.282937,229.604,15,45.88903168442133,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7098,-9900015,26.8984,-3.21087,0.398834,334.09,15,66.77177486214666,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7099,-9900015,17.1969,-1.33718,-0.70875,35.0032,15,6.995796910577067,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7100,-9900015,46.3011,2.11789,2.81343,195.249,15,39.022785088028,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7101,-9900015,31.2374,2.24405,3.07798,148.962,15,29.771789419064,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7102,9900015,14.9865,-1.8643,-1.23071,49.5034,15,9.893830643571466,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7103,-9900015,49.4509,-1.41272,-1.17033,107.57,15,21.49911647137333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7103,-9900015,49.4509,-1.41272,-1.17033,107.57,15,21.49911647137333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7104,9900015,37.4729,2.15926,1.6922,164.509,15,32.87903831541466,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7105,9900015,27.1671,-2.71299,-2.45498,205.664,15,41.10434405474133,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7106,-9900015,19.9574,-0.0926178,2.82953,20.0431,15,4.005846809959866,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7107,9900015,23.4654,4.23936,-3.01515,813.992,15,162.6857749815573,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7107,9900015,23.4654,4.23936,-3.01515,813.992,15,162.6857749815573,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7107,9900015,23.4653,4.23936,-3.01515,813.989,15,162.68517539664134,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7108,9900015,21.2843,-4.63761,-0.628736,1099.41,15,219.72988416652,False,,,,0.0,4,0,0.0,0.0,0.0,0.0,0.0
7108,9900015,21.2843,-4.63761,-0.628736,1099.41,15,219.72988416652,False,,,,0.0,4,0,0.0,0.0,0.0,0.0,0.0
7108,9900015,21.2842,-4.63761,-0.628736,1099.41,15,219.72988416652,False,,,,0.0,4,0,0.0,0.0,0.0,0.0,0.0
7108,9900015,21.2842,-4.63761,-0.628736,1099.41,15,219.72988416652,False,,,,0.0,4,0,0.0,0.0,0.0,0.0,0.0
7109,-9900015,39.6562,1.00976,2.09604,61.6505,15,12.321569954619331,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7110,-9900015,40.6262,3.20161,-1.59857,499.96,15,99.92282486778666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7110,-9900015,40.6258,3.20161,-1.59857,499.956,15,99.922025421232,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7111,-9900015,31.2345,-2.33584,-2.69197,162.964,15,32.57025208367467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7111,-9900015,31.2345,-2.33584,-2.69197,162.964,15,32.57025208367467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7112,-9900015,30.4372,1.83605,-0.279257,97.873,15,19.561058161222668,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7112,-9900015,30.4372,1.83605,-0.279257,97.873,15,19.561058161222668,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7113,-9900015,10.4687,2.055,2.69729,41.5342,15,8.301093272709066,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7114,9900015,7.65448,6.15126,-0.447312,1796.17,15,358.98547952390663,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7114,9900015,7.65419,6.15126,-0.447313,1796.1,15,358.9714892092,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7115,9900015,25.8121,0.0300697,-3.03336,25.8237,15,5.161166998436401,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7116,9900015,36.3849,3.98021,-2.9635,974.149,15,194.69501544549465,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7116,9900015,36.315,3.98038,-2.96352,972.441,15,194.35365176665204,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7116,9900015,36.1507,3.98078,-2.96357,968.433,15,193.552606318876,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7117,-9900015,30.5548,1.9261,1.90371,107.07,15,21.39918565204,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7117,-9900015,30.5548,1.9261,1.90371,107.07,15,21.39918565204,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7117,-9900015,30.5548,1.9261,1.90371,107.07,15,21.39918565204,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7118,-9900015,24.7781,-0.468499,-0.755044,27.5475,15,5.50568849117,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7119,-9900015,17.5301,1.43775,-1.06185,38.9928,15,7.793164904201601,True,22.958252082841458,25.976545723359056,3.018293640517598,0.016875197064638345,1,1,0.01687519706463836,0.0,0.01687519706463836,0.016875197064638345,0.0
7120,-9900015,20.7583,-0.619592,0.880607,24.8719,15,4.970938690753466,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7120,-9900015,20.7583,-0.619592,0.880607,24.8719,15,4.970938690753466,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7121,9900015,40.1877,3.37255,0.623477,586.481,15,117.21505370686535,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7122,9900015,36.3604,2.5296,-2.21093,229.582,15,45.88463472837067,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7122,9900015,35.5163,2.53233,-2.21123,224.859,15,44.940688208947996,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7123,9900015,33.7931,0.328133,1.58436,35.6288,15,7.120830351726933,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7124,9900015,15.0887,2.95154,-2.24385,144.758,15,28.931571090109333,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7125,-9900015,32.4977,1.42269,0.0366461,71.3217,15,14.2544718344924,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7126,9900015,5.48451,5.91568,0.133112,1016.85,15,203.22930727820003,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7127,9900015,27.6746,0.278282,2.841,28.7531,15,5.746641682746533,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7127,9900015,27.6746,0.278282,2.841,28.7531,15,5.746641682746533,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7128,9900015,6.29412,2.68412,-2.83562,46.3044,15,9.2544732614768,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7129,-9900015,44.5325,-1.83513,-1.03615,143.073,15,28.594804228956,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7129,-9900015,44.5325,-1.83513,-1.03615,143.073,15,28.594804228956,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7130,9900015,25.5803,2.0587,-0.694006,101.853,15,20.356507483116,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7130,9900015,25.5803,2.0587,-0.694006,101.853,15,20.356507483116,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7131,9900015,38.5914,-2.82251,0.512847,325.68,15,65.09093848096,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7131,9900015,38.2864,-2.82323,0.51287,323.338,15,64.62286252320268,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7131,9900015,38.2864,-2.82323,0.51287,323.338,15,64.62286252320268,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7132,9900015,27.1309,3.71526,-2.20064,557.453,15,111.41347005964934,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7133,9900015,23.0675,-1.7728,1.44341,69.8622,15,13.9627737728584,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7134,-9900015,13.9389,2.94568,-2.41652,132.951,15,26.571804722372004,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7134,-9900015,13.7926,2.95231,-2.41447,132.425,15,26.46667750043333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7135,9900015,34.3419,-1.52968,2.50627,82.9926,15,16.5870370332072,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7135,9900015,34.3419,-1.52968,2.50627,82.9926,15,16.5870370332072,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7136,9900015,15.5586,1.46104,-1.92097,35.3371,15,7.062530711727866,True,23.00568849973321,26.09741368889291,3.0917251891596997,0.013644582743907445,1,1,0.013644582743907452,0.0,0.013644582743907452,0.013644582743907445,0.0
7137,-9900015,37.0029,1.19811,-2.41197,66.8941,15,13.369564443131864,True,24.95692849713621,28.21442910561593,3.2575006084797202,0.03343771960941018,1,1,0.03343771960941022,0.0,0.03343771960941022,0.03343771960941018,0.0
7138,-9900015,41.1565,-2.63995,0.722576,289.822,15,57.924299841650665,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7138,-9900015,31.2153,-2.66011,0.724467,224.248,15,44.81857274772266,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7139,-9900015,27.784,-0.588218,-2.73664,32.7308,15,6.541631322870934,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7139,-9900015,27.7833,-0.588216,-2.73664,32.73,15,6.54147143356,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7140,9900015,39.0784,-3.33715,1.35554,550.503,15,110.024431670916,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7141,-9900015,16.7394,2.42756,2.29686,95.5777,15,19.102315741991067,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7142,9900015,32.4781,3.30299,2.87831,442.2,15,88.37881661839998,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7143,9900015,39.0565,-1.01002,1.22819,60.7305,15,12.137697247045999,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7144,-9900015,33.8459,-1.81153,3.09081,106.33,15,21.25128803942667,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7144,-9900015,33.8459,-1.81153,3.09081,106.33,15,21.25128803942667,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7144,-9900015,33.8451,-1.81153,3.09081,106.328,15,21.250888316149336,False,,,,0.0,3,0,0.0,0.0,0.0,0.0,0.0
7145,9900015,18.8914,-0.83341,0.26867,25.8408,15,5.164584632457601,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7146,9900015,27.0327,-0.814633,1.6112,36.5096,15,7.296868483064534,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7146,9900015,27.0327,-0.814633,1.6112,36.5096,15,7.296868483064534,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7147,9900015,30.2078,0.206976,2.49155,30.8572,15,6.1671705566650665,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7147,9900015,30.2078,0.206976,2.49155,30.8572,15,6.1671705566650665,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7148,9900015,32.9772,0.290832,1.0104,34.3817,15,6.871582902145734,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7149,9900015,10.8232,-3.12283,-1.41296,123.139,15,24.61076232377467,False,,,,0.0,1,0,0.0,0.0,0.0,0.0,0.0
7150,-9900015,20.3252,-1.43574,1.03046,45.1291,15,9.019575877551867,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
7150,-9900015,20.3252,-1.43574,1.03046,45.1291,15,9.019575877551867,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
