# Job started on: Fri Feb 20 08:44:32 CET 2026 ..
# FONLL heavy quark hadroproduction cross section, calculated on Fri Feb 20 08:44:49 CET 2026
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = bottom
# final state = meson. NP params (cm,lm,hm) = 24.2, 26.7, 22.2
# BR(q->meson) = 1
# ebeam1 = 7000, ebeam2 = 7000
# PDF set = CTEQ6.6
# ptmin = 0
# ptmax = 50
# ymin  = -3
# ymax  = 3
# cross section is ds/dpt/dy (pb/GeV)
# pt         y       central
  27.2727   -1.6061 5.1398e+04
  27.2727   -1.5455 5.2329e+04
  27.2727   -1.4848 5.3230e+04
  27.2727   -1.4242 5.4102e+04
  27.2727   -1.3636 5.4946e+04
  27.2727   -1.3030 5.5761e+04
  27.2727   -1.2424 5.6545e+04
  27.2727   -1.1818 5.7296e+04
  27.2727   -1.1212 5.8015e+04
  27.2727   -1.0606 5.8700e+04
  27.2727   -1.0000 5.9349e+04
  27.2727   -0.9394 5.9963e+04
  27.2727   -0.8788 6.0542e+04
  27.2727   -0.8182 6.1086e+04
  27.2727   -0.7576 6.1593e+04
  27.2727   -0.6970 6.2064e+04
  27.2727   -0.6364 6.2497e+04
  27.2727   -0.5758 6.2893e+04
  27.2727   -0.5152 6.3249e+04
  27.2727   -0.4545 6.3567e+04
  27.2727   -0.3939 6.3847e+04
  27.2727   -0.3333 6.4088e+04
  27.2727   -0.2727 6.4290e+04
  27.2727   -0.2121 6.4453e+04
  27.2727   -0.1515 6.4576e+04
  27.2727   -0.0909 6.4660e+04
  27.2727   -0.0303 6.4702e+04
  27.2727    0.0303 6.4702e+04
  27.2727    0.0909 6.4660e+04
  27.2727    0.1515 6.4576e+04
  27.2727    0.2121 6.4453e+04
  27.2727    0.2727 6.4290e+04
  27.2727    0.3333 6.4088e+04
  27.2727    0.3939 6.3847e+04
  27.2727    0.4545 6.3567e+04
  27.2727    0.5152 6.3249e+04
  27.2727    0.5758 6.2893e+04
  27.2727    0.6364 6.2497e+04
  27.2727    0.6970 6.2064e+04
  27.2727    0.7576 6.1593e+04
  27.2727    0.8182 6.1086e+04
  27.2727    0.8788 6.0542e+04
  27.2727    0.9394 5.9963e+04
  27.2727    1.0000 5.9349e+04
  27.2727    1.0606 5.8700e+04
  27.2727    1.1212 5.8015e+04
  27.2727    1.1818 5.7296e+04
  27.2727    1.2424 5.6545e+04
  27.2727    1.3030 5.5761e+04
  27.2727    1.3636 5.4946e+04
  27.2727    1.4242 5.4102e+04
  27.2727    1.4848 5.3230e+04
  27.2727    1.5455 5.2329e+04
  27.2727    1.6061 5.1398e+04
  27.2727    1.6667 5.0439e+04
  27.2727    1.7273 4.9454e+04
  27.2727    1.7879 4.8443e+04
  27.2727    1.8485 4.7410e+04
  27.2727    1.9091 4.6356e+04
  27.2727    1.9697 4.5282e+04
  27.2727    2.0303 4.4190e+04
  27.2727    2.0909 4.3079e+04
  27.2727    2.1515 4.1950e+04
  27.2727    2.2121 4.0804e+04
  27.2727    2.2727 3.9644e+04
  27.2727    2.3333 3.8472e+04
  27.2727    2.3939 3.7289e+04
  27.2727    2.4545 3.6096e+04
  27.2727    2.5152 3.4896e+04
  27.2727    2.5758 3.3691e+04
  27.2727    2.6364 3.2482e+04
  27.2727    2.6970 3.1273e+04
  27.2727    2.7576 3.0064e+04
  27.2727    2.8182 2.8858e+04
  27.2727    2.8788 2.7657e+04
  27.2727    2.9394 2.6462e+04
  27.2727    3.0000 2.5276e+04
  27.7778   -3.0000 2.3212e+04
  27.7778   -2.9394 2.4314e+04
  27.7778   -2.8788 2.5424e+04
  27.7778   -2.8182 2.6541e+04
  27.7778   -2.7576 2.7663e+04
  27.7778   -2.6970 2.8788e+04
  27.7778   -2.6364 2.9914e+04
  27.7778   -2.5758 3.1039e+04
  27.7778   -2.5152 3.2161e+04
  27.7778   -2.4545 3.3279e+04
  27.7778   -2.3939 3.4390e+04
  27.7778   -2.3333 3.5492e+04
  27.7778   -2.2727 3.6585e+04
  27.7778   -2.2121 3.7665e+04
  27.7778   -2.1515 3.8733e+04
  27.7778   -2.0909 3.9786e+04
  27.7778   -2.0303 4.0823e+04
  27.7778   -1.9697 4.1843e+04
  27.7778   -1.9091 4.2845e+04
  27.7778   -1.8485 4.3830e+04
  27.7778   -1.7879 4.4795e+04
  27.7778   -1.7273 4.5739e+04
  27.7778   -1.6667 4.6660e+04
  27.7778   -1.6061 4.7556e+04
  27.7778   -1.5455 4.8426e+04
  27.7778   -1.4848 4.9268e+04
  27.7778   -1.4242 5.0083e+04
  27.7778   -1.3636 5.0872e+04
  27.7778   -1.3030 5.1633e+04
  27.7778   -1.2424 5.2366e+04
  27.7778   -1.1818 5.3069e+04
  27.7778   -1.1212 5.3741e+04
  27.7778   -1.0606 5.4381e+04
  27.7778   -1.0000 5.4988e+04
  27.7778   -0.9394 5.5562e+04
  27.7778   -0.8788 5.6103e+04
  27.7778   -0.8182 5.6612e+04
  27.7778   -0.7576 5.7086e+04
  27.7778   -0.6970 5.7526e+04
  27.7778   -0.6364 5.7932e+04
  27.7778   -0.5758 5.8301e+04
  27.7778   -0.5152 5.8635e+04
  27.7778   -0.4545 5.8933e+04
  27.7778   -0.3939 5.9194e+04
  27.7778   -0.3333 5.9420e+04
  27.7778   -0.2727 5.9609e+04
  27.7778   -0.2121 5.9762e+04
  27.7778   -0.1515 5.9877e+04
  27.7778   -0.0909 5.9955e+04
  27.7778   -0.0303 5.9995e+04
  27.7778    0.0303 5.9995e+04
  27.7778    0.0909 5.9955e+04
  27.7778    0.1515 5.9877e+04
  27.7778    0.2121 5.9762e+04
  27.7778    0.2727 5.9609e+04
  27.7778    0.3333 5.9420e+04
  27.7778    0.3939 5.9194e+04
  27.7778    0.4545 5.8933e+04
  27.7778    0.5152 5.8635e+04
  27.7778    0.5758 5.8301e+04
  27.7778    0.6364 5.7932e+04
  27.7778    0.6970 5.7526e+04
  27.7778    0.7576 5.7086e+04
  27.7778    0.8182 5.6612e+04
  27.7778    0.8788 5.6103e+04
  27.7778    0.9394 5.5562e+04
  27.7778    1.0000 5.4988e+04
  27.7778    1.0606 5.4381e+04
  27.7778    1.1212 5.3741e+04
  27.7778    1.1818 5.3069e+04
  27.7778    1.2424 5.2366e+04
  27.7778    1.3030 5.1633e+04
  27.7778    1.3636 5.0872e+04
  27.7778    1.4242 5.0083e+04
  27.7778    1.4848 4.9268e+04
  27.7778    1.5455 4.8426e+04
  27.7778    1.6061 4.7556e+04
  27.7778    1.6667 4.6660e+04
  27.7778    1.7273 4.5739e+04
  27.7778    1.7879 4.4795e+04
  27.7778    1.8485 4.3830e+04
  27.7778    1.9091 4.2845e+04
  27.7778    1.9697 4.1843e+04
  27.7778    2.0303 4.0823e+04
  27.7778    2.0909 3.9786e+04
  27.7778    2.1515 3.8733e+04
  27.7778    2.2121 3.7665e+04
  27.7778    2.2727 3.6585e+04
  27.7778    2.3333 3.5492e+04
  27.7778    2.3939 3.4390e+04
  27.7778    2.4545 3.3279e+04
  27.7778    2.5152 3.2161e+04
  27.7778    2.5758 3.1039e+04
  27.7778    2.6364 2.9914e+04
  27.7778    2.6970 2.8788e+04
  27.7778    2.7576 2.7663e+04
  27.7778    2.8182 2.6541e+04
  27.7778    2.8788 2.5424e+04
  27.7778    2.9394 2.4314e+04
  27.7778    3.0000 2.3212e+04
  28.2828   -3.0000 2.1339e+04
  28.2828   -2.9394 2.2363e+04
  28.2828   -2.8788 2.3396e+04
  28.2828   -2.8182 2.4435e+04
  28.2828   -2.7576 2.5480e+04
  28.2828   -2.6970 2.6528e+04
  28.2828   -2.6364 2.7576e+04
  28.2828   -2.5758 2.8625e+04
  28.2828   -2.5152 2.9671e+04
  28.2828   -2.4545 3.0713e+04
  28.2828   -2.3939 3.1749e+04
  28.2828   -2.3333 3.2777e+04
  28.2828   -2.2727 3.3796e+04
  28.2828   -2.2121 3.4804e+04
  28.2828   -2.1515 3.5801e+04
  28.2828   -2.0909 3.6784e+04
  28.2828   -2.0303 3.7753e+04
  28.2828   -1.9697 3.8705e+04
  28.2828   -1.9091 3.9642e+04
  28.2828   -1.8485 4.0562e+04
  28.2828   -1.7879 4.1465e+04
  28.2828   -1.7273 4.2347e+04
  28.2828   -1.6667 4.3209e+04
  28.2828   -1.6061 4.4047e+04
  28.2828   -1.5455 4.4860e+04
  28.2828   -1.4848 4.5647e+04
  28.2828   -1.4242 4.6410e+04
  28.2828   -1.3636 4.7148e+04
  28.2828   -1.3030 4.7860e+04
  28.2828   -1.2424 4.8545e+04
  28.2828   -1.1818 4.9203e+04
  28.2828   -1.1212 4.9832e+04
  28.2828   -1.0606 5.0431e+04
  28.2828   -1.0000 5.0998e+04
  28.2828   -0.9394 5.1536e+04
  28.2828   -0.8788 5.2042e+04
  28.2828   -0.8182 5.2518e+04
  28.2828   -0.7576 5.2962e+04
  28.2828   -0.6970 5.3374e+04
  28.2828   -0.6364 5.3754e+04
  28.2828   -0.5758 5.4100e+04
  28.2828   -0.5152 5.4412e+04
  28.2828   -0.4545 5.4690e+04
  28.2828   -0.3939 5.4935e+04
  28.2828   -0.3333 5.5147e+04
  28.2828   -0.2727 5.5324e+04
  28.2828   -0.2121 5.5467e+04
  28.2828   -0.1515 5.5575e+04
  28.2828   -0.0909 5.5648e+04
  28.2828   -0.0303 5.5685e+04
  28.2828    0.0303 5.5685e+04
  28.2828    0.0909 5.5648e+04
  28.2828    0.1515 5.5575e+04
  28.2828    0.2121 5.5467e+04
  28.2828    0.2727 5.5324e+04
  28.2828    0.3333 5.5147e+04
  28.2828    0.3939 5.4935e+04
  28.2828    0.4545 5.4690e+04
  28.2828    0.5152 5.4412e+04
  28.2828    0.5758 5.4100e+04
  28.2828    0.6364 5.3754e+04
  28.2828    0.6970 5.3374e+04
  28.2828    0.7576 5.2962e+04
  28.2828    0.8182 5.2518e+04
  28.2828    0.8788 5.2042e+04
  28.2828    0.9394 5.1536e+04
  28.2828    1.0000 5.0998e+04
  28.2828    1.0606 5.0431e+04
  28.2828    1.1212 4.9832e+04
  28.2828    1.1818 4.9203e+04
  28.2828    1.2424 4.8545e+04
  28.2828    1.3030 4.7860e+04
  28.2828    1.3636 4.7148e+04
  28.2828    1.4242 4.6410e+04
  28.2828    1.4848 4.5647e+04
  28.2828    1.5455 4.4860e+04
  28.2828    1.6061 4.4047e+04
  28.2828    1.6667 4.3209e+04
  28.2828    1.7273 4.2347e+04
  28.2828    1.7879 4.1465e+04
  28.2828    1.8485 4.0562e+04
  28.2828    1.9091 3.9642e+04
  28.2828    1.9697 3.8705e+04
  28.2828    2.0303 3.7753e+04
  28.2828    2.0909 3.6784e+04
  28.2828    2.1515 3.5801e+04
  28.2828    2.2121 3.4804e+04
  28.2828    2.2727 3.3796e+04
  28.2828    2.3333 3.2777e+04
  28.2828    2.3939 3.1749e+04
  28.2828    2.4545 3.0713e+04
  28.2828    2.5152 2.9671e+04
  28.2828    2.5758 2.8625e+04
  28.2828    2.6364 2.7576e+04
  28.2828    2.6970 2.6528e+04
  28.2828    2.7576 2.5480e+04
  28.2828    2.8182 2.4435e+04
  28.2828    2.8788 2.3396e+04
  28.2828    2.9394 2.2363e+04
  28.2828    3.0000 2.1339e+04
  28.7879   -3.0000 1.9637e+04
  28.7879   -2.9394 2.0590e+04
  28.7879   -2.8788 2.1552e+04
  28.7879   -2.8182 2.2520e+04
  28.7879   -2.7576 2.3493e+04
  28.7879   -2.6970 2.4469e+04
  28.7879   -2.6364 2.5447e+04
  28.7879   -2.5758 2.6425e+04
  28.7879   -2.5152 2.7401e+04
  28.7879   -2.4545 2.8373e+04
  28.7879   -2.3939 2.9340e+04
  28.7879   -2.3333 3.0299e+04
  28.7879   -2.2727 3.1251e+04
  28.7879   -2.2121 3.2193e+04
  28.7879   -2.1515 3.3124e+04
  28.7879   -2.0909 3.4042e+04
  28.7879   -2.0303 3.4948e+04
  28.7879   -1.9697 3.5838e+04
  28.7879   -1.9091 3.6715e+04
  28.7879   -1.8485 3.7576e+04
  28.7879   -1.7879 3.8420e+04
  28.7879   -1.7273 3.9246e+04
  28.7879   -1.6667 4.0052e+04
  28.7879   -1.6061 4.0837e+04
  28.7879   -1.5455 4.1598e+04
  28.7879   -1.4848 4.2335e+04
  28.7879   -1.4242 4.3049e+04
  28.7879   -1.3636 4.3739e+04
  28.7879   -1.3030 4.4406e+04
  28.7879   -1.2424 4.5048e+04
  28.7879   -1.1818 4.5664e+04
  28.7879   -1.1212 4.6252e+04
  28.7879   -1.0606 4.6813e+04
  28.7879   -1.0000 4.7345e+04
  28.7879   -0.9394 4.7848e+04
  28.7879   -0.8788 4.8323e+04
  28.7879   -0.8182 4.8768e+04
  28.7879   -0.7576 4.9184e+04
  28.7879   -0.6970 4.9570e+04
  28.7879   -0.6364 4.9926e+04
  28.7879   -0.5758 5.0250e+04
  28.7879   -0.5152 5.0542e+04
  28.7879   -0.4545 5.0803e+04
  28.7879   -0.3939 5.1033e+04
  28.7879   -0.3333 5.1231e+04
  28.7879   -0.2727 5.1397e+04
  28.7879   -0.2121 5.1531e+04
  28.7879   -0.1515 5.1632e+04
  28.7879   -0.0909 5.1701e+04
  28.7879   -0.0303 5.1736e+04
  28.7879    0.0303 5.1736e+04
  28.7879    0.0909 5.1701e+04
  28.7879    0.1515 5.1632e+04
  28.7879    0.2121 5.1531e+04
  28.7879    0.2727 5.1397e+04
  28.7879    0.3333 5.1231e+04
  28.7879    0.3939 5.1033e+04
  28.7879    0.4545 5.0803e+04
  28.7879    0.5152 5.0542e+04
  28.7879    0.5758 5.0250e+04
  28.7879    0.6364 4.9926e+04
  28.7879    0.6970 4.9570e+04
  28.7879    0.7576 4.9184e+04
  28.7879    0.8182 4.8768e+04
  28.7879    0.8788 4.8323e+04
  28.7879    0.9394 4.7848e+04
  28.7879    1.0000 4.7345e+04
  28.7879    1.0606 4.6813e+04
  28.7879    1.1212 4.6252e+04
  28.7879    1.1818 4.5664e+04
  28.7879    1.2424 4.5048e+04
  28.7879    1.3030 4.4406e+04
  28.7879    1.3636 4.3739e+04
  28.7879    1.4242 4.3049e+04
  28.7879    1.4848 4.2335e+04
  28.7879    1.5455 4.1598e+04
  28.7879    1.6061 4.0837e+04
  28.7879    1.6667 4.0052e+04
  28.7879    1.7273 3.9246e+04
  28.7879    1.7879 3.8420e+04
  28.7879    1.8485 3.7576e+04
  28.7879    1.9091 3.6715e+04
  28.7879    1.9697 3.5838e+04
  28.7879    2.0303 3.4948e+04
  28.7879    2.0909 3.4042e+04
  28.7879    2.1515 3.3124e+04
  28.7879    2.2121 3.2193e+04
  28.7879    2.2727 3.1251e+04
  28.7879    2.3333 3.0299e+04
  28.7879    2.3939 2.9340e+04
  28.7879    2.4545 2.8373e+04
  28.7879    2.5152 2.7401e+04
  28.7879    2.5758 2.6425e+04
  28.7879    2.6364 2.5447e+04
  28.7879    2.6970 2.4469e+04
  28.7879    2.7576 2.3493e+04
  28.7879    2.8182 2.2520e+04
  28.7879    2.8788 2.1552e+04
  28.7879    2.9394 2.0590e+04
  28.7879    3.0000 1.9637e+04
  29.2929   -3.0000 1.8089e+04
  29.2929   -2.9394 1.8977e+04
  29.2929   -2.8788 1.9872e+04
  29.2929   -2.8182 2.0775e+04
  29.2929   -2.7576 2.1683e+04
  29.2929   -2.6970 2.2593e+04
  29.2929   -2.6364 2.3506e+04
  29.2929   -2.5758 2.4419e+04
  29.2929   -2.5152 2.5330e+04
  29.2929   -2.4545 2.6237e+04
  29.2929   -2.3939 2.7140e+04
  29.2929   -2.3333 2.8036e+04
  29.2929   -2.2727 2.8926e+04
  29.2929   -2.2121 2.9806e+04
  29.2929   -2.1515 3.0677e+04
  29.2929   -2.0909 3.1536e+04
  29.2929   -2.0303 3.2383e+04
  29.2929   -1.9697 3.3217e+04
  29.2929   -1.9091 3.4037e+04
  29.2929   -1.8485 3.4844e+04
  29.2929   -1.7879 3.5634e+04
  29.2929   -1.7273 3.6408e+04
  29.2929   -1.6667 3.7163e+04
  29.2929   -1.6061 3.7897e+04
  29.2929   -1.5455 3.8610e+04
  29.2929   -1.4848 3.9301e+04
  29.2929   -1.4242 3.9969e+04
  29.2929   -1.3636 4.0616e+04
  29.2929   -1.3030 4.1241e+04
  29.2929   -1.2424 4.1842e+04
  29.2929   -1.1818 4.2419e+04
  29.2929   -1.1212 4.2971e+04
  29.2929   -1.0606 4.3497e+04
  29.2929   -1.0000 4.3995e+04
  29.2929   -0.9394 4.4467e+04
  29.2929   -0.8788 4.4911e+04
  29.2929   -0.8182 4.5329e+04
  29.2929   -0.7576 4.5719e+04
  29.2929   -0.6970 4.6081e+04
  29.2929   -0.6364 4.6414e+04
  29.2929   -0.5758 4.6718e+04
  29.2929   -0.5152 4.6993e+04
  29.2929   -0.4545 4.7237e+04
  29.2929   -0.3939 4.7453e+04
  29.2929   -0.3333 4.7638e+04
  29.2929   -0.2727 4.7794e+04
  29.2929   -0.2121 4.7920e+04
  29.2929   -0.1515 4.8015e+04
  29.2929   -0.0909 4.8079e+04
  29.2929   -0.0303 4.8112e+04
  29.2929    0.0303 4.8112e+04
  29.2929    0.0909 4.8079e+04
  29.2929    0.1515 4.8015e+04
  29.2929    0.2121 4.7920e+04
  29.2929    0.2727 4.7794e+04
  29.2929    0.3333 4.7638e+04
  29.2929    0.3939 4.7453e+04
  29.2929    0.4545 4.7237e+04
  29.2929    0.5152 4.6993e+04
  29.2929    0.5758 4.6718e+04
  29.2929    0.6364 4.6414e+04
  29.2929    0.6970 4.6081e+04
  29.2929    0.7576 4.5719e+04
  29.2929    0.8182 4.5329e+04
  29.2929    0.8788 4.4911e+04
  29.2929    0.9394 4.4467e+04
  29.2929    1.0000 4.3995e+04
  29.2929    1.0606 4.3497e+04
  29.2929    1.1212 4.2971e+04
  29.2929    1.1818 4.2419e+04
  29.2929    1.2424 4.1842e+04
  29.2929    1.3030 4.1241e+04
  29.2929    1.3636 4.0616e+04
  29.2929    1.4242 3.9969e+04
  29.2929    1.4848 3.9301e+04
  29.2929    1.5455 3.8610e+04
  29.2929    1.6061 3.7897e+04
  29.2929    1.6667 3.7163e+04
  29.2929    1.7273 3.6408e+04
  29.2929    1.7879 3.5634e+04
  29.2929    1.8485 3.4844e+04
  29.2929    1.9091 3.4037e+04
  29.2929    1.9697 3.3217e+04
  29.2929    2.0303 3.2383e+04
  29.2929    2.0909 3.1536e+04
  29.2929    2.1515 3.0677e+04
  29.2929    2.2121 2.9806e+04
  29.2929    2.2727 2.8926e+04
  29.2929    2.3333 2.8036e+04
  29.2929    2.3939 2.7140e+04
  29.2929    2.4545 2.6237e+04
  29.2929    2.5152 2.5330e+04
  29.2929    2.5758 2.4419e+04
  29.2929    2.6364 2.3506e+04
  29.2929    2.6970 2.2593e+04
  29.2929    2.7576 2.1683e+04
  29.2929    2.8182 2.0775e+04
  29.2929    2.8788 1.9872e+04
  29.2929    2.9394 1.8977e+04
  29.2929    3.0000 1.8089e+04
  29.7980   -3.0000 1.6679e+04
  29.7980   -2.9394 1.7507e+04
  29.7980   -2.8788 1.8342e+04
  29.7980   -2.8182 1.9184e+04
  29.7980   -2.7576 2.0031e+04
  29.7980   -2.6970 2.0881e+04
  29.7980   -2.6364 2.1733e+04
  29.7980   -2.5758 2.2586e+04
  29.7980   -2.5152 2.3437e+04
  29.7980   -2.4545 2.4285e+04
  29.7980   -2.3939 2.5129e+04
  29.7980   -2.3333 2.5967e+04
  29.7980   -2.2727 2.6799e+04
  29.7980   -2.2121 2.7623e+04
  29.7980   -2.1515 2.8437e+04
  29.7980   -2.0909 2.9242e+04
  29.7980   -2.0303 3.0035e+04
  29.7980   -1.9697 3.0816e+04
  29.7980   -1.9091 3.1585e+04
  29.7980   -1.8485 3.2340e+04
  29.7980   -1.7879 3.3081e+04
  29.7980   -1.7273 3.3806e+04
  29.7980   -1.6667 3.4514e+04
  29.7980   -1.6061 3.5202e+04
  29.7980   -1.5455 3.5871e+04
  29.7980   -1.4848 3.6518e+04
  29.7980   -1.4242 3.7145e+04
  29.7980   -1.3636 3.7751e+04
  29.7980   -1.3030 3.8337e+04
  29.7980   -1.2424 3.8901e+04
  29.7980   -1.1818 3.9442e+04
  29.7980   -1.1212 3.9959e+04
  29.7980   -1.0606 4.0453e+04
  29.7980   -1.0000 4.0920e+04
  29.7980   -0.9394 4.1363e+04
  29.7980   -0.8788 4.1780e+04
  29.7980   -0.8182 4.2172e+04
  29.7980   -0.7576 4.2537e+04
  29.7980   -0.6970 4.2877e+04
  29.7980   -0.6364 4.3190e+04
  29.7980   -0.5758 4.3475e+04
  29.7980   -0.5152 4.3733e+04
  29.7980   -0.4545 4.3962e+04
  29.7980   -0.3939 4.4164e+04
  29.7980   -0.3333 4.4338e+04
  29.7980   -0.2727 4.4485e+04
  29.7980   -0.2121 4.4602e+04
  29.7980   -0.1515 4.4692e+04
  29.7980   -0.0909 4.4752e+04
  29.7980   -0.0303 4.4783e+04
  29.7980    0.0303 4.4783e+04
  29.7980    0.0909 4.4752e+04
  29.7980    0.1515 4.4692e+04
  29.7980    0.2121 4.4602e+04
  29.7980    0.2727 4.4485e+04
  29.7980    0.3333 4.4338e+04
  29.7980    0.3939 4.4164e+04
  29.7980    0.4545 4.3962e+04
  29.7980    0.5152 4.3733e+04
  29.7980    0.5758 4.3475e+04
  29.7980    0.6364 4.3190e+04
  29.7980    0.6970 4.2877e+04
  29.7980    0.7576 4.2537e+04
  29.7980    0.8182 4.2172e+04
  29.7980    0.8788 4.1780e+04
  29.7980    0.9394 4.1363e+04
  29.7980    1.0000 4.0920e+04
  29.7980    1.0606 4.0453e+04
  29.7980    1.1212 3.9959e+04
  29.7980    1.1818 3.9442e+04
  29.7980    1.2424 3.8901e+04
  29.7980    1.3030 3.8337e+04
  29.7980    1.3636 3.7751e+04
  29.7980    1.4242 3.7145e+04
  29.7980    1.4848 3.6518e+04
  29.7980    1.5455 3.5871e+04
  29.7980    1.6061 3.5202e+04
  29.7980    1.6667 3.4514e+04
  29.7980    1.7273 3.3806e+04
  29.7980    1.7879 3.3081e+04
  29.7980    1.8485 3.2340e+04
  29.7980    1.9091 3.1585e+04
  29.7980    1.9697 3.0816e+04
  29.7980    2.0303 3.0035e+04
  29.7980    2.0909 2.9242e+04
  29.7980    2.1515 2.8437e+04
  29.7980    2.2121 2.7623e+04
  29.7980    2.2727 2.6799e+04
  29.7980    2.3333 2.5967e+04
  29.7980    2.3939 2.5129e+04
  29.7980    2.4545 2.4285e+04
  29.7980    2.5152 2.3437e+04
  29.7980    2.5758 2.2586e+04
  29.7980    2.6364 2.1733e+04
  29.7980    2.6970 2.0881e+04
  29.7980    2.7576 2.0031e+04
  29.7980    2.8182 1.9184e+04
  29.7980    2.8788 1.8342e+04
  29.7980    2.9394 1.7507e+04
  29.7980    3.0000 1.6679e+04
  30.3030   -3.0000 1.5394e+04
  30.3030   -2.9394 1.6166e+04
  30.3030   -2.8788 1.6946e+04
  30.3030   -2.8182 1.7732e+04
  30.3030   -2.7576 1.8522e+04
  30.3030   -2.6970 1.9317e+04
  30.3030   -2.6364 2.0113e+04
  30.3030   -2.5758 2.0910e+04
  30.3030   -2.5152 2.1706e+04
  30.3030   -2.4545 2.2499e+04
  30.3030   -2.3939 2.3289e+04
  30.3030   -2.3333 2.4073e+04
  30.3030   -2.2727 2.4852e+04
  30.3030   -2.2121 2.5623e+04
  30.3030   -2.1515 2.6386e+04
  30.3030   -2.0909 2.7140e+04
  30.3030   -2.0303 2.7883e+04
  30.3030   -1.9697 2.8616e+04
  30.3030   -1.9091 2.9337e+04
  30.3030   -1.8485 3.0045e+04
  30.3030   -1.7879 3.0740e+04
  30.3030   -1.7273 3.1419e+04
  30.3030   -1.6667 3.2083e+04
  30.3030   -1.6061 3.2729e+04
  30.3030   -1.5455 3.3356e+04
  30.3030   -1.4848 3.3963e+04
  30.3030   -1.4242 3.4551e+04
  30.3030   -1.3636 3.5120e+04
  30.3030   -1.3030 3.5670e+04
  30.3030   -1.2424 3.6199e+04
  30.3030   -1.1818 3.6707e+04
  30.3030   -1.1212 3.7193e+04
  30.3030   -1.0606 3.7655e+04
  30.3030   -1.0000 3.8095e+04
  30.3030   -0.9394 3.8510e+04
  30.3030   -0.8788 3.8902e+04
  30.3030   -0.8182 3.9270e+04
  30.3030   -0.7576 3.9613e+04
  30.3030   -0.6970 3.9932e+04
  30.3030   -0.6364 4.0226e+04
  30.3030   -0.5758 4.0493e+04
  30.3030   -0.5152 4.0735e+04
  30.3030   -0.4545 4.0951e+04
  30.3030   -0.3939 4.1140e+04
  30.3030   -0.3333 4.1304e+04
  30.3030   -0.2727 4.1441e+04
  30.3030   -0.2121 4.1552e+04
  30.3030   -0.1515 4.1636e+04
  30.3030   -0.0909 4.1693e+04
  30.3030   -0.0303 4.1722e+04
  30.3030    0.0303 4.1722e+04
  30.3030    0.0909 4.1693e+04
  30.3030    0.1515 4.1636e+04
  30.3030    0.2121 4.1552e+04
  30.3030    0.2727 4.1441e+04
  30.3030    0.3333 4.1304e+04
  30.3030    0.3939 4.1140e+04
  30.3030    0.4545 4.0951e+04
  30.3030    0.5152 4.0735e+04
  30.3030    0.5758 4.0493e+04
  30.3030    0.6364 4.0226e+04
  30.3030    0.6970 3.9932e+04
  30.3030    0.7576 3.9613e+04
  30.3030    0.8182 3.9270e+04
  30.3030    0.8788 3.8902e+04
  30.3030    0.9394 3.8510e+04
  30.3030    1.0000 3.8095e+04
  30.3030    1.0606 3.7655e+04
  30.3030    1.1212 3.7193e+04
  30.3030    1.1818 3.6707e+04
  30.3030    1.2424 3.6199e+04
  30.3030    1.3030 3.5670e+04
  30.3030    1.3636 3.5120e+04
  30.3030    1.4242 3.4551e+04
  30.3030    1.4848 3.3963e+04
  30.3030    1.5455 3.3356e+04
  30.3030    1.6061 3.2729e+04
  30.3030    1.6667 3.2083e+04
  30.3030    1.7273 3.1419e+04
  30.3030    1.7879 3.0740e+04
  30.3030    1.8485 3.0045e+04
  30.3030    1.9091 2.9337e+04
  30.3030    1.9697 2.8616e+04
  30.3030    2.0303 2.7883e+04
  30.3030    2.0909 2.7140e+04
  30.3030    2.1515 2.6386e+04
  30.3030    2.2121 2.5623e+04
  30.3030    2.2727 2.4852e+04
  30.3030    2.3333 2.4073e+04
  30.3030    2.3939 2.3289e+04
  30.3030    2.4545 2.2499e+04
  30.3030    2.5152 2.1706e+04
  30.3030    2.5758 2.0910e+04
  30.3030    2.6364 2.0113e+04
  30.3030    2.6970 1.9317e+04
  30.3030    2.7576 1.8522e+04
  30.3030    2.8182 1.7732e+04
  30.3030    2.8788 1.6946e+04
  30.3030    2.9394 1.6166e+04
  30.3030    3.0000 1.5394e+04
  30.8081   -3.0000 1.4222e+04
  30.8081   -2.9394 1.4942e+04
  30.8081   -2.8788 1.5670e+04
  30.8081   -2.8182 1.6404e+04
  30.8081   -2.7576 1.7144e+04
  30.8081   -2.6970 1.7886e+04
  30.8081   -2.6364 1.8631e+04
  30.8081   -2.5758 1.9376e+04
  30.8081   -2.5152 2.0121e+04
  30.8081   -2.4545 2.0863e+04
  30.8081   -2.3939 2.1602e+04
  30.8081   -2.3333 2.2337e+04
  30.8081   -2.2727 2.3067e+04
  30.8081   -2.2121 2.3790e+04
  30.8081   -2.1515 2.4505e+04
  30.8081   -2.0909 2.5212e+04
  30.8081   -2.0303 2.5909e+04
  30.8081   -1.9697 2.6596e+04
  30.8081   -1.9091 2.7273e+04
  30.8081   -1.8485 2.7937e+04
  30.8081   -1.7879 2.8589e+04
  30.8081   -1.7273 2.9227e+04
  30.8081   -1.6667 2.9850e+04
  30.8081   -1.6061 3.0456e+04
  30.8081   -1.5455 3.1044e+04
  30.8081   -1.4848 3.1614e+04
