6.66009500e-01,1.01165665e+02,1.95289603e+01,3.14031609e+01,9.41477309e+01,-2.40000000e+01
3.33004750e-01,5.11350180e+01,-4.84355796e+00,8.66808280e-01,-5.08666977e+01,1.00000000e+00
3.33004750e-01,1.27663257e+02,4.84355796e+00,-8.66808280e-01,-1.27556020e+02,1.00000000e+00
6.66009500e-01,5.63589332e+01,6.97563158e+00,-1.35344986e+01,-5.42340256e+01,2.40000000e+01
6.66009500e-01,2.74673217e+01,-1.03489839e-01,-1.41377806e+01,-2.34820885e+01,2.40000000e+01
3.33004750e-01,6.78405913e+00,-2.03786016e+00,-9.19966324e-01,6.15357759e+00,-4.00000000e+00
3.33004750e-01,3.94281489e+01,2.03786016e+00,9.19966324e-01,3.93245723e+01,-4.00000000e+00
6.66009500e-01,6.02819375e+02,-3.78566368e+01,-1.21629039e+01,6.01503931e+02,2.40000000e+01
6.66009500e-01,4.00563488e+01,2.72107680e+01,-2.90729827e+01,3.96095113e+00,2.40000000e+01
6.66009500e-01,2.47264597e+02,1.09100085e+01,-2.66991058e+01,2.45570260e+02,2.40000000e+01
3.33004750e-01,2.77745590e+02,-1.34659797e+00,9.86674298e-01,2.77734889e+02,1.00000000e+00
3.33004750e-01,3.79262393e+02,1.34659797e+00,-9.86674298e-01,3.79254556e+02,1.00000000e+00
3.33004750e-01,6.30174535e+00,-9.87841011e-02,4.04524157e-01,6.03165544e+00,2.00000000e+00
3.33004750e-01,5.91058040e+00,9.87841011e-02,-4.04524157e-01,5.62172870e+00,2.00000000e+00
3.33004750e-01,9.97903761e+01,-1.24460713e+00,4.78184608e-01,9.97656440e+01,2.00000000e+00
3.33004750e-01,4.94405509e+01,1.24460713e+00,-4.78184608e-01,4.93906128e+01,2.00000000e+00
6.66009500e-01,5.28348319e+02,2.96652129e+01,-2.83052655e+01,5.26751911e+02,2.40000000e+01
6.66009500e-01,7.71684798e+02,2.09996804e+01,-1.93044234e+01,7.71155381e+02,2.40000000e+01
3.33004750e-01,5.74454013e+02,-2.68451718e+00,9.43640033e+00,5.74367481e+02,2.00000000e+00
3.33004750e-01,1.39872696e+03,2.68451718e+00,-9.43640033e+00,1.39869142e+03,2.00000000e+00
3.33004750e-01,4.30721584e+01,-2.06321743e+00,-9.15953100e-02,-4.29859029e+01,4.00000000e+00
3.33004750e-01,3.72760849e+01,2.06321743e+00,9.15953100e-02,-3.71763839e+01,4.00000000e+00
3.33004750e-01,2.25247275e+03,4.54498522e-03,-7.94090763e-01,-2.25247191e+03,1.00000000e+00
3.33004750e-01,3.40027274e+02,-4.54498522e-03,7.94090763e-01,-3.40021703e+02,1.00000000e+00
6.66009500e-01,2.11506262e+01,-1.75619157e+01,-2.15151036e+00,-1.14516977e+01,2.40000000e+01
6.66009500e-01,8.97902769e+01,4.11137828e+01,2.83987840e-01,7.98042124e+01,-2.40000000e+01
3.33004750e-01,3.73754990e+01,-7.57288780e-01,-9.42923965e-02,3.73254313e+01,-4.00000000e+00
3.33004750e-01,8.53528262e+00,7.57288780e-01,9.42923965e-02,8.31329916e+00,-4.00000000e+00
6.66009500e-01,4.44711158e+01,-1.00287931e+01,3.52286461e+01,-2.51572696e+01,2.40000000e+01
6.66009500e-01,9.49578295e+01,-3.05109808e+01,2.20178580e+01,-8.71672279e+01,2.40000000e+01
3.33004750e-01,2.02570602e+01,-7.65987345e-01,-8.93433287e-01,-2.01446220e+01,1.00000000e+00
3.33004750e-01,2.65687054e+01,7.65987345e-01,8.93433287e-01,-2.64830780e+01,1.00000000e+00
3.33004750e-01,1.02465482e+02,1.00785171e-01,-4.91631545e-01,1.02448843e+02,2.00000000e+00
3.33004750e-01,1.19662849e+02,-1.00785171e-01,4.91631545e-01,1.19648602e+02,2.00000000e+00
3.33004750e-01,5.64047063e+02,-5.71649805e-01,-6.77251977e-01,-5.64043567e+02,-2.00000000e+00
3.33004750e-01,1.10188066e+02,5.71649805e-01,6.77251977e-01,-1.10170171e+02,-2.00000000e+00
3.33004750e-01,2.63504725e+00,-9.47418103e-01,2.02079497e-01,-1.68739677e+00,3.00000000e+00
3.33004750e-01,1.61634862e+01,9.47418103e-01,-2.02079497e-01,-1.60362752e+01,3.00000000e+00
3.33004750e-01,7.98639636e+02,5.63505956e-01,4.07153375e-01,7.98637356e+02,2.00000000e+00
