# Job started on: Sat Feb 21 16:27:05 CET 2026 ..
# FONLL heavy quark hadroproduction cross section, calculated on Sat Feb 21 16:27:23 CET 2026
# FONLL version and perturbative order: ## FONLL v1.3.2 fonll [ds/dpt^2dy (pb/GeV^2)]
# quark = charm
# final state = meson (meson = D0). NP params (cm,lm,hm) = 0.1, 0.06, 0.135
# BR(q->meson) = 1
# ebeam1 = 7000, ebeam2 = 7000
# PDF set = CTEQ6.6
# ptmin = 0
# ptmax = 50
# ymin  = -3
# ymax  = 3
# cross section is ds/dpt/dy (pb/GeV)
# pt         y       central
  24.2424   -2.2727 3.5468e+04
  24.2424   -2.2121 3.6533e+04
  24.2424   -2.1515 3.7584e+04
  24.2424   -2.0909 3.8616e+04
  24.2424   -2.0303 3.9630e+04
  24.2424   -1.9697 4.0623e+04
  24.2424   -1.9091 4.1598e+04
  24.2424   -1.8485 4.2552e+04
  24.2424   -1.7879 4.3484e+04
  24.2424   -1.7273 4.4394e+04
  24.2424   -1.6667 4.5279e+04
  24.2424   -1.6061 4.6137e+04
  24.2424   -1.5455 4.6968e+04
  24.2424   -1.4848 4.7769e+04
  24.2424   -1.4242 4.8543e+04
  24.2424   -1.3636 4.9291e+04
  24.2424   -1.3030 5.0011e+04
  24.2424   -1.2424 5.0703e+04
  24.2424   -1.1818 5.1365e+04
  24.2424   -1.1212 5.1997e+04
  24.2424   -1.0606 5.2598e+04
  24.2424   -1.0000 5.3167e+04
  24.2424   -0.9394 5.3704e+04
  24.2424   -0.8788 5.4209e+04
  24.2424   -0.8182 5.4683e+04
  24.2424   -0.7576 5.5125e+04
  24.2424   -0.6970 5.5534e+04
  24.2424   -0.6364 5.5910e+04
  24.2424   -0.5758 5.6252e+04
  24.2424   -0.5152 5.6560e+04
  24.2424   -0.4545 5.6835e+04
  24.2424   -0.3939 5.7075e+04
  24.2424   -0.3333 5.7282e+04
  24.2424   -0.2727 5.7454e+04
  24.2424   -0.2121 5.7593e+04
  24.2424   -0.1515 5.7698e+04
  24.2424   -0.0909 5.7769e+04
  24.2424   -0.0303 5.7805e+04
  24.2424    0.0303 5.7805e+04
  24.2424    0.0909 5.7769e+04
  24.2424    0.1515 5.7698e+04
  24.2424    0.2121 5.7593e+04
  24.2424    0.2727 5.7454e+04
  24.2424    0.3333 5.7282e+04
  24.2424    0.3939 5.7075e+04
  24.2424    0.4545 5.6835e+04
  24.2424    0.5152 5.6560e+04
  24.2424    0.5758 5.6252e+04
  24.2424    0.6364 5.5910e+04
  24.2424    0.6970 5.5534e+04
  24.2424    0.7576 5.5125e+04
  24.2424    0.8182 5.4683e+04
  24.2424    0.8788 5.4209e+04
  24.2424    0.9394 5.3704e+04
  24.2424    1.0000 5.3167e+04
  24.2424    1.0606 5.2598e+04
  24.2424    1.1212 5.1997e+04
  24.2424    1.1818 5.1365e+04
  24.2424    1.2424 5.0703e+04
  24.2424    1.3030 5.0011e+04
  24.2424    1.3636 4.9291e+04
  24.2424    1.4242 4.8543e+04
  24.2424    1.4848 4.7769e+04
  24.2424    1.5455 4.6968e+04
  24.2424    1.6061 4.6137e+04
  24.2424    1.6667 4.5279e+04
  24.2424    1.7273 4.4394e+04
  24.2424    1.7879 4.3484e+04
  24.2424    1.8485 4.2552e+04
  24.2424    1.9091 4.1598e+04
  24.2424    1.9697 4.0623e+04
  24.2424    2.0303 3.9630e+04
  24.2424    2.0909 3.8616e+04
  24.2424    2.1515 3.7584e+04
  24.2424    2.2121 3.6533e+04
  24.2424    2.2727 3.5468e+04
  24.2424    2.3333 3.4389e+04
  24.2424    2.3939 3.3298e+04
  24.2424    2.4545 3.2198e+04
  24.2424    2.5152 3.1090e+04
  24.2424    2.5758 2.9977e+04
  24.2424    2.6364 2.8861e+04
  24.2424    2.6970 2.7744e+04
  24.2424    2.7576 2.6627e+04
  24.2424    2.8182 2.5513e+04
  24.2424    2.8788 2.4403e+04
  24.2424    2.9394 2.3300e+04
  24.2424    3.0000 2.2205e+04
  24.7475   -3.0000 1.9928e+04
  24.7475   -2.9394 2.0924e+04
  24.7475   -2.8788 2.1929e+04
  24.7475   -2.8182 2.2940e+04
  24.7475   -2.7576 2.3955e+04
  24.7475   -2.6970 2.4973e+04
  24.7475   -2.6364 2.5993e+04
  24.7475   -2.5758 2.7011e+04
  24.7475   -2.5152 2.8027e+04
  24.7475   -2.4545 2.9039e+04
  24.7475   -2.3939 3.0044e+04
  24.7475   -2.3333 3.1041e+04
  24.7475   -2.2727 3.2028e+04
  24.7475   -2.2121 3.3002e+04
  24.7475   -2.1515 3.3963e+04
  24.7475   -2.0909 3.4909e+04
  24.7475   -2.0303 3.5838e+04
  24.7475   -1.9697 3.6748e+04
  24.7475   -1.9091 3.7640e+04
  24.7475   -1.8485 3.8515e+04
  24.7475   -1.7879 3.9370e+04
  24.7475   -1.7273 4.0203e+04
  24.7475   -1.6667 4.1014e+04
  24.7475   -1.6061 4.1801e+04
  24.7475   -1.5455 4.2563e+04
  24.7475   -1.4848 4.3297e+04
  24.7475   -1.4242 4.4007e+04
  24.7475   -1.3636 4.4694e+04
  24.7475   -1.3030 4.5354e+04
  24.7475   -1.2424 4.5989e+04
  24.7475   -1.1818 4.6597e+04
  24.7475   -1.1212 4.7178e+04
  24.7475   -1.0606 4.7729e+04
  24.7475   -1.0000 4.8251e+04
  24.7475   -0.9394 4.8744e+04
  24.7475   -0.8788 4.9208e+04
  24.7475   -0.8182 4.9643e+04
  24.7475   -0.7576 5.0048e+04
  24.7475   -0.6970 5.0424e+04
  24.7475   -0.6364 5.0769e+04
  24.7475   -0.5758 5.1084e+04
  24.7475   -0.5152 5.1367e+04
  24.7475   -0.4545 5.1618e+04
  24.7475   -0.3939 5.1839e+04
  24.7475   -0.3333 5.2029e+04
  24.7475   -0.2727 5.2187e+04
  24.7475   -0.2121 5.2315e+04
  24.7475   -0.1515 5.2411e+04
  24.7475   -0.0909 5.2476e+04
  24.7475   -0.0303 5.2509e+04
  24.7475    0.0303 5.2509e+04
  24.7475    0.0909 5.2476e+04
  24.7475    0.1515 5.2411e+04
  24.7475    0.2121 5.2315e+04
  24.7475    0.2727 5.2187e+04
  24.7475    0.3333 5.2029e+04
  24.7475    0.3939 5.1839e+04
  24.7475    0.4545 5.1618e+04
  24.7475    0.5152 5.1367e+04
  24.7475    0.5758 5.1084e+04
  24.7475    0.6364 5.0769e+04
  24.7475    0.6970 5.0424e+04
  24.7475    0.7576 5.0048e+04
  24.7475    0.8182 4.9643e+04
  24.7475    0.8788 4.9208e+04
  24.7475    0.9394 4.8744e+04
  24.7475    1.0000 4.8251e+04
  24.7475    1.0606 4.7729e+04
  24.7475    1.1212 4.7178e+04
  24.7475    1.1818 4.6597e+04
  24.7475    1.2424 4.5989e+04
  24.7475    1.3030 4.5354e+04
  24.7475    1.3636 4.4694e+04
  24.7475    1.4242 4.4007e+04
  24.7475    1.4848 4.3297e+04
  24.7475    1.5455 4.2563e+04
  24.7475    1.6061 4.1801e+04
  24.7475    1.6667 4.1014e+04
  24.7475    1.7273 4.0203e+04
  24.7475    1.7879 3.9370e+04
  24.7475    1.8485 3.8515e+04
  24.7475    1.9091 3.7640e+04
  24.7475    1.9697 3.6748e+04
  24.7475    2.0303 3.5838e+04
  24.7475    2.0909 3.4909e+04
  24.7475    2.1515 3.3963e+04
  24.7475    2.2121 3.3002e+04
  24.7475    2.2727 3.2028e+04
  24.7475    2.3333 3.1041e+04
  24.7475    2.3939 3.0044e+04
  24.7475    2.4545 2.9039e+04
  24.7475    2.5152 2.8027e+04
  24.7475    2.5758 2.7011e+04
  24.7475    2.6364 2.5993e+04
  24.7475    2.6970 2.4973e+04
  24.7475    2.7576 2.3955e+04
  24.7475    2.8182 2.2940e+04
  24.7475    2.8788 2.1929e+04
  24.7475    2.9394 2.0924e+04
  24.7475    3.0000 1.9928e+04
  25.2525   -3.0000 1.7918e+04
  25.2525   -2.9394 1.8825e+04
  25.2525   -2.8788 1.9741e+04
  25.2525   -2.8182 2.0664e+04
  25.2525   -2.7576 2.1591e+04
  25.2525   -2.6970 2.2521e+04
  25.2525   -2.6364 2.3452e+04
  25.2525   -2.5758 2.4384e+04
  25.2525   -2.5152 2.5313e+04
  25.2525   -2.4545 2.6238e+04
  25.2525   -2.3939 2.7158e+04
  25.2525   -2.3333 2.8070e+04
  25.2525   -2.2727 2.8973e+04
  25.2525   -2.2121 2.9866e+04
  25.2525   -2.1515 3.0747e+04
  25.2525   -2.0909 3.1614e+04
  25.2525   -2.0303 3.2466e+04
  25.2525   -1.9697 3.3301e+04
  25.2525   -1.9091 3.4120e+04
  25.2525   -1.8485 3.4923e+04
  25.2525   -1.7879 3.5707e+04
  25.2525   -1.7273 3.6473e+04
  25.2525   -1.6667 3.7217e+04
  25.2525   -1.6061 3.7940e+04
  25.2525   -1.5455 3.8639e+04
  25.2525   -1.4848 3.9314e+04
  25.2525   -1.4242 3.9966e+04
  25.2525   -1.3636 4.0596e+04
  25.2525   -1.3030 4.1204e+04
  25.2525   -1.2424 4.1787e+04
  25.2525   -1.1818 4.2346e+04
  25.2525   -1.1212 4.2880e+04
  25.2525   -1.0606 4.3387e+04
  25.2525   -1.0000 4.3867e+04
  25.2525   -0.9394 4.4320e+04
  25.2525   -0.8788 4.4747e+04
  25.2525   -0.8182 4.5147e+04
  25.2525   -0.7576 4.5519e+04
  25.2525   -0.6970 4.5865e+04
  25.2525   -0.6364 4.6183e+04
  25.2525   -0.5758 4.6472e+04
  25.2525   -0.5152 4.6732e+04
  25.2525   -0.4545 4.6963e+04
  25.2525   -0.3939 4.7166e+04
  25.2525   -0.3333 4.7341e+04
  25.2525   -0.2727 4.7486e+04
  25.2525   -0.2121 4.7604e+04
  25.2525   -0.1515 4.7692e+04
  25.2525   -0.0909 4.7751e+04
  25.2525   -0.0303 4.7782e+04
  25.2525    0.0303 4.7782e+04
  25.2525    0.0909 4.7751e+04
  25.2525    0.1515 4.7692e+04
  25.2525    0.2121 4.7604e+04
  25.2525    0.2727 4.7486e+04
  25.2525    0.3333 4.7341e+04
  25.2525    0.3939 4.7166e+04
  25.2525    0.4545 4.6963e+04
  25.2525    0.5152 4.6732e+04
  25.2525    0.5758 4.6472e+04
  25.2525    0.6364 4.6183e+04
  25.2525    0.6970 4.5865e+04
  25.2525    0.7576 4.5519e+04
  25.2525    0.8182 4.5147e+04
  25.2525    0.8788 4.4747e+04
  25.2525    0.9394 4.4320e+04
  25.2525    1.0000 4.3867e+04
  25.2525    1.0606 4.3387e+04
  25.2525    1.1212 4.2880e+04
  25.2525    1.1818 4.2346e+04
  25.2525    1.2424 4.1787e+04
  25.2525    1.3030 4.1204e+04
  25.2525    1.3636 4.0596e+04
  25.2525    1.4242 3.9966e+04
  25.2525    1.4848 3.9314e+04
  25.2525    1.5455 3.8639e+04
  25.2525    1.6061 3.7940e+04
  25.2525    1.6667 3.7217e+04
  25.2525    1.7273 3.6473e+04
  25.2525    1.7879 3.5707e+04
  25.2525    1.8485 3.4923e+04
  25.2525    1.9091 3.4120e+04
  25.2525    1.9697 3.3301e+04
  25.2525    2.0303 3.2466e+04
  25.2525    2.0909 3.1614e+04
  25.2525    2.1515 3.0747e+04
  25.2525    2.2121 2.9866e+04
  25.2525    2.2727 2.8973e+04
  25.2525    2.3333 2.8070e+04
  25.2525    2.3939 2.7158e+04
  25.2525    2.4545 2.6238e+04
  25.2525    2.5152 2.5313e+04
  25.2525    2.5758 2.4384e+04
  25.2525    2.6364 2.3452e+04
  25.2525    2.6970 2.2521e+04
  25.2525    2.7576 2.1591e+04
  25.2525    2.8182 2.0664e+04
  25.2525    2.8788 1.9741e+04
  25.2525    2.9394 1.8825e+04
  25.2525    3.0000 1.7918e+04
  25.7576   -3.0000 1.6139e+04
  25.7576   -2.9394 1.6968e+04
  25.7576   -2.8788 1.7804e+04
  25.7576   -2.8182 1.8647e+04
  25.7576   -2.7576 1.9495e+04
  25.7576   -2.6970 2.0346e+04
  25.7576   -2.6364 2.1198e+04
  25.7576   -2.5758 2.2050e+04
  25.7576   -2.5152 2.2901e+04
  25.7576   -2.4545 2.3749e+04
  25.7576   -2.3939 2.4592e+04
  25.7576   -2.3333 2.5428e+04
  25.7576   -2.2727 2.6256e+04
  25.7576   -2.2121 2.7075e+04
  25.7576   -2.1515 2.7883e+04
  25.7576   -2.0909 2.8679e+04
  25.7576   -2.0303 2.9462e+04
  25.7576   -1.9697 3.0229e+04
  25.7576   -1.9091 3.0982e+04
  25.7576   -1.8485 3.1720e+04
  25.7576   -1.7879 3.2441e+04
  25.7576   -1.7273 3.3145e+04
  25.7576   -1.6667 3.3829e+04
  25.7576   -1.6061 3.4494e+04
  25.7576   -1.5455 3.5137e+04
  25.7576   -1.4848 3.5757e+04
  25.7576   -1.4242 3.6358e+04
  25.7576   -1.3636 3.6938e+04
  25.7576   -1.3030 3.7497e+04
  25.7576   -1.2424 3.8034e+04
  25.7576   -1.1818 3.8549e+04
  25.7576   -1.1212 3.9040e+04
  25.7576   -1.0606 3.9507e+04
  25.7576   -1.0000 3.9949e+04
  25.7576   -0.9394 4.0366e+04
  25.7576   -0.8788 4.0759e+04
  25.7576   -0.8182 4.1128e+04
  25.7576   -0.7576 4.1471e+04
  25.7576   -0.6970 4.1789e+04
  25.7576   -0.6364 4.2082e+04
  25.7576   -0.5758 4.2348e+04
  25.7576   -0.5152 4.2588e+04
  25.7576   -0.4545 4.2801e+04
  25.7576   -0.3939 4.2987e+04
  25.7576   -0.3333 4.3148e+04
  25.7576   -0.2727 4.3282e+04
  25.7576   -0.2121 4.3390e+04
  25.7576   -0.1515 4.3471e+04
  25.7576   -0.0909 4.3526e+04
  25.7576   -0.0303 4.3554e+04
  25.7576    0.0303 4.3554e+04
  25.7576    0.0909 4.3526e+04
  25.7576    0.1515 4.3471e+04
  25.7576    0.2121 4.3390e+04
  25.7576    0.2727 4.3282e+04
  25.7576    0.3333 4.3148e+04
  25.7576    0.3939 4.2987e+04
  25.7576    0.4545 4.2801e+04
  25.7576    0.5152 4.2588e+04
  25.7576    0.5758 4.2348e+04
  25.7576    0.6364 4.2082e+04
  25.7576    0.6970 4.1789e+04
  25.7576    0.7576 4.1471e+04
  25.7576    0.8182 4.1128e+04
  25.7576    0.8788 4.0759e+04
  25.7576    0.9394 4.0366e+04
  25.7576    1.0000 3.9949e+04
  25.7576    1.0606 3.9507e+04
  25.7576    1.1212 3.9040e+04
  25.7576    1.1818 3.8549e+04
  25.7576    1.2424 3.8034e+04
  25.7576    1.3030 3.7497e+04
  25.7576    1.3636 3.6938e+04
  25.7576    1.4242 3.6358e+04
  25.7576    1.4848 3.5757e+04
  25.7576    1.5455 3.5137e+04
  25.7576    1.6061 3.4494e+04
  25.7576    1.6667 3.3829e+04
  25.7576    1.7273 3.3145e+04
  25.7576    1.7879 3.2441e+04
  25.7576    1.8485 3.1720e+04
  25.7576    1.9091 3.0982e+04
  25.7576    1.9697 3.0229e+04
  25.7576    2.0303 2.9462e+04
  25.7576    2.0909 2.8679e+04
  25.7576    2.1515 2.7883e+04
  25.7576    2.2121 2.7075e+04
  25.7576    2.2727 2.6256e+04
  25.7576    2.3333 2.5428e+04
  25.7576    2.3939 2.4592e+04
  25.7576    2.4545 2.3749e+04
  25.7576    2.5152 2.2901e+04
  25.7576    2.5758 2.2050e+04
  25.7576    2.6364 2.1198e+04
  25.7576    2.6970 2.0346e+04
  25.7576    2.7576 1.9495e+04
  25.7576    2.8182 1.8647e+04
  25.7576    2.8788 1.7804e+04
  25.7576    2.9394 1.6968e+04
  25.7576    3.0000 1.6139e+04
  26.2626   -3.0000 1.4563e+04
  26.2626   -2.9394 1.5320e+04
  26.2626   -2.8788 1.6085e+04
  26.2626   -2.8182 1.6856e+04
  26.2626   -2.7576 1.7633e+04
  26.2626   -2.6970 1.8412e+04
  26.2626   -2.6364 1.9193e+04
  26.2626   -2.5758 1.9975e+04
  26.2626   -2.5152 2.0755e+04
  26.2626   -2.4545 2.1533e+04
  26.2626   -2.3939 2.2306e+04
  26.2626   -2.3333 2.3074e+04
  26.2626   -2.2727 2.3834e+04
  26.2626   -2.2121 2.4586e+04
  26.2626   -2.1515 2.5329e+04
  26.2626   -2.0909 2.6060e+04
  26.2626   -2.0303 2.6780e+04
  26.2626   -1.9697 2.7486e+04
  26.2626   -1.9091 2.8179e+04
  26.2626   -1.8485 2.8858e+04
  26.2626   -1.7879 2.9522e+04
  26.2626   -1.7273 3.0170e+04
  26.2626   -1.6667 3.0800e+04
  26.2626   -1.6061 3.1412e+04
  26.2626   -1.5455 3.2004e+04
  26.2626   -1.4848 3.2576e+04
  26.2626   -1.4242 3.3129e+04
  26.2626   -1.3636 3.3664e+04
  26.2626   -1.3030 3.4180e+04
  26.2626   -1.2424 3.4675e+04
  26.2626   -1.1818 3.5149e+04
  26.2626   -1.1212 3.5602e+04
  26.2626   -1.0606 3.6033e+04
  26.2626   -1.0000 3.6441e+04
  26.2626   -0.9394 3.6825e+04
  26.2626   -0.8788 3.7188e+04
  26.2626   -0.8182 3.7528e+04
  26.2626   -0.7576 3.7845e+04
  26.2626   -0.6970 3.8138e+04
  26.2626   -0.6364 3.8408e+04
  26.2626   -0.5758 3.8654e+04
  26.2626   -0.5152 3.8874e+04
  26.2626   -0.4545 3.9071e+04
  26.2626   -0.3939 3.9243e+04
  26.2626   -0.3333 3.9391e+04
  26.2626   -0.2727 3.9515e+04
  26.2626   -0.2121 3.9615e+04
  26.2626   -0.1515 3.9690e+04
  26.2626   -0.0909 3.9740e+04
  26.2626   -0.0303 3.9766e+04
  26.2626    0.0303 3.9766e+04
  26.2626    0.0909 3.9740e+04
  26.2626    0.1515 3.9690e+04
  26.2626    0.2121 3.9615e+04
  26.2626    0.2727 3.9515e+04
  26.2626    0.3333 3.9391e+04
  26.2626    0.3939 3.9243e+04
  26.2626    0.4545 3.9071e+04
  26.2626    0.5152 3.8874e+04
  26.2626    0.5758 3.8654e+04
  26.2626    0.6364 3.8408e+04
  26.2626    0.6970 3.8138e+04
  26.2626    0.7576 3.7845e+04
  26.2626    0.8182 3.7528e+04
  26.2626    0.8788 3.7188e+04
  26.2626    0.9394 3.6825e+04
  26.2626    1.0000 3.6441e+04
  26.2626    1.0606 3.6033e+04
  26.2626    1.1212 3.5602e+04
  26.2626    1.1818 3.5149e+04
  26.2626    1.2424 3.4675e+04
  26.2626    1.3030 3.4180e+04
  26.2626    1.3636 3.3664e+04
  26.2626    1.4242 3.3129e+04
  26.2626    1.4848 3.2576e+04
  26.2626    1.5455 3.2004e+04
  26.2626    1.6061 3.1412e+04
  26.2626    1.6667 3.0800e+04
  26.2626    1.7273 3.0170e+04
  26.2626    1.7879 2.9522e+04
  26.2626    1.8485 2.8858e+04
  26.2626    1.9091 2.8179e+04
  26.2626    1.9697 2.7486e+04
  26.2626    2.0303 2.6780e+04
  26.2626    2.0909 2.6060e+04
  26.2626    2.1515 2.5329e+04
  26.2626    2.2121 2.4586e+04
  26.2626    2.2727 2.3834e+04
  26.2626    2.3333 2.3074e+04
  26.2626    2.3939 2.2306e+04
  26.2626    2.4545 2.1533e+04
  26.2626    2.5152 2.0755e+04
  26.2626    2.5758 1.9975e+04
  26.2626    2.6364 1.9193e+04
  26.2626    2.6970 1.8412e+04
  26.2626    2.7576 1.7633e+04
  26.2626    2.8182 1.6856e+04
  26.2626    2.8788 1.6085e+04
  26.2626    2.9394 1.5320e+04
  26.2626    3.0000 1.4563e+04
  26.7677   -3.0000 1.3162e+04
  26.7677   -2.9394 1.3855e+04
  26.7677   -2.8788 1.4556e+04
  26.7677   -2.8182 1.5262e+04
  26.7677   -2.7576 1.5974e+04
  26.7677   -2.6970 1.6689e+04
  26.7677   -2.6364 1.7406e+04
  26.7677   -2.5758 1.8123e+04
  26.7677   -2.5152 1.8840e+04
  26.7677   -2.4545 1.9554e+04
  26.7677   -2.3939 2.0265e+04
  26.7677   -2.3333 2.0970e+04
  26.7677   -2.2727 2.1670e+04
  26.7677   -2.2121 2.2362e+04
  26.7677   -2.1515 2.3045e+04
  26.7677   -2.0909 2.3718e+04
  26.7677   -2.0303 2.4381e+04
  26.7677   -1.9697 2.5032e+04
  26.7677   -1.9091 2.5670e+04
  26.7677   -1.8485 2.6296e+04
  26.7677   -1.7879 2.6908e+04
  26.7677   -1.7273 2.7506e+04
  26.7677   -1.6667 2.8087e+04
  26.7677   -1.6061 2.8651e+04
  26.7677   -1.5455 2.9198e+04
  26.7677   -1.4848 2.9725e+04
  26.7677   -1.4242 3.0236e+04
  26.7677   -1.3636 3.0729e+04
  26.7677   -1.3030 3.1205e+04
  26.7677   -1.2424 3.1662e+04
  26.7677   -1.1818 3.2100e+04
  26.7677   -1.1212 3.2519e+04
  26.7677   -1.0606 3.2916e+04
  26.7677   -1.0000 3.3293e+04
  26.7677   -0.9394 3.3648e+04
  26.7677   -0.8788 3.3983e+04
  26.7677   -0.8182 3.4297e+04
  26.7677   -0.7576 3.4590e+04
  26.7677   -0.6970 3.4861e+04
  26.7677   -0.6364 3.5110e+04
  26.7677   -0.5758 3.5337e+04
  26.7677   -0.5152 3.5541e+04
  26.7677   -0.4545 3.5722e+04
  26.7677   -0.3939 3.5881e+04
  26.7677   -0.3333 3.6018e+04
  26.7677   -0.2727 3.6133e+04
  26.7677   -0.2121 3.6224e+04
  26.7677   -0.1515 3.6294e+04
  26.7677   -0.0909 3.6340e+04
  26.7677   -0.0303 3.6364e+04
  26.7677    0.0303 3.6364e+04
  26.7677    0.0909 3.6340e+04
  26.7677    0.1515 3.6294e+04
  26.7677    0.2121 3.6224e+04
  26.7677    0.2727 3.6133e+04
  26.7677    0.3333 3.6018e+04
  26.7677    0.3939 3.5881e+04
  26.7677    0.4545 3.5722e+04
  26.7677    0.5152 3.5541e+04
  26.7677    0.5758 3.5337e+04
  26.7677    0.6364 3.5110e+04
  26.7677    0.6970 3.4861e+04
  26.7677    0.7576 3.4590e+04
  26.7677    0.8182 3.4297e+04
  26.7677    0.8788 3.3983e+04
  26.7677    0.9394 3.3648e+04
  26.7677    1.0000 3.3293e+04
  26.7677    1.0606 3.2916e+04
  26.7677    1.1212 3.2519e+04
  26.7677    1.1818 3.2100e+04
  26.7677    1.2424 3.1662e+04
  26.7677    1.3030 3.1205e+04
  26.7677    1.3636 3.0729e+04
  26.7677    1.4242 3.0236e+04
  26.7677    1.4848 2.9725e+04
  26.7677    1.5455 2.9198e+04
  26.7677    1.6061 2.8651e+04
  26.7677    1.6667 2.8087e+04
  26.7677    1.7273 2.7506e+04
  26.7677    1.7879 2.6908e+04
  26.7677    1.8485 2.6296e+04
  26.7677    1.9091 2.5670e+04
  26.7677    1.9697 2.5032e+04
  26.7677    2.0303 2.4381e+04
  26.7677    2.0909 2.3718e+04
  26.7677    2.1515 2.3045e+04
  26.7677    2.2121 2.2362e+04
  26.7677    2.2727 2.1670e+04
  26.7677    2.3333 2.0970e+04
  26.7677    2.3939 2.0265e+04
  26.7677    2.4545 1.9554e+04
  26.7677    2.5152 1.8840e+04
  26.7677    2.5758 1.8123e+04
  26.7677    2.6364 1.7406e+04
  26.7677    2.6970 1.6689e+04
  26.7677    2.7576 1.5974e+04
  26.7677    2.8182 1.5262e+04
  26.7677    2.8788 1.4556e+04
  26.7677    2.9394 1.3855e+04
  26.7677    3.0000 1.3162e+04
  27.2727   -3.0000 1.1915e+04
  27.2727   -2.9394 1.2550e+04
  27.2727   -2.8788 1.3192e+04
  27.2727   -2.8182 1.3841e+04
  27.2727   -2.7576 1.4494e+04
  27.2727   -2.6970 1.5150e+04
  27.2727   -2.6364 1.5809e+04
  27.2727   -2.5758 1.6469e+04
  27.2727   -2.5152 1.7127e+04
  27.2727   -2.4545 1.7785e+04
  27.2727   -2.3939 1.8439e+04
  27.2727   -2.3333 1.9088e+04
  27.2727   -2.2727 1.9732e+04
  27.2727   -2.2121 2.0369e+04
  27.2727   -2.1515 2.0999e+04
  27.2727   -2.0909 2.1620e+04
  27.2727   -2.0303 2.2231e+04
  27.2727   -1.9697 2.2832e+04
  27.2727   -1.9091 2.3421e+04
  27.2727   -1.8485 2.3999e+04
  27.2727   -1.7879 2.4564e+04
  27.2727   -1.7273 2.5115e+04
  27.2727   -1.6667 2.5652e+04
  27.2727   -1.6061 2.6173e+04
  27.2727   -1.5455 2.6678e+04
  27.2727   -1.4848 2.7166e+04
  27.2727   -1.4242 2.7637e+04
  27.2727   -1.3636 2.8093e+04
  27.2727   -1.3030 2.8533e+04
  27.2727   -1.2424 2.8955e+04
  27.2727   -1.1818 2.9361e+04
  27.2727   -1.1212 2.9747e+04
  27.2727   -1.0606 3.0115e+04
  27.2727   -1.0000 3.0463e+04
  27.2727   -0.9394 3.0792e+04
  27.2727   -0.8788 3.1101e+04
  27.2727   -0.8182 3.1392e+04
  27.2727   -0.7576 3.1663e+04
  27.2727   -0.6970 3.1913e+04
  27.2727   -0.6364 3.2144e+04
  27.2727   -0.5758 3.2353e+04
  27.2727   -0.5152 3.2542e+04
  27.2727   -0.4545 3.2710e+04
  27.2727   -0.3939 3.2857e+04
  27.2727   -0.3333 3.2984e+04
  27.2727   -0.2727 3.3089e+04
  27.2727   -0.2121 3.3175e+04
  27.2727   -0.1515 3.3238e+04
  27.2727   -0.0909 3.3281e+04
  27.2727   -0.0303 3.3303e+04
  27.2727    0.0303 3.3303e+04
  27.2727    0.0909 3.3281e+04
  27.2727    0.1515 3.3238e+04
  27.2727    0.2121 3.3175e+04
  27.2727    0.2727 3.3089e+04
  27.2727    0.3333 3.2984e+04
  27.2727    0.3939 3.2857e+04
  27.2727    0.4545 3.2710e+04
  27.2727    0.5152 3.2542e+04
  27.2727    0.5758 3.2353e+04
  27.2727    0.6364 3.2144e+04
  27.2727    0.6970 3.1913e+04
  27.2727    0.7576 3.1663e+04
  27.2727    0.8182 3.1392e+04
  27.2727    0.8788 3.1101e+04
  27.2727    0.9394 3.0792e+04
  27.2727    1.0000 3.0463e+04
  27.2727    1.0606 3.0115e+04
  27.2727    1.1212 2.9747e+04
  27.2727    1.1818 2.9361e+04
  27.2727    1.2424 2.8955e+04
  27.2727    1.3030 2.8533e+04
  27.2727    1.3636 2.8093e+04
  27.2727    1.4242 2.7637e+04
  27.2727    1.4848 2.7166e+04
  27.2727    1.5455 2.6678e+04
  27.2727    1.6061 2.6173e+04
  27.2727    1.6667 2.5652e+04
  27.2727    1.7273 2.5115e+04
  27.2727    1.7879 2.4564e+04
  27.2727    1.8485 2.3999e+04
  27.2727    1.9091 2.3421e+04
  27.2727    1.9697 2.2832e+04
  27.2727    2.0303 2.2231e+04
  27.2727    2.0909 2.1620e+04
  27.2727    2.1515 2.0999e+04
  27.2727    2.2121 2.0369e+04
  27.2727    2.2727 1.9732e+04
  27.2727    2.3333 1.9088e+04
  27.2727    2.3939 1.8439e+04
  27.2727    2.4545 1.7785e+04
  27.2727    2.5152 1.7127e+04
  27.2727    2.5758 1.6469e+04
  27.2727    2.6364 1.5809e+04
  27.2727    2.6970 1.5150e+04
  27.2727    2.7576 1.4494e+04
  27.2727    2.8182 1.3841e+04
  27.2727    2.8788 1.3192e+04
  27.2727    2.9394 1.2550e+04
  27.2727    3.0000 1.1915e+04
  27.7778   -3.0000 1.0802e+04
  27.7778   -2.9394 1.1385e+04
  27.7778   -2.8788 1.1975e+04
  27.7778   -2.8182 1.2570e+04
  27.7778   -2.7576 1.3171e+04
  27.7778   -2.6970 1.3774e+04
  27.7778   -2.6364 1.4380e+04
  27.7778   -2.5758 1.4987e+04
  27.7778   -2.5152 1.5594e+04
  27.7778   -2.4545 1.6199e+04
  27.7778   -2.3939 1.6802e+04
  27.7778   -2.3333 1.7400e+04
  27.7778   -2.2727 1.7994e+04
  27.7778   -2.2121 1.8582e+04
