mass_GeV,has_sensitivity,any_variation_sensitive,any_halo_variation_sensitive,decay_structure_variation,decay_structure_has_sensitivity,decay_structure_restores_sensitivity,decay_structure_removes_sensitivity,decay_structure_included_in_halo,numerical_control_n_sensitive,numerical_control_any_sensitive,numerical_control_all_sensitive,numerical_control_sensitive_variations,numerical_control_included_in_halo,halo_restores_sensitivity,halo_restores_sensitivity_variations,halo_removes_sensitivity,halo_removes_sensitivity_variations,envelope_definition,invf_min_central,invf_min_open,invf_min_decay_structure,invf_min_decay_structure_open,invf_min_central_repeat_1,invf_min_central_repeat_2,invf_min_scale_lo,invf_min_scale_hi,invf_min_scale_lo_variation,invf_min_scale_hi_variation,invf_min_mb_lo,invf_min_mb_hi,invf_min_mb_lo_variation,invf_min_mb_hi_variation,invf_min_gg_lo,invf_min_gg_hi,invf_min_gg_lo_variation,invf_min_gg_hi_variation,invf_min_cbs_lo,invf_min_cbs_hi,invf_min_cbs_lo_variation,invf_min_cbs_hi_variation,invf_min_pdf_p16,invf_min_pdf_p84,invf_min_pdf_log10_std,invf_min_pdf_n_finite,invf_min_envelope_lo,invf_min_envelope_hi,invf_min_any_variation_open,invf_min_variation_missing,invf_min_envelope_lo_source,invf_min_envelope_hi_source,invf_min_physical_envelope_max_abs_dex,invf_min_repeat_median_abs_dex,invf_min_repeat_max_abs_dex,invf_min_repeat_median_abs_fraction,invf_min_repeat_max_abs_fraction,invf_min_repeat_missing,invf_min_repeat_not_subdominant,invf_max_central,invf_max_open,invf_max_decay_structure,invf_max_decay_structure_open,invf_max_central_repeat_1,invf_max_central_repeat_2,invf_max_scale_lo,invf_max_scale_hi,invf_max_scale_lo_variation,invf_max_scale_hi_variation,invf_max_mb_lo,invf_max_mb_hi,invf_max_mb_lo_variation,invf_max_mb_hi_variation,invf_max_gg_lo,invf_max_gg_hi,invf_max_gg_lo_variation,invf_max_gg_hi_variation,invf_max_cbs_lo,invf_max_cbs_hi,invf_max_cbs_lo_variation,invf_max_cbs_hi_variation,invf_max_pdf_p16,invf_max_pdf_p84,invf_max_pdf_log10_std,invf_max_pdf_n_finite,invf_max_envelope_lo,invf_max_envelope_hi,invf_max_any_variation_open,invf_max_variation_missing,invf_max_envelope_lo_source,invf_max_envelope_hi_source,invf_max_physical_envelope_max_abs_dex,invf_max_repeat_median_abs_dex,invf_max_repeat_max_abs_dex,invf_max_repeat_median_abs_fraction,invf_max_repeat_max_abs_fraction,invf_max_repeat_missing,invf_max_repeat_not_subdominant,decay_structure_topology_differs,halo_topology_differs,halo_topology_difference_variations,numerical_control_topology_differs,numerical_control_topology_difference_variations,campaign_has_sensitivity,invf_min_campaign_central,invf_max_campaign_central,canonical_rebase_topology_compatible,envelope_reference
0.9,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,3.4276914632400796e-08,False,3.434167807816793e-08,False,3.4448306378052037e-08,3.4236988314785693e-08,3.1136663449693e-08,3.9585789544499497e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,3.2635144107946316e-08,3.537647222636362e-08,mass_4p5,mass_5,3.4276914632400796e-08,3.4276914632400796e-08,central,central,3.121621605547307e-08,3.8443949668405945e-08,cbs_up,cbs_down,3.3753406750754446e-08,3.446737926817838e-08,0.004307938935275821,100.0,3.1136663449693e-08,3.9585789544499497e-08,False,False,scale,scale,0.06253758856530212,0.0013361602185688604,0.001895923697814439,0.003080595485956683,0.004375068432492135,False,False,2.2161753575225053e-06,False,2.348025662711897e-06,False,2.3194437606657176e-06,2.1274520776019445e-06,1.93569201490664e-06,2.250516319024118e-06,scale_muR1_muF2,scale_muR0p5_muF1,1.840332847138673e-06,2.2161753575225053e-06,mass_4p5,central,2.2161753575225053e-06,2.2161753575225053e-06,central,central,2.116626933526673e-06,2.2874803050882686e-06,cbs_down,cbs_up,1.884495320641034e-06,2.188020424854433e-06,0.03330443333822827,100.0,1.840332847138673e-06,2.2874803050882686e-06,False,False,mb,cbs,0.0807077438007715,0.023574534790986146,0.042336565098905155,0.05195138074461553,0.09288273075978348,False,False,False,False,,False,,True,3.429824919072794e-08,2.3452889165960387e-06,True,canonical_high_statistics_central
0.92,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,3.2696376528799385e-08,False,3.312971824597304e-08,False,3.2644036649786386e-08,3.284247159724538e-08,2.968505931932243e-08,3.810386959593265e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,3.1455013240226015e-08,3.391496753594633e-08,mass_4p5,mass_5,3.2696376528799385e-08,3.2696376528799385e-08,central,central,2.9847889753290664e-08,3.665622135226291e-08,cbs_up,cbs_down,3.2240587255509905e-08,3.2956718535880514e-08,0.0050292722851654325,100.0,2.968505931932243e-08,3.810386959593265e-08,False,False,scale,scale,0.06646945617437083,0.003066737568512057,0.004382725682240185,0.007031992256875286,0.010040849496624316,False,False,1.9373676911410052e-06,False,1.920805527433301e-06,False,1.8560372117619924e-06,1.9336208123047613e-06,1.6150362073232089e-06,2.1061009083859187e-06,scale_muR2_muF1,scale_muR2_muF2,1.913677128366732e-06,2.0340888631285238e-06,mass_4p5,mass_5,1.9373676911410035e-06,1.9373676911410035e-06,central,central,1.8537699618157494e-06,1.993751907562014e-06,cbs_down,cbs_up,1.747711935716751e-06,2.02935882073333e-06,0.031075997536048637,100.0,1.6150362073232089e-06,2.1061009083859187e-06,False,False,scale,scale,0.07902978969395935,0.010907654633358188,0.019799971006520423,0.024598597990759863,0.044567458574420904,False,False,False,False,,False,,True,3.2975135017629266e-08,1.9426146078221738e-06,True,canonical_high_statistics_central
0.94,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,2.8133426394411367e-08,False,2.7973008110988528e-08,False,2.747512375190619e-08,2.771719247340291e-08,2.5458502917122958e-08,3.279112230181701e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,2.7191037855354947e-08,2.9051774451853688e-08,mass_4p5,mass_5,2.8133426394411364e-08,2.8133426394411364e-08,central,central,2.5607750311906813e-08,3.1591593972745595e-08,cbs_up,cbs_down,2.7725476737927627e-08,2.8392089328883113e-08,0.005352475300412115,100.0,2.5458502917122958e-08,3.279112230181701e-08,False,False,scale,scale,0.06653365250398924,0.0033398071432855225,0.0052445973619486,0.007651151707717574,0.012003507858240892,False,False,1.1316729622496838e-06,False,1.081211974832033e-06,False,1.0927781424858753e-06,1.0829919383252634e-06,1.0674288863569813e-06,1.3359280877044975e-06,scale_muR2_muF2,scale_muR0p5_muF1,1.1316729622496838e-06,1.1498808338410383e-06,central,mass_5,1.1316729622496838e-06,1.1316729622496838e-06,central,central,1.0823268376599992e-06,1.1770155425592801e-06,cbs_down,cbs_up,1.1068547438861834e-06,1.2606215913304262e-06,0.02789046581818248,100.0,1.0674288863569813e-06,1.3359280877044975e-06,False,False,scale,scale,0.0720621410117781,0.0058803123486828035,0.007833700330164284,0.013642252582634629,0.01820142458204832,False,False,False,False,,False,,True,2.7808928443001012e-08,1.073243580399074e-06,True,canonical_high_statistics_central
0.96,False,False,False,decay_2310_structural,False,False,False,False,0,False,False,,False,False,,False,,single_source_variation_envelope,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,False,False,,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,False,False,False,False,,False,,False,,,True,canonical_high_statistics_central
0.98,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,2.266946089903856e-08,False,2.3997451665569368e-08,False,2.279163927237695e-08,2.2722580368567444e-08,2.0715915418146183e-08,2.674583377465699e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,2.2041191632219396e-08,2.3766604434329673e-08,mass_4p5,mass_5,2.2669460899038564e-08,2.2669460899038564e-08,central,central,2.0591866611326363e-08,2.5565614140304706e-08,cbs_up,cbs_down,2.252498815753534e-08,2.2954558147603023e-08,0.004796448019601842,100.0,2.0591866611326363e-08,2.674583377465699e-08,False,False,cbs,scale,0.07181494881805772,0.0025092301535001305,0.003168187378369325,0.005795596916492229,0.007321694516922106,False,False,5.9869039029048e-07,False,7.841706953994748e-07,False,5.43996569834989e-07,5.916964630190232e-07,5.014615239150292e-07,5.986903902904794e-07,scale_muR2_muF2,central,5.192410844459082e-07,5.986903902904794e-07,mass_4p5,central,5.986903902904794e-07,5.986903902904794e-07,central,central,5.628460643801296e-07,6.279811109422114e-07,cbs_down,cbs_up,5.261493959522454e-07,5.726917999877171e-07,0.021668334735393875,100.0,5.014615239150292e-07,6.279811109422114e-07,False,False,scale,cbs,0.07696467111131255,0.05856477645845892,0.07681618242725374,0.12538157486340568,0.16211615388161338,False,False,False,False,,False,,True,2.262597876769353e-08,6.49250576145046e-07,True,canonical_high_statistics_central
1.0,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,2.4609805309751605e-08,False,2.671050382297426e-08,False,2.450335813998665e-08,2.4565792049728176e-08,2.2675401442618577e-08,2.8984395623439142e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,2.3704218044694023e-08,2.5642544526956647e-08,mass_4p5,mass_5,2.4609805309751605e-08,2.4609805309751605e-08,central,central,2.2396346287119723e-08,2.770780891379039e-08,cbs_up,cbs_down,2.4519338445536407e-08,2.5098006801494232e-08,0.00538988467077061,100.0,2.2396346287119723e-08,2.8984395623439142e-08,False,False,cbs,scale,0.07105607100735423,0.003726915555660959,0.00427949731042343,0.00861928360660702,0.009902616313058887,False,False,7.468680157178837e-07,False,9.330067032844919e-07,False,7.355959509726693e-07,7.686127149376977e-07,7.069633048264002e-07,7.812659224181393e-07,scale_muR2_muF1,scale_muR1_muF0p5,7.238358010257663e-07,7.468680157178837e-07,mass_4p5,central,7.468680157178837e-07,7.468680157178837e-07,central,central,7.05362548993612e-07,7.797321899378472e-07,cbs_down,cbs_up,7.299691006826188e-07,8.265700227310444e-07,0.026433868090065187,100.0,7.05362548993612e-07,8.265700227310444e-07,False,False,cbs,pdf,0.0440357892711285,0.02743978389999313,0.0369739011806276,0.06547785393176553,0.0888646563152895,False,False,False,False,,False,,True,2.4324911781506908e-08,7.058845288804558e-07,True,canonical_high_statistics_central
1.05,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,2.2949794897308307e-08,False,2.7322778815449532e-08,False,2.29921205402504e-08,2.2745186199794667e-08,2.0757352538853355e-08,2.6881787243312276e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,2.201671339384669e-08,2.3776961380658253e-08,mass_4p5,mass_5,2.2949794897308304e-08,2.2949794897308304e-08,central,central,2.08659912817637e-08,2.5883168839639046e-08,cbs_up,cbs_down,2.271618675546194e-08,2.3206827029896506e-08,0.004966559137450134,100.0,2.0757352538853355e-08,2.6881787243312276e-08,False,False,scale,scale,0.0686793309407614,0.002344765599706644,0.002543947998232099,0.005401525303663002,0.00587484635654989,False,False,5.834796436824263e-07,False,1.0125988651195331e-06,False,6.135627268181945e-07,5.490516319284544e-07,5.503936278847081e-07,6.276931102399583e-07,scale_muR2_muF1,scale_muR1_muF0p5,5.255141891859605e-07,6.0385352006475e-07,mass_4p5,mass_5,5.834796436824258e-07,5.834796436824258e-07,central,central,5.485372322216367e-07,6.099026901255432e-07,cbs_down,cbs_up,5.424126200011432e-07,6.079588878756124e-07,0.02414695335693616,100.0,5.255141891859605e-07,6.276931102399583e-07,False,False,mb,scale,0.045441262345428335,0.02412289108205945,0.033438887588975064,0.05439416857595375,0.07410633550513024,False,False,False,False,,False,,True,2.285783427583638e-08,5.929964238690361e-07,True,canonical_high_statistics_central
1.1,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.909405997490303e-08,False,2.495107232178737e-08,False,1.9308394861970717e-08,1.899716125147098e-08,1.743307779782998e-08,2.2628309322736472e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.848871859167333e-08,1.9799095123937154e-08,mass_4p5,mass_5,1.9094059974903027e-08,1.9094059974903027e-08,central,central,1.7281494716302547e-08,2.1655954081616952e-08,cbs_up,cbs_down,1.889096219498632e-08,1.9403748806623353e-08,0.00564058915270395,100.0,1.7281494716302547e-08,2.2628309322736472e-08,False,False,cbs,scale,0.07375382443405343,0.0035287312821599137,0.004804001033098082,0.008101469195988198,0.011000666394022973,False,False,3.440413816281424e-07,False,7.471538247250432e-07,False,3.1593184381618963e-07,3.3038317180320586e-07,3.0161499973824336e-07,3.6631710786477734e-07,scale_muR2_muF2,scale_muR1_muF2,3.290012342831595e-07,3.5880384465654946e-07,mass_4p5,mass_5,3.4404138162814273e-07,3.4404138162814273e-07,central,central,3.191873718688367e-07,3.6445915977675366e-07,cbs_down,cbs_up,3.297335600984363e-07,3.699761476351913e-07,0.022965828385735198,100.0,3.0161499973824336e-07,3.699761476351913e-07,False,False,scale,pdf,0.057157747260826675,0.012502163992169635,0.02221442207310087,0.02813391696639911,0.049864427918423826,False,False,False,False,,False,,True,1.9208467190979482e-08,3.32512383600205e-07,True,canonical_high_statistics_central
1.15,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.6049310514720074e-08,False,2.168139032408614e-08,False,1.5831798295764788e-08,1.583992138304628e-08,1.4237172857939352e-08,1.890512843185727e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.548455512828373e-08,1.6690228950206976e-08,mass_4p5,mass_5,1.604931051472007e-08,1.604931051472007e-08,central,central,1.4431061428074591e-08,1.8410528629004037e-08,cbs_up,cbs_down,1.5857055393231408e-08,1.6262710059870388e-08,0.005680896125110699,100.0,1.4237172857939352e-08,1.890512843185727e-08,False,False,scale,scale,0.07112325242110629,0.0009376738428317211,0.00104906066033017,0.00215671186983174,0.002412636341408758,False,False,1.781050714135662e-07,False,4.781210581712958e-07,False,1.741920737575316e-07,1.7877663198070192e-07,1.6015580862208438e-07,2.0191114116589823e-07,scale_muR2_muF1,scale_muR0p5_muF0p5,1.7644847609301187e-07,1.8010441180102886e-07,mass_4p5,mass_5,1.781050714135662e-07,1.781050714135662e-07,central,central,1.5995027544048555e-07,1.9265976785421264e-07,cbs_down,cbs_up,1.7316178510305806e-07,1.853065034065558e-07,0.01542762134218523,100.0,1.5995027544048555e-07,2.0191114116589823e-07,False,False,cbs,scale,0.05448399748695021,0.005641180882240082,0.008492155926373535,0.013075216889483487,0.019746341579931714,False,False,False,False,,False,,True,1.5870087044509693e-08,1.753148059386185e-07,True,canonical_high_statistics_central
1.2,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.339896697893348e-08,False,1.956436397191499e-08,False,1.3328911407557934e-08,1.3307334292181579e-08,1.1793479946369392e-08,1.6289830248451473e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.2733946120906751e-08,1.3868945188801163e-08,mass_4p5,mass_5,1.339896697893348e-08,1.339896697893348e-08,central,central,1.1857012737645013e-08,1.5776076803304163e-08,cbs_up,cbs_down,1.303216539351103e-08,1.3481452274086354e-08,0.007158548693347341,100.0,1.1793479946369392e-08,1.6289830248451473e-08,False,False,scale,scale,0.08484524185222053,0.003296949182687303,0.003648756426797739,0.007562437715685877,0.008366377581184525,False,False,8.244130160100383e-08,False,3.351592450960241e-07,False,8.540826896411288e-08,8.732551166718599e-08,7.685302755923434e-08,8.623835993760026e-08,scale_muR2_muF1,scale_muR0p5_muF1,8.130651892565549e-08,8.293524178308492e-08,mass_5,mass_4p5,8.244130160100382e-08,8.244130160100382e-08,central,central,7.198089156511883e-08,9.07427753163253e-08,cbs_down,cbs_up,7.948471826091796e-08,8.371522965067457e-08,0.012072026041206137,100.0,7.198089156511883e-08,9.07427753163253e-08,False,False,cbs,cbs,0.05892761831524318,0.011990830699577959,0.016811440305302128,0.02805792245360328,0.039468756761501966,False,False,False,False,,False,,True,1.3419607798011148e-08,8.400975123028366e-08,True,canonical_high_statistics_central
1.25,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,True,scale_muR1_muF0p5;scale_muR2_muF1;pdf_0003;pdf_0004;pdf_0024;pdf_0032;pdf_0033;pdf_0035;pdf_0040;pdf_0055;pdf_0057;pdf_0061;pdf_0067;pdf_0068;pdf_0084;pdf_0086;mass_5;cbs_down,single_source_variation_envelope,1.4391422166494571e-08,False,1.781109315271194e-08,False,1.4455811675105798e-08,1.3975741507527773e-08,1.075240214719023e-08,1.549647635501269e-08,scale_muR0p5_muF1,scale_muR0p5_muF0p5,1.2544427786263927e-08,1.4391422166494573e-08,mass_4p5,central,1.4391422166494573e-08,1.4391422166494573e-08,central,central,1.037554430305877e-08,1.4391422166494573e-08,cbs_up,central,1.3548195576765e-08,1.4797546937378076e-08,0.022905060415653863,86.0,1.037554430305877e-08,1.549647635501269e-08,False,True,cbs,scale,0.14209282406958135,0.007333811168651394,0.0100461813035011,0.01699332732438885,0.02340181133988284,False,False,1.790352162369094e-08,False,2.5084136819754405e-07,False,1.857779577645498e-08,1.8675729868492035e-08,1.6429049179975847e-08,2.396665794289477e-08,scale_muR2_muF2,scale_muR0p5_muF1,1.790352162369094e-08,1.989081093320414e-08,central,mass_4p5,1.790352162369094e-08,1.790352162369094e-08,central,central,1.790352162369094e-08,2.4513685165727958e-08,central,cbs_up,1.772611903366986e-08,1.9591404133160203e-08,0.021811242277666093,86.0,1.6429049179975847e-08,2.4513685165727958e-08,False,True,scale,cbs,0.13647013893348436,0.014395399689930422,0.015537099247335817,0.03370567460568452,0.036423136239810194,False,False,False,True,scale_muR1_muF0p5;scale_muR2_muF1;pdf_0003;pdf_0004;pdf_0024;pdf_0032;pdf_0033;pdf_0035;pdf_0040;pdf_0055;pdf_0057;pdf_0061;pdf_0067;pdf_0068;pdf_0084;pdf_0086;mass_5;cbs_down,False,,True,1.412525511966762e-08,1.8019406568101545e-08,True,canonical_high_statistics_central
1.3,False,False,False,decay_2310_structural,True,True,False,False,0,False,False,,False,False,,False,,single_source_variation_envelope,,False,1.6778789903447293e-08,False,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,False,False,,False,2.010664560818427e-07,False,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,False,False,True,False,,False,,False,,,True,canonical_high_statistics_central
1.35,False,False,False,decay_2310_structural,True,True,False,False,0,False,False,,False,False,,False,,single_source_variation_envelope,,False,1.570215973373618e-08,False,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,False,False,,False,1.6702166501005844e-07,False,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,False,False,True,False,,False,,False,,,True,canonical_high_statistics_central
1.4,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,True,scale_muR1_muF0p5;scale_muR2_muF1;pdf_0004;pdf_0039;pdf_0041;pdf_0066;pdf_0067;pdf_0068;pdf_0076;pdf_0084;pdf_0089;mass_5;cbs_down,single_source_variation_envelope,1.3739582716043418e-08,False,1.4780202629787787e-08,False,1.319549895810027e-08,1.3609409370444886e-08,1.0512809225182385e-08,1.5250004812419623e-08,scale_muR0p5_muF1,scale_muR0p5_muF0p5,1.2524463537379285e-08,1.373958271604342e-08,mass_4p5,central,1.373958271604342e-08,1.373958271604342e-08,central,central,1.019539380959041e-08,1.373958271604342e-08,cbs_up,central,1.3468880681910797e-08,1.507526965300466e-08,0.025108827496099936,91.0,1.019539380959041e-08,1.5250004812419623e-08,False,True,cbs,scale,0.12956953739971233,0.009018095097003354,0.015724825645486717,0.020434032536839175,0.035560088874799334,False,False,1.9328199431483285e-08,False,1.2898474289461082e-07,False,1.9825617047268818e-08,1.961177394042781e-08,1.8363975271448e-08,2.3862834588095597e-08,scale_muR0p5_muF0p5,scale_muR0p5_muF1,1.9328199431483285e-08,2.0689984220536374e-08,central,mass_4p5,1.9328199431483285e-08,1.9328199431483285e-08,central,central,1.9328199431483285e-08,2.543496956524154e-08,central,cbs_up,1.7910296649657556e-08,1.9928423450150843e-08,0.023481387934657635,91.0,1.7910296649657556e-08,2.543496956524154e-08,False,True,pdf,cbs,0.11923982421854529,0.01513101694778518,0.017485934176716178,0.03546971552285194,0.04108438869117226,False,False,False,True,scale_muR1_muF0p5;scale_muR2_muF1;pdf_0004;pdf_0039;pdf_0041;pdf_0066;pdf_0067;pdf_0068;pdf_0076;pdf_0084;pdf_0089;mass_5;cbs_down,False,,True,1.3682033277433775e-08,1.904323728472495e-08,True,canonical_high_statistics_central
1.45,False,False,False,decay_2310_structural,True,True,False,False,0,False,False,,False,False,,False,,single_source_variation_envelope,,False,1.4250778864592349e-08,False,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,False,False,,False,1.083540004760826e-07,False,,,,,,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,False,False,True,False,,False,,False,,,True,canonical_high_statistics_central
1.5,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,True,scale_muR1_muF0p5;cbs_down,single_source_variation_envelope,1.2430878289784457e-08,False,1.3840177355909988e-08,False,1.2247778406372621e-08,1.2087559155603242e-08,1.0216802380774888e-08,1.50792452854503e-08,scale_muR0p5_muF1,scale_muR2_muF1,1.1553560863457383e-08,1.287706410297838e-08,mass_4p5,mass_5,1.2430878289784455e-08,1.2430878289784455e-08,central,central,1.031889866898898e-08,1.2430878289784455e-08,cbs_up,central,1.2082282975032757e-08,1.2618988049521624e-08,0.009640330970154046,100.0,1.0216802380774888e-08,1.50792452854503e-08,False,True,scale,scale,0.08518682122553134,0.00601172431698771,0.00887107819846733,0.013725763815032377,0.020219206479316854,False,False,2.9788807511940325e-08,False,9.357999914339438e-08,False,3.091297803066367e-08,2.9571144903631576e-08,2.5086286379494473e-08,3.5105173613964276e-08,scale_muR2_muF1,scale_muR0p5_muF1,2.978880751194032e-08,3.262472920689163e-08,central,mass_4p5,2.978880751194032e-08,2.978880751194032e-08,central,central,2.978880751194032e-08,3.4773528872885074e-08,central,cbs_up,2.9557577979201252e-08,3.104269462950428e-08,0.011747264555594033,100.0,2.5086286379494473e-08,3.5105173613964276e-08,False,True,scale,scale,0.0746167423691313,0.011859122799593447,0.021495475723556368,0.02793587270011677,0.05074050868619251,False,False,False,True,scale_muR1_muF0p5;cbs_down,False,,True,1.2337003578288732e-08,2.9420182980587785e-08,True,canonical_high_statistics_central
1.55,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.2288733841392812e-08,False,1.3739763541259701e-08,False,1.2204252474135747e-08,1.2529679538136212e-08,1.0308061210541145e-08,1.6071185925630373e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.1568808056866026e-08,1.2883987862064932e-08,mass_4p5,mass_5,1.2288733841392812e-08,1.2288733841392812e-08,central,central,1.0502743240255293e-08,1.58615085264236e-08,cbs_up,cbs_down,1.1964429797401469e-08,1.2400841023177313e-08,0.007956252885868263,100.0,1.0308061210541145e-08,1.6071185925630373e-08,False,False,scale,scale,0.11654078737125495,0.005714390020679971,0.0080148402872382,0.013088734207158115,0.018285603739539025,False,False,3.975434724085354e-08,False,8.94150253659373e-08,False,3.9844774757755904e-08,3.9217078667616346e-08,3.3540396452469167e-08,4.3207723406417294e-08,scale_muR2_muF1,scale_muR0p5_muF1,3.78562384151512e-08,3.975434724085354e-08,mass_5,central,3.975434724085354e-08,3.975434724085354e-08,central,central,3.188347972254088e-08,4.5104894971577004e-08,cbs_down,cbs_up,3.776321088763546e-08,3.9433645230471647e-08,0.009453043283202619,100.0,3.188347972254088e-08,4.5104894971577004e-08,False,False,cbs,cbs,0.09581891315622482,0.009100739756720877,0.012548808127585964,0.020706328388740702,0.028481238565227107,False,False,False,False,,False,,True,1.243157126005699e-08,4.0366774399394194e-08,True,canonical_high_statistics_central
1.6,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.2303864874313485e-08,False,1.3201771448830228e-08,False,1.2414788571148224e-08,1.2376964488455542e-08,1.0655648803541809e-08,1.592297721639478e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.1593807715392777e-08,1.306958047603809e-08,mass_4p5,mass_5,1.2303864874313488e-08,1.2303864874313488e-08,central,central,1.0609870969749493e-08,1.5443829675451264e-08,cbs_up,cbs_down,1.210904517472752e-08,1.2503751876094346e-08,0.007983214118430695,100.0,1.0609870969749493e-08,1.592297721639478e-08,False,False,cbs,scale,0.11198272079072691,0.001665945388667378,0.0023285368198751044,0.0038445161220338475,0.005376053561000349,False,False,4.4142449679999374e-08,False,8.066429244733618e-08,False,4.279476223788722e-08,4.355635715149352e-08,3.809246365118083e-08,4.740045921577994e-08,scale_muR2_muF1,scale_muR0p5_muF1,4.28419180234866e-08,4.414244967999937e-08,mass_5,central,4.414244967999937e-08,4.414244967999937e-08,central,central,3.618652682401888e-08,4.9784220495263316e-08,cbs_down,cbs_up,4.2267824056495035e-08,4.434577770222653e-08,0.009878408928599237,100.0,3.618652682401888e-08,4.9784220495263316e-08,False,False,cbs,cbs,0.086309529008612,0.013871604959002859,0.017702071170087486,0.03139816577168081,0.03994098763055687,False,False,False,False,,False,,True,1.2348402895787656e-08,4.4575137243146096e-08,True,canonical_high_statistics_central
1.65,True,True,True,decay_2310_structural,True,False,False,False,2,True,True,central_repeat_1;central_repeat_2,False,False,,False,,single_source_variation_envelope,1.2505892482208773e-08,False,1.309349019323373e-08,False,1.2537036263619277e-08,1.2708822296511135e-08,1.0911132938446273e-08,1.6192198514450894e-08,scale_muR0p5_muF1,scale_muR1_muF0p5,1.2020532379570739e-08,1.320520847381882e-08,mass_4p5,mass_5,1.2505892482208773e-08,1.2505892482208773e-08,central,central,1.0834309681081235e-08,1.548849696911383e-08,cbs_up,cbs_down,1.2307652297381656e-08,1.2760730833447038e-08,0.0073075379882161446,100.0,1.0834309681081235e-08,1.6192198514450894e-08,False,False,cbs,scale,0.11219112902152517,0.006170419004901895,0.009125631538496215,0.014332809811852587,0.02123486105382577,False,False,4.7590318197272465e-08,False,7.490568513673786e-08,False,4.761495281178788e-08,4.7126836620708625e-08,4.3425746999220376e-08,5.2349292635534215e-08,scale_muR2_muF1,scale_muR1_muF2,4.759031819727246e-08,4.8830364785057345e-08,central,mass_4p5,4.759031819727246e-08,4.759031819727246e-08,central,central,3.966582142397252e-08,5.33844768551241e-08,cbs_down,cbs_up,4.750296947521408e-08,4.9573195042604205e-08,0.009236738774979188,100.0,3.966582142397252e-08,5.33844768551241e-08,False,False,cbs,cbs,0.07910215622828876,0.007934385010658573,0.010171919737976154,0.018451023594482474,0.023698153054623194,False,False,False,False,,False,,True,1.2444563715144557e-08,4.651268801229069e-08,True,canonical_high_statistics_central
