variation,axis,mass_GeV,n_events,n_hits,has_sensitivity,peak_N,peak_invf,invf_min,invf_max,invf_min_open,invf_max_open,exclusion_reason,invf_min_sample_ess,invf_min_event_ess,invf_min_max_event_fraction,peak_sample_ess,peak_event_ess,peak_max_event_fraction,invf_max_sample_ess,invf_max_event_ess,invf_max_max_event_fraction
scale_muR0p5_muF0p5,scale,2.8,599994,4665,True,8.2501290108523,3.0078825180430956e-08,1.4993553064120184e-08,5.9142268934766225e-08,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,2.85,599994,4705,True,7.671265531883326,3.0078825180430956e-08,1.4710805822473752e-08,5.4127407719033014e-08,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,2.9,599994,4597,True,6.5941097467926575,2.8281667802300298e-08,1.515567393515139e-08,5.068748324623658e-08,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,2.95,599994,4557,True,6.134485109897401,2.8281667802300298e-08,1.5153692742544113e-08,4.7415684472625754e-08,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,3.0,599994,4536,True,5.45664884996989,2.6591887445126912e-08,1.5531781081492414e-08,4.4502028694591143e-08,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,3.1,599994,4467,True,4.733880849132151,2.5003068519063217e-08,1.5746289234175934e-08,3.8514019492117036e-08,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,3.2,599994,4419,True,3.611642302963221,2.3509178754572845e-08,1.76087506093285e-08,3.1071749090545524e-08,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,3.3,599994,4421,False,2.9563257804812446,2.2104546299710197e-08,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,3.4,599994,4602,False,2.5708463171848996,2.078383818579755e-08,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,3.5,599994,4548,False,2.0079949177246696,1.9542040079740516e-08,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,3.6,533328,3910,False,0.7490646032304088,1.2696351276599728e-08,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,3.7,533328,3929,False,0.51412471856519,1.1224505680853058e-08,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,3.8,533328,3954,False,0.2979665824243653,8.772912801613357e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,3.9,266664,1968,False,0.1843313445800292,7.292496916841445e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,4.0,266664,1908,False,0.1392185911588571,6.856782936641738e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,4.1,199998,1476,False,0.1029813313184926,6.4471021073238704e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,4.2,199998,1539,False,0.0914727737782622,6.4471021073238704e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,4.3,199998,1357,False,0.0692991988860023,6.061898993497572e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,4.4,133332,932,False,0.0472798459583485,5.699711094326075e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,4.5,66666,464,False,0.0406848706481369,5.359163290848515e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,4.6,66666,465,False,0.0319954697261126,5.359163290848515e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,4.65,66666,470,False,0.0296083515013368,5.03896262506515e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,4.7,66666,468,False,0.0246489648283255,5.359163290848515e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF0p5,scale,4.75,66666,455,False,0.013752035292962,4.737893390963144e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.22,599994,6255,True,206777.1023082339,2.7004623524206823e-06,8.183635846857064e-08,1.8515193751796855e-05,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.24,599994,6304,True,122270.81636239732,2.1106426791015547e-06,6.971858314986149e-08,1.387479119006316e-05,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.26,599994,6310,True,82461.07328880225,1.7544748908334595e-06,6.328599001981053e-08,1.2724780649171649e-05,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.28,599994,6116,True,58594.24067770509,1.6496480740980203e-06,5.981450817934137e-08,1.1889087023059004e-05,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.3,599994,6096,True,48586.70910824768,1.4584098829439864e-06,5.6841540855798566e-08,9.115476904061016e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.32,599994,6175,True,41959.589886671165,1.2893412965257158e-06,5.4026870329099454e-08,7.961080732697529e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.34,599994,6065,True,33948.89000970216,1.1398722666160524e-06,5.220394200400405e-08,8.817378916809739e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.36,599994,6210,True,30166.708784736184,1.0717668854455034e-06,4.955347661075166e-08,6.270209675812416e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.38,599994,6259,True,26723.137962903373,1.0077306820944618e-06,4.7800836587643566e-08,6.858248532738227e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.4,599994,6185,True,24179.62377325892,9.475205302806548e-07,4.653267397663638e-08,6.33353796195102e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.42,599994,6258,True,21270.666126174274,8.909078300934143e-07,4.520572533810745e-08,5.616870698504493e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.44,599994,6258,True,19490.714131459197,8.376776400682924e-07,4.414617137739479e-08,4.984927970722164e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.46,599994,6160,True,17334.949719597782,7.876278611187062e-07,4.328609194450666e-08,4.92669790267239e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.48,599994,6117,True,15820.732361911518,7.405684692262443e-07,4.2115462946575073e-08,4.741302819033097e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.5,599994,6197,True,14712.035878152614,6.96320793976389e-07,4.0904752805574643e-08,4.265021399440906e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.52,599994,6098,True,14058.156580331775,6.96320793976389e-07,4.029103994275855e-08,4.827427129996523e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.54,0,0,False,,,,,False,False,unsupported eta resonance,,,,,,,,,
scale_muR0p5_muF1,scale,0.56,599994,5935,True,11470.354819919352,6.547168402004742e-07,3.9270995960008934e-08,4.063443604474688e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.58,599994,5986,True,10654.126563123851,6.155986501483502e-07,3.8270260856332636e-08,3.505299400779459e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.6,599994,6034,True,10509.58177732221,6.155986501483502e-07,3.7403785715257043e-08,3.989787158462536e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.62,599994,6205,True,9894.51702626918,5.788177037701268e-07,3.684449868333341e-08,3.409599611551142e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.64,599994,5992,True,8774.523952093065,5.44234354830026e-07,3.6517728903278426e-08,3.514155298339265e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.66,599994,5879,True,8058.417975725667,5.44234354830026e-07,3.6139124490942536e-08,3.690680414216289e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.68,599994,5997,True,7948.146710852053,5.117173007114599e-07,3.5362765904262244e-08,3.370583254054183e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.7,599994,6093,True,7972.473885933309,5.117173007114599e-07,3.4810506560082505e-08,3.016041906215623e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.72,599994,5951,True,6934.393063605432,4.811430839003254e-07,3.4518210644575264e-08,3.031506768320941e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.74,599994,5841,True,6428.647818057049,4.811430839003254e-07,3.4585932620990646e-08,3.023809318061834e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.76,599994,5940,True,6474.944410616648,4.811430839003254e-07,3.3922880976908185e-08,2.4947612632706618e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.78,599994,5904,True,6168.459976240551,4.523956232538049e-07,3.3252043311249194e-08,2.9830241454607435e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.8,599994,5700,True,5684.71978846083,4.523956232538049e-07,3.37000218530887e-08,2.4493257040271576e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.82,599994,5916,True,5607.380794503647,4.523956232538049e-07,3.2780989659974344e-08,2.530883069754294e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.84,599994,5808,True,5459.37000631978,4.2536577327503834e-07,3.229461690736136e-08,2.216780590806987e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.86,599994,5799,True,4988.025282156026,4.2536577327503834e-07,3.2126409831467116e-08,2.42945969042043e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.88,599994,5806,True,4595.08164064854,4.2536577327503834e-07,3.1853404511168975e-08,2.200808793887046e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.9,599994,5766,True,4187.867608362504,3.999509097203662e-07,3.115604346010538e-08,2.3816305698508713e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.92,599994,5712,True,3288.730376007026,3.535859366535176e-07,2.9938144313905586e-08,1.6775972164287275e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.94,599994,5804,True,1188.2830665582412,2.2972275360711513e-07,2.5164858199740724e-08,1.2669528139590951e-06,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,0.96,0,0,False,,,,,False,False,unsupported eta-prime resonance,,,,,,,,,
scale_muR0p5_muF1,scale,0.98,599994,5604,True,364.16730761604555,1.4033215376054846e-07,2.0676180368461675e-08,5.578797873521685e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.0,599994,5713,True,522.2839672563679,1.6882033167003626e-07,2.2412901392738352e-08,7.226525638637361e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.05,599994,5666,True,344.5852440603567,1.319475521676706e-07,2.067417710969914e-08,6.054239695413135e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.1,599994,5611,True,139.5804974730028,9.117299484984922e-08,1.753753279069768e-08,3.502131928732492e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.15,599994,5672,True,55.453852210045504,5.5695409058001254e-08,1.4078185621494234e-08,1.8039307689720097e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.2,599994,5635,True,20.29917092459742,3.402299765678064e-08,1.1811647547368172e-08,8.787904877980777e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.25,599994,5442,True,4.247948038479941,1.6244350109588655e-08,1.0553538192488353e-08,2.4121788027455628e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.3,599994,5480,False,0.7771657120563125,6.856782936641738e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.35,599994,5443,False,2.287758359140669,1.1224505680853058e-08,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.4,599994,5363,True,4.263301787834309,1.6244350109588655e-08,1.0468775408317402e-08,2.3511016789646852e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.45,599994,5175,False,1.8872412191423924,1.0553861030365231e-08,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.5,599994,5412,True,6.627139448744169,1.9542040079740516e-08,1.0139647786099768e-08,3.4670761186870304e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.55,599994,5319,True,8.9240379409628,2.2104546299710197e-08,1.0427876390343197e-08,4.387335081849588e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.6,599994,5168,True,9.413759051173171,2.3509178754572845e-08,1.0694220546655161e-08,4.7865082029846475e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.65,599994,5035,True,10.241515250175944,2.5003068519063217e-08,1.0857624855649252e-08,5.0155360446053946e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.7,599994,5199,True,11.584717927577069,2.6591887445126912e-08,1.0809281800643556e-08,5.5174781536889156e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.75,599994,5219,True,13.013828029239308,2.6591887445126912e-08,1.0951705365891912e-08,5.965004039442597e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.8,599994,4975,True,14.65140977849767,2.8281667802300298e-08,1.1177192452608632e-08,6.566388914919157e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.85,599994,5102,True,17.33071896151048,3.199018284775061e-08,1.158661295963914e-08,7.47507855665307e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.9,599994,5085,True,21.63486330351955,3.402299765678064e-08,1.1931446538160156e-08,8.604188609865494e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,1.95,599994,5070,True,26.07927042133912,3.8484361094874256e-08,1.235485801893936e-08,1.028724812956972e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.0,599994,5042,True,31.35994340400424,4.092984818452434e-08,1.2801191882251028e-08,1.1087903693900943e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.05,599994,4868,True,29.101872440072945,4.092984818452434e-08,1.3003444674557978e-08,1.076455741141097e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.1,599994,4862,True,29.48941311286627,4.092984818452434e-08,1.3067124697272965e-08,1.1175561787392608e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.15,599994,4843,True,32.259521747269616,4.3530733647318836e-08,1.3083728373053276e-08,1.2126931115650224e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.2,599994,4717,True,27.99436848687791,4.3530733647318836e-08,1.3685702671576538e-08,1.0869758806594149e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.25,599994,4731,True,27.730277183912023,4.3530733647318836e-08,1.3510038640364672e-08,1.1396931542685009e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.3,599994,4810,True,28.64206278009937,4.092984818452434e-08,1.3285016302629073e-08,1.0919517683379418e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.35,599994,4804,True,27.196065868089725,4.092984818452434e-08,1.3470838114284665e-08,1.0574896377245559e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.4,599994,4769,True,25.29024293494511,4.092984818452434e-08,1.3532557059584649e-08,1.0342873300438229e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.45,599994,4580,True,25.319411458077827,4.092984818452434e-08,1.3715945417527268e-08,1.0110433975621833e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.5,599994,4700,True,26.818177390980644,4.3530733647318836e-08,1.3918498350027338e-08,1.1255067074757633e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.55,599994,4634,True,29.05451155044557,4.3530733647318836e-08,1.411700975432316e-08,1.1468201146441469e-07,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.6,599994,4708,True,20.106148067521357,3.8484361094874256e-08,1.3230930122283591e-08,8.972777221457773e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.65,599994,4624,True,15.893350049729456,3.402299765678064e-08,1.3258408491954373e-08,7.872304103514599e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.7,599994,4553,True,14.144339319151108,3.199018284775061e-08,1.2956429465529084e-08,7.15978009428845e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.75,599994,4548,True,12.177435017757215,3.199018284775061e-08,1.294142575169444e-08,6.788894523234985e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.8,599994,4456,True,11.65998512630239,3.0078825180430956e-08,1.2811517115271628e-08,6.399151614356786e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.85,599994,4445,True,10.108618877194177,2.8281667802300298e-08,1.2797769297883818e-08,5.824779610891547e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.9,599994,4501,True,9.007810600584188,2.6591887445126912e-08,1.2624735398366016e-08,5.0393982940162653e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,2.95,599994,4307,True,7.889027187600252,2.6591887445126912e-08,1.3067324366940193e-08,5.152915201493665e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,3.0,599994,4555,True,7.416432985806876,2.5003068519063217e-08,1.2811877814425044e-08,4.6087010010128884e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,3.1,599994,4451,True,5.992658614270805,2.3509178754572845e-08,1.3193884313896702e-08,3.9980319844774536e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,3.2,599994,4339,True,4.730099633163108,2.2104546299710197e-08,1.3960858471727974e-08,3.475185973786264e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,3.3,599994,4322,True,3.9504390581131745,2.078383818579755e-08,1.4845961583084953e-08,2.9573307759348525e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,3.4,599994,4380,True,3.3903052145622774,2.078383818579755e-08,1.6194363732476105e-08,2.5741706516116983e-08,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,3.5,599994,4235,False,2.569064455586231,1.9542040079740516e-08,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,3.6,533328,3754,False,1.012312475883684,1.2696351276599728e-08,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,3.7,533328,3796,False,0.6579978862820205,1.0553861030365231e-08,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,3.8,533328,3795,False,0.3657725108042995,8.248746552614582e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,3.9,266664,1919,False,0.263190817533753,7.292496916841445e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,4.0,266664,1874,False,0.191365759972183,6.4471021073238704e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,4.1,199998,1440,False,0.1501666590880511,6.061898993497572e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,4.2,199998,1379,False,0.1104305176722448,5.699711094326075e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,4.3,199998,1478,False,0.0949080687320746,5.699711094326075e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,4.4,133332,951,False,0.0693606750498466,5.699711094326075e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,4.5,66666,494,False,0.0589675929489826,5.03896262506515e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,4.6,66666,451,False,0.0440000185570009,5.03896262506515e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,4.65,66666,450,False,0.0370532118082074,5.03896262506515e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,4.7,66666,427,False,0.0319154598016176,5.03896262506515e-09,,,False,False,,,,,,,,,,
scale_muR0p5_muF1,scale,4.75,66666,465,False,0.0190860405433354,4.737893390963144e-09,,,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.22,599994,6268,True,85726.59649183847,2.8720631177978283e-06,1.0289702073819533e-07,1.7959771186692625e-05,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.24,599994,6318,True,55777.18592872384,2.244763378413224e-06,8.830040342658327e-08,1.3208392644562486e-05,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.26,599994,6257,True,37778.50627110069,1.984535457805803e-06,8.00520076753553e-08,1.197430446914309e-05,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.28,599994,6187,True,28129.877271702633,1.7544748908334595e-06,7.477971391688167e-08,9.907405117138432e-06,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.3,599994,6199,True,21408.88726477112,1.5510844769528404e-06,7.145961702634932e-08,9.364945921619755e-06,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.32,599994,6289,True,19362.29220730838,1.371272434398401e-06,6.764739800729933e-08,8.431007331036825e-06,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.34,599994,6186,True,16118.727185594564,1.2893412965257158e-06,6.560109803305851e-08,7.419347028349384e-06,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.36,599994,6279,True,13699.161764532504,1.212305401337653e-06,6.303905945213453e-08,7.733707667901545e-06,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.38,599994,6199,True,11755.062161365871,1.0717668854455034e-06,6.134571412652456e-08,6.057804074933419e-06,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.4,599994,6080,True,10755.732233263638,1.0077306820944618e-06,5.9341853829975714e-08,5.946279580111779e-06,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.42,599994,6101,True,9267.60794773625,9.475205302806548e-07,5.732933728276745e-08,5.78039927029735e-06,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.44,599994,6306,True,8453.807326206112,8.909078300934143e-07,5.540249384923925e-08,5.139121404959118e-06,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.46,599994,6276,True,7956.611237552435,8.909078300934143e-07,5.4075655692582306e-08,5.300664532791727e-06,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.48,599994,6051,True,6925.4066035574815,7.876278611187062e-07,5.32475472718738e-08,4.820716661186733e-06,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.5,599994,6072,True,6531.3874191923505,7.876278611187062e-07,5.2873157073262024e-08,4.418889203206548e-06,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.52,599994,6128,True,6127.575606556196,7.405684692262443e-07,5.1378844114865175e-08,4.419480478674099e-06,False,False,,,,,,,,,,
scale_muR1_muF0p5,scale,0.54,0,0,False,,,,,False,False,unsupported eta resonance,,,,,,,,,
scale_muR1_muF0p5,scale,0.56,599994,6062,True,5179.531734792857,6.96320793976389e-07,4.9690429294807373e-08,4.296393869675223e-06,False,False,,,,,,,,,,
