"mass_GeV","width_coefficient_001","width_coefficient_002","width_coefficient_003","width_coefficient_004","width_coefficient_005","width_coefficient_006","width_coefficient_007","width_coefficient_008","width_coefficient_009","width_coefficient_010","width_coefficient_011","width_coefficient_012","width_coefficient_013","width_coefficient_014","width_coefficient_015","width_coefficient_016","width_coefficient_017","width_coefficient_018","width_coefficient_019","width_coefficient_020","width_coefficient_021","width_coefficient_022","width_coefficient_023","width_coefficient_024","width_coefficient_025","width_coefficient_026","width_coefficient_027","width_coefficient_028","width_coefficient_029","width_coefficient_030","width_coefficient_031","width_coefficient_032","width_coefficient_033","width_coefficient_034","width_coefficient_035","width_coefficient_036","width_coefficient_037","width_coefficient_038","width_coefficient_039","width_coefficient_040"
0.773,8.576240884844657e-9,3.1481246091040076e-9,0.00036398826822798186,0,0,0,0,0,0,0,0,0,0,0,2.1692596224896586e-13,0,0,0,8.094405536959743e-8,0,0,0,0,0,0,0,0,0,4.107435070299449e-8,0,0,4.846280242147479e-13,7.980305430473817e-8,0,0,0,0,0.00036399999259347583,2.0182216193131653e-7,0.00036420181475540716
0.774,8.587335652281197e-9,3.08612454828222e-9,0.00036449664138761307,0,0,0,0,0,0,0,0,0,0,0,2.3511387621636683e-13,0,0,0,8.309260375774713e-8,0,0,0,0,0,0,0,0,0,4.314360926509548e-8,0,0,5.249383345469412e-13,8.09302906350704e-8,0,0,0,0,0.0003645083148478136,2.0716726371012378e-7,0.0003647154821115237
0.775,8.5984304196938e-9,3.0361068287804346e-9,0.00036500496235757106,0,0,0,0,0,0,0,0,0,0,0,2.547102522769469e-13,0,0,0,8.531798258685746e-8,0,0,0,0,0,0,0,0,0,4.530475247695636e-8,0,0,5.683451396342754e-13,8.210297123406194e-8,0,0,0,0,0.00036501659689481956,2.1272652935326767e-7,0.0003652293234241728
0.776,8.609525187082574e-9,2.998575483487678e-9,0.0003655132313555973,0,0,0,0,0,0,0,0,0,0,0,2.758172525245917e-13,0,0,0,8.754978602433428e-8,0,0,0,0,0,0,0,0,0,4.756164368996451e-8,0,0,6.150713142855181e-13,8.330393932409673e-8,0,0,0,0,0.0003655248394562679,2.1841625992696234e-7,0.0003657432557161948
0.777,8.620619954447603e-9,2.974053615481801e-9,0.00036602144859820157,0,0,0,0,0,0,0,0,0,0,0,2.985440926085952e-13,0,0,0,8.985623173545048e-8,0,0,0,0,0,0,0,0,0,4.991831043297369e-8,0,0,6.653550142712117e-13,8.452069827137088e-8,0,0,0,0,0.0003660330432717715,2.2429620433890192e-7,0.0003662573394761104
0.778,8.631714721788982e-9,2.9630841380097405e-9,0.00036652961430067043,0,0,0,0,0,0,0,0,0,0,0,3.230075135097451e-13,0,0,0,9.22132514138393e-8,0,0,0,0,0,0,0,0,0,5.237895163307412e-8,0,0,7.194506923052398e-13,8.579965530452341e-8,0,0,0,0,0.00036654120909953024,2.3039290080964263e-7,0.0003667716020003399
0.779,8.6428094891068e-9,2.9662305467033616e-9,0.00036703772867707676,0,0,0,0,0,0,0,0,0,0,0,3.4933228445841e-13,0,0,0,9.466791486945079e-8,0,0,0,0,0,0,0,0,0,5.4947945169950744e-8,0,0,7.776301807661982e-13,8.707859118768386e-8,0,0,0,0,0.00036704933771711256,2.3669557818955062e-7,0.0003672860332953021
0.78,8.653904256401146e-9,2.9840777255812027e-9,0.000367545791940288,0,0,0,0,0,0,0,0,0,0,0,3.7765173906152995e-13,0,0,0,9.713623099202654e-8,0,0,0,0,0,0,0,0,0,5.762985578031074e-8,0,0,8.401838455716325e-13,8.838897152031384e-8,0,0,0,0,0.00036755742992227,2.4315627612823576e-7,0.00036780058619839825
0.781,8.664999023672116e-9,3.017232788469862e-9,0.00036805380430197503,0,0,0,0,0,0,0,0,0,0,0,4.081083468458088e-13,0,0,0,9.9690262844377e-8,0,0,0,0,0,0,0,0,0,6.042944332978007e-8,0,0,9.074218159169172e-13,8.975417588876745e-8,0,0,0,0,0.00036806548653378716,2.498751975930873e-7,0.00036831536173138023
0.782,8.676093790919795e-9,3.066325957566851e-9,0.00036856176597261996,0,0,0,0,0,0,0,0,0,0,0,4.4085432257465056e-13,0,0,0,1.0226416136428131e-7,0,0,0,0,0,0,0,0,0,6.335167147060008e-8,0,0,9.796752949102788e-13,9.113069920030114e-8,0,0,0,0,0.00036857350839236843,2.567479525648e-7,0.00036883025634493324
0.783,8.687188558144271e-9,3.1320114809604466e-9,0.00036906967716152604,0,0,0,0,0,0,0,0,0,0,0,4.760522758572064e-13,0,0,0,1.0491211318653043e-7,0,0,0,0,0,0,0,0,0,6.640171670447887e-8,0,0,1.0572979564776166e-12,9.25642274506873e-8,0,0,0,0,0.00036908149636156513,2.6387959069192893e-7,0.00036934537595225705
0.784,8.698283325345642e-9,3.214968591021101e-9,0.0003695775380768245,0,0,0,0,0,0,0,0,0,0,0,5.138759037400809e-13,0,0,0,1.0768385588957529e-7,0,0,0,0,0,0,0,0,0,6.958497787100774e-8,0,0,1.1406674342781723e-12,9.401185532817886e-8,0,0,0,0,0.0003695894513287409,2.7128234363209993e-7,0.000369860733672373
0.785,8.709378092523978e-9,3.3159025056837897e-9,0.0003700853489254838,0,0,0,0,0,0,0,0,0,0,0,5.545107291569479e-13,0,0,0,1.1050754422463875e-7,0,0,0,0,0,0,0,0,0,7.290708608320356e-8,0,0,1.2301869087633047e-12,9.551653859781488e-8,0,0,0,0,0.00037009737420608203,2.789329536032951e-7,0.00037037630715968533
0.786,8.720472859679387e-9,3.4355454747526424e-9,0.0003705931099133178,0,0,0,0,0,0,0,0,0,0,0,5.981548883088663e-13,0,0,0,1.1336036540651025e-7,0,0,0,0,0,0,0,0,0,7.63739151329439e-8,0,0,1.3262867989330923e-12,9.705126506945446e-8,0,0,0,0,0.0003706052659316523,2.8678747005059584e-7,0.00037089205340170287
0.787,8.731567626811947e-9,3.5746578734767484e-9,0.0003711008212449936,0,0,0,0,0,0,0,0,0,0,0,6.450199702599475e-13,0,0,0,1.16274730897208e-7,0,0,0,0,0,0,0,0,0,7.999159239032497e-8,0,0,1.4294265657942855e-12,9.860954931427294e-8,0,0,0,0,0.00037111312747049386,2.9487794704834194e-7,0.0003714080054175422
0.788,8.742662393921744e-9,3.734029345771711e-9,0.0003716084831240399,0,0,0,0,0,0,0,0,0,0,0,6.953319122602604e-13,0,0,0,1.192903860053057e-7,0,0,0,0,0,0,0,0,0,8.376651022236042e-8,0,0,1.5400966350076733e-12,1.0022475552660229e-7,0,0,0,0,0.0003716209598157796,3.0328388718281567e-7,0.0003719242437029624
0.789,8.753757161008867e-9,3.914479999594988e-9,0.0003721160957528548,0,0,0,0,0,0,0,0,0,0,0,7.493319545512111e-13,0,0,0,1.22374700872598e-7,0,0,0,0,0,0,0,0,0,8.77053379578717e-8,0,0,1.6588204467298382e-12,1.0190653095852301e-7,0,0,0,0,0.0003721287639900154,3.11988977941394e-7,0.0003724407529679568
0.79,8.764851928073402e-9,4.116861657123571e-9,0.00037262365933271417,0,0,0,0,0,0,0,0,0,0,0,8.072776586698049e-13,0,0,0,1.2555100596617835e-7,0,0,0,0,0,0,0,0,0,9.181503442695943e-8,0,0,1.7861566412103528e-12,1.0360745537739965e-7,0,0,0,0,0.00037263654104629937,3.209760892048373e-7,0.0003729575171355042
0.791,8.775946695115434e-9,4.3420591625337135e-9,0.00037313117406377936,0,0,0,0,0,0,0,0,0,0,0,8.694439935482353e-13,0,0,0,1.287523530146041e-7,0,0,0,0,0,0,0,0,0,9.61028611050914e-8,0,0,1.9227013892997575e-12,1.0534713763986971e-7,0,0,0,0,0.000373144292069637,3.3020514390494803e-7,0.00037347449721354193
0.792,8.787041462135046e-9,4.590991750340996e-9,0.00037363864014510465,0,0,0,0,0,0,0,0,0,0,0,9.361244940060334e-13,0,0,0,1.3206449966427635e-7,0,0,0,0,0,0,0,0,0,1.0057639589357471e-7,0,0,2.0690908776648065e-12,1.071548804896644e-7,0,0,0,0,0.0003736520181783171,3.397987812628871e-7,0.00037399181695958
0.793,8.79813622913233e-9,4.86461447742947e-9,0.00037414605777464575,0,0,0,0,0,0,0,0,0,0,0,1.0076324965540783e-12,0,0,0,1.3544769636823814e-7,0,0,0,0,0,0,0,0,0,1.0524354757003489e-7,0,0,2.2260039591901857e-12,1.0899497252988411e-7,0,0,0,0,0.0003741597205253523,3.496894501046129e-7,0.00037450940997545693
0.794,8.809230996107361e-9,5.163919722078188e-9,0.00037465342714926677,0,0,0,0,0,0,0,0,0,0,0,1.084302457776756e-12,0,0,0,1.3896350873153925e-7,0,0,0,0,0,0,0,0,0,1.1011257094450756e-7,0,0,2.394164979785117e-12,1.1087986835667008e-7,0,0,0,0,0.00037466740029998497,3.5995942650015446e-7,0.00037502735972648514
0.795,8.820325763060228e-9,5.4899387534859444e-9,0.0003751607484647483,0,0,0,0,0,0,0,0,0,0,0,1.1664913609294267e-12,0,0,0,1.4262040017042873e-7,0,0,0,0,0,0,0,0,0,1.1519208275883527e-7,0,0,2.5743467936008734e-12,1.1281775580525156e-7,0,0,0,0,0.00037517505872926483,3.706339795726701e-7,0.0003755456927088375
0.796,8.831420529991016e-9,5.8437433754985035e-9,0.0003756680219157951,0,0,0,0,0,0,0,0,0,0,0,1.2545802167889499e-12,0,0,0,1.4624901165582022e-7,0,0,0,0,0,0,0,0,0,1.2049107836930434e-7,0,0,2.7673739795157813e-12,1.148257954556496e-7,0,0,0,0,0.00037568269707970056,3.8156990743497045e-7,0.00037606426698713553
0.797,8.842515296899806e-9,6.226447648460288e-9,0.0003761752476960429,0,0,0,0,0,0,0,0,0,0,0,1.3489756652228858e-12,0,0,0,1.4997711454724672e-7,0,0,0,0,0,0,0,0,0,1.2601894925485007e-7,0,0,2.9741262726545066e-12,1.1687991232531185e-7,0,0,0,0,0.00037619031665898824,3.9288029922934654e-7,0.0003765831969582176
0.798,8.853610063786682e-9,6.639209693343807e-9,0.00037668242599806694,0,0,0,0,0,0,0,0,0,0,0,1.450111684405134e-12,0,0,0,1.5384386211549888e-7,0,0,0,0,0,0,0,0,0,1.3178550139568673e-7,0,0,3.1955422256904737e-12,1.1899277412271014e-7,0,0,0,0,0.00037669791881782407,4.046267832878059e-7,0.00037710254560111185
0.799,8.864704830651722e-9,7.083233582556075e-9,0.0003771895570133881,0,0,0,0,0,0,0,0,0,0,0,1.5584514151009785e-12,0,0,0,1.5777153238834347e-7,0,0,0,0,0,0,0,0,0,1.3780097456994554e-7,0,0,3.4326231157302317e-12,1.2121046920120272e-7,0,0,0,0,0.0003772055049518013,4.1678796723402255e-7,0.00037762229291903537
0.8,8.875799597495014e-9,7.559771322085029e-9,0.00037769664093248114,0,0,0,0,0,0,0,0,0,0,0,1.6744891079777908e-12,0,0,0,1.618742797544994e-7,0,0,0,0,0,0,0,0,0,1.440760626187701e-7,0,0,3.686437113714623e-12,1.2340908629094093e-7,0,0,0,0,0.00037771307650340074,4.293647895904322e-7,0.0003781424412929912
0.801,8.886894364316634e-9,8.07012492992696e-9,0.00037820367794478155,0,0,0,0,0,0,0,0,0,0,0,1.798752202471273e-12,0,0,0,1.6607338563991976e-7,0,0,0,0,0,0,0,0,0,1.5062193473344817e-7,0,0,3.9581237344865825e-12,1.2572934818554343e-7,0,0,0,0,0.0003782206349640758,4.424304254348483e-7,0.00037866306538951065
0.802,8.897989131116665e-9,8.615648616037248e-9,0.00037871066823869304,0,0,0,0,0,0,0,0,0,0,0,1.931803546353909e-12,0,0,0,1.7027308029911664e-7,0,0,0,0,0,0,0,0,0,1.574502578213897e-7,0,0,4.248898586987618e-12,1.2809087435704927e-7,0,0,0,0,0.0003787281818764402,4.5582039317968894e-7,0.00037918400226961984
0.803,8.909083897895188e-9,9.197751069362017e-9,0.0003792176120015943,0,0,0,0,0,0,0,0,0,0,0,2.0742437658163375e-12,0,0,0,1.7463160404094408e-7,0,0,0,0,0,0,0,0,0,1.6457322001134508e-7,0,0,4.560058445454556e-12,1.3051744325568962e-7,0,0,0,0,0.0003792357188365616,4.697289016101901e-7,0.00037970544773817177
0.804,8.920178664652287e-9,9.817897857851564e-9,0.0003797245094198462,0,0,0,0,0,0,0,0,0,0,0,2.226713796587966e-12,0,0,0,1.7914905840542984e-7,0,0,0,0,0,0,0,0,0,1.720035553619672e-7,0,0,4.8929866640069626e-12,1.3301170326834965e-7,0,0,0,0,0.0003797432474963687,4.841714367362074e-7,0.0003802274189331049
0.805,8.931273431388035e-9,1.0477613947716493e-8,0.0003802313606787989,0,0,0,0,0,0,0,0,0,0,0,2.3898975873925343e-12,0,0,0,1.8374550591591559e-7,0,0,0,0,0,0,0,0,0,1.797545698418466e-7,0,0,5.249158958649394e-12,1.3560673138595504e-7,0,0,0,0,0.00038025076956617804,4.991144462002633e-7,0.0003807498840123783
0.806,8.942368198102519e-9,1.1178486348577631e-8,0.0003807381659627989,0,0,0,0,0,0,0,0,0,0,0,2.564524987864507e-12,0,0,0,1.884058371237248e-7,0,0,0,0,0,0,0,0,0,1.8784016865347403e-7,0,0,5.630149582475443e-12,1.3826737807007903e-7,0,0,0,0,0.00038075828681734557,5.145215785218481e-7,0.00038127280839586744
0.807,8.95346296479581e-9,1.1922166891573027e-8,0.0003812449254551955,0,0,0,0,0,0,0,0,0,0,0,2.7513748339463757e-12,0,0,0,1.9329221486639415e-7,0,0,0,0,0,0,0,0,0,1.9627488497810789e-7,0,0,6.037637921758753e-12,1.4101575604263375e-7,0,0,0,0,0.00038126580108505185,5.305916448998914e-7,0.00038179639272995175
0.808,8.96455773146799e-9,1.2710375147929751e-8,0.0003817516393383481,0,0,0,0,0,0,0,0,0,0,0,2.9512782447506057e-12,0,0,0,1.9822757565949216e-7,0,0,0,0,0,0,0,0,0,2.0507391022352153e-7,0,0,6.4734155426595455e-12,1.4381299164423578e-7,0,0,0,0,0.0003817733142712275,5.471239022210369e-7,0.00038232043817344855
0.809,8.975652498119137e-9,1.3544901495981269e-8,0.0003822583077936328,0,0,0,0,0,0,0,0,0,0,0,3.165122145909857e-12,0,0,0,2.0341696273194848e-7,0,0,0,0,0,0,0,0,0,2.1425312586177715e-7,0,0,6.939393720485403e-12,1.4672473998645943e-7,0,0,0,0,0.0003822808283476269,5.644049330960515e-7,0.00038284523328072296
0.81,8.986747264749334e-9,1.442761034511806e-8,0.0003827649310014492,0,0,0,0,0,0,0,0,0,0,0,3.3938530355610606e-12,0,0,0,2.0863818845257006e-7,0,0,0,0,0,0,0,0,0,2.2382913694989062e-7,0,0,7.437611485823021e-12,1.4971891355483876e-7,0,0,0,0,0.00038278834535905907,5.821970704218208e-7,0.0003833705424294809
0.811,8.99784203135865e-9,1.536044352570085e-8,0.0003832715091412267,0,0,0,0,0,0,0,0,0,0,0,3.638481010318247e-12,0,0,0,2.1394437988782915e-7,0,0,0,0,0,0,0,0,0,2.338193074321829e-7,0,0,7.970244224424835e-12,1.5282668708388255e-7,0,0,0,0,0.00038329586742678374,6.006019831291293e-7,0.00038389646940991285
0.812,9.008936797947166e-9,1.6345423854548787e-8,0.00038377804239143177,0,0,0,0,0,0,0,0,0,0,0,3.90008406989804e-12,0,0,0,2.1947998109385375e-7,0,0,0,0,0,0,0,0,0,2.442417973296804e-7,0,0,8.539612870512316e-12,1.559702030545243e-7,0,0,0,0,0.00038380339675208425,6.197044211749988e-7,0.0003844231011732593
0.8130000000000001,9.020031564514965e-9,1.738465888623457e-8,0.0003842845309295741,0,0,0,0,0,0,0,0,0,0,0,4.179812720470348e-12,0,0,0,2.2512733568500237e-7,0,0,0,0,0,0,0,0,0,2.5511560192877343e-7,0,0,9.148193736144592e-12,1.592623387346584e-7,0,0,0,0,0.0003843109356200248,6.395186043548908e-7,0.00038495045422437974
0.8140000000000001,9.031126331062111e-9,1.8480344861086512e-8,0.00038479097493221247,0,0,0,0,0,0,0,0,0,0,0,4.478894898334565e-12,0,0,0,2.3098391879804625e-7,0,0,0,0,0,0,0,0,0,2.664605930888147e-7,0,0,9.79862902254373e-12,1.6263363829604186e-7,0,0,0,0,0.00038481848640340463,6.600924277068237e-7,0.00038547857883111143
0.8150000000000001,9.042221097588691e-9,1.963477086151557e-8,0.00038529737457496316,0,0,0,0,0,0,0,0,0,0,0,4.7986412371678896e-12,0,0,0,2.3704669410868012e-7,0,0,0,0,0,0,0,0,0,2.782975627963342e-7,0,0,1.0493738062757183e-11,1.6611883052188003e-7,0,0,0,0,0.00038532605156692224,6.814783798061943e-7,0.00038600752994672843
0.8160000000000001,9.053315864094774e-9,2.0850323189046053e-8,0.00038580373003250384,0,0,0,0,0,0,0,0,0,0,0,5.140450703875323e-12,0,0,0,2.4325177672085436e-7,0,0,0,0,0,0,0,0,0,2.906482691020343e-7,0,0,1.123652934882534e-11,1.6972682064551304e-7,0,0,0,0,0.000385833633671557,7.036432434484544e-7,0.00038653727691500547
0.8170000000000001,9.064410630580437e-9,2.2129489975259703e-8,0.0003863100414785819,0,0,0,0,0,0,0,0,0,0,0,5.505816629999333e-12,0,0,0,2.494938017987196e-7,0,0,0,0,0,0,0,0,0,3.0353548458602526e-7,0,0,1.2030213400701737e-11,1.7347453220056746e-7,0,0,0,0,0.00038634123537918777,7.26521354615343e-7,0.0003870677567338031
0.8180000000000001,9.075505397045755e-9,2.347486604074181e-8,0.0003868163090860197,0,0,0,0,0,0,0,0,0,0,0,5.896333167731886e-12,0,0,0,2.559356477017283e-7,0,0,0,0,0,0,0,0,0,3.169830475065673e-7,2.4648364923672994e-12,0,1.2878216538605562e-11,1.7726623443064425e-7,0,0,0,0,0.0003868488594574575,7.502061690251386e-7,0.00038759906562648263
0.8190000000000001,9.086600163490803e-9,2.4889158017070387e-8,0.000387322533026721,0,0,0,0,0,0,0,0,0,0,0,6.313702201831737e-12,0,0,0,2.625943034989878e-7,0,0,0,0,0,0,0,0,0,3.3101591579825704e-7,1.0544447128376996e-11,0,1.3784195625272295e-11,1.812289594430618e-7,0,0,0,0,0.0003873565087849016,7.748698210852622e-7,0.00038813137860598684
0.8200000000000001,9.097694929915655e-9,2.637518974790853e-8,0.0003878287134716777,0,0,0,0,0,0,0,0,0,0,0,6.759740751194285e-12,0,0,0,2.6951993203085096e-7,0,0,0,0,0,0,0,0,0,3.4566022409696447e-7,2.5367660556819297e-11,0,1.4752053849749906e-11,1.8533655986349323e-7,0,0,0,0,0.0003878641863563555,8.005635954464664e-7,0.000388664749951802
0.8210000000000001,9.108789696320383e-9,2.7935907986361777e-8,0.00038833485059097466,0,0,0,0,0,0,0,0,0,0,0,7.2363888964733e-12,0,0,0,2.766462727637833e-7,0,0,0,0,0,0,0,0,0,3.6094334398123113e-7,4.813183621361899e-11,0,1.578595763001434e-11,1.894821401273943e-7,0,0,0,0,0.0003883718952886573,8.271429110551488e-7,0.00038919903819971245
0.8220000000000001,9.119884462705066e-9,2.957438840693881e-8,0.0003888409445537977,0,0,0,0,0,0,0,0,0,0,0,7.745718273024938e-12,0,0,0,2.8385078407182503e-7,0,0,0,0,0,0,0,0,0,3.7689394763294437e-7,8.031288656963329e-11,0,1.689035471776279e-11,1.938665471899429e-7,0,0,0,0,0.00038887963882666736,8.547162278542727e-7,0.0003897343550545216
0.8230000000000001,9.13097922906977e-9,3.129384195172887e-8,0.0003893469955284379,0,0,0,0,0,0,0,0,0,0,0,8.289941171561323e-12,0,0,0,2.912305075727784e-7,0,0,0,0,0,0,0,0,0,3.935420751344861e-7,1.2344603353633044e-10,0,1.8069993595351182e-11,1.9838714756209415e-7,0,0,0,0,0.0003893874203496187,8.833095362376618e-7,0.00039027072988585636
0.8240000000000001,9.142073995414574e-9,3.3097621531776394e-8,0.0003898530036822983,0,0,0,0,0,0,0,0,0,0,0,8.871420292280784e-12,0,0,0,2.9887513675592955e-7,0,0,0,0,0,0,0,0,0,4.1091920563482393e-7,1.79200653205111e-10,0,1.932994426200049e-11,2.0300793938611876e-7,0,0,0,0,0.0003898952433778255,9.130096837946316e-7,0.00039080825306162014
0.8250000000000001,9.153168761739543e-9,3.4989229106111814e-8,0.00039035896918190015,0,0,0,0,0,0,0,0,0,0,0,9.492679201908675e-12,0,0,0,3.067897971970069e-7,0,0,0,0,0,0,0,0,0,4.290583326336792e-7,2.4963582593803883e-10,0,2.067562051418167e-11,2.0782711542864014e-7,0,0,0,0,0.000390403111579768,9.439550493849804e-7,0.000391347066629153
0.8260000000000001,9.164263528044758e-9,3.6972323162486094e-8,0.00039086489219288814,0,0,0,0,0,0,0,0,0,0,0,1.0156413547073326e-11,0,0,0,3.1482216661983725e-7,0,0,0,0,0,0,0,0,0,4.4799404365070826e-7,3.367872813799257e-10,0,2.211280383352245e-11,2.1283094008887515e-7,0,0,0,0,0.0003909110287795787,9.760162068581811e-7,0.0003918870449864369
0.8270000000000001,9.175358294330282e-9,3.9050726625573095e-8,0.000391370772880037,0,0,0,0,0,0,0,0,0,0,0,1.0865503081759783e-11,0,0,0,3.2328338335262464e-7,0,0,0,0,0,0,0,0,0,4.677626045659744e-7,4.4306491819012155e-10,6.5781798146366015e-12,2.364766900476176e-11,2.1796615535539156e-7,0,0,0,0,0.00039141899896495686,0.000001009496299544082,0.00039242849526450096
0.8280000000000001,9.186453060596192e-9,4.122843522025555e-8,0.0003918766114072562,0,0,0,0,0,0,0,0,0,0,0,1.1623024571302405e-11,0,0,0,3.3178494162667743e-7,0,0,0,0,0,0,0,0,0,4.884020489387981e-7,5.708545671278336e-10,3.278807427382131e-11,2.5286811596243316e-11,2.2330335332652356e-7,0,0,0,0,0.00039192702629553707,0.0000010441308963695682,0.0003929711571919066
0.8290000000000001,9.197547826842559e-9,4.3509626319615154e-8,0.0003923824079375971,0,0,0,0,0,0,0,0,0,0,0,1.2432265640482019e-11,0,0,0,3.407100869314856e-7,0,0,0,0,0,0,0,0,0,5.099522726346801e-7,7.231745107489883e-10,8.25449470705925e-11,2.7037277446276112e-11,2.2874822470001833e-7,0,0,0,0,0.00039243511511174355,0.0000010802557732670903,0.0003935153708850106
0.8300000000000001,9.208642593069451e-9,4.5898668309400006e-8,0.00039288816263325716,0,0,0,0,0,0,0,0,0,0,0,1.329673963887272e-11,0,0,0,3.497300841742086e-7,0,0,0,0,0,0,0,0,0,5.324551341142048e-7,9.031448744163341e-10,1.600931298334128e-10,2.89065943105056e-11,2.344635246861671e-7,0,0,0,0,0.0003929432699441596,0.0000011177541843127796,0.0003940610241284724
0.8310000000000001,9.219737359276939e-9,4.8400130503088534e-8,0.0003933938756555872,0,0,0,0,0,0,0,0,0,0,0,1.4220201602634789e-11,0,0,0,3.5903900200396835e-7,0,0,0,0,0,0,0,0,0,5.559545607643087e-7,1.1143439605018118e-9,2.697621845863751e-10,3.0902805838254e-11,2.402964804936298e-7,0,0,0,0,0.00039345149552344954,0.000001156719272414436,0.000394608214795864
0.8320000000000001,9.230832125465094e-9,5.101879364418917e-8,0.0003938995471650955,0,0,0,0,0,0,0,0,0,0,0,1.5206665398560505e-11,0,0,0,3.687113220086514e-7,0,0,0,0,0,0,0,0,0,5.806079221922395e-7,1.3599117355965861e-9,4.171480494621488e-10,3.303450805979769e-11,2.46386979427467e-7,0,0,0,0,0.00039395979679086515,0.000001197531524586875,0.000395157328315452
0.8330000000000001,9.241926891633982e-9,5.375966103515419e-8,0.00039440517732145436,0,0,0,0,0,0,0,0,0,0,0,1.6260422143370064e-11,0,0,0,3.787741061903261e-7,0,0,0,0,0,0,0,0,0,6.064202224210593e-7,1.6436003956254282e-9,6.079004488122867e-10,3.531088858177484e-11,2.526335827455812e-7,0,0,0,0,0.00039446817890938116,0.0000012401309835121295,0.0003957083098928933
0.8340000000000001,9.253021657783678e-9,5.66279703352521e-8,0.00039491076628350534,0,0,0,0,0,0,0,0,0,0,0,1.738605999910186e-11,0,0,0,3.8904835016451657e-7,0,0,0,0,0,0,0,0,0,6.331293168542602e-7,1.9726004389170377e-9,8.483706275567971e-10,3.774176870454043e-11,2.5918682502688144e-7,0,0,0,0,0.0003949766472754984,0.0000012842405909408357,0.00039626088786643923
0.8350000000000001,9.264116423914247e-9,5.962920607294304e-8,0.00039541631420926445,0,0,0,0,0,0,0,0,0,0,0,1.85884854539984e-11,0,0,0,3.9948456595336053e-7,0,0,0,0,0,0,0,0,0,6.608366137681076e-7,2.3495572909807322e-9,1.1451819059590455e-9,4.033764869340272e-11,2.6583008320364845e-7,0,0,0,0,0.0003954852075317613,0.0000013297049282562038,0.00039681491246001754
0.8360000000000001,9.275211190025755e-9,6.276911292179888e-8,0.00039592182125592793,0,0,0,0,0,0,0,0,0,0,0,1.987294620763566e-11,0,0,0,4.104159987017227e-7,0,0,0,0,0,0,0,0,0,6.903868777593945e-7,2.780935875716993e-9,1.5069831893048352e-9,4.3109756455488563e-11,2.728493772346633e-7,0,0,0,0,0.00039599386558003975,0.0000013780031554634654,0.0003973718687355032
0.8370000000000001,9.286305956118283e-9,6.605370979277396e-8,0.0003964272875798777,0,0,0,0,0,0,0,0,0,0,0,2.1245055789241867e-11,0,0,0,4.2147283714312887e-7,0,0,0,0,0,0,0,0,0,7.208979332198983e-7,3.270400911823607e-9,1.9420181006394397e-9,4.607009989554315e-11,2.8012525463768727e-7,0,0,0,0,0.0003965026275956266,0.0000014277757591688623,0.0003979304033547954
0.8380000000000001,9.297400722191884e-9,6.948930479973984e-8,0.00039693271333668634,0,0,0,0,0,0,0,0,0,0,0,2.2710820049311787e-11,0,0,0,4.3304186976548185e-7,0,0,0,0,0,0,0,0,0,7.52829792136112e-7,3.828368870692685e-9,2.458553852749768e-9,4.923152324764032e-11,2.875606959892832e-7,0,0,0,0,0.0003970115000422083,0.0000014797912229576164,0.0003984912912651659
0.8390000000000001,9.308495488246633e-9,7.308251115965517e-8,0.00039743809868112286,0,0,0,0,0,0,0,0,0,0,0,2.4276665676804725e-11,0,0,0,4.448714310074878e-7,0,0,0,0,0,0,0,0,0,7.860294909579171e-7,4.4575191139333436e-9,3.06879025732259e-9,5.260776770555803e-11,2.954178728069372e-7,0,0,0,0,0.00039752048968777075,0.0000015339219885769802,0.0003990544116763477
0.8400000000000001,9.319590254282596e-9,7.684026409358196e-8,0.0003979434437671573,0,0,0,0,0,0,0,0,0,0,0,2.5949470907571604e-11,0,0,0,4.5716549799702637e-7,0,0,0,0,0,0,0,0,0,8.209204662666356e-7,5.169890427270796e-9,3.782056254657652e-9,5.621353670283598e-11,3.034205715736449e-7,0,0,0,0,0.00039802960362150515,0.0000015905406455268456,0.000399620144267032
0.8410000000000001,9.330685020299841e-9,8.076983880003384e-8,0.00039844874874796665,0,0,0,0,0,0,0,0,0,0,0,2.773659860424871e-11,0,0,0,4.698951274864768e-7,0,0,0,0,0,0,0,0,0,8.575587170021435e-7,5.9707920097761234e-9,4.610593558486517e-9,6.006456622445783e-11,3.1182389131188386e-7,0,0,0,0,0.000398538849271787,0.0000016499469225335954,0.0004001887961943206
0.8420000000000001,9.341779786298434e-9,8.487886957787332e-8,0.0003989540137759399,0,0,0,0,0,0,0,0,0,0,0,2.964593190386737e-11,0,0,0,4.827696226037386e-7,0,0,0,0,0,0,0,0,0,8.954372242423495e-7,6.869004552145537e-9,5.572148831864428e-9,6.41777005659834e-11,3.2042372890784306e-7,0,0,0,0,0.0003990482344253041,0.000001711165552770411,0.0004007593999780745
0.843,9.352874552278434e-9,8.917537018223246e-8,0.0003994592390026823,0,0,0,0,0,0,0,0,0,0,0,3.1685912646970904e-11,0,0,0,4.965505502755916e-7,0,0,0,0,0,0,0,0,0,9.354607737701124e-7,7.87673252009009e-9,6.6781805679015996e-9,6.857097399305685e-11,3.294387431871231e-7,0,0,0,0,0.0003995577672474168,0.0000017761052372074588,0.00040133387248462424
