"mass_GeV","channel_001","channel_002","channel_003","channel_004","channel_005","channel_006","channel_007","channel_008","channel_009","channel_010","channel_011","channel_012","channel_013","channel_014","channel_015","channel_016","channel_017","channel_018","channel_019","channel_020","channel_021","channel_022","channel_023","channel_024","channel_025","channel_026","channel_027","channel_028","channel_029","channel_030","channel_031","channel_032"
0.797,0.00002348090772058769,0.998916708803075,6.638639270666605e-97,0.000016534055950327282,0.000310369430365954,0.0003346377381485559,7.897660587826201e-9,3.5821451305289027e-9,6.638639270666605e-97,6.638639270666605e-97,6.638639270666605e-97,6.638639270666605e-97,6.638639270666605e-97,0.0003982575849338463,6.638639270666605e-97,6.638639270666605e-97,6.638639270666605e-97,0,6.638639270666605e-97,0,6.638639270666605e-97,6.638639270666605e-97,6.638639270666605e-97,6.638639270666605e-97,6.638639270666605e-97,6.638639270666605e-97,6.638639270666605e-97,6.638639270666605e-97,6.638639270666605e-97,6.638639270666605e-97,6.638639270666605e-97,6.638639270666605e-97
0.798,0.000023477990713835634,0.9988859274275775,6.629496483549139e-97,0.000017605846926227254,0.0003155448710457056,0.0003494686072341862,8.473934379299115e-9,3.845404125006942e-9,6.629496483549139e-97,6.629496483549139e-97,6.629496483549139e-97,6.629496483549139e-97,6.629496483549139e-97,0.00040796293716412744,6.629496483549139e-97,6.629496483549139e-97,6.629496483549139e-97,0,6.629496483549139e-97,0,6.629496483549139e-97,6.629496483549139e-97,6.629496483549139e-97,6.629496483549139e-97,6.629496483549139e-97,6.629496483549139e-97,6.629496483549139e-97,6.629496483549139e-97,6.629496483549139e-97,6.629496483549139e-97,6.629496483549139e-97,6.629496483549139e-97
0.799,0.000023475056946789875,0.9988540509557786,6.620371855366114e-97,0.00001875745610197533,0.00032098335155014544,0.0003649174774739556,9.090096586183826e-9,4.127011154596004e-9,6.620371855366114e-97,6.620371855366114e-97,6.620371855366114e-97,6.620371855366114e-97,6.620371855366114e-97,0.00041780248504070893,6.620371855366114e-97,6.620371855366114e-97,6.620371855366114e-97,0,6.620371855366114e-97,0,6.620371855366114e-97,6.620371855366114e-97,6.620371855366114e-97,6.620371855366114e-97,6.620371855366114e-97,6.620371855366114e-97,6.620371855366114e-97,6.620371855366114e-97,6.620371855366114e-97,6.620371855366114e-97,6.620371855366114e-97,6.620371855366114e-97
0.8,0.000023472106350045735,0.9988210782186054,6.611265298472429e-97,0.000019991861522435113,0.0003263560838845949,0.00038101002925280616,9.748805505960937e-9,4.428196692897448e-9,6.611265298472429e-97,6.611265298472429e-97,6.611265298472429e-97,6.611265298472429e-97,6.611265298472429e-97,0.000428077523382456,6.611265298472429e-97,6.611265298472429e-97,6.611265298472429e-97,0,6.611265298472429e-97,0,6.611265298472429e-97,6.611265298472429e-97,6.611265298472429e-97,6.611265298472429e-97,6.611265298472429e-97,6.611265298472429e-97,6.611265298472429e-97,6.611265298472429e-97,6.611265298472429e-97,6.611265298472429e-97,6.611265298472429e-97,6.611265298472429e-97
0.801,0.000023469134374579564,0.998786817393303,6.60217546548508e-97,0.000021312152326305312,0.0003320348871528104,0.00039777297682442664,1.04528909636726e-8,4.750271063857236e-9,6.60217546548508e-97,6.60217546548508e-97,6.60217546548508e-97,6.60217546548508e-97,6.60217546548508e-97,0.0004385782528567682,6.60217546548508e-97,6.60217546548508e-97,6.60217546548508e-97,0,6.60217546548508e-97,0,6.60217546548508e-97,6.60217546548508e-97,6.60217546548508e-97,6.60217546548508e-97,6.60217546548508e-97,6.60217546548508e-97,6.60217546548508e-97,6.60217546548508e-97,6.60217546548508e-97,6.60217546548508e-97,6.60217546548508e-97,6.60217546548508e-97
0.802,0.000023466151203261275,0.9987517035842925,6.593105154848722e-97,0.000022721550921104175,0.00033780664160501663,0.0004152344425897859,1.1205374070519007e-8,5.0946335678484e-9,6.593105154848722e-97,6.593105154848722e-97,6.593105154848722e-97,6.593105154848722e-97,6.593105154848722e-97,0.0004490513293808305,6.593105154848722e-97,6.593105154848722e-97,6.593105154848722e-97,0,6.593105154848722e-97,0,6.593105154848722e-97,6.593105154848722e-97,6.593105154848722e-97,6.593105154848722e-97,6.593105154848722e-97,6.593105154848722e-97,6.593105154848722e-97,6.593105154848722e-97,6.593105154848722e-97,6.593105154848722e-97,6.593105154848722e-97,6.593105154848722e-97
0.803,0.000023463144790165093,0.9987152258692009,6.584050913390872e-97,0.000024223384531749943,0.0003437333965924258,0.0004334233838141494,1.2009462789164332e-8,5.4627706243673515e-9,6.584050913390872e-97,6.584050913390872e-97,6.584050913390872e-97,6.584050913390872e-97,6.584050913390872e-97,0.0004599133488370764,6.584050913390872e-97,6.584050913390872e-97,6.584050913390872e-97,0,6.584050913390872e-97,0,6.584050913390872e-97,6.584050913390872e-97,6.584050913390872e-97,6.584050913390872e-97,6.584050913390872e-97,6.584050913390872e-97,6.584050913390872e-97,6.584050913390872e-97,6.584050913390872e-97,6.584050913390872e-97,6.584050913390872e-97,6.584050913390872e-97
0.804,0.00002346011418556233,0.9986773454826855,6.575012414977459e-97,0.00002582112012174185,0.0003498214401306787,0.0004523702047700788,1.2868579224865967e-8,5.856268342866987e-9,6.575012414977459e-97,6.575012414977459e-97,6.575012414977459e-97,6.575012414977459e-97,6.575012414977459e-97,0.0004711629132588892,6.575012414977459e-97,6.575012414977459e-97,6.575012414977459e-97,0,6.575012414977459e-97,0,6.575012414977459e-97,6.575012414977459e-97,6.575012414977459e-97,6.575012414977459e-97,6.575012414977459e-97,6.575012414977459e-97,6.575012414977459e-97,6.575012414977459e-97,6.575012414977459e-97,6.575012414977459e-97,6.575012414977459e-97,6.575012414977459e-97
0.805,0.000023457061463208945,0.9986381523531532,6.565990181414537e-97,0.0000275183641221434,0.00035615698672555976,0.0004721066962583834,1.3786370473270432e-8,6.276817637362269e-9,6.565990181414537e-97,6.565990181414537e-97,6.565990181414537e-97,6.565990181414537e-97,6.565990181414537e-97,0.0004825884750891794,6.565990181414537e-97,6.565990181414537e-97,6.565990181414537e-97,0,6.565990181414537e-97,0,6.565990181414537e-97,6.565990181414537e-97,6.565990181414537e-97,6.565990181414537e-97,6.565990181414537e-97,6.565990181414537e-97,6.565990181414537e-97,6.565990181414537e-97,6.565990181414537e-97,6.565990181414537e-97,6.565990181414537e-97,6.565990181414537e-97
0.806,0.00002345398885308875,0.9985977430823929,6.556984775594863e-97,0.000029318865920727415,0.00036264683718677086,0.0004926660504424003,1.47667220386453e-8,6.7262205208240686e-9,6.556984775594863e-97,6.556984775594863e-97,6.556984775594863e-97,6.556984775594863e-97,6.556984775594863e-97,0.0004941496822613875,6.556984775594863e-97,6.556984775594863e-97,6.556984775594863e-97,0,6.556984775594863e-97,0,6.556984775594863e-97,6.556984775594863e-97,6.556984775594863e-97,6.556984775594863e-97,6.556984775594863e-97,6.556984775594863e-97,6.556984775594863e-97,6.556984775594863e-97,6.556984775594863e-97,6.556984775594863e-97,6.556984775594863e-97,6.556984775594863e-97
0.807,0.00002345088412380229,0.9985555985198992,6.547992719690974e-97,0.00003122650480358438,0.0003693480575715537,0.0005140826071579335,1.5813763662322583e-8,7.206392952728732e-9,6.547992719690974e-97,6.547992719690974e-97,6.547992719690974e-97,6.547992719690974e-97,6.547992719690974e-97,0.0005062704062872369,6.547992719690974e-97,6.547992719690974e-97,6.547992719690974e-97,0,6.547992719690974e-97,0,6.547992719690974e-97,6.547992719690974e-97,6.547992719690974e-97,6.547992719690974e-97,6.547992719690974e-97,6.547992719690974e-97,6.547992719690974e-97,6.547992719690974e-97,6.547992719690974e-97,6.547992719690974e-97,6.547992719690974e-97,6.547992719690974e-97
0.808,0.0000234477596183362,0.9985122458066382,6.539017406298894e-97,0.000033245345733160604,0.00037615826224543004,0.0005363927474117536,1.6931910764662626e-8,7.719383925302182e-9,6.539017406298894e-97,6.539017406298894e-97,6.539017406298894e-97,6.539017406298894e-97,6.539017406298894e-97,0.00051848542705834,6.539017406298894e-97,6.539017406298894e-97,6.539017406298894e-97,0,6.539017406298894e-97,0,6.539017406298894e-97,6.539017406298894e-97,6.539017406298894e-97,6.539017406298894e-97,6.539017406298894e-97,6.539017406298894e-97,6.539017406298894e-97,6.539017406298894e-97,6.539017406298894e-97,6.539017406298894e-97,6.539017406298894e-97,6.539017406298894e-97
0.809,0.000023444597758744197,0.9984669379789305,6.530053877324532e-97,0.000035379574612724537,0.00038324818289920526,0.0005596337821050395,1.8125845948294886e-8,8.267367256441761e-9,6.530053877324532e-97,6.530053877324532e-97,6.530053877324532e-97,6.530053877324532e-97,6.530053877324532e-97,0.0005313294904805359,6.530053877324532e-97,6.530053877324532e-97,6.530053877324532e-97,0,6.530053877324532e-97,0,6.530053877324532e-97,6.530053877324532e-97,6.530053877324532e-97,6.530053877324532e-97,6.530053877324532e-97,6.530053877324532e-97,6.530053877324532e-97,6.530053877324532e-97,6.530053877324532e-97,6.530053877324532e-97,6.530053877324532e-97,6.530053877324532e-97
0.81,0.00002344141312422929,0.998420297438103,6.521106144872523e-97,0.00003763359139095031,0.0003905331708744388,0.0005838454241461781,1.940058158534998e-8,8.852670353996599e-9,6.521106144872523e-97,6.521106144872523e-97,6.521106144872523e-97,6.521106144872523e-97,6.521106144872523e-97,0.0005442207091092505,6.521106144872523e-97,6.521106144872523e-97,6.521106144872523e-97,0,6.521106144872523e-97,0,6.521106144872523e-97,6.521106144872523e-97,6.521106144872523e-97,6.521106144872523e-97,6.521106144872523e-97,6.521106144872523e-97,6.521106144872523e-97,6.521106144872523e-97,6.521106144872523e-97,6.521106144872523e-97,6.521106144872523e-97,6.521106144872523e-97
0.811,0.000023438199484327716,0.9983720603900141,6.512172419409716e-97,0.00004001194267118784,0.00039809349463096756,0.0006090686579941371,2.0761441845703597e-8,9.477766273576194e-9,6.512172419409716e-97,6.512172419409716e-97,6.512172419409716e-97,6.512172419409716e-97,6.512172419409716e-97,0.0005572970759972943,6.512172419409716e-97,6.512172419409716e-97,6.512172419409716e-97,0,6.512172419409716e-97,0,6.512172419409716e-97,6.512172419409716e-97,6.512172419409716e-97,6.512172419409716e-97,6.512172419409716e-97,6.512172419409716e-97,6.512172419409716e-97,6.512172419409716e-97,6.512172419409716e-97,6.512172419409716e-97,6.512172419409716e-97,6.512172419409716e-97
0.812,0.00002343495167291427,0.9983220082771852,6.503251215574714e-97,0.000042519359020471336,0.0004057253650431081,0.0006353463061513588,2.221409911227868e-8,1.0145290587363202e-8,6.503251215574714e-97,6.503251215574714e-97,6.503251215574714e-97,6.503251215574714e-97,6.503251215574714e-97,0.0005709333815371679,6.503251215574714e-97,6.503251215574714e-97,6.503251215574714e-97,0,6.503251215574714e-97,0,6.503251215574714e-97,6.503251215574714e-97,6.503251215574714e-97,6.503251215574714e-97,6.503251215574714e-97,6.503251215574714e-97,6.503251215574714e-97,6.503251215574714e-97,6.503251215574714e-97,6.503251215574714e-97,6.503251215574714e-97,6.503251215574714e-97
0.8130000000000001,0.000023431668843433478,0.9982701064838398,6.494342252529987e-97,0.00004516076990027762,0.00041372165427249407,0.0006627232131542615,2.3764600445989594e-8,1.0858053743285156e-8,6.494342252529987e-97,6.494342252529987e-97,6.494342252529987e-97,6.494342252529987e-97,6.494342252529987e-97,0.000584821587335445,6.494342252529987e-97,6.494342252529987e-97,6.494342252529987e-97,0,6.494342252529987e-97,0,6.494342252529987e-97,6.494342252529987e-97,6.494342252529987e-97,6.494342252529987e-97,6.494342252529987e-97,6.494342252529987e-97,6.494342252529987e-97,6.494342252529987e-97,6.494342252529987e-97,6.494342252529987e-97,6.494342252529987e-97,6.494342252529987e-97
0.8140000000000001,0.000023428348102888728,0.9982162331795869,6.485444684321402e-97,0.00004794130173750394,0.0004219005859915657,0.0006912461748115926,2.541938660315746e-8,1.161905004401526e-8,6.485444684321402e-97,6.485444684321402e-97,6.485444684321402e-97,6.485444684321402e-97,6.485444684321402e-97,0.0005992133713330061,6.485444684321402e-97,6.485444684321402e-97,6.485444684321402e-97,0,6.485444684321402e-97,0,6.485444684321402e-97,6.485444684321402e-97,6.485444684321402e-97,6.485444684321402e-97,6.485444684321402e-97,6.485444684321402e-97,6.485444684321402e-97,6.485444684321402e-97,6.485444684321402e-97,6.485444684321402e-97,6.485444684321402e-97,6.485444684321402e-97
0.8150000000000001,0.000023424986291942484,0.998160255133201,6.476557595508607e-97,0.000050866289743687895,0.0004303512694293956,0.0007209640776560527,2.7185319582251124e-8,1.2431470541080205e-8,6.476557595508607e-97,6.476557595508607e-97,6.476557595508607e-97,6.476557595508607e-97,6.476557595508607e-97,0.000614098626887911,6.476557595508607e-97,6.476557595508607e-97,6.476557595508607e-97,0,6.476557595508607e-97,0,6.476557595508607e-97,6.476557595508607e-97,6.476557595508607e-97,6.476557595508607e-97,6.476557595508607e-97,6.476557595508607e-97,6.476557595508607e-97,6.476557595508607e-97,6.476557595508607e-97,6.476557595508607e-97,6.476557595508607e-97,6.476557595508607e-97
0.8160000000000001,0.0000234215854583295,0.9981022609556415,6.467681513029642e-97,0.000053941299932194557,0.00043909560806171293,0.0007519281747461167,2.9069717256005058e-8,1.3298719194437854e-8,6.467681513029642e-97,6.467681513029642e-97,6.467681513029642e-97,6.467681513029642e-97,6.467681513029642e-97,0.0006293100077236336,6.467681513029642e-97,6.467681513029642e-97,6.467681513029642e-97,0,6.467681513029642e-97,0,6.467681513029642e-97,6.467681513029642e-97,6.467681513029642e-97,6.467681513029642e-97,6.467681513029642e-97,6.467681513029642e-97,6.467681513029642e-97,6.467681513029642e-97,6.467681513029642e-97,6.467681513029642e-97,6.467681513029642e-97,6.467681513029642e-97
0.8170000000000001,0.000023418149594966844,0.9980424221805118,6.458817497731585e-97,0.00005717213482723323,0.00044817613759513055,0.0007841921196106623,3.1080381125558946e-8,1.4224425915656495e-8,6.458817497731585e-97,6.458817497731585e-97,6.458817497731585e-97,6.458817497731585e-97,6.458817497731585e-97,0.0006445739730532584,6.458817497731585e-97,6.458817497731585e-97,6.458817497731585e-97,0,6.458817497731585e-97,0,6.458817497731585e-97,6.458817497731585e-97,6.458817497731585e-97,6.458817497731585e-97,6.458817497731585e-97,6.458817497731585e-97,6.458817497731585e-97,6.458817497731585e-97,6.458817497731585e-97,6.458817497731585e-97,6.458817497731585e-97,6.458817497731585e-97
0.8180000000000001,0.000023414673052363706,0.9979804994132332,6.449963949111202e-97,0.000060564815869199794,0.0004573443285889401,0.0008178116915587052,3.322561296114141e-8,1.5212454545527728e-8,6.359242606489116e-9,6.449963949111202e-97,6.449963949111202e-97,6.449963949111202e-97,6.449963949111202e-97,0.0006603102803874291,6.449963949111202e-97,6.449963949111202e-97,6.449963949111202e-97,0,6.449963949111202e-97,0,6.449963949111202e-97,6.449963949111202e-97,6.449963949111202e-97,6.449963949111202e-97,6.449963949111202e-97,6.449963949111202e-97,6.449963949111202e-97,6.449963949111202e-97,6.449963949111202e-97,6.449963949111202e-97,6.449963949111202e-97,6.449963949111202e-97
0.8190000000000001,0.000023411145463492922,0.997916052079657,6.441117976544445e-97,0.00006412560124992295,0.00046692684341565984,0.0008528450263081904,3.5514252093658673e-8,1.6266920300306658e-8,2.716721118052461e-8,6.441117976544445e-97,6.441117976544445e-97,6.441117976544445e-97,6.441117976544445e-97,0.0006765603555221993,6.441117976544445e-97,6.441117976544445e-97,6.441117976544445e-97,0,6.441117976544445e-97,0,6.441117976544445e-97,6.441117976544445e-97,6.441117976544445e-97,6.441117976544445e-97,6.441117976544445e-97,6.441117976544445e-97,6.441117976544445e-97,6.441117976544445e-97,6.441117976544445e-97,6.441117976544445e-97,6.441117976544445e-97,6.441117976544445e-97
0.8200000000000001,0.000023407563796418004,0.9978489521361843,6.432278719153264e-97,0.00006786102869164054,0.00047685456395640894,0.000889353161406661,3.795572881661972e-8,1.7392214632360037e-8,6.526874526173296e-8,6.432278719153264e-97,6.432278719153264e-97,6.432278719153264e-97,6.432278719153264e-97,0.0006934509292758706,6.432278719153264e-97,6.432278719153264e-97,6.432278719153264e-97,0,6.432278719153264e-97,0,6.432278719153264e-97,6.432278719153264e-97,6.432278719153264e-97,6.432278719153264e-97,6.432278719153264e-97,6.432278719153264e-97,6.432278719153264e-97,6.432278719153264e-97,6.432278719153264e-97,6.432278719153264e-97,6.432278719153264e-97,6.432278719153264e-97
0.8210000000000001,0.000023403936809438687,0.9977795741409455,6.423448556204185e-97,0.0000717779471284994,0.00048685151177111594,0.0009274004007070998,4.0560114698726416e-8,1.8593028723673364e-8,1.2366894953353088e-7,6.423448556204185e-97,6.423448556204185e-97,6.423448556204185e-97,6.423448556204185e-97,0.0007108092405455171,6.423448556204185e-97,6.423448556204185e-97,6.423448556204185e-97,0,6.423448556204185e-97,0,6.423448556204185e-97,6.423448556204185e-97,6.423448556204185e-97,6.423448556204185e-97,6.423448556204185e-97,6.423448556204185e-97,6.423448556204185e-97,6.423448556204185e-97,6.423448556204185e-97,6.423448556204185e-97,6.423448556204185e-97,6.423448556204185e-97
0.8220000000000001,0.00002340025800760943,0.9977076424258289,6.414625674070391e-97,0.00007588345246803177,0.0004974325323791948,0.0009670534371552106,4.333812120668686e-8,1.987435331930478e-8,2.0607084165930914e-7,6.414625674070391e-97,6.414625674070391e-97,6.414625674070391e-97,6.414625674070391e-97,0.000728318610844856,6.414625674070391e-97,6.414625674070391e-97,6.414625674070391e-97,0,6.414625674070391e-97,0,6.414625674070391e-97,6.414625674070391e-97,6.414625674070391e-97,6.414625674070391e-97,6.414625674070391e-97,6.414625674070391e-97,6.414625674070391e-97,6.414625674070391e-97,6.414625674070391e-97,6.414625674070391e-97,6.414625674070391e-97,6.414625674070391e-97
0.8230000000000001,0.00002339652587254067,0.9976330934228949,6.405809630486976e-97,0.00008018495765972885,0.0005083321201672414,0.0010083822459593281,4.630117559837543e-8,2.1241513997183205e-8,3.163087161889775e-7,6.405809630486976e-97,6.405809630486976e-97,6.405809630486976e-97,6.405809630486976e-97,0.0007462268760405256,6.405809630486976e-97,6.405809630486976e-97,6.405809630486976e-97,0,6.405809630486976e-97,0,6.405809630486976e-97,6.405809630486976e-97,6.405809630486976e-97,6.405809630486976e-97,6.405809630486976e-97,6.405809630486976e-97,6.405809630486976e-97,6.405809630486976e-97,6.405809630486976e-97,6.405809630486976e-97,6.405809630486976e-97,6.405809630486976e-97
0.8240000000000001,0.000023392735244956842,0.9975557082742282,6.396998989695891e-97,0.00008469018060004423,0.0005194566332612985,0.0010514598973170427,4.9461453565958005e-8,2.270018665875512e-8,4.585385590023755e-7,6.396998989695891e-97,6.396998989695891e-97,6.396998989695891e-97,6.396998989695891e-97,0.000764761579149161,6.396998989695891e-97,6.396998989695891e-97,6.396998989695891e-97,0,6.396998989695891e-97,0,6.396998989695891e-97,6.396998989695891e-97,6.396998989695891e-97,6.396998989695891e-97,6.396998989695891e-97,6.396998989695891e-97,6.396998989695891e-97,6.396998989695891e-97,6.396998989695891e-97,6.396998989695891e-97,6.396998989695891e-97,6.396998989695891e-97
0.8250000000000001,0.00002338887790977935,0.9974751377191511,6.388191488270543e-97,0.00008940715822272457,0.0005310557639252234,0.0010963627154008083,5.283192919336287e-8,2.4256420991406325e-8,6.378885833699065e-7,6.388191488270543e-97,6.388191488270543e-97,6.388191488270543e-97,6.388191488270543e-97,0.0007839327884568662,6.388191488270543e-97,6.388191488270543e-97,6.388191488270543e-97,0,6.388191488270543e-97,0,6.388191488270543e-97,6.388191488270543e-97,6.388191488270543e-97,6.388191488270543e-97,6.388191488270543e-97,6.388191488270543e-97,6.388191488270543e-97,6.388191488270543e-97,6.388191488270543e-97,6.388191488270543e-97,6.388191488270543e-97,6.388191488270543e-97
0.8260000000000001,0.00002338496167527541,0.9973917157848784,6.379389244894595e-97,0.00009434433629661244,0.0005430925640735105,0.0011431713535368672,5.642647318001483e-8,2.591668613956054e-8,8.593988642609552e-7,6.379389244894595e-97,6.379389244894595e-97,6.379389244894595e-97,6.379389244894595e-97,0.0008033492575156016,6.379389244894595e-97,6.379389244894595e-97,6.379389244894595e-97,0,6.379389244894595e-97,0,6.379389244894595e-97,6.379389244894595e-97,6.379389244894595e-97,6.379389244894595e-97,6.379389244894595e-97,6.379389244894595e-97,6.379389244894595e-97,6.379389244894595e-97,6.379389244894595e-97,6.379389244894595e-97,6.379389244894595e-97,6.379389244894595e-97
0.8270000000000001,0.00002338096852050969,0.9973046748714028,6.370587330349121e-97,0.00009951042571272122,0.0005554289711007863,0.001191969008903641,6.025981622160996e-8,2.7687854508211284e-8,0.0000011290335017376634,1.6762747593552906e-8,6.370587330349121e-97,6.370587330349121e-97,6.370587330349121e-97,0.0008238020104394515,6.370587330349121e-97,6.370587330349121e-97,6.370587330349121e-97,0,6.370587330349121e-97,0,6.370587330349121e-97,6.370587330349121e-97,6.370587330349121e-97,6.370587330349121e-97,6.370587330349121e-97,6.370587330349121e-97,6.370587330349121e-97,6.370587330349121e-97,6.370587330349121e-97,6.370587330349121e-97,6.370587330349121e-97,6.370587330349121e-97
0.8280000000000001,0.0000233769142912186,0.9972146918046816,6.361790055699e-97,0.00010491465967850088,0.0005682436210387671,0.001242844519248745,6.434775462132595e-8,2.957729685394271e-8,0.0000014526627633616837,8.343633794428665e-8,6.361790055699e-97,6.361790055699e-97,6.361790055699e-97,0.0008442984569085079,6.361790055699e-97,6.361790055699e-97,6.361790055699e-97,0,6.361790055699e-97,0,6.361790055699e-97,6.361790055699e-97,6.361790055699e-97,6.361790055699e-97,6.361790055699e-97,6.361790055699e-97,6.361790055699e-97,6.361790055699e-97,6.361790055699e-97,6.361790055699e-97,6.361790055699e-97,6.361790055699e-97
0.8290000000000001,0.00002337277907634815,0.9971209181870951,6.352991992098135e-97,0.00011056652303507892,0.0005812942558903524,0.0012958890817601468,6.870704284173105e-8,3.159283362304762e-8,0.0000018377287502711235,2.097629550910554e-7,6.352991992098135e-97,6.352991992098135e-97,6.352991992098135e-97,0.0008658113815611149,6.352991992098135e-97,6.352991992098135e-97,6.352991992098135e-97,0,6.352991992098135e-97,0,6.352991992098135e-97,6.352991992098135e-97,6.352991992098135e-97,6.352991992098135e-97,6.352991992098135e-97,6.352991992098135e-97,6.352991992098135e-97,6.352991992098135e-97,6.352991992098135e-97,6.352991992098135e-97,6.352991992098135e-97,6.352991992098135e-97
0.8300000000000001,0.000023368569914864847,0.997023655161509,6.344195053365506e-97,0.00011647604177782385,0.000594992933403449,0.001351199691194562,7.335562905374124e-8,3.374284393713014e-8,0.000002291890897897807,4.062648169467757e-7,6.344195053365506e-97,6.344195053365506e-97,6.344195053365506e-97,0.0008875023480124465,6.344195053365506e-97,6.344195053365506e-97,6.344195053365506e-97,0,6.344195053365506e-97,0,6.344195053365506e-97,6.344195053365506e-97,6.344195053365506e-97,6.344195053365506e-97,6.344195053365506e-97,6.344195053365506e-97,6.344195053365506e-97,6.344195053365506e-97,6.344195053365506e-97,6.344195053365506e-97,6.344195053365506e-97,6.344195053365506e-97
0.8310000000000001,0.00002336428136460978,0.9969226714124413,6.335397759758455e-97,0.00012265363134451358,0.0006089495136788733,0.001408877311517479,7.831262675116995e-8,3.603625335065841e-8,0.0000028239248923854168,6.836202959584269e-7,6.335397759758455e-97,6.335397759758455e-97,6.335397759758455e-97,0.000909861955584741,6.335397759758455e-97,6.335397759758455e-97,6.335397759758455e-97,0,6.335397759758455e-97,0,6.335397759758455e-97,6.335397759758455e-97,6.335397759758455e-97,6.335397759758455e-97,6.335397759758455e-97,6.335397759758455e-97,6.335397759758455e-97,6.335397759758455e-97,6.335397759758455e-97,6.335397759758455e-97,6.335397759758455e-97,6.335397759758455e-97
0.8320000000000001,0.000023359891020662456,0.9968170117058984,6.326594044598517e-97,0.00012911007841277116,0.0006235161586849721,0.0014693082491152568,8.359836878294312e-8,3.8482559499494094e-8,0.0000034414437950419984,0.0000010556505461772474,6.326594044598517e-97,6.326594044598517e-97,6.326594044598517e-97,0.0009330747415983921,6.326594044598517e-97,6.326594044598517e-97,6.326594044598517e-97,0,6.326594044598517e-97,0,6.326594044598517e-97,6.326594044598517e-97,6.326594044598517e-97,6.326594044598517e-97,6.326594044598517e-97,6.326594044598517e-97,6.326594044598517e-97,6.326594044598517e-97,6.326594044598517e-97,6.326594044598517e-97,6.326594044598517e-97,6.326594044598517e-97
0.8330000000000001,0.0000233554026048518,0.9967068354672874,6.317784937790863e-97,0.0001358567906994558,0.0006384338575400698,0.0015324930188734215,8.923464000877937e-8,4.109194003980176e-8,0.000004153565529291773,0.000001536233719673028,6.317784937790863e-97,6.317784937790863e-97,6.317784937790863e-97,0.0009572053371657756,6.317784937790863e-97,6.317784937790863e-97,6.317784937790863e-97,0,6.317784937790863e-97,0,6.317784937790863e-97,6.317784937790863e-97,6.317784937790863e-97,6.317784937790863e-97,6.317784937790863e-97,6.317784937790863e-97,6.317784937790863e-97,6.317784937790863e-97,6.317784937790863e-97,6.317784937790863e-97,6.317784937790863e-97,6.317784937790863e-97
0.8340000000000001,0.000023350832598200896,0.9965928467222611,6.30897491160579e-97,0.00014290577765610496,0.0006540812706053419,0.001597758790334256,9.524474875062964e-8,4.387528653840265e-8,0.000004978034671900064,0.000002140939601999637,6.30897491160579e-97,6.30897491160579e-97,6.30897491160579e-97,0.0009817985122358237,6.30897491160579e-97,6.30897491160579e-97,6.30897491160579e-97,0,6.30897491160579e-97,0,6.30897491160579e-97,6.30897491160579e-97,6.30897491160579e-97,6.30897491160579e-97,6.30897491160579e-97,6.30897491160579e-97,6.30897491160579e-97,6.30897491160579e-97,6.30897491160579e-97,6.30897491160579e-97,6.30897491160579e-97,6.30897491160579e-97
0.8350000000000001,0.000023346190208634572,0.9964754392870908,6.300166454182582e-97,0.0001502695695161184,0.0006699095090848761,0.001665352266302977,1.0165356045551106e-7,4.6844220996536635e-8,0.000005921040810726765,0.00000288593465114402,6.300166454182582e-97,6.300166454182582e-97,6.300166454182582e-97,0.0010067277045532205,6.300166454182582e-97,6.300166454182582e-97,6.300166454182582e-97,0,6.300166454182582e-97,0,6.300166454182582e-97,6.300166454182582e-97,6.300166454182582e-97,6.300166454182582e-97,6.300166454182582e-97,6.300166454182582e-97,6.300166454182582e-97,6.300166454182582e-97,6.300166454182582e-97,6.300166454182582e-97,6.300166454182582e-97,6.300166454182582e-97
0.8360000000000001,0.000023341388557627055,0.996350905553054,6.291336143032405e-97,0.00015796063551639828,0.0006866348594401281,0.0017373823666891894,1.084871875622959e-7,5.00109538978548e-8,0.000006998320954541517,0.0000037923751223263017,6.291336143032405e-97,6.291336143032405e-97,6.291336143032405e-97,0.0010328260025243554,6.291336143032405e-97,6.291336143032405e-97,6.291336143032405e-97,0,6.291336143032405e-97,0,6.291336143032405e-97,6.291336143032405e-97,6.291336143032405e-97,6.291336143032405e-97,6.291336143032405e-97,6.291336143032405e-97,6.291336143032405e-97,6.291336143032405e-97,6.291336143032405e-97,6.291336143032405e-97,6.291336143032405e-97,6.291336143032405e-97
0.8370000000000001,0.00002333650778585671,0.9962226666717459,6.282505631445799e-97,0.00016599312150039554,0.0007039553959085834,0.0018116181300606592,1.1577426481400813e-7,5.338887305451687e-8,0.000008218524858246913,0.000004880295861454781,6.282505631445799e-97,6.282505631445799e-97,6.282505631445799e-97,0.001059162189141258,6.282505631445799e-97,6.282505631445799e-97,6.282505631445799e-97,0,6.282505631445799e-97,0,6.282505631445799e-97,6.282505631445799e-97,6.282505631445799e-97,6.282505631445799e-97,6.282505631445799e-97,6.282505631445799e-97,6.282505631445799e-97,6.282505631445799e-97,6.282505631445799e-97,6.282505631445799e-97,6.282505631445799e-97,6.282505631445799e-97
