flavor,mass_GeV,boundary,u2,channel,N,frac
Utau,1.4,peak_u2,0.0004198707084443,induced_tau,10.850426375687508,0.008511417486955152
Utau,1.4,peak_u2,0.0004198707084443,Bmeson,55.235793249235776,0.04332870251263244
Utau,1.4,peak_u2,0.0004198707084443,Bbaryon,0.653789708518064,0.0005128533170217811
Utau,1.4,peak_u2,0.0004198707084443,Bc,26.15047450588375,0.020513258953609625
Utau,1.4,peak_u2,0.0004198707084443,WZ,1177.1583973382285,0.9234002629123275
Utau,1.4,u2_max,0.0033269455571179,Kmeson,0.0,0.0
Utau,1.4,u2_max,0.0033269455571179,Dmeson,0.0,0.0
Utau,1.4,u2_max,0.0033269455571179,tau,0.003959492427670545,0.0013761811993843443
Utau,1.4,u2_max,0.0033269455571179,induced_tau,3.753941996091887e-11,1.3047390525356615e-11
Utau,1.4,u2_max,0.0033269455571179,Bmeson,0.00013936449854585526,4.8438229460958324e-05
Utau,1.4,u2_max,0.0033269455571179,Bbaryon,2.4903628618836965e-17,8.655631025377724e-18
Utau,1.4,u2_max,0.0033269455571179,Bc,0.01762659616259451,0.006126388846858823
Utau,1.4,u2_max,0.0033269455571179,WZ,2.85543376794271,0.9924489917112486
Utau,1.8,u2_min,7.434012647596447e-07,Kmeson,0.0,0.0
Utau,1.8,u2_min,7.434012647596447e-07,Dmeson,0.0,0.0
Utau,1.8,u2_min,7.434012647596447e-07,tau,0.0,0.0
Utau,1.8,u2_min,7.434012647596447e-07,induced_tau,0.0,0.0
Utau,1.8,u2_min,7.434012647596447e-07,Bmeson,1.9604367254864128,0.6762344018876816
Utau,1.8,u2_min,7.434012647596447e-07,Bbaryon,0.0,0.0
Utau,1.8,u2_min,7.434012647596447e-07,Bc,0.7964774473630134,0.2747374823336463
Utau,1.8,u2_min,7.434012647596447e-07,WZ,0.14213491429244512,0.04902811577867202
Utau,1.8,peak_u2,0.0001035321843295,Kmeson,0.0,0.0
Utau,1.8,peak_u2,0.0001035321843295,Dmeson,0.0,0.0
Utau,1.8,peak_u2,0.0001035321843295,tau,0.0,0.0
Utau,1.8,peak_u2,0.0001035321843295,induced_tau,0.0,0.0
Utau,1.8,peak_u2,0.0001035321843295,Bmeson,17.759299019466383,0.05824206604840941
Utau,1.8,peak_u2,0.0001035321843295,Bbaryon,0.0,0.0
Utau,1.8,peak_u2,0.0001035321843295,Bc,4.302251779434671,0.014109342492632347
Utau,1.8,peak_u2,0.0001035321843295,WZ,282.8606510458151,0.9276485914589582
Utau,1.8,u2_max,0.0006501646232632,Kmeson,0.0,0.0
Utau,1.8,u2_max,0.0006501646232632,Dmeson,0.0,0.0
Utau,1.8,u2_max,0.0006501646232632,tau,0.0,0.0
Utau,1.8,u2_max,0.0006501646232632,induced_tau,0.0,0.0
Utau,1.8,u2_max,0.0006501646232632,Bmeson,0.0006507518400874386,0.0002454108507307099
Utau,1.8,u2_max,0.0006501646232632,Bbaryon,0.0,0.0
Utau,1.8,u2_max,0.0006501646232632,Bc,8.85853816363375e-05,3.3407226119801845e-05
Utau,1.8,u2_max,0.0006501646232632,WZ,2.650943903962712,0.9997211819231495
Utau,2.0,u2_min,5.999337395494509e-07,Kmeson,0.0,0.0
Utau,2.0,u2_min,5.999337395494509e-07,Dmeson,0.0,0.0
Utau,2.0,u2_min,5.999337395494509e-07,tau,0.0,0.0
Utau,2.0,u2_min,5.999337395494509e-07,induced_tau,0.0,0.0
Utau,2.0,u2_min,5.999337395494509e-07,Bmeson,1.9910985927944786,0.6683387495923762
Utau,2.0,u2_min,5.999337395494509e-07,Bbaryon,0.0,0.0
Utau,2.0,u2_min,5.999337395494509e-07,Bc,0.8216672843991085,0.27580356262797434
Utau,2.0,u2_min,5.999337395494509e-07,WZ,0.16640986865215565,0.055857687779649404
Utau,2.0,peak_u2,5.478901179593945e-05,Kmeson,0.0,0.0
Utau,2.0,peak_u2,5.478901179593945e-05,Dmeson,0.0,0.0
Utau,2.0,peak_u2,5.478901179593945e-05,tau,0.0,0.0
Utau,2.0,peak_u2,5.478901179593945e-05,induced_tau,0.0,0.0
Utau,2.0,peak_u2,5.478901179593945e-05,Bmeson,4.109299555813645,0.027564044447042586
Utau,2.0,peak_u2,5.478901179593945e-05,Bbaryon,0.0,0.0
Utau,2.0,peak_u2,5.478901179593945e-05,Bc,1.7253631914819,0.011573258909785618
Utau,2.0,peak_u2,5.478901179593945e-05,WZ,143.24721686252136,0.9608626966431718
Utau,2.0,u2_max,0.0003105530967744,Kmeson,0.0,0.0
Utau,2.0,u2_max,0.0003105530967744,Dmeson,0.0,0.0
Utau,2.0,u2_max,0.0003105530967744,tau,0.0,0.0
Utau,2.0,u2_max,0.0003105530967744,induced_tau,0.0,0.0
Utau,2.0,u2_max,0.0003105530967744,Bmeson,0.002581611785464767,0.0009315118428625338
Utau,2.0,u2_max,0.0003105530967744,Bbaryon,0.0,0.0
Utau,2.0,u2_max,0.0003105530967744,Bc,3.7220911525996955e-05,1.3430260926068248e-05
Utau,2.0,u2_max,0.0003105530967744,WZ,2.768802491943907,0.9990550578962113
Utau,2.4,u2_min,4.324780058584794e-07,Kmeson,0.0,0.0
Utau,2.4,u2_min,4.324780058584794e-07,Dmeson,0.0,0.0
Utau,2.4,u2_min,4.324780058584794e-07,tau,0.0,0.0
Utau,2.4,u2_min,4.324780058584794e-07,induced_tau,0.0,0.0
Utau,2.4,u2_min,4.324780058584794e-07,Bmeson,1.6860514212968145,0.5661486694852034
Utau,2.4,u2_min,4.324780058584794e-07,Bbaryon,0.0,0.0
Utau,2.4,u2_min,4.324780058584794e-07,Bc,1.0855369719437042,0.3645056755565785
Utau,2.4,u2_min,4.324780058584794e-07,WZ,0.20651879339286858,0.06934565495821812
Utau,2.4,peak_u2,1.742633386009651e-05,Kmeson,0.0,0.0
Utau,2.4,peak_u2,1.742633386009651e-05,Dmeson,0.0,0.0
Utau,2.4,peak_u2,1.742633386009651e-05,tau,0.0,0.0
Utau,2.4,peak_u2,1.742633386009651e-05,induced_tau,0.0,0.0
Utau,2.4,peak_u2,1.742633386009651e-05,Bmeson,2.817179542220777,0.0663428946654449
Utau,2.4,peak_u2,1.742633386009651e-05,Bbaryon,0.0,0.0
Utau,2.4,peak_u2,1.742633386009651e-05,Bc,1.1216664041599713,0.026414573507193808
Utau,2.4,peak_u2,1.742633386009651e-05,WZ,38.52507662478982,0.9072425318273613
Utau,2.4,u2_max,8.014158470815889e-05,Kmeson,0.0,0.0
Utau,2.4,u2_max,8.014158470815889e-05,Dmeson,0.0,0.0
Utau,2.4,u2_max,8.014158470815889e-05,tau,0.0,0.0
Utau,2.4,u2_max,8.014158470815889e-05,induced_tau,0.0,0.0
Utau,2.4,u2_max,8.014158470815889e-05,Bmeson,0.029234332384077088,0.010311663066025146
Utau,2.4,u2_max,8.014158470815889e-05,Bbaryon,0.0,0.0
Utau,2.4,u2_max,8.014158470815889e-05,Bc,0.00427348802820595,0.0015073636053872584
Utau,2.4,u2_max,8.014158470815889e-05,WZ,2.801566618782528,0.9881809733285876
Utau,2.8,u2_min,3.866933177210832e-07,Kmeson,0.0,0.0
Utau,2.8,u2_min,3.866933177210832e-07,Dmeson,0.0,0.0
Utau,2.8,u2_min,3.866933177210832e-07,tau,0.0,0.0
Utau,2.8,u2_min,3.866933177210832e-07,induced_tau,0.0,0.0
Utau,2.8,u2_min,3.866933177210832e-07,Bmeson,1.2766679120640037,0.4248852574577826
Utau,2.8,u2_min,3.866933177210832e-07,Bbaryon,0.0,0.0
Utau,2.8,u2_min,3.866933177210832e-07,Bc,1.319980300098086,0.4392999654386705
Utau,2.8,u2_min,3.866933177210832e-07,WZ,0.40808751273148525,0.13581477710354686
Utau,2.8,peak_u2,6.294988990221888e-06,Kmeson,0.0,0.0
Utau,2.8,peak_u2,6.294988990221888e-06,Dmeson,0.0,0.0
Utau,2.8,peak_u2,6.294988990221888e-06,tau,0.0,0.0
Utau,2.8,peak_u2,6.294988990221888e-06,induced_tau,0.0,0.0
Utau,2.8,peak_u2,6.294988990221888e-06,Bmeson,0.510332492078908,0.03266874361412875
Utau,2.8,peak_u2,6.294988990221888e-06,Bbaryon,0.0,0.0
Utau,2.8,peak_u2,6.294988990221888e-06,Bc,0.7414372947383209,0.047462831122291584
Utau,2.8,peak_u2,6.294988990221888e-06,WZ,14.369660229187325,0.9198684252635796
Utau,2.8,u2_max,2.3353868915263632e-05,Kmeson,0.0,0.0
Utau,2.8,u2_max,2.3353868915263632e-05,Dmeson,0.0,0.0
Utau,2.8,u2_max,2.3353868915263632e-05,tau,0.0,0.0
Utau,2.8,u2_max,2.3353868915263632e-05,induced_tau,0.0,0.0
Utau,2.8,u2_max,2.3353868915263632e-05,Bmeson,0.01948857398562312,0.006303035870085146
Utau,2.8,u2_max,2.3353868915263632e-05,Bbaryon,0.0,0.0
Utau,2.8,u2_max,2.3353868915263632e-05,Bc,0.014554714554260417,0.004707316604182033
Utau,2.8,u2_max,2.3353868915263632e-05,WZ,3.057891199429301,0.9889896475257328
Utau,3.2,u2_min,4.172623435205661e-07,Kmeson,0.0,0.0
Utau,3.2,u2_min,4.172623435205661e-07,Dmeson,0.0,0.0
Utau,3.2,u2_min,4.172623435205661e-07,tau,0.0,0.0
Utau,3.2,u2_min,4.172623435205661e-07,induced_tau,0.0,0.0
Utau,3.2,u2_min,4.172623435205661e-07,Bmeson,0.7109615023419615,0.23370897300018648
Utau,3.2,u2_min,4.172623435205661e-07,Bbaryon,0.0,0.0
Utau,3.2,u2_min,4.172623435205661e-07,Bc,1.331701319700798,0.437760056972212
Utau,3.2,u2_min,4.172623435205661e-07,WZ,0.9994176475907031,0.3285309700276015
Utau,3.2,peak_u2,2.58261876068268e-06,Kmeson,0.0,0.0
Utau,3.2,peak_u2,2.58261876068268e-06,Dmeson,0.0,0.0
Utau,3.2,peak_u2,2.58261876068268e-06,tau,0.0,0.0
Utau,3.2,peak_u2,2.58261876068268e-06,induced_tau,0.0,0.0
Utau,3.2,peak_u2,2.58261876068268e-06,Bmeson,0.23327183824728012,0.033412280421808
Utau,3.2,peak_u2,2.58261876068268e-06,Bbaryon,0.0,0.0
Utau,3.2,peak_u2,2.58261876068268e-06,Bc,0.2879313514387593,0.041241339412363236
Utau,3.2,peak_u2,2.58261876068268e-06,WZ,6.460416601072839,0.9253463801658288
Utau,3.2,u2_max,6.921059242459368e-06,Kmeson,0.0,0.0
Utau,3.2,u2_max,6.921059242459368e-06,Dmeson,0.0,0.0
Utau,3.2,u2_max,6.921059242459368e-06,tau,0.0,0.0
Utau,3.2,u2_max,6.921059242459368e-06,induced_tau,0.0,0.0
Utau,3.2,u2_max,6.921059242459368e-06,Bmeson,0.02598825094247934,0.008388190189336417
Utau,3.2,u2_max,6.921059242459368e-06,Bbaryon,0.0,0.0
Utau,3.2,u2_max,6.921059242459368e-06,Bc,0.012525240182815891,0.004042753667921724
Utau,3.2,u2_max,6.921059242459368e-06,WZ,3.0596817519340718,0.9875690561427419
Utau,3.6,u2_min,8.097573684662949e-07,Kmeson,0.0,0.0
Utau,3.6,u2_min,8.097573684662949e-07,Dmeson,0.0,0.0
Utau,3.6,u2_min,8.097573684662949e-07,tau,0.0,0.0
Utau,3.6,u2_min,8.097573684662949e-07,induced_tau,0.0,0.0
Utau,3.6,u2_min,8.097573684662949e-07,Bmeson,0.0,0.0
Utau,3.6,u2_min,8.097573684662949e-07,Bbaryon,0.0,0.0
Utau,3.6,u2_min,8.097573684662949e-07,Bc,0.2517152950684403,0.08334944127578299
Utau,3.6,u2_min,8.097573684662949e-07,WZ,2.768284493959248,0.9166505587242171
Utau,3.6,peak_u2,1.2033778407775905e-06,Kmeson,0.0,0.0
Utau,3.6,peak_u2,1.2033778407775905e-06,Dmeson,0.0,0.0
Utau,3.6,peak_u2,1.2033778407775905e-06,tau,0.0,0.0
Utau,3.6,peak_u2,1.2033778407775905e-06,induced_tau,0.0,0.0
Utau,3.6,peak_u2,1.2033778407775905e-06,Bmeson,0.0,0.0
Utau,3.6,peak_u2,1.2033778407775905e-06,Bbaryon,0.0,0.0
Utau,3.6,peak_u2,1.2033778407775905e-06,Bc,0.12713389020467916,0.0381167236017134
Utau,3.6,peak_u2,1.2033778407775905e-06,WZ,3.208249589580145,0.9618832763982866
Utau,3.6,u2_max,1.7317347393635472e-06,Kmeson,0.0,0.0
Utau,3.6,u2_max,1.7317347393635472e-06,Dmeson,0.0,0.0
Utau,3.6,u2_max,1.7317347393635472e-06,tau,0.0,0.0
Utau,3.6,u2_max,1.7317347393635472e-06,induced_tau,0.0,0.0
Utau,3.6,u2_max,1.7317347393635472e-06,Bmeson,0.0,0.0
Utau,3.6,u2_max,1.7317347393635472e-06,Bbaryon,0.0,0.0
Utau,3.6,u2_max,1.7317347393635472e-06,Bc,0.060278790326010044,0.01981626341158318
Utau,3.6,u2_max,1.7317347393635472e-06,WZ,2.9816060026857407,0.9801837365884167
