event,id,pt,eta,phi,momentum,mass,decay_length,hits_tube,entry_distance,exit_distance,path_length_in_tube,decay_probability,n_particles_in_event,n_particles_hitting_tube,prob_at_least_one_decays,prob_both_decay,prob_exactly_one_decays,particle1_decay_prob,particle2_decay_prob
12272,6000113,47.263,2.16121,2.86375,207.881,15,41.54743730766533,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12273,6000113,40.2848,-2.19157,-0.0986687,182.51,15,36.476747673053325,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12274,6000113,89.0002,1.16742,-2.33593,156.856,15,31.349497194698664,True,24.84891052189354,27.792004071265726,2.943093549372186,0.040560878806154825,2,1,0.040560878806154776,0.0,0.040560878806154776,0.040560878806154825,0.0
12275,6000113,61.7091,-0.657506,0.356399,75.5355,15,15.096648807506002,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12276,6000113,87.1276,-0.744755,-1.86122,112.428,15,22.470044312016,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12277,6000113,38.8645,2.64201,1.05487,274.24,15,54.81005578794667,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12278,6000113,149.258,0.725913,0.184639,190.341,15,38.041864165452004,True,34.11467015292187,36.41758376405567,2.3029136111338033,0.02395941040568781,2,1,0.02395941040568783,0.0,0.02395941040568783,0.02395941040568781,0.0
12279,6000113,56.6006,1.3205,2.74848,113.549,15,22.694089208961334,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12280,6000113,29.5323,-0.495742,2.71171,33.2362,15,6.642641395053066,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12281,6000113,48.8209,0.415946,-1.74102,53.1054,15,10.613732266048801,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12282,6000113,99.9703,0.951068,1.20661,148.696,15,29.718626223178664,False,22.81769380847047,25.590985830250677,2.7732920217802075,0.0,2,1,0.04026785776874586,0.0,0.04026785776874586,0.0,0.04026785776874583
12283,6000113,41.3623,-0.0834933,-1.72054,41.5066,15,8.295577091481865,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12284,6000113,66.26,0.645999,-1.31297,80.5732,15,16.103491784617066,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12285,6000113,32.3905,-2.97039,2.91573,316.631,15,63.28239051266533,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12286,6000113,96.4505,3.38864,-1.75156,1430.33,15,285.8680976340933,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12287,6000113,51.3041,-1.53502,-1.85436,124.589,15,24.900561699841337,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12288,6000113,30.7659,1.44428,-2.68521,68.8344,15,13.757355980636799,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12289,6000113,63.5969,3.04928,0.233664,672.458,15,134.39855781450933,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12290,6000113,52.6493,0.221536,-0.927391,53.9466,15,10.7818558764952,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12291,6000113,94.4251,0.289125,-0.751515,98.3993,15,19.666245341652935,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12292,6000113,63.377,2.18432,2.73793,285.107,15,56.981952215337344,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12293,6000113,40.8541,-1.54018,-1.62839,99.6792,15,19.9220482529824,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12294,6000113,48.0297,-0.919467,0.741289,69.8036,15,13.951061880832533,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12295,6000113,61.8273,-1.6118,0.753841,161.102,15,32.19810971247733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12296,6000113,128.172,-0.381228,0.794175,137.599,15,27.500761618894668,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12297,6000113,8.82301,1.13016,-1.6421,15.0835,15,3.014613026828667,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12298,6000113,73.6096,0.315971,0.404761,77.3148,15,15.452262621185602,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12299,6000113,352.802,1.53186,-2.08994,854.292,15,170.74019901982402,True,24.139981970264962,25.33662080162998,1.1966388313650178,0.00606322794441078,2,1,0.006063227944410832,0.0,0.006063227944410832,0.00606322794441078,0.0
12300,6000113,80.844,1.31318,1.08718,161.161,15,32.209901549158666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12301,6000113,63.274,1.80968,2.29075,198.434,15,39.65934440718134,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12302,6000113,115.299,2.70599,-2.72017,866.814,15,173.24286645920796,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12303,6000113,90.8359,-1.43227,-0.91007,201.064,15,40.18498051687467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12304,6000113,97.8223,-1.42577,0.364789,215.278,15,43.02581384888266,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12305,6000113,65.615,-0.0862475,2.96133,65.8592,15,13.162727633275733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12306,6000113,112.657,-1.65201,-1.93516,304.689,15,60.895642823708,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12307,6000113,53.414,2.40668,0.363861,298.777,15,59.71406081591066,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12308,6000113,77.0298,0.483221,-1.32891,86.1995,15,17.227973322247333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12309,6000113,34.1779,-2.52467,2.30895,214.754,15,42.92108635022133,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12310,6000113,43.0375,1.85671,2.34799,141.138,15,28.208071958136003,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12311,6000113,67.5843,1.56097,0.850971,168.061,15,33.588946855958675,False,32.126744861208806,34.85809371809915,2.7313488568903423,0.0,2,1,0.018274180913792515,0.0,0.018274180913792515,0.0,0.018274180913792473
12312,6000113,55.2992,1.27292,1.29329,106.487,15,21.28266631669733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12313,6000113,144.794,1.71175,-1.8314,414.055,15,82.75371079812668,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12314,6000113,84.7841,2.83672,0.776332,725.685,15,145.03659325581998,False,25.149797996499974,28.346381468080164,3.1965834715801904,0.0,2,1,0.038681165186479904,0.0,0.038681165186479904,0.0,0.03868116518647986
12315,6000113,68.3196,1.63042,-2.83527,181.111,15,36.197141240558665,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12316,6000113,67.9998,0.224379,-0.0372443,69.7187,15,13.934093627709736,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12317,6000113,69.944,-0.159951,-1.18351,70.8406,15,14.158318400129867,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12318,6000113,68.6184,-0.427457,2.42009,74.9834,15,14.986305196798137,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12319,6000113,56.5773,0.862876,-2.55565,78.9795,15,15.784972291074,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12320,6000113,136.773,-1.44735,-0.276261,306.853,15,61.32814340978267,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12321,6000113,51.9569,-3.92374,2.00296,1314.75,15,262.76808943699996,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12322,6000113,56.4931,-0.128188,2.77156,56.9579,15,11.383699229012134,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12323,6000113,51.5229,2.63954,1.28774,362.674,15,72.48461994179466,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12324,6000113,109.902,0.660433,0.82633,134.754,15,26.932155256888,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12325,6000113,24.858,0.565412,2.4478,28.9384,15,5.783676044391466,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12326,6000113,29.2703,-3.12022,1.43521,332.151,15,66.384243144772,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12327,6000113,127.093,-1.89981,0.353202,434.293,15,86.79851064146267,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12328,6000113,16.5009,-4.34375,-0.3145,635.36,15,126.98409074325335,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12329,6000113,64.5116,-0.703044,0.484635,81.1222,15,16.21321582424507,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12330,6000113,102.421,-0.857765,-0.558006,142.468,15,28.47388793756266,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12331,6000113,191.737,-0.811567,2.4537,258.423,15,51.64884424915599,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12332,6000113,67.5769,1.26519,-1.48826,129.273,15,25.836713615356004,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12333,6000113,72.7031,-2.57185,-0.266356,478.62,15,95.65777749863999,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12334,6000113,57.5471,2.75246,3.05395,453.037,15,90.54471719663066,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12335,6000113,51.6499,-1.44656,-2.95708,115.795,15,23.142978449406666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12336,6000113,122.532,-1.643,1.05783,328.633,15,65.68112989994266,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12337,6000113,41.1705,-0.656858,2.917,50.3762,15,10.068269881799733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12338,6000113,59.0951,-2.31557,2.0352,302.255,15,60.409179595193336,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12339,6000113,66.6299,-1.54168,2.42202,162.792,15,32.535875881824005,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12340,6000113,74.9461,0.150367,0.249254,75.795,15,15.14851290274,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12341,6000113,62.8794,0.558409,-0.459219,72.9403,15,14.577967882838264,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12342,6000113,62.7466,-1.74456,2.71578,185.043,15,36.982997203796,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12343,6000113,54.0735,-0.579192,1.56546,63.3997,15,12.671167932975067,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12344,6000113,57.8797,0.436855,0.37133,63.491,15,12.689415300585335,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12345,6000113,169.665,2.46082,1.66976,1001.0,15,200.06150030533334,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12346,6000113,66.3741,-0.342376,-1.67346,70.3025,15,14.050772852363334,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12347,6000113,121.309,-2.23197,-0.381037,571.704,15,114.261698272288,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12348,6000113,62.727,-0.3956,-1.96807,67.6998,15,13.530592965405601,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12349,6000113,53.9391,2.46296,2.4849,318.908,15,63.73747546390934,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12350,6000113,10.8807,-1.41848,0.394571,23.7902,15,4.754748356207733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12351,6000113,64.2027,-0.832166,-0.85618,87.7457,15,17.53699938795373,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12352,6000113,43.787,2.15636,0.351315,191.685,15,38.310478207820005,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12353,6000113,60.4789,0.988378,-1.3905,92.504,15,18.488001023221333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12354,6000113,24.0941,-0.992937,2.95035,36.9801,15,7.3909033840572,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12355,6000113,422.131,-0.355427,2.82027,449.076,15,89.75306524587201,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12356,6000113,69.0694,-1.54581,-1.48766,169.39,15,33.85456297374666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12357,6000113,19.1086,-2.22319,-1.0763,89.2855,15,17.844746339172666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12358,6000113,105.71,-0.961864,-2.7646,158.498,15,31.677670005389327,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12359,6000113,25.7425,-3.75214,-0.601482,548.775,15,109.6790707593,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12360,6000113,53.5079,0.318173,1.20563,56.2392,15,11.2400586693024,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12361,6000113,73.4081,2.13618,1.78061,315.111,15,62.978600821891995,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12362,6000113,79.6385,-0.430172,2.38825,87.1214,15,17.41222576693413,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12363,6000113,57.254,1.91356,-2.80511,198.234,15,39.619372079448,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12364,6000113,65.1916,0.35548,2.4271,69.3541,15,13.861224074251867,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12365,6000113,24.5333,3.02518,-2.64123,253.26,15,50.61695860871999,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12366,6000113,13.0891,0.386093,3.05883,14.0768,15,2.813412315182934,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12367,6000113,126.876,-0.480967,3.01483,141.837,15,28.347775243563994,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12368,6000113,42.8647,2.54435,-0.386365,274.621,15,54.88620307227866,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12369,6000113,14.4185,-4.50891,-2.75694,654.844,15,130.8781949110347,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12370,6000113,63.221,0.225893,2.64408,64.8409,15,12.959208526621467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12371,6000113,49.173,-0.483591,-0.5101,55.0358,15,10.999545173330935,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12372,6000113,50.8102,0.133708,-0.997177,51.265,15,10.245906906246667,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12373,6000113,89.6886,1.58651,-1.43014,228.316,15,45.63160989381866,True,22.817529513994142,25.591344802969562,2.7738152889754204,0.035769691452611725,2,1,0.035769691452611774,0.0,0.035769691452611774,0.035769691452611725,0.0
12374,6000113,213.88,-0.377488,-1.12482,229.3,15,45.828273746266674,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12375,6000113,41.3703,0.45411,-2.80068,45.7097,15,9.135615544961734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12376,6000113,104.432,1.23263,1.39029,194.335,15,38.840111550286665,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12377,6000113,51.925,-0.311846,-0.532121,54.4704,15,10.886543402828801,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12378,6000113,86.7399,0.888416,2.09279,123.283,15,24.639542399742666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12379,6000113,27.1593,-2.30479,-2.79435,137.452,15,27.471381958010664,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12380,6000113,141.122,-0.767726,2.09936,184.794,15,36.933231655768,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12381,6000113,43.8242,-0.504788,2.941,49.5272,15,9.898587350571734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12382,6000113,61.8785,-0.587768,-0.349686,72.8784,15,14.5655964474048,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12383,6000113,51.5241,-1.52698,-2.60638,124.211,15,24.825014000425334,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12384,6000113,35.4708,1.96359,0.626574,128.851,15,25.752372003838662,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12385,6000113,52.0254,-1.20073,1.6631,94.2572,15,18.838398448131734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12386,6000113,37.0926,-2.33155,-0.244602,192.715,15,38.51633569564667,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12387,6000113,51.7536,0.348584,-0.0999558,54.9299,15,10.978379825796134,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12388,6000113,72.0946,-0.582118,-2.9501,84.6585,15,16.919986537061998,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12389,6000113,79.0488,-0.16133,1.06872,80.0797,15,16.004860065935066,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12390,6000113,71.9426,1.47159,-2.94465,164.954,15,32.96797674462134,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12391,6000113,22.3465,2.6827,-2.86159,164.168,15,32.81088549662933,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12392,6000113,37.8176,-0.12858,-0.309159,38.1307,15,7.620864185507067,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12393,6000113,32.7278,-2.20603,1.73299,150.38,15,30.05519322269333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12394,6000113,51.0207,2.78992,2.82999,416.868,15,83.315921587696,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12395,6000113,140.3,0.126533,1.17029,141.425,15,28.26543224843334,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12396,6000113,34.7907,-0.115172,1.30985,35.0217,15,6.999494350892401,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12397,6000113,62.5635,1.27055,1.17504,120.231,15,24.029564678532,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12398,6000113,57.1772,1.54714,-1.24622,140.395,15,28.059574760606672,True,22.80058249691351,25.752627302983083,2.9520448060695728,0.044309708172864434,2,1,0.04430970817286439,0.0,0.04430970817286439,0.044309708172864434,0.0
12399,6000113,58.7117,1.33276,-0.0726003,119.045,15,23.792528775073333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12400,6000113,43.806,2.59571,0.946573,295.269,15,59.012946187467996,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12401,6000113,59.0743,-0.14088,-2.17178,59.6615,15,11.924045155311331,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12402,6000113,64.2239,0.403809,1.40416,69.5317,15,13.896719501279069,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12403,6000113,48.3817,1.14853,-0.53381,83.9582,15,16.780023431503736,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12404,6000113,217.921,-0.402642,3.05559,235.825,15,47.132370938566666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12405,6000113,57.6919,-1.67995,1.42679,160.144,15,32.00664226263467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12406,6000113,124.402,2.75778,0.00550706,984.532,15,196.7701788397707,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12407,6000113,34.2892,4.73284,0.384012,1948.09,15,389.3484596701467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12408,6000113,87.345,0.507958,2.23401,98.8578,15,19.757881902981598,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12409,6000113,29.1718,0.352243,-1.68314,31.0003,15,6.195770757158265,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12410,6000113,59.3979,1.70085,-0.370138,168.13,15,33.60273730902667,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12411,6000113,78.7099,0.104556,0.177127,79.1405,15,15.817150014899333,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12412,6000113,13.3412,1.8625,-1.81909,43.9932,15,8.7925530421904,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12413,6000113,46.2365,4.21389,-0.730481,1563.58,15,312.49966098642665,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12414,6000113,37.1099,-2.14219,-1.65313,160.23,15,32.02383036356,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12415,6000113,40.5399,0.0691498,2.41466,40.6369,15,8.121757424333467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12416,6000113,49.477,-1.4686,-0.975986,113.139,15,22.612145937107996,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12417,6000113,81.2726,0.831934,-2.49081,111.058,15,22.196233867042665,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12418,6000113,64.1077,-1.50838,2.94439,151.956,15,30.370175165232002,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12419,6000113,65.2708,1.1514,0.309567,113.532,15,22.690691561104003,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12420,6000113,72.6453,1.30839,1.14696,144.218,15,28.82364580522933,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12421,6000113,92.6905,-0.0506055,2.01364,92.8092,15,18.5489987953424,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12422,6000113,49.5574,1.00162,-2.7474,76.5656,15,15.302526281496537,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12423,6000113,41.3819,0.0777577,-1.27935,41.5071,15,8.2956770223012,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12424,6000113,31.5867,-1.68697,-2.40806,88.2562,15,17.63902875449307,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12425,6000113,49.9177,-1.66071,1.84366,136.102,15,27.20156874581067,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12426,6000113,75.9747,0.629394,2.78833,91.5263,15,18.292596299096935,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12427,6000113,62.7853,-1.37446,0.187078,132.035,15,26.388731461353338,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12428,6000113,76.3245,-1.70622,-0.140941,217.131,15,43.396157465332,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12429,6000113,36.9555,1.32496,2.67471,74.4253,15,14.874762416258266,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12430,6000113,48.964,-1.03533,-1.14463,77.6356,15,15.516378234869867,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12431,6000113,62.6272,0.271746,2.20568,64.9539,15,12.981792891790803,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12432,6000113,57.5682,1.29585,-0.647025,113.058,15,22.595957144376,True,23.84862359657299,26.939015347016795,3.090391750443807,0.044488914182461696,2,1,0.0444889141824617,0.0,0.0444889141824617,0.044488914182461696,0.0
12433,6000113,35.0709,-1.50316,1.03156,82.7377,15,16.53609230151107,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12434,6000113,58.2393,-2.14752,-1.68866,252.768,15,50.518626682496,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12435,6000113,60.445,-1.14697,-1.198,104.758,15,20.937105543442666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12436,6000113,126.626,-0.982003,-0.00823295,192.747,15,38.522731268084,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12437,6000113,58.195,0.638885,1.90717,70.4813,15,14.086508113356937,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12438,6000113,55.8145,-1.97282,-0.250477,204.559,15,40.88349694401467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12439,6000113,37.7511,-4.47559,1.05403,1658.36,15,331.4425470992534,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12440,6000113,54.4475,0.963239,1.74571,81.7209,15,16.332872987314797,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12441,6000113,27.0216,2.48792,1.53706,163.742,15,32.725744438557335,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12442,6000113,20.0202,1.08338,1.41215,32.9642,15,6.588279029335734,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12443,6000113,48.0332,-1.21412,0.638783,88.0042,15,17.588663621549067,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12444,6000113,46.7627,1.30637,0.00520489,92.6726,15,18.521697695500535,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12445,6000113,88.1878,0.164707,2.75985,89.3867,15,17.864972337005735,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12446,6000113,85.072,1.9017,-0.944863,291.226,15,58.20490558233866,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12447,6000113,16.5325,0.429339,-2.47573,18.0798,15,3.6134584547656,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12448,6000113,21.2895,3.1069,2.65293,238.403,15,47.647614243049325,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12449,6000113,15.7471,1.51858,2.25956,37.673,15,7.5293875134893335,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12450,6000113,46.1216,-1.05632,2.06835,74.3365,15,14.857014702744666,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12451,6000113,61.2934,-0.409478,-2.69113,66.5042,15,13.29163839021573,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12452,6000113,76.8594,-0.317271,1.43369,80.7604,15,16.140905883375467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12453,6000113,45.0158,0.829222,-2.33771,61.3998,15,12.2714646418056,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12454,6000113,46.8108,0.630784,-2.71268,56.4364,15,11.279471384447465,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12455,6000113,15.284,-0.418616,-0.0559276,16.6429,15,3.326277266165467,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12456,6000113,58.5602,2.26383,0.399813,284.714,15,56.90340659134134,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12457,6000113,57.2697,2.69793,-2.72697,427.127,15,85.36630213877733,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12458,6000113,108.894,1.01085,0.332353,169.431,15,33.862757300931996,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12459,6000113,61.0161,-2.17247,1.47004,271.333,15,54.22905800434267,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12460,6000113,59.0931,3.04674,-1.51989,623.257,15,124.56516533047066,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12461,6000113,95.7872,2.51587,-1.87488,596.666,15,119.25064449668535,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12462,6000113,66.0214,2.48425,2.36139,398.62,15,79.66884640530668,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
12463,6000113,54.9543,2.04364,1.55554,215.646,15,43.09936293191199,False,,,,0.0,2,0,0.0,0.0,0.0,0.0,0.0
