event,id,pt,eta,phi,momentum,mass,decay_length,hits_tube,entry_distance,exit_distance,path_length_in_tube,decay_probability,n_particles_in_event,n_particles_hitting_tube,event_decay_prob,particle1_decay_prob,particle2_decay_prob
1507,-9900015,21.4235,-2.0398,2.07937,83.7564,79,3.1784224087634434,False,,,,0.0,1,0,0.0,0.0,0.0
1508,9900015,4.18703,-7.03352,0.595758,2374.08,79,90.09256692261265,False,,,,0.0,1,0,0.0,0.0,0.0
1509,-9900015,32.2248,-0.50164,1.6662,36.3651,79,1.379997811951367,False,,,,0.0,1,0,0.0,0.0,0.0
1510,9900015,7.27861,-3.55658,-2.96258,127.637,79,4.843621514145063,False,,,,0.0,1,0,0.0,0.0,0.0
1511,9900015,23.793,-3.9295,0.549908,605.547,79,22.97954728664886,False,,,,0.0,1,0,0.0,0.0,0.0
1512,9900015,7.95338,3.04038,1.20714,83.3556,79,3.1632126850714934,False,,,,0.0,1,0,0.0,0.0,0.0
1513,9900015,10.2782,2.76598,-0.786986,82.0076,79,3.112058225149468,False,,,,0.0,1,0,0.0,0.0,0.0
1514,9900015,8.3553,-5.98717,-0.562845,1663.9,79,63.14236340078481,False,,,,0.0,1,0,0.0,0.0,0.0
1515,9900015,1.50817,5.80687,0.201041,250.794,79,9.517234140715445,False,,,,0.0,1,0,0.0,0.0,0.0
1516,9900015,37.7558,-3.06862,-0.714677,406.982,79,15.44432077743747,False,,,,0.0,1,0,0.0,0.0,0.0
1517,-9900015,5.97781,3.79058,-0.389159,132.423,79,5.025242615915697,False,,,,0.0,1,0,0.0,0.0,0.0
1518,9900015,43.196,-3.41425,1.11489,657.167,79,24.938444334998227,False,,,,0.0,1,0,0.0,0.0,0.0
1519,-9900015,19.9405,-2.33568,2.76944,104.022,79,3.947469755199494,False,,,,0.0,1,0,0.0,0.0,0.0
1520,-9900015,6.00225,-1.45446,-2.1399,13.5522,79,0.5142844745958988,False,,,,0.0,1,0,0.0,0.0,0.0
1521,9900015,11.12,-3.67173,1.33176,218.761,79,8.30163264614405,False,,,,0.0,1,0,0.0,0.0,0.0
1522,-9900015,9.88748,-4.354,-2.47527,384.631,79,14.596135811771896,False,,,,0.0,1,0,0.0,0.0,0.0
1523,-9900015,16.5952,-2.31109,-0.916291,84.5078,79,3.2069368458446075,False,,,,0.0,1,0,0.0,0.0,0.0
1524,-9900015,7.66443,5.75599,2.39105,1211.3,79,45.96691194625317,False,,,,0.0,1,0,0.0,0.0,0.0
1525,-9900015,20.375,1.36795,-2.51449,42.6034,79,1.6167313930578735,False,,,,0.0,1,0,0.0,0.0,0.0
1526,-9900015,37.3528,-2.2551,-1.49111,180.062,79,6.833067034480506,False,,,,0.0,1,0,0.0,0.0,0.0
1527,9900015,112.538,-0.979578,1.01871,170.99,79,6.4887990371417725,False,,,,0.0,1,0,0.0,0.0,0.0
1528,9900015,4.07742,-5.17011,-2.27438,358.691,79,13.611753993984557,False,,,,0.0,1,0,0.0,0.0,0.0
1529,9900015,24.3874,-3.83751,-0.908021,566.169,79,21.48521470296228,False,,,,0.0,1,0,0.0,0.0,0.0
1530,9900015,7.10619,-4.1857,2.66584,233.634,79,8.866039383844557,False,,,,0.0,1,0,0.0,0.0,0.0
1531,-9900015,16.6977,0.798802,0.614196,22.3143,79,0.8467922589303037,False,,,,0.0,1,0,0.0,0.0,0.0
1532,9900015,2.71902,7.21757,2.66655,1853.24,79,70.3275158055595,False,,,,0.0,1,0,0.0,0.0,0.0
1533,9900015,5.5863,5.5723,-1.96987,734.716,79,27.88130576859848,False,,,,0.0,1,0,0.0,0.0,0.0
1534,9900015,9.58203,-4.80358,-3.02635,584.283,79,22.172612245267597,False,,,,0.0,1,0,0.0,0.0,0.0
1535,9900015,22.8829,-5.02124,1.85009,1734.59,79,65.82493667369873,False,,,,0.0,1,0,0.0,0.0,0.0
1536,-9900015,1.79112,-4.25195,1.80188,62.9189,79,2.3876723652729366,False,,,,0.0,1,0,0.0,0.0,0.0
1537,-9900015,20.0882,2.46785,0.698139,119.342,79,4.528839433245063,False,,,,0.0,1,0,0.0,0.0,0.0
1538,-9900015,55.55,-2.26318,1.06608,269.908,79,10.242580095425824,False,,,,0.0,1,0,0.0,0.0,0.0
1539,9900015,63.4233,0.720636,0.739013,80.6168,79,3.059279573176507,False,,,,0.0,1,0,0.0,0.0,0.0
1540,-9900015,17.259,4.38418,2.76766,691.96,79,26.2587834478076,False,,,,0.0,1,0,0.0,0.0,0.0
1541,-9900015,2.36998,-4.20653,-0.390802,79.5582,79,3.019107383804507,False,,,,0.0,1,0,0.0,0.0,0.0
1542,9900015,22.5513,4.80914,-1.38025,1382.79,79,52.474685189597466,False,,,,0.0,1,0,0.0,0.0,0.0
1543,9900015,12.3093,3.09141,0.679496,135.732,79,5.15081391256405,False,,,,0.0,1,0,0.0,0.0,0.0
1544,-9900015,6.60778,-4.37617,1.19708,262.809,79,9.973184315762278,False,,,,0.0,1,0,0.0,0.0,0.0
1545,-9900015,12.3634,-2.83612,0.0627987,105.758,79,4.013348199134683,False,,,,0.0,1,0,0.0,0.0,0.0
1546,9900015,9.31577,-1.73145,-3.05343,27.1362,79,1.0297757087062784,False,,,,0.0,1,0,0.0,0.0,0.0
1547,-9900015,16.9277,-5.05472,-1.31173,1326.85,79,50.35185099965823,False,,,,0.0,1,0,0.0,0.0,0.0
1548,9900015,2.07362,4.10478,3.05916,62.8784,79,2.3861354545705313,False,,,,0.0,1,0,0.0,0.0,0.0
1549,9900015,10.5336,-5.29682,3.11255,1051.82,79,39.91489913589367,False,,,,0.0,1,0,0.0,0.0,0.0
1550,-9900015,9.48492,5.21753,-1.50949,874.905,79,33.20125575525189,False,,,,0.0,1,0,0.0,0.0,0.0
1551,9900015,5.24893,-2.86105,-1.98516,46.0254,79,1.7465908603079996,False,,,,0.0,1,0,0.0,0.0,0.0
1552,-9900015,17.1327,3.54951,-1.4393,298.324,79,11.320922182328102,False,,,,0.0,1,0,0.0,0.0,0.0
1553,-9900015,44.1482,2.14701,2.57464,191.516,79,7.267728150168102,False,,,,0.0,1,0,0.0,0.0,0.0
1554,-9900015,8.89822,-4.31268,1.99947,332.142,79,12.604261593042533,False,,,,0.0,1,0,0.0,0.0,0.0
1555,9900015,11.3961,6.56186,3.13971,4031.89,79,153.00382449185062,False,,,,0.0,1,0,0.0,0.0,0.0
1556,9900015,3.60351,-6.45957,-0.836145,1150.94,79,43.67634577348355,False,,,,0.0,1,0,0.0,0.0,0.0
1557,-9900015,7.0349,-2.78869,-0.488913,57.409,79,2.178580407762278,False,,,,0.0,1,0,0.0,0.0,0.0
1558,9900015,3.22945,6.58845,0.430723,1173.35,79,44.526769695481015,False,,,,0.0,1,0,0.0,0.0,0.0
1559,-9900015,14.9165,4.54011,-2.25113,698.927,79,26.523170037033672,False,,,,0.0,1,0,0.0,0.0,0.0
1560,-9900015,3.31214,6.43332,1.12075,1030.47,79,39.10470053104557,False,,,,0.0,1,0,0.0,0.0,0.0
1561,-9900015,19.2188,3.42249,1.72417,294.8,79,11.187191977012658,False,,,,0.0,1,0,0.0,0.0,0.0
1562,9900015,5.13236,-1.22001,2.37654,9.44981,79,0.35860528702949107,False,,,,0.0,1,0,0.0,0.0,0.0
1563,-9900015,26.0893,-3.18656,-0.335539,316.286,79,12.00255156594785,False,,,,0.0,1,0,0.0,0.0,0.0
1564,9900015,3.03042,-5.34542,-2.81069,317.663,79,12.054806529829621,False,,,,0.0,1,0,0.0,0.0,0.0
1565,-9900015,3.96144,-2.78532,1.40527,32.2198,79,1.222690258008658,False,,,,0.0,1,0,0.0,0.0,0.0
1566,-9900015,19.2614,-4.93986,-0.478267,1345.97,79,51.077424644843035,False,,,,0.0,1,0,0.0,0.0,0.0
1567,9900015,2.75175,7.10422,0.34876,1674.57,79,63.54727296114683,False,,,,0.0,1,0,0.0,0.0,0.0
1568,9900015,4.66105,3.5269,-1.22773,79.3492,79,3.011176165611848,False,,,,0.0,1,0,0.0,0.0,0.0
1570,9900015,8.16996,4.29165,-3.00957,298.613,79,11.331889273513164,False,,,,0.0,1,0,0.0,0.0,0.0
1571,-9900015,2.75127,-5.79724,-1.4375,453.125,79,17.195374371044302,False,,,,0.0,1,0,0.0,0.0,0.0
1572,-9900015,21.0866,4.43408,-0.782226,888.656,79,33.72308437423392,False,,,,0.0,1,0,0.0,0.0,0.0
1573,9900015,23.3608,5.55764,0.647153,3027.72,79,114.89716720705822,False,,,,0.0,1,0,0.0,0.0,0.0
1574,9900015,46.6793,3.43528,0.0939667,725.221,79,27.5209855928124,False,,,,0.0,1,0,0.0,0.0,0.0
1576,-9900015,19.2163,2.34884,-2.29089,101.547,79,3.853547434496962,False,,,,0.0,1,0,0.0,0.0,0.0
1577,-9900015,6.54542,-4.57485,-2.53765,317.532,79,12.049835287804559,False,,,,0.0,1,0,0.0,0.0,0.0
1578,9900015,33.8989,2.77369,0.111905,272.549,79,10.342801852587595,False,,,,0.0,1,0,0.0,0.0,0.0
1579,9900015,28.132,3.82569,-2.11632,645.437,79,24.49330945748684,False,,,,0.0,1,0,0.0,0.0,0.0
1580,9900015,47.8134,-4.56087,-1.73304,2287.33,79,86.8005421464734,False,,,,0.0,1,0,0.0,0.0,0.0
1581,-9900015,3.39834,3.02565,-1.25472,35.0979,79,1.3319095837516712,False,,,,0.0,1,0,0.0,0.0,0.0
1582,-9900015,8.7665,-3.17991,-1.29039,105.576,79,4.006441588076962,False,,,,0.0,1,0,0.0,0.0,0.0
1583,-9900015,12.2187,-5.83964,-0.558876,2099.54,79,79.67420978092659,False,,,,0.0,1,0,0.0,0.0,0.0
1584,9900015,8.53451,-3.26229,1.89137,111.579,79,4.2342459077445564,False,,,,0.0,1,0,0.0,0.0,0.0
1585,9900015,18.5545,-5.68938,1.05537,2743.4,79,104.10767459205063,False,,,,0.0,1,0,0.0,0.0,0.0
1586,9900015,1.70719,4.43347,-0.862537,71.9028,79,2.7285971074787843,False,,,,0.0,1,0,0.0,0.0,0.0
1587,9900015,20.7186,-3.42281,-2.74314,317.905,79,12.063990045631645,False,,,,0.0,1,0,0.0,0.0,0.0
1588,9900015,88.1479,3.51823,0.84663,1487.69,79,56.45547365088861,False,,,,0.0,1,0,0.0,0.0,0.0
1589,-9900015,8.90545,3.42763,1.21516,137.305,79,5.2105067652772155,False,,,,0.0,1,0,0.0,0.0,0.0
1590,9900015,3.15876,4.083,-0.969396,93.72,79,3.5565252106025316,False,,,,0.0,1,0,0.0,0.0,0.0
1591,9900015,51.1183,3.77712,-2.5107,1117.27,79,42.39862272780507,False,,,,0.0,1,0,0.0,0.0,0.0
1592,9900015,7.45486,5.15547,1.29419,646.275,79,24.525110227082283,False,,,,0.0,1,0,0.0,0.0,0.0
1593,9900015,4.80463,5.54942,-2.73256,617.619,79,23.43766052120279,False,,,,0.0,2,0,0.0,0.0,0.0
1593,9900015,4.80063,5.55045,-2.73275,617.739,79,23.442214330691396,False,,,,0.0,2,0,0.0,0.0,0.0
1594,9900015,33.9388,-2.93119,0.560541,319.08,79,12.108579430207596,False,,,,0.0,1,0,0.0,0.0,0.0
1595,9900015,14.2228,1.58072,-2.40144,36.0143,79,1.3666855088796708,False,,,,0.0,1,0,0.0,0.0,0.0
1596,9900015,24.5548,-4.36692,-2.95692,967.626,79,36.71987050186177,False,,,,0.0,2,0,0.0,0.0,0.0
1596,9900015,25.0883,-4.35087,-2.97302,972.908,79,36.920314016185316,False,,,,0.0,2,0,0.0,0.0,0.0
1597,9900015,6.26936,-6.00177,-0.279474,1266.87,79,48.075705223602526,False,,,,0.0,1,0,0.0,0.0,0.0
1598,9900015,24.803,1.79918,-1.65184,77.0146,79,2.9225818020109875,False,,,,0.0,1,0,0.0,0.0,0.0
1599,9900015,16.9559,-2.67717,1.69473,123.884,79,4.701201122388861,False,,,,0.0,1,0,0.0,0.0,0.0
1600,-9900015,3.69112,4.2203,0.92301,125.625,79,4.767269308386076,False,,,,0.0,1,0,0.0,0.0,0.0
1601,-9900015,30.0508,2.20643,-0.328899,138.133,79,5.241928050748608,False,,,,0.0,1,0,0.0,0.0,0.0
1602,-9900015,2.77755,-5.58363,-1.83827,369.469,79,14.020761982886329,False,,,,0.0,1,0,0.0,0.0,0.0
1603,-9900015,18.5476,-4.49038,0.250775,826.914,79,31.380073495520506,False,,,,0.0,1,0,0.0,0.0,0.0
1604,9900015,2.01016,7.2067,-0.16173,1355.28,79,51.430724364334175,False,,,,0.0,1,0,0.0,0.0,0.0
1605,-9900015,20.9728,-3.51341,-1.70684,352.264,79,13.367859547457213,False,,,,0.0,1,0,0.0,0.0,0.0
1606,9900015,4.00273,-6.09119,2.98451,884.498,79,33.565294875453674,False,,,,0.0,1,0,0.0,0.0,0.0
1607,9900015,219.506,1.83481,-1.5578,705.006,79,26.753858436044048,False,,,,0.0,1,0,0.0,0.0,0.0
1608,-9900015,8.28882,-5.98769,2.30341,1651.52,79,62.672562055210136,False,,,,0.0,1,0,0.0,0.0,0.0
1609,-9900015,23.2548,-2.4968,-1.13352,142.156,79,5.3945945138541775,False,,,,0.0,1,0,0.0,0.0,0.0
1610,9900015,22.7176,-2.22077,-2.33736,105.897,79,4.018623028458988,False,,,,0.0,1,0,0.0,0.0,0.0
1611,9900015,8.904,-1.69088,-0.425432,24.9695,79,0.947552883548228,False,,,,0.0,1,0,0.0,0.0,0.0
1612,9900015,16.1084,4.71784,-3.08236,901.553,79,34.21250504902202,False,,,,0.0,1,0,0.0,0.0,0.0
1613,9900015,8.25975,-3.97214,1.58812,219.365,79,8.324553487236711,False,,,,0.0,2,0,0.0,0.0,0.0
1613,9900015,8.20813,-3.97757,1.59622,219.18,79,8.317533030941773,False,,,,0.0,2,0,0.0,0.0,0.0
1614,9900015,16.6308,4.3344,1.11412,634.401,79,24.074510778184557,False,,,,0.0,1,0,0.0,0.0,0.0
1615,9900015,6.82989,5.18738,1.99329,611.291,79,23.197522967503545,False,,,,0.0,2,0,0.0,0.0,0.0
1615,9900015,6.98468,5.16266,1.99198,609.885,79,23.14416749966202,False,,,,0.0,2,0,0.0,0.0,0.0
1616,9900015,9.72902,3.65805,1.96466,188.798,79,7.164584365251138,False,,,,0.0,1,0,0.0,0.0,0.0
1617,-9900015,27.5054,3.59573,2.7799,501.555,79,19.03321598382152,False,,,,0.0,1,0,0.0,0.0,0.0
1618,-9900015,66.0997,-2.28866,0.523258,329.279,79,12.495615288326833,False,,,,0.0,1,0,0.0,0.0,0.0
1619,9900015,11.2668,-5.00103,3.05744,836.972,79,31.761758627490632,False,,,,0.0,1,0,0.0,0.0,0.0
1620,9900015,9.65745,-4.23621,0.966774,333.954,79,12.673024116320505,False,,,,0.0,1,0,0.0,0.0,0.0
1621,-9900015,25.2924,-4.79855,1.5741,1534.52,79,58.23259780381772,False,,,,0.0,1,0,0.0,0.0,0.0
1622,9900015,6.04131,3.38814,-0.814464,89.5462,79,3.3981361269062784,False,,,,0.0,1,0,0.0,0.0,0.0
1623,9900015,6.63251,-5.8521,0.250784,1153.95,79,43.79057049482279,False,,,,0.0,1,0,0.0,0.0,0.0
1624,-9900015,81.2063,-2.52539,2.60843,510.617,79,19.377104497036203,False,,,,0.0,1,0,0.0,0.0,0.0
1625,-9900015,6.56196,-1.63344,0.119235,17.4441,79,0.6619759008351646,False,,,,0.0,1,0,0.0,0.0,0.0
1626,9900015,9.53205,5.12026,-0.855131,797.756,79,30.27357368661367,False,,,,0.0,1,0,0.0,0.0,0.0
1627,9900015,5.12465,-5.19543,0.511603,462.376,79,17.546435134203545,False,,,,0.0,1,0,0.0,0.0,0.0
1628,9900015,13.2186,5.72502,-0.571019,2025.38,79,76.8599555169671,False,,,,0.0,1,0,0.0,0.0,0.0
1629,-9900015,23.5995,-0.763155,-0.0697269,30.8119,79,1.1692626881835697,False,,,,0.0,1,0,0.0,0.0,0.0
1630,9900015,16.2105,-4.49738,-3.00966,727.794,79,27.618626857930632,False,,,,0.0,1,0,0.0,0.0,0.0
1631,9900015,28.0216,5.23085,1.01789,2619.41,79,99.40245093794684,False,,,,0.0,1,0,0.0,0.0,0.0
1632,9900015,22.7128,3.80131,2.06077,508.563,79,19.299158457956207,False,,,,0.0,1,0,0.0,0.0,0.0
1633,9900015,24.4155,2.41883,-1.39355,138.212,79,5.2449259753286075,False,,,,0.0,1,0,0.0,0.0,0.0
1634,9900015,14.4528,-6.26697,0.673796,3807.46,79,144.48706229578227,False,,,,0.0,1,0,0.0,0.0,0.0
1635,-9900015,29.791,1.07013,2.55677,48.5404,79,1.842031117506734,False,,,,0.0,1,0,0.0,0.0,0.0
1636,9900015,6.4356,5.13398,-0.759698,546.051,79,20.721768542197218,False,,,,0.0,1,0,0.0,0.0,0.0
1637,-9900015,15.6476,0.755646,1.26136,20.3316,79,0.7715519416547848,False,,,,0.0,1,0,0.0,0.0,0.0
1638,9900015,7.38116,-6.00892,-3.0028,1502.23,79,57.007243567258236,False,,,,0.0,1,0,0.0,0.0,0.0
1639,9900015,28.7588,3.5397,-1.32637,495.882,79,18.817934640247596,False,,,,0.0,1,0,0.0,0.0,0.0
1640,-9900015,21.2807,-3.92915,-0.890251,541.417,79,20.545915599112153,False,,,,0.0,1,0,0.0,0.0,0.0
1641,9900015,2.30428,-5.13892,2.76947,196.483,79,7.45621791458405,False,,,,0.0,1,0,0.0,0.0,0.0
1642,9900015,6.54566,5.45203,-2.23729,763.341,79,28.967579073693415,False,,,,0.0,1,0,0.0,0.0,0.0
1643,-9900015,31.4931,-4.45206,0.597527,1351.29,79,51.279310198837976,False,,,,0.0,1,0,0.0,0.0,0.0
1644,9900015,10.9695,-3.15033,-1.18724,128.269,79,4.867604910785063,False,,,,0.0,1,0,0.0,0.0,0.0
1645,-9900015,13.8744,1.55287,2.83936,34.2466,79,1.2996041002712404,False,,,,0.0,1,0,0.0,0.0,0.0
1646,9900015,0.843492,4.11873,-2.42343,25.9362,79,0.9842376138202025,False,,,,0.0,1,0,0.0,0.0,0.0
1647,-9900015,6.01908,5.01605,0.360269,453.901,79,17.224822339070634,False,,,,0.0,1,0,0.0,0.0,0.0
1648,-9900015,2.94964,2.66845,2.3127,21.3656,79,0.8107906000816202,False,,,,0.0,1,0,0.0,0.0,0.0
1649,9900015,32.4103,-0.920672,1.18139,47.1445,79,1.7890589286305068,False,,,,0.0,1,0,0.0,0.0,0.0
1650,9900015,72.5851,-2.1879,-1.96651,327.673,79,12.434670138004304,False,,,,0.0,1,0,0.0,0.0,0.0
1651,9900015,8.84024,-3.70576,1.03261,179.924,79,6.827830153568608,False,,,,0.0,1,0,0.0,0.0,0.0
1652,9900015,7.94177,2.3751,2.47703,43.0647,79,1.6342369957003293,False,,,,0.0,1,0,0.0,0.0,0.0
1653,9900015,2.31475,4.64996,1.70474,121.05,79,4.593655321632911,False,,,,0.0,1,0,0.0,0.0,0.0
1654,-9900015,21.8254,-1.44319,-0.373781,48.7834,79,1.851252581721165,False,,,,0.0,1,0,0.0,0.0,0.0
1655,9900015,2.63385,1.99353,-2.05529,9.84746,79,0.37369547322236457,False,,,,0.0,1,0,0.0,0.0,0.0
1656,-9900015,30.9887,4.60577,0.472685,1550.52,79,58.839772402298735,False,,,,0.0,1,0,0.0,0.0,0.0
1657,9900015,9.75448,-3.19355,2.32264,119.082,79,4.5189728460197465,False,,,,0.0,1,0,0.0,0.0,0.0
1658,9900015,12.2204,-3.82457,0.140254,280.063,79,10.62794622339924,False,,,,0.0,1,0,0.0,0.0,0.0
1659,9900015,4.06833,-3.72189,1.4182,84.147,79,3.193245058648861,False,,,,0.0,1,0,0.0,0.0,0.0
1660,9900015,2.67189,-6.48992,-2.75907,879.686,79,33.38268711496051,False,,,,0.0,1,0,0.0,0.0,0.0
1661,9900015,87.4834,2.61197,1.3041,599.227,79,22.73971332024886,False,,,,0.0,1,0,0.0,0.0,0.0
1662,9900015,3.95488,-6.39712,-1.41586,1186.69,79,45.03300151696456,False,,,,0.0,1,0,0.0,0.0,0.0
1663,-9900015,5.76201,5.37717,1.88145,623.491,79,23.660493598845317,False,,,,0.0,1,0,0.0,0.0,0.0
1664,9900015,3.35519,-3.61301,-2.47031,62.2462,79,2.3621444682480504,False,,,,0.0,1,0,0.0,0.0,0.0
1665,9900015,8.37733,-5.31533,3.11239,852.125,79,32.336790920664555,False,,,,0.0,1,0,0.0,0.0,0.0
1666,9900015,2.19805,-7.26312,-2.98197,1567.98,79,59.50235168289113,False,,,,0.0,1,0,0.0,0.0,0.0
1667,9900015,15.7974,-2.28955,-2.29942,78.7639,79,2.988964959831165,False,,,,0.0,1,0,0.0,0.0,0.0
1668,-9900015,0.47659,-7.3781,-2.21458,381.402,79,14.473600388115948,False,,,,0.0,1,0,0.0,0.0,0.0
1669,-9900015,15.0707,2.49162,0.405573,91.6571,79,3.4782414306521265,False,,,,0.0,1,0,0.0,0.0,0.0
1670,9900015,8.89859,-2.61482,-3.14106,61.124,79,2.319558759847089,False,,,,0.0,1,0,0.0,0.0,0.0
1671,-9900015,13.1384,3.84585,-1.27502,307.569,79,11.671755255012913,False,,,,0.0,1,0,0.0,0.0,0.0
1672,9900015,2.82879,7.33689,1.21799,2172.42,79,82.4398900770076,False,,,,0.0,1,0,0.0,0.0,0.0
1673,9900015,12.7911,4.31274,-1.10095,477.478,79,18.119532058344813,False,,,,0.0,1,0,0.0,0.0,0.0
1674,-9900015,12.6511,-1.41735,1.17862,27.6333,79,1.0486398645128352,False,,,,0.0,1,0,0.0,0.0,0.0
1675,-9900015,30.7139,1.9011,-2.75733,105.082,79,3.9876950723488607,False,,,,0.0,1,0,0.0,0.0,0.0
1676,9900015,5.6066,6.66475,-0.704408,2198.55,79,83.43148209315191,False,,,,0.0,1,0,0.0,0.0,0.0
1677,9900015,12.3751,5.84407,0.354,2135.86,79,81.05249611947849,False,,,,0.0,1,0,0.0,0.0,0.0
1678,-9900015,20.0077,-3.01107,-0.782137,203.661,79,7.728611618827594,False,,,,0.0,1,0,0.0,0.0,0.0
1679,-9900015,5.90408,-3.30754,0.120731,80.7515,79,3.0643912243274682,False,,,,0.0,1,0,0.0,0.0,0.0
1680,9900015,28.9782,4.49848,0.377395,1302.44,79,49.42553025285064,False,,,,0.0,1,0,0.0,0.0,0.0
1681,9900015,12.3619,-4.12104,1.68632,380.991,79,14.45800359061747,False,,,,0.0,1,0,0.0,0.0,0.0
1682,-9900015,3.93958,3.57207,2.23314,70.1603,79,2.662471998862962,False,,,,0.0,1,0,0.0,0.0,0.0
1683,9900015,0.992072,2.81817,-2.59359,8.33636,79,0.3163516272370735,False,,,,0.0,1,0,0.0,0.0,0.0
1684,-9900015,22.067,-4.03119,1.21969,621.691,79,23.592186456516206,False,,,,0.0,1,0,0.0,0.0,0.0
1685,-9900015,2.82249,6.27667,2.43635,750.807,79,28.491933672608358,False,,,,0.0,1,0,0.0,0.0,0.0
1686,9900015,3.13349,-6.73673,1.30538,1320.45,79,50.10898116026582,False,,,,0.0,1,0,0.0,0.0,0.0
1687,-9900015,13.1047,2.81275,-2.67482,109.527,79,4.156375765489367,False,,,,0.0,1,0,0.0,0.0,0.0
1688,9900015,17.348,5.03778,0.569835,1336.96,79,50.73550944907341,False,,,,0.0,1,0,0.0,0.0,0.0
1689,-9900015,42.6913,0.219191,1.68029,43.721,79,1.659142538761772,False,,,,0.0,1,0,0.0,0.0,0.0
1690,9900015,5.98235,-3.85937,1.54533,141.951,79,5.386815089311139,False,,,,0.0,1,0,0.0,0.0,0.0
1691,9900015,5.89721,3.47491,1.14857,95.3158,79,3.6170832871185317,False,,,,0.0,1,0,0.0,0.0,0.0
1692,-9900015,9.91938,-5.25227,0.0260656,947.321,79,35.949327987976964,False,,,,0.0,1,0,0.0,0.0,0.0
1693,9900015,2.12306,-5.14197,-0.398297,181.583,79,6.890786569748607,False,,,,0.0,1,0,0.0,0.0,0.0
1694,-9900015,12.7177,-3.22563,1.5506,160.301,79,6.083168456944049,False,,,,0.0,1,0,0.0,0.0,0.0
1695,9900015,47.4701,0.0606726,-1.34107,47.5575,79,1.8047316229537973,False,,,,0.0,1,0,0.0,0.0,0.0
1696,9900015,14.3259,3.34721,1.21503,203.848,79,7.735707971947344,False,,,,0.0,1,0,0.0,0.0,0.0
1697,9900015,29.8364,3.32149,-1.02737,413.795,79,15.702863311153166,False,,,,0.0,1,0,0.0,0.0,0.0
1698,9900015,6.29448,-5.04131,-1.13345,486.813,79,18.473780488146073,False,,,,0.0,1,0,0.0,0.0,0.0
1699,9900015,12.8956,4.90161,-2.65524,867.318,79,32.91334115033468,False,,,,0.0,1,0,0.0,0.0,0.0
1700,9900015,10.3669,5.47747,0.125605,1240.11,79,47.060205707643036,False,,,,0.0,1,0,0.0,0.0,0.0
1701,9900015,17.2489,4.23837,-1.42063,597.753,79,22.6837773603638,False,,,,0.0,2,0,0.0,0.0,0.0
1701,9900015,16.8016,4.26365,-1.4235,597.151,79,22.66093241609595,False,,,,0.0,2,0,0.0,0.0,0.0
1702,9900015,6.96249,-6.46227,-0.0454706,2229.78,79,84.61661101256203,False,,,,0.0,1,0,0.0,0.0,0.0
1703,-9900015,9.8262,-5.09401,-1.80399,801.074,79,30.399486518973674,False,,,,0.0,1,0,0.0,0.0,0.0
1704,9900015,3.11854,-3.6543,-2.86011,60.2911,79,2.2879515271549113,False,,,,0.0,1,0,0.0,0.0,0.0
1705,-9900015,10.746,2.95036,2.66558,102.975,79,3.9077377674113922,False,,,,0.0,1,0,0.0,0.0,0.0
1706,9900015,5.0544,-3.97318,-2.77825,134.376,79,5.099355865342785,False,,,,0.0,1,0,0.0,0.0,0.0
1707,-9900015,4.69432,5.1458,1.18647,403.04,79,15.294728135736712,False,,,,0.0,1,0,0.0,0.0,0.0
1708,9900015,104.619,-2.24286,0.154862,498.321,79,18.910490818103543,False,,,,0.0,1,0,0.0,0.0,0.0
1709,-9900015,7.9707,5.53038,-2.07832,1005.28,79,38.14878002256202,False,,,,0.0,1,0,0.0,0.0,0.0
1710,-9900015,4.08271,2.34517,1.17291,21.4973,79,0.8157884059953668,False,,,,0.0,1,0,0.0,0.0,0.0
1711,9900015,30.6293,2.77334,1.2695,246.175,79,9.341950423816456,False,,,,0.0,1,0,0.0,0.0,0.0
1712,9900015,17.8906,-5.08368,2.71008,1443.53,79,54.77967175908101,False,,,,0.0,1,0,0.0,0.0,0.0
1713,-9900015,3.45499,4.59312,-0.397232,170.699,79,6.477756049131899,False,,,,0.0,1,0,0.0,0.0,0.0
1714,-9900015,3.67968,4.61014,1.32764,184.919,79,7.0173824735318995,False,,,,0.0,1,0,0.0,0.0,0.0
1715,9900015,18.6653,4.13796,-2.80846,585.074,79,22.20262943948,False,,,,0.0,1,0,0.0,0.0,0.0
1716,9900015,7.02835,5.6818,2.04701,1031.35,79,39.13809513396202,False,,,,0.0,1,0,0.0,0.0,0.0
1717,-9900015,42.7742,2.40139,0.153136,238.019,79,9.032443172240761,False,,,,0.0,1,0,0.0,0.0,0.0
1718,9900015,3.72702,3.84057,-0.903894,86.7906,79,3.2935654816828865,False,,,,0.0,1,0,0.0,0.0,0.0
1719,9900015,3.33735,4.15819,-0.761047,106.747,79,4.050879179003291,False,,,,0.0,1,0,0.0,0.0,0.0
1720,9900015,14.6179,4.11232,2.2459,446.611,79,16.948178412637724,False,,,,0.0,1,0,0.0,0.0,0.0
1721,-9900015,9.93235,-3.68535,1.03192,198.072,79,7.516517941895696,False,,,,0.0,1,0,0.0,0.0,0.0
1722,9900015,46.0161,3.78727,-2.78776,1016.0,79,38.55558700354431,False,,,,0.0,1,0,0.0,0.0,0.0
1723,9900015,4.73,6.04254,-0.593638,995.581,79,37.78071837064532,False,,,,0.0,1,0,0.0,0.0,0.0
